from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Entech Solar Inc (Worldwater & Solar Technologies Corp prior to 01/2009),33739,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Independent Director (Brd) (SD),2011-03-23,2013-03-01,President (Non-Brd),1991-07-01,1999-01-01
CORELOGIC INC (First American Corp prior to 06/2010),122367,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Independent Director (Brd) (SD),1993-01-01,2010-06-01,President (Non-Brd),1991-07-01,1999-01-01
Barnes & Thornburg LLP,484329,Diversity Law Institute (DLI),1944991,Beth Davis,1857344,Partner (Non-Brd),2015-07-01,2017-04-18,Member,,
Fleetwood Enterprises Inc (Ceased Trading 08/2010),1324403,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Independent Director (Brd) (SD),2009-01-05,2009-07-26,President (Non-Brd),1991-07-01,1999-01-01
FIRST AMERICAN FINANCIAL CORP,1645838,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Lead Independent Director (Brd) (SD),2010-06-01,,President (Non-Brd),1991-07-01,1999-01-01
FLEETWOOD ENTERPRISES INC (De-listed 01/2009),12052,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Independent Director (Brd) (SD),1995-05-15,2009-01-05,President (Non-Brd),1999-01-01,2016-08-31
REMEDYTEMP INC (De-listed 06/2006),26028,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Independent Director (Brd) (SD),1996-07-25,2004-12-31,President (Non-Brd),1999-01-01,2016-08-31
CALATLANTIC GROUP INC (Standard Pacific Corp prior to 10/2015) (De-listed 02/2018),29052,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Independent Director (Brd) (SD),1995-05-01,2012-05-09,President (Non-Brd),1999-01-01,2016-08-31
Entech Solar Inc (Worldwater & Solar Technologies Corp prior to 01/2009),33739,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Independent Director (Brd) (SD),2011-03-23,2013-03-01,President (Non-Brd),1999-01-01,2016-08-31
CORELOGIC INC (First American Corp prior to 06/2010),122367,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Independent Director (Brd) (SD),1993-01-01,2010-06-01,President (Non-Brd),1999-01-01,2016-08-31
Fleetwood Enterprises Inc (Ceased Trading 08/2010),1324403,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Independent Director (Brd) (SD),2009-01-05,2009-07-26,President (Non-Brd),1999-01-01,2016-08-31
FIRST AMERICAN FINANCIAL CORP,1645838,George L Argyros School of Business & Economics,1944869,Doctor Jim Doti,86632,Lead Independent Director (Brd) (SD),2010-06-01,,President (Non-Brd),1999-01-01,2016-08-31
CORINTHIAN COLLEGES INC (De-listed 02/2015),7900,George L Argyros School of Business & Economics,1944869,Hank Adler,310167,Independent Director (Brd) (SD),2004-08-24,2015-02-17,Assistant Professor (Non-Brd),,
LINEAGE CELL THERAPEUTICS INC (BioTime Inc prior to 08/2019),1601866,George L Argyros School of Business & Economics,1944869,Don Bailey,372116,Independent Director (Brd) (SD),2019-03-08,,Director -  SD,,
ASTERIAS BIOTHERAPEUTICS INC (De-listed 03/2019),2155317,George L Argyros School of Business & Economics,1944869,Don Bailey,372116,Independent Chairman (Brd) (SD),2016-02-29,2019-03-08,Director -  SD,,
ONCOCYTE CORP,2388035,George L Argyros School of Business & Economics,1944869,Don Bailey,372116,Independent Director (Brd) (SD),2016-08-29,2017-11-18,Director -  SD,,
AT&T INC (SBC Communications prior to 11/2005),27163,George L Argyros School of Business & Economics,1944869,Fred Devereux,1306807,,,,,,
FIRST AMERICAN FINANCIAL CORP,1645838,George L Argyros School of Business & Economics,1944869,Reggie Gilyard,1892592,Independent Director (Brd) (SD),2017-05-09,,Dean (Non-Brd),2012-08-01,2017-07-01
RIOCAN REAL ESTATE INVESTMENT TRUST (Counsel Real Estate Investment Trust prior to 07/1995),591595,Town of Ajax,1944874,Stuart Craig,1303681,Assistant VP - Planning (Non-Brd),2009-01-01,2012-12-01,Developer (Non-Brd),1999-01-01,
RIOCAN REAL ESTATE INVESTMENT TRUST (Counsel Real Estate Investment Trust prior to 07/1995),591595,Town of Ajax,1944874,Stuart Craig,1303681,Director - Planning (Non-Brd),2003-01-01,2007-12-01,Developer (Non-Brd),1999-01-01,
RIOCAN REAL ESTATE INVESTMENT TRUST (Counsel Real Estate Investment Trust prior to 07/1995),591595,Town of Ajax,1944874,Stuart Craig,1303681,Vice President - Development (Non-Brd),2013-01-01,,Developer (Non-Brd),1999-01-01,
PIEDMONT NATURAL GAS CO INC (De-listed 10/2016),24439,Charlotte Energy Technology Commercialization Inc,1944875,Ken Valentine,1051461,Vice President - Business Development (Non-Brd),2009-11-01,2016-10-03,Director -  SD (Brd) (SD),,
Arsenal Capital Partners Inc,854589,Westgate Research & Strategy Inc,1944879,Doctor Paul Westgate,1050070,Operating Director (Non-Brd),2007-04-01,2012-04-01,Partner (Non-Brd),2007-04-01,2012-04-01
SK Capital Partners,1376770,Westgate Research & Strategy Inc,1944879,Doctor Paul Westgate,1050070,Operating Partner (Non-Brd),2007-09-01,2012-04-01,Partner (Non-Brd),2007-04-01,2012-04-01
SYSCO CORP,29837,Association for Healthcare Foodservice (AHF),1944880,Nick Kruthaupt,1050065,Vice President - Sales (Non-Brd),1992-07-01,2016-01-01,Advisory Board Member,,
TORSTAR CORP,82814,Strachan-Tomlinson Inc,1944882,Dorothy Strachan,1303705,Independent Director (Brd) (SD),2013-05-08,,Partner (Non-Brd),,
Corporate Risk Holdings LLC (Altegrity LLC prior to 08/2015),1610182,Kroll Advisory Solutions Inc,1944886,Phil Casey,1337781,Division President/Division CEO (Non-Brd),2011-01-01,2012-09-17,President/CEO (Non-Brd),2011-01-01,2012-09-17
Corporate Risk Holdings LLC (Altegrity LLC prior to 08/2015),1610182,Kroll Advisory Solutions Inc,1944886,Tom Hartley,1336732,Division President/Division CEO (Non-Brd),2012-09-17,2013-01-01,President/CEO (Non-Brd),2012-09-17,2013-01-01
Corporate Risk Holdings LLC (Altegrity LLC prior to 08/2015),1610182,Kroll Advisory Solutions Inc,1944886,Tom Hartley,1336732,Division President (Non-Brd),2009-05-01,2012-09-17,President (Non-Brd),2009-05-01,2012-09-17
Corporate Risk Holdings LLC (Altegrity LLC prior to 08/2015),1610182,Kroll Advisory Solutions Inc,1944886,Bill Bratton,140610,Division Chairman (Non-Brd),2010-09-16,2012-11-09,Chairman (Brd) (SD),2010-09-16,2012-11-09
