from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Denmark Bancshares Inc (DBI),1204436,Denmark State Bank,1210812,Janet Bonkowski,878748,Independent Director (Brd) (SD),2009-01-01,,Director -  SD (Brd) (SD),,
Denmark Bancshares Inc (DBI),1204436,Denmark State Bank,1210812,Darrell Lemmens,878746,Chairman/President (Brd) (ED),1983-01-01,2006-01-01,Director -  SD (Brd) (SD),,
Denmark Bancshares Inc (DBI),1204436,Denmark State Bank,1210812,Darrell Lemmens,878746,Chairman/President/CEO (Brd) (ED),2006-01-01,2006-09-08,Director -  SD (Brd) (SD),,
Denmark Bancshares Inc (DBI),1204436,Denmark State Bank,1210812,Bill Noel,1047471,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Denmark Bancshares Inc (DBI),1204436,Denmark State Bank,1210812,Michael Strege,2181669,Vice President (Non-Brd),2019-05-01,,Vice President (Non-Brd),2019-05-01,
Denmark Bancshares Inc (DBI),1204436,Denmark State Bank,1210812,Toby Olsen,1858514,Vice President (Non-Brd),2017-01-16,,Vice President (Non-Brd),2017-01-16,
Denmark Bancshares Inc (DBI),1204436,Denmark State Bank,1210812,Steve Arps,1858519,Senior VP/Division Manager (Non-Brd),2014-08-01,,Senior VP/Division Manager (Non-Brd),2014-08-01,
Denmark Bancshares Inc (DBI),1204436,Denmark State Bank,1210812,John Rehn,1858516,VP/Division Manager (Non-Brd),2015-06-01,,VP/Division Manager (Non-Brd),2015-06-01,
Denmark Bancshares Inc (DBI),1204436,Denmark State Bank,1210812,Toby Olsen,1858514,Assistant VP (Non-Brd),2002-06-01,2017-01-16,Assistant VP (Non-Brd),2002-06-01,2017-01-16
Denmark Bancshares Inc (DBI),1204436,Denmark State Bank,1210812,James Meyer,1858512,Vice President (Non-Brd),2016-08-29,,Vice President (Non-Brd),2016-08-29,
