from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Greenberg Glusker Fields Claman & Machtinger LLP (Greenberg Glusker Fields Claman Machtinger & Kinsella LLP prior to 04/2006),487713,Association of Business Trial Lawyers (ABTL),81241,Olivia Goodkin,1773550,Partner (Non-Brd),2012-01-01,2018-01-01,Member,,
DLA Piper LLP (US),931739,Association of Business Trial Lawyers (ABTL),81241,Amy Walters,1751427,Associate (Non-Brd),2012-10-01,,Member,,
Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,Association of Business Trial Lawyers (ABTL),81241,Dave Godwin,1765858,Partner (Non-Brd),2016-02-01,,Member,,
Sheppard Mullin Richter & Hampton LLP,482823,Association of Business Trial Lawyers (ABTL),81241,Jeffrey Parker,1744073,Partner (Non-Brd),1991-09-01,,Member,,
Knobbe Martens Olson & Bear LLP,665172,Association of Business Trial Lawyers (ABTL),81241,Joshua Stowell,1772551,Partner (Non-Brd),2012-01-01,,Member,,
DLA Piper LLP (US),931739,Association of Business Trial Lawyers (ABTL),81241,Amy Walters,1751427,Associate (Non-Brd),2011-06-01,2011-08-01,Member,,
LeClairryan PLLC (LeClairRyan PC prior to 2018),1327444,Association of Business Trial Lawyers (ABTL),81241,Jennifer Gray,1764555,Partner (Non-Brd),2018-02-20,2019-01-01,Member,,
Rutan & Tucker LLP,1070016,Association of Business Trial Lawyers (ABTL),81241,Cliff Frieden,1743636,Partner (Non-Brd),2001-01-01,2018-12-01,Member,,
Greenberg Traurig LLP,113127,Association of Business Trial Lawyers (ABTL),81241,Jennifer Gray,1764555,Shareholder (Non-Brd),2014-02-01,2018-02-01,Member,,
Lewis Brisbois Bisgaard & Smith LLP,463898,Association of Business Trial Lawyers (ABTL),81241,David Parker,1751079,Senior Partner (Non-Brd),1979-04-01,1995-01-01,Committee Co-Chairman,,
Lewis Brisbois Bisgaard & Smith LLP,463898,Association of Business Trial Lawyers (ABTL),81241,David Parker,1751079,Senior Partner (Non-Brd),1979-04-01,1995-01-01,Director -  SD,,
Sheppard Mullin Richter & Hampton LLP,482823,Association of Business Trial Lawyers (ABTL),81241,Scott Roybal,1744553,Partner (Non-Brd),1986-09-01,,Member,,
Troutman Sanders LLP,123257,Association of Business Trial Lawyers (ABTL),81241,Terry McInnis,1757777,Partner (Non-Brd),2009-01-01,,Member,,
Greenberg Traurig LLP,113127,Association of Business Trial Lawyers (ABTL),81241,Ginger Pigott,1750669,Shareholder (Non-Brd),2012-02-06,,Member,,
White & Case LLP,48680,Association of Business Trial Lawyers (ABTL),81241,Trav Wood,1732614,Partner (Non-Brd),1991-03-01,2011-03-01,Treasurer,,
Duane Morris LLP (Formerly known as Duane Morris & Heckscher LLP),91111,Association of Business Trial Lawyers (ABTL),81241,Eric Sinrod,1738128,Of Counsel (Non-Brd),2014-01-01,,Member,,
