from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Brain Corporation,1685554,San Diego Padres Baseball Club,253442,Harvey White,140890,Director -  SD (Brd) (SD),,,Director -  SD,,
VIASAT INC,32601,San Diego Padres Baseball Club,253442,Harvey White,140890,Independent Director (Brd) (SD),2005-05-10,,Director -  SD,,
Elcelyx Therapeutics Inc,1638652,San Diego Padres Baseball Club,253442,Rick Barry,1311513,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2009-04-01,
SAREPTA THERAPEUTICS INC (AVI BioPharma Inc prior to 07/2012),3218,San Diego Padres Baseball Club,253442,Rick Barry,1311513,Independent Director (Brd) (SD),2015-06-02,,Partner (Non-Brd),2009-04-01,
MiMedx Group Inc,2941871,San Diego Padres Baseball Club,253442,Rick Barry,1311513,Independent Director (Brd) (SD),2019-06-19,,Partner (Non-Brd),2009-04-01,
Oak Investment Partners LP,105366,Evident Technologies Inc,253447,Ranjan Chak,750800,Venture Partner (Non-Brd),2003-03-01,2012-01-01,Director -  SD (Brd) (SD),,
ORACLE CORP (Oracle Systems Corp prior to 02/1995),23295,Evident Technologies Inc,253447,Ranjan Chak,750800,Vice President (Non-Brd),2002-04-01,2003-01-01,Director -  SD (Brd) (SD),,
CCUR HOLDINGS INC (Concurrent Computer Corp prior to 01/2018) (De-listed 03/2018),7648,Evident Technologies Inc,253447,Wayne Barr Jr,376337,Independent Chairman (Brd) (SD),2017-07-14,2018-02-13,Director -  SD (Brd) (SD),,
CCUR HOLDINGS INC (Concurrent Computer Corp prior to 01/2018) (De-listed 03/2018),7648,Evident Technologies Inc,253447,Wayne Barr Jr,376337,Chairman/President/CEO (Brd) (ED),2018-02-13,2018-03-27,Director -  SD (Brd) (SD),,
HC2 HOLDINGS INC,2202435,Evident Technologies Inc,253447,Wayne Barr Jr,376337,Lead Independent Director (Brd) (SD),2014-12-29,2016-06-14,Director -  SD (Brd) (SD),,
AVIAT NETWORKS INC (Harris Stratex Networks Inc prior to 01/2010),920131,Evident Technologies Inc,253447,Wayne Barr Jr,376337,Independent Director (Brd) (SD),2016-11-16,2018-11-14,Director -  SD (Brd) (SD),,
CCUR HOLDINGS INC (Concurrent Computer Corp prior to 01/2018) (De-listed 03/2018),7648,Evident Technologies Inc,253447,Wayne Barr Jr,376337,Independent Director (Brd) (SD),2016-08-29,2017-07-14,Director -  SD (Brd) (SD),,
ALASKA COMMUNICATIONS SYSTEMS GROUP INC,1275,Evident Technologies Inc,253447,Wayne Barr Jr,376337,Independent Director (Brd) (SD),2018-05-09,,Director -  SD (Brd) (SD),,
NEON COMMUNICATIONS GROUP INC (Globix Corp prior to 03/2007) (De-listed 11/2007),13461,Evident Technologies Inc,253447,Wayne Barr Jr,376337,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
HC2 HOLDINGS INC,2202435,Evident Technologies Inc,253447,Wayne Barr Jr,376337,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
HC2 HOLDINGS INC,2202435,Evident Technologies Inc,253447,Wayne Barr Jr,376337,Independent Director (Brd) (SD),2019-03-01,,Director -  SD (Brd) (SD),,
Chasm Advanced Materials Inc (SouthWest NanoTechnologies Inc prior to 2016),536761,Evident Technologies Inc,253447,Jim Ashman,1462994,Chairman (Brd) (SD),2010-01-01,2016-01-01,CFO (Non-Brd),2009-01-01,2013-01-01
Chasm Advanced Materials Inc (SouthWest NanoTechnologies Inc prior to 2016),536761,Evident Technologies Inc,253447,Jim Ashman,1462994,Director -  SD (Brd) (SD),,,CFO (Non-Brd),2009-01-01,2013-01-01
CITY NATIONAL CORP (De-listed 11/2015),6975,Lorimar Inc,253457,Russell Goldsmith,83417,Director -  SD (Brd) (SD),,,COO (Brd) (ED),1983-01-01,1985-01-01
XOMA CORP (XOMA Ltd prior to 01/2012),33873,LMA North America Inc,253462,Steve Mendell,273493,Director -  SD (Brd) (SD),,,President/CEO (Brd) (ED),1999-06-01,2006-01-01
DATASCOPE CORP (De-listed 01/2009),8752,LMA North America Inc,253462,Steve Block,1139531,Division Acting President (Non-Brd),2002-01-01,2005-01-01,VP/COO (Non-Brd),2005-01-01,2006-12-01
NATURES SUNSHINE PRODUCTS INC,1651568,Harvard-Westlake School,253467,Will Mesdag,16180,Independent Director (Brd) (SD),2015-11-01,2015-12-22,Trustee,,
IROBOT CORP,464072,Harvard-Westlake School,253467,Will Mesdag,16180,Cabinet Chief (Non-Brd),2016-05-25,2017-01-01,Trustee,,
YUMA ENERGY INC (Pyramid Oil Co prior to 09/2014),25459,Harvard-Westlake School,253467,Will Mesdag,16180,Independent Director (Brd) (SD),2018-06-07,2019-04-29,Trustee,,
ENCORE CAPITAL GROUP INC,483759,Harvard-Westlake School,253467,Will Mesdag,16180,Independent Chairman (Brd) (SD),2014-02-20,2017-11-01,Trustee,,
COST PLUS INC (De-listed 06/2012),8017,Harvard-Westlake School,253467,Will Mesdag,16180,Independent Director (Brd) (SD),2008-11-12,2011-06-23,Trustee,,
ENCORE CAPITAL GROUP INC,483759,Harvard-Westlake School,253467,Will Mesdag,16180,Independent Director (Brd) (SD),2007-05-11,2014-02-20,Trustee,,
NATURES SUNSHINE PRODUCTS INC,1651568,Harvard-Westlake School,253467,Will Mesdag,16180,Independent Director (Brd) (SD),2009-10-12,2013-01-01,Trustee,,
NATURES SUNSHINE PRODUCTS INC,1651568,Harvard-Westlake School,253467,Will Mesdag,16180,Lead Independent Director (Brd) (SD),2013-01-01,2015-11-01,Trustee,,
HEIDRICK & STRUGGLES INTERNATIONAL INC,14571,Harvard-Westlake School,253467,Will Mesdag,16180,Independent Director (Brd) (SD),2016-02-05,,Trustee,,
DESTINATION XL GROUP INC (Casual Male Retail Group Inc prior to 02/2013),6028,Harvard-Westlake School,253467,Will Mesdag,16180,Independent Director (Brd) (SD),2014-01-29,,Trustee,,
PREFERRED BANK,830856,Harvard-Westlake School,253467,Shirley Wang,2093441,Independent Director (Brd) (SD),2018-09-19,,Trustee,,
Skadden Arps Slate Meagher & Flom LLP,76614,Harvard-Westlake School,253467,Jeff Cohen,1377318,Partner (Non-Brd),1987-08-01,,Vice Chairman,,
Capital International Inc,253627,Harvard-Westlake School,253467,David Fisher,1517063,Committee Member (Non-Brd),,2016-01-01,Trustee,,
Sullivan & Cromwell LLP,489314,Harvard-Westlake School,253467,Alison Ressler,1648852,Partner (Non-Brd),1991-01-01,,Trustee,,
Kayne Anderson Capital Advisors LP,530203,Harvard-Westlake School,253467,Courtney Wyman,1354711,MD (Non-Brd),2013-04-01,,Committee Member,,
Kaiser Foundation Health Plan Inc (Kaiser Permanente),102017,Harvard-Westlake School,253467,Doctor Brad Edgerton,860664,Regional Director (Non-Brd),1991-01-01,,Trustee,,
ZOE'S KITCHEN INC (De-listed 11/2018),2060767,Harvard-Westlake School,253467,Bill Barnum Jr,183202,Independent Director (Brd) (SD),2014-04-11,2015-04-06,Trustee,,
QUIKSILVER INC (De-listed 09/2015),25603,Harvard-Westlake School,253467,Bill Barnum Jr,183202,Independent Director (Brd) (SD),1991-11-01,2015-09-10,Trustee,,
ZUMIEZ INC,467542,Harvard-Westlake School,253467,Bill Barnum Jr,183202,Independent Director (Brd) (SD),2007-05-30,2013-05-22,Trustee,,
Brentwood Associates Inc,1872420,Harvard-Westlake School,253467,Bill Barnum Jr,183202,Partner (Brd) (ED),1984-01-01,,Trustee,,
EMAK WORLDWIDE INC (Equity Marketing Inc prior to 09/2004) (De-listed 04/2008),665239,Harvard-Westlake School,253467,Professor Doctor Alfred Osborne Jr,82837,Independent Director (Brd) (SD),2005-01-01,2008-04-14,Trustee,,
