from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
CORECIVIC INC (Corrections Corporation of America prior to 11/2016),7952,Scovill Manufacturing Co,108627,Bill Andrews,51696,Director -  SD (Brd) (SD),,,Chairman/President/CEO (Brd) (ED),1979-01-01,1986-08-01
NAVISTAR INTERNATIONAL CORP,21684,Scovill Manufacturing Co,108627,Bill Andrews,51696,Director -  SD (Brd) (SD),,,Chairman/President/CEO (Brd) (ED),1979-01-01,1986-08-01
AEROJET ROCKETDYNE HOLDINGS INC (GenCorp Inc prior to 04/2015),13020,National Space Club,108632,Gene Goldman,1919951,ED - Ops (Non-Brd),2012-08-06,2016-09-01,Vice Chairman,,
LEIDOS HOLDINGS INC (SAIC Inc prior to 09/2013),660090,National Space Club,108632,Gene Goldman,1919951,Director -  Non-Brd (Non-Brd),,,Vice Chairman,,
BWX TECHNOLOGIES INC (Babcock & Wilcox Co prior to 07/2015),1652246,National Space Club,108632,Gene Goldman,1919951,Director -  Non-Brd (Non-Brd),,,Vice Chairman,,
NORTHROP GRUMMAN CORP,22521,National Space Club,108632,Doctor Guy Bluford Jr,1673399,Division VP - Ops (Non-Brd),2000-01-01,2002-01-01,Director -  SD,,
Alaska Aerospace Corp (AAC),500977,National Space Club,108632,Jim Underwood,1485507,Director -  SD (Brd) (SD),,,Committee Member,,
Schafer Corp,1879941,National Space Club,108632,Mark Fisher,1611613,VP/Division General Manager (Non-Brd),2013-09-13,2017-01-01,Director -  SD,,
United Launch Alliance LLC (ULA),1106891,National Space Club,108632,Mark Bitterman,536188,Vice President - Ops (Non-Brd),2011-09-19,2013-01-01,Member,,
United Launch Alliance LLC (ULA),1106891,National Space Club,108632,Mark Bitterman,536188,Vice President - Government Affairs (Non-Brd),2013-01-01,2015-01-14,Member,,
ORBITAL SCIENCES CORP (De-listed 02/2015),23327,National Space Club,108632,Mark Bitterman,536188,Senior VP - Government Relations (Non-Brd),1992-08-01,2011-06-01,Member,,
LOCKHEED MARTIN CORP,19048,National Space Club,108632,Joe Mayer,877184,Director - Government Relations (Non-Brd),2013-01-01,,Medical Transcriptionist,,
Aerospace Industries Association of America Inc (AIA),78973,National Space Club,108632,Chris Young,1132828,Member,,,Member,,
EXELIS INC (De-listed 05/2015),1731105,National Space Club,108632,Chris Young,1132828,Executive VP/Division President (Non-Brd),2011-10-31,2015-05-29,Member,,
L3HARRIS TECHNOLOGIES INC (Harris Corp prior to 07/2019),14355,National Space Club,108632,Chris Young,1132828,Division President (Non-Brd),2015-07-04,2018-09-30,Member,,
EASTGROUP PROPERTIES INC,9938,PDQ.net Inc,108637,Ambassador John Palmer Sr,50681,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
AMSOUTH BANCORP (De-listed 11/2006),2116,PDQ.net Inc,108637,Ambassador John Palmer Sr,50681,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ENTERGY CORP,10750,PDQ.net Inc,108637,Ambassador John Palmer Sr,50681,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ENTERGY MISSISSIPPI LLC (Entergy Mississippi Inc prior to 12/2018),733099,PDQ.net Inc,108637,Ambassador John Palmer Sr,50681,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
HURON CONSULTING GROUP INC,460902,Wilson Hotel Management Co (WHMC) Inc,108642,Delphine Mendez De Leon,347707,MD (Non-Brd),2010-12-21,2017-01-01,Member,,
EASTGROUP PROPERTIES INC,9938,GulfSouth Capital Inc,108652,Ambassador John Palmer Sr,50681,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2000-01-01,
Internet America Inc,1106085,GulfSouth Capital Inc,108652,Ambassador John Palmer Sr,50681,Independent Director (Brd) (SD),2005-02-24,2012-06-20,Chairman (Brd) (SD),2000-01-01,
AMSOUTH BANCORP (De-listed 11/2006),2116,GulfSouth Capital Inc,108652,Ambassador John Palmer Sr,50681,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2000-01-01,
AXESSTEL INC (De-listed 07/2009),576798,GulfSouth Capital Inc,108652,Jai Bhagat,482763,Independent Director (Brd) (SD),2003-08-01,2006-05-16,Vice Chairman (Brd) (SD),1999-12-01,2011-01-01
AXESSTEL INC (De-listed 07/2009),576798,GulfSouth Capital Inc,108652,Jai Bhagat,482763,Independent Vice Chairman (Brd) (SD),2006-05-16,2009-07-30,Vice Chairman (Brd) (SD),1999-12-01,2011-01-01
Internet America Inc,1106085,GulfSouth Capital Inc,108652,Justin McClure,751213,Independent Director (Brd) (SD),2004-04-01,2015-06-25,President (Non-Brd),1999-05-01,2012-12-01
Adams Street Partners LLC,468496,Civil War Trust,108657,Bill Hupp,746940,CFO/Partner (Non-Brd),2001-01-01,2012-12-01,Treasurer,,
Advent International Corp,246927,Civil War Trust,108657,Tom Lauer,1039463,Managing Partner (Brd) (ED),,2013-01-01,Trustee,,
GREAT LAKES DREDGE & DOCK CORPORATION (Formerly known as Great Lakes Dredge & Dock Holdings Corp),13814,Civil War Trust,108657,Bob Uhler,1336555,Independent Chairman (Brd) (SD),2017-01-03,2018-02-01,Trustee,,
GREAT LAKES DREDGE & DOCK CORPORATION (Formerly known as Great Lakes Dredge & Dock Holdings Corp),13814,Civil War Trust,108657,Bob Uhler,1336555,Independent Director (Brd) (SD),2018-02-01,2018-05-02,Trustee,,
Montgomery Watson Harza (MWH) Global Inc,105571,Civil War Trust,108657,Bob Uhler,1336555,Chairman Emeritus (Non-Brd),2012-12-14,2014-06-01,Trustee,,
GREAT LAKES DREDGE & DOCK CORPORATION (Formerly known as Great Lakes Dredge & Dock Holdings Corp),13814,Civil War Trust,108657,Bob Uhler,1336555,Independent Director (Brd) (SD),2015-10-16,2017-01-03,Trustee,,
MIDDLEBURG FINANCIAL CORP (De-listed 04/2017),890017,Civil War Trust,108657,Childs Burden,508409,Independent Director (Brd) (SD),1997-01-01,2017-04-01,Trustee,,
SCANSOURCE INC,27191,Civil War Trust,108657,Mike Grainger,206505,Independent Director (Brd) (SD),2004-10-08,,Chairman Emeritus,,
ACCELRYS INC (Pharmacopeia prior to 05/2004) (De-listed 04/2014),24320,Civil War Trust,108657,Jeff Rodek,182044,Independent Director (Brd) (SD),2007-08-20,2014-04-29,Chairman,,
Peter J Solomon Company LP (PJSC),126337,Civil War Trust,108657,Duke Ligon,50111,Senior Advisor (Non-Brd),2017-09-26,,Trustee,,
POSTROCK ENERGY CORP (De-listed 09/2015),1632154,Civil War Trust,108657,Duke Ligon,50111,Independent Chairman (Brd) (SD),2010-10-04,2015-09-10,Trustee,,
NEWMARKET CORP (Ethyl prior to 06/2004),550009,Civil War Trust,108657,Doctor Bruce Gottwald,51747,Chairman (Brd) (SD),2001-06-01,2014-07-29,Trustee,,
NEWMARKET CORP (Ethyl prior to 06/2004),550009,Civil War Trust,108657,Doctor Bruce Gottwald,51747,Director -  SD (Brd) (SD),,,Trustee,,
PANHANDLE OIL & GAS INC (Panhandle Royalty Co prior to 03/2007),23730,Civil War Trust,108657,Duke Ligon,50111,Independent Director (Brd) (SD),2007-08-08,2015-03-04,Trustee,,
VANTAGE DRILLING CO (De-listed 09/2015),1072142,Civil War Trust,108657,Duke Ligon,50111,Independent Director (Brd) (SD),2011-02-17,2015-09-15,Trustee,,
MidOcean Partners LP,1573730,Civil War Trust,108657,Duke Ligon,50111,Executive (Non-Brd),,,Trustee,,
BLUEKNIGHT ENERGY PARTNERS LP,1702333,Civil War Trust,108657,Duke Ligon,50111,Independent Chairman (Brd) (SD),2011-05-16,,Trustee,,
EMERALD OIL INC (Voyager Oil & Gas Inc prior to 09/2012) (De-listed 03/2016),1690497,Civil War Trust,108657,Duke Ligon,50111,Independent Director (Brd) (SD),2012-07-26,2016-03-24,Trustee,,
Emerald Oil Inc,2432541,Civil War Trust,108657,Duke Ligon,50111,Independent Director (Brd) (SD),2016-03-24,,Trustee,,
Duff & Phelps Corp,1948034,Civil War Trust,108657,Stephan Newhouse,33862,Director -  SD (Brd) (SD),,,Treasurer,,
BG MEDICINE INC (De-listed 09/2015),1686589,Civil War Trust,108657,Mac Bains Jr,33737,Independent Director (Brd) (SD),2011-02-04,2015-09-16,Trustee,,
BG Medicine Inc,2337686,Civil War Trust,108657,Mac Bains Jr,33737,Independent Director (Brd) (SD),2015-09-16,2015-11-17,Trustee,,
CARA THERAPEUTICS INC,2040055,Civil War Trust,108657,Mac Bains Jr,33737,Independent Director (Brd) (SD),2014-07-16,,Trustee,,
AMERICAN INTERNATIONAL GROUP (AIG) INC,1856,Civil War Trust,108657,Madhu Tadikonda,1622598,Division Chief Underwriting Officer (Non-Brd),2015-10-15,2018-09-01,Trustee,,
Sidley Austin LLP (Sidley Austin Brown & Wood LLP prior to 01/2006),836052,Civil War Trust,108657,Ruff Fant III,1466680,Partner (Non-Brd),1984-01-01,1995-01-01,Director -  SD (Brd) (SD),,
Hinckley Allen & Snyder LLP,530153,Civil War Trust,108657,Jim Burke,1680822,Partner (Non-Brd),2010-03-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Alabama Defense Lawyers Association (ADLA),108662,Rob Campbell,872261,Partner (Non-Brd),,2018-01-01,Member,,
