from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
MASTERCARD INC,483173,Performance Theatre Foundation,1293097,Ajay Banga,485168,President/CEO (Brd) (ED),2010-07-01,,Advisor,,
TRINIDAD DRILLING LTD (De-listed 02/2019),921596,ALTER NRG CORP (De-listed 09/2015),1293101,Brock Gibson,735027,Director -  SD (Brd) (SD),,,Corporate Secretary (Non-Brd),2007-04-17,2013-01-01
Blake Cassels & Graydon LLP (Blakes),945477,ALTER NRG CORP (De-listed 09/2015),1293101,Brock Gibson,735027,Chairman/Managing Partner (Brd) (ED),2009-01-01,,Corporate Secretary (Non-Brd),2007-04-17,2013-01-01
Blake Cassels & Graydon LLP (Blakes),945477,ALTER NRG CORP (De-listed 09/2015),1293101,Brock Gibson,735027,Lawyer (Non-Brd),1996-06-01,2009-01-01,Corporate Secretary (Non-Brd),2007-04-17,2013-01-01
TRINIDAD DRILLING LTD (De-listed 02/2019),921596,ALTER NRG CORP (De-listed 09/2015),1293101,Brent Conway,735026,CFO (Non-Brd),2001-11-26,2008-01-01,Independent Director (Brd) (SD),2007-04-17,2013-05-01
TRINIDAD DRILLING LTD (De-listed 02/2019),921596,ALTER NRG CORP (De-listed 09/2015),1293101,Brent Conway,735026,Executive VP/CFO (Non-Brd),2008-01-01,2012-01-10,Independent Director (Brd) (SD),2007-04-17,2013-05-01
TRINIDAD DRILLING LTD (De-listed 02/2019),921596,ALTER NRG CORP (De-listed 09/2015),1293101,Brent Conway,735026,President (Non-Brd),2012-01-10,2017-03-12,Independent Director (Brd) (SD),2007-04-17,2013-05-01
TRINIDAD DRILLING LTD (De-listed 02/2019),921596,ALTER NRG CORP (De-listed 09/2015),1293101,Mike Heier,735014,Independent Chairman (Brd) (SD),2010-01-01,2018-07-03,Independent Director (Brd) (SD),2011-09-15,2012-04-19
TRINIDAD DRILLING LTD (De-listed 02/2019),921596,ALTER NRG CORP (De-listed 09/2015),1293101,Mike Heier,735014,Chairman (Brd) (SD),2008-01-09,2010-01-01,Independent Chairman (Brd) (SD),2007-04-17,2011-09-15
TRINIDAD DRILLING LTD (De-listed 02/2019),921596,ALTER NRG CORP (De-listed 09/2015),1293101,Mike Heier,735014,Chairman/CEO (Brd) (ED),2000-10-11,2008-01-09,Independent Chairman (Brd) (SD),2007-04-17,2011-09-15
TRINIDAD DRILLING LTD (De-listed 02/2019),921596,ALTER NRG CORP (De-listed 09/2015),1293101,Mike Heier,735014,Independent Chairman (Brd) (SD),2010-01-01,2018-07-03,Independent Chairman (Brd) (SD),2007-04-17,2011-09-15
