from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Society of Management Accountants of BC,819325,Anil Wirasekara,646727,Executive VP (Non-Brd),2018-08-15,,Member,,
FORTRESS GLOBAL ENTERPRISES INC (Fortress Paper Ltd prior to 02/2018),1211908,Society of Management Accountants of BC,819325,Anil Wirasekara,646727,Independent Director (Brd) (SD),2013-05-03,,Member,,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Society of Management Accountants of BC,819325,Anil Wirasekara,646727,Executive VP/CFO (Non-Brd),2000-07-18,2017-10-05,Member,,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Society of Management Accountants of BC,819325,Anil Wirasekara,646727,Senior Executive - Finance (Non-Brd),2017-10-05,2018-02-25,Member,,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Society of Management Accountants of BC,819325,Anil Wirasekara,646727,Interim CFO (Non-Brd),2018-02-25,2018-08-15,Member,,
DOW CHEMICAL CO (De-listed 08/2017),9559,Cognis Corp,819328,Shruti Singhal,1862086,Various Positions (Non-Brd),1993-04-01,2006-09-01,Various Positions (Non-Brd),1993-04-01,2006-09-01
HB FULLER CO,12641,Cognis Corp,819328,Mark Holzer,1522158,Global Account Manager (Non-Brd),2009-01-01,2013-03-01,Product Manager (Non-Brd),2008-01-01,2009-01-01
MAIN STREET CAPITAL CORP,1284119,eSociety Inc,819330,Chris Joseph,1204481,Senior Analyst (Non-Brd),2011-05-01,2012-01-01,Member,,
MAIN STREET CAPITAL CORP,1284119,eSociety Inc,819330,Chris Joseph,1204481,Associate (Non-Brd),2012-01-01,2014-08-01,Member,,
CBRE GROUP INC (CB Richard Ellis Group Inc prior to 10/2011),6083,Amsterdam School of Real Estate,819331,Johan van der Ende,533614,Committee Member (Non-Brd),2011-12-01,,Chairman,,
MICROSOFT CORP,20601,Grove Industries Ltd,819353,Lord  Marritt,12985,Ambassador (Non-Brd),2009-01-01,2010-01-01,Advisor (Non-Brd),2009-01-01,2012-03-02
CTD Holdings Inc,8389,Medicines for Europe AISBL (Formerly known as European Generics Medicines Association),819357,Markus Sieger,346169,Lead Independent Director (Brd) (SD),2015-09-16,,Executive Committee Member (Non-Brd),2018-03-01,
HOSPIRA INC (De-listed 09/2015),469196,Medicines for Europe AISBL (Formerly known as European Generics Medicines Association),819357,Doctor Tim Oldham,602786,Corporate VP/Regional President (Non-Brd),2007-02-01,2013-01-01,Member,,
MYLAN NV (Mylan Inc prior to 02/2015),21428,Medicines for Europe AISBL (Formerly known as European Generics Medicines Association),819357,Didier Barret,552508,Regional President (Non-Brd),2007-10-02,2012-01-01,VP/Treasurer (Non-Brd),2011-11-01,2012-06-01
MYLAN NV (Mylan Inc prior to 02/2015),21428,Medicines for Europe AISBL (Formerly known as European Generics Medicines Association),819357,Didier Barret,552508,Regional President (Non-Brd),2007-10-02,2012-01-01,President (Non-Brd),2009-11-18,2011-11-01
MYLAN NV (Mylan Inc prior to 02/2015),21428,Medicines for Europe AISBL (Formerly known as European Generics Medicines Association),819357,Didier Barret,552508,Regional President (Non-Brd),2007-10-02,2012-01-01,President (Non-Brd),2012-06-01,
MYLAN NV (Mylan Inc prior to 02/2015),21428,Medicines for Europe AISBL (Formerly known as European Generics Medicines Association),819357,Jacek Glinka,1343129,Regional President (Non-Brd),2013-12-02,2018-10-01,President,,
Spectrum Group International Inc (Escala Group Inc prior to 05/2009),1381272,World Sailfish Championship,819360,Joe Anderson,557084,Director -  SD (Brd) (SD),,,Advisor,,
A-MARK PRECIOUS METALS INC,2054999,World Sailfish Championship,819360,Joe Anderson,557084,Independent Director (Brd) (SD),2014-03-17,2018-10-30,Advisor,,
Domark International Inc (DoMar Exotic Furnishings Inc prior to 06/2008),1204555,World Sailfish Championship,819360,Terry Carlson,337761,Director -  SD (Brd) (SD),,,Advisory Board Member,,
LONESTAR RESOURCES US INC (Lonestar Resources Ltd prior to 07/2016),1002402,Ecofin Global Utilities Hedge Fund Ltd,819367,John Murray,337488,Director -  SD (Brd) (SD),,,NED (Brd) (SD),,
LONESTAR RESOURCES US INC (Lonestar Resources Ltd prior to 07/2016),1002402,Ecofin Global Utilities Hedge Fund Ltd,819367,John Murray,337488,Independent Director (Brd) (SD),2017-05-24,2018-10-10,NED (Brd) (SD),,
Oaktree Capital Management LP (Oaktree Capital Management LLC prior to 05/2007),460092,Frankfurt Cock GmbH,819368,Hermann Dambach,650587,MD (Non-Brd),2004-01-01,,Board Member -  SD (Brd) (SD),,
NEKTAR THERAPEUTICS (Inhale Therapeutic Systems prior to 01/2003),16049,Lanxess Deutschland GmbH,819372,Lutz Lingnau,23067,Independent Director (Brd) (SD),2007-08-27,,Board Member -  SD (Brd) (SD),,
CABOT CORP,5462,Lanxess Deutschland GmbH,819372,Doctor Matthias Wolfgruber,34361,Independent Director (Brd) (SD),2014-09-12,,Board Member -  SD (Brd) (SD),,
DOW CHEMICAL CO (De-listed 08/2017),9559,Lanxess Deutschland GmbH,819372,Theo Walthie,1081668,Senior Advisor (Non-Brd),2007-01-01,2017-08-31,Board Member -  SD (Brd) (SD),,
NEWELL BRANDS INC (Newell Rubbermaid Inc prior to 04/2016),22048,Rubbermaid Europe,819387,George Hamilton,324239,Executive (Non-Brd),1995-01-01,2001-01-01,President (Brd) (ED),1999-02-01,2001-05-01
