from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
B. RILEY FINANCIAL INC,2308192,Todaro Capital,2130604,Rich Todaro,1449615,Independent Director (Brd) (SD),2015-07-16,2018-07-26,President (Non-Brd),2014-04-01,
B. Riley Financial Inc (Great American Group Inc prior to 11/2014) (Listed 07/2015),1360163,Todaro Capital,2130604,Rich Todaro,1449615,Independent Director (Brd) (SD),2014-07-28,2015-07-16,President (Non-Brd),2014-04-01,
TELENAV INC,1642854,Todaro Capital,2130604,Rich Todaro,1449615,Independent Director (Brd) (SD),2015-09-23,2016-08-24,President (Non-Brd),2014-04-01,
INDYMAC BANCORP INC (De-listed 07/2008),15888,Compu-Link Corp (d/b/a Celink),2130605,Jim Mahoney,541633,Executive VP (Non-Brd),2004-01-01,2008-07-11,Chairman (Executive) (Brd) (ED),,
WESTELL TECHNOLOGIES INC,33342,Wavelink Communications Inc,2130609,Scott Goodrich,1449564,Division President (Non-Brd),2015-03-01,2015-10-02,Co-Founder (Non-Brd),,
WESTELL TECHNOLOGIES INC,33342,Wavelink Communications Inc,2130609,Scott Goodrich,1449564,Consultant (Non-Brd),2015-10-02,2015-12-31,Co-Founder (Non-Brd),,
WESTELL TECHNOLOGIES INC,33342,Wavelink Communications Inc,2130609,Scott Goodrich,1449564,Senior VP/Division President (Non-Brd),2014-03-01,2015-03-01,Co-Founder (Non-Brd),,
OrderGroove Inc,1884325,Adtrib Inc,2130612,Doctor Peter Fader,1449407,Advisor (Non-Brd),2010-10-01,,Advisory Board Member (Non-Brd),2013-01-01,2014-01-01
PURECIRCLE LTD,1014931,Global Brands Group Holding Ltd (Listed 07/2014),2130615,Paul Selway-Swift,10633,Chairman (Non-Executive) (Brd) (SD),,,Independent NED (Brd) (SD),2014-06-22,2014-07-09
PERICOM SEMICONDUCTOR CORP (De-listed 11/2015),24179,Global Brands Group Holding Ltd (Listed 07/2014),2130615,Professor Doctor Hau Lee,341250,Lead Independent Director (Brd) (SD),2013-08-01,2015-11-24,Independent NED (Brd) (SD),2014-06-01,2014-07-09
SYNNEX CORP,464094,Global Brands Group Holding Ltd (Listed 07/2014),2130615,Professor Doctor Hau Lee,341250,Independent Director (Brd) (SD),2012-02-22,,Independent NED (Brd) (SD),2014-06-01,2014-07-09
SYNNEX CORP,464094,GLOBAL BRANDS GROUP HOLDING LTD,2130616,Professor Doctor Hau Lee,341250,Independent Director (Brd) (SD),2012-02-22,,NED (Brd) (SD),2017-06-14,
DecisionNext Inc,2345010,GLOBAL BRANDS GROUP HOLDING LTD,2130616,Professor Doctor Hau Lee,341250,Director -  SD (Brd) (SD),,,NED (Brd) (SD),2017-06-14,
PERICOM SEMICONDUCTOR CORP (De-listed 11/2015),24179,GLOBAL BRANDS GROUP HOLDING LTD,2130616,Professor Doctor Hau Lee,341250,Lead Independent Director (Brd) (SD),2013-08-01,2015-11-24,Independent NED (Brd) (SD),2014-07-09,2017-06-14
SYNNEX CORP,464094,GLOBAL BRANDS GROUP HOLDING LTD,2130616,Professor Doctor Hau Lee,341250,Independent Director (Brd) (SD),2012-02-22,,Independent NED (Brd) (SD),2014-07-09,2017-06-14
DecisionNext Inc,2345010,GLOBAL BRANDS GROUP HOLDING LTD,2130616,Professor Doctor Hau Lee,341250,Director -  SD (Brd) (SD),,,Independent NED (Brd) (SD),2014-07-09,2017-06-14
