from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
HCA HEALTHCARE INC (HCA Holdings Inc prior to 05/2017),1692837,Hospital Association of Southern California (HASC),1224765,Greg Angle,1353697,Division President (Non-Brd),2014-01-01,,Member,,
ACELRX PHARMACEUTICALS INC,1687678,Hospital Association of Southern California (HASC),1224765,Doctor Rick Afable,1357492,Independent Director (Brd) (SD),2013-12-10,,Director -  SD,,
ACELRX PHARMACEUTICALS INC,1687678,Hospital Association of Southern California (HASC),1224765,Doctor Rick Afable,1357492,Independent Director (Brd) (SD),2013-12-10,,Chairman Elect,,
ACELRX PHARMACEUTICALS INC,1687678,Hospital Association of Southern California (HASC),1224765,Doctor Rick Afable,1357492,Independent Director (Brd) (SD),2013-12-10,,Chairman,,
ACELRX PHARMACEUTICALS INC,1687678,Hospital Association of Southern California (HASC),1224765,Doctor Rick Afable,1357492,Independent Director (Brd) (SD),2013-12-10,,Treasurer,,
ACELRX PHARMACEUTICALS INC,1687678,Hospital Association of Southern California (HASC),1224765,Doctor Rick Afable,1357492,Independent Director (Brd) (SD),2013-12-10,,Secretary,,
ALLIANCE HEALTHCARE SERVICES INC (Alliance Imaging Inc prior to 02/2009) (De-listed 08/2017),1457,Hospital Association of Southern California (HASC),1224765,Paul Viviano,336020,Independent Director (Brd) (SD),2012-06-01,2017-08-21,Director -  SD,,
FULGENT GENETICS INC,2533281,Hospital Association of Southern California (HASC),1224765,Linda Marsh,2135695,Independent Director (Brd) (SD),2019-08-01,,Director -  SD,,
APOLLO MEDICAL HOLDINGS INC,3021122,Hospital Association of Southern California (HASC),1224765,Linda Marsh,2135695,Director -  SD (Brd) (SD),,,Director -  SD,,
DOUGLAS EMMETT INC,917238,Hospital Association of Southern California (HASC),1224765,Johnese Spisso,1886971,Director -  SD (Brd) (SD),,,Director -  SD,,
Vizient Inc,2402751,Hospital Association of Southern California (HASC),1224765,Johnese Spisso,1886971,Director -  SD (Brd) (SD),,,Director -  SD,,
WELLTOWER INC (Health Care REIT Inc prior to 09/2015),14484,Hospital Association of Southern California (HASC),1224765,Johnese Spisso,1886971,Independent Director (Brd) (SD),2018-11-30,,Director -  SD,,
ARMGO Pharma Inc,1290859,International Society for Heart Failure Research,1224768,Doctor Doug Mann,754952,Scientific Advisor (Non-Brd),,,Member,,
MIRAGEN THERAPEUTICS INC (Signal Genetics Inc prior to 02/2017),2077414,International Society for Heart Failure Research,1224768,Doctor Doug Mann,754952,Scientific Advisor (Non-Brd),2017-02-13,2019-02-01,Member,,
Cardurion Pharmaceuticals LLC,2899260,International Society for Heart Failure Research,1224768,Doctor Doug Mann,754952,Scientific Advisor (Non-Brd),2018-06-26,,Member,,
miRagen Therapeutics Inc (Formerly known as 358th Shelf Corporation),1223200,International Society for Heart Failure Research,1224768,Doctor Doug Mann,754952,Scientific Advisor (Non-Brd),2010-01-11,2017-02-13,Member,,
NILE THERAPEUTICS INC (De-listed 05/2011),957747,International Society for Heart Failure Research,1224768,Doctor Doug Mann,754952,Advisor (Non-Brd),,2011-05-12,Member,,
Syndax Pharmaceuticals Inc (Listed 03/2016),891053,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor George Sledge Jr,854551,Independent Director (Brd) (SD),2014-01-01,2016-03-03,Scientific Advisor (Non-Brd),,2015-01-01
VERASTEM INC,1795040,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Eric Winer,854517,Scientific Advisor (Non-Brd),2012-01-27,2015-01-01,Advisory Board Member (Non-Brd),2014-02-04,2015-01-01
DARE BIOSCIENCE INC (Cerulean Pharma Inc prior to 07/2017),2060516,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Professor Doctor Bruce Zetter,1272063,Scientific Advisor (Non-Brd),2014-04-10,2017-01-01,Scientific Advisor (Non-Brd),2015-09-10,
SIERRA ONCOLOGY INC (ProNAi Therapeutics Inc prior to 01/2017),2308022,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Professor Doctor Bruce Zetter,1272063,Scientific Advisor (Non-Brd),2015-07-16,,Scientific Advisor (Non-Brd),2015-09-10,
SELLAS LIFE SCIENCES GROUP INC (Galena Biopharma Inc prior to 01/2018),934303,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Gabriel Hortobagyi,1314280,Scientific Advisor (Non-Brd),2012-05-31,2016-01-01,Scientific Advisor (Non-Brd),,2015-01-01
Fabric Genomics Inc (Omicia Inc prior to 03/2017),735382,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Paul Billings,1089893,Chief Medical Officer (Non-Brd),2014-05-07,,Independent Director (Brd) (SD),2017-05-24,
TROVAGENE INC,1822842,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Paul Billings,1089893,Independent Director (Brd) (SD),2013-10-30,2018-05-30,Independent Director (Brd) (SD),2017-05-24,
RENNOVA HEALTH INC (CollabRx Inc prior to 11/2015) (De-listed 10/2017),30194,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Paul Billings,1089893,Scientific Advisor (Non-Brd),2017-04-09,2017-10-25,Independent Director (Brd) (SD),2017-05-24,
LungLife AI Inc (Cynvenio Biosystems Inc prior to 05/2019),1632268,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Paul Billings,1089893,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2017-05-24,
NATERA INC,2301548,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Paul Billings,1089893,Senior VP/Chief Medical Officer (Non-Brd),2018-04-09,,Independent Director (Brd) (SD),2017-05-24,
Metamark Genetics Inc,1663630,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor David Rimm,1206021,Scientific Advisor (Non-Brd),2008-05-01,,Scientific Advisor (Non-Brd),,2014-01-01
Soligenix Inc (DOR BioPharma Inc prior to 09/2009) (Listed 12/2016),1553530,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Independent Director (Brd) (SD),2011-06-22,2016-12-13,Lead Independent Vice Chairman (Brd) (SD),2016-04-25,2017-05-04
PTC THERAPEUTICS INC,1959651,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Independent Director (Brd) (SD),2013-06-20,,Lead Independent Vice Chairman (Brd) (SD),2016-04-25,2017-05-04
BioSig Technologies Inc (Listed 09/2018),1878413,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Independent Director (Brd) (SD),2015-04-09,2017-11-09,Lead Independent Vice Chairman (Brd) (SD),2016-04-25,2017-05-04
Semorex Inc,251327,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Chairman (Brd) (SD),2009-01-01,,Lead Independent Vice Chairman (Brd) (SD),2016-04-25,2017-05-04
CELGENE CORP,6177,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Chief Medical Officer (Non-Brd),1997-01-01,2016-08-01,Lead Independent Vice Chairman (Brd) (SD),2016-04-25,2017-05-04
ADYNXX INC (Alliqua Biomedical Inc prior to 05/2019) (De-listed 06/2019),2038857,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Independent Chairman (Brd) (SD),2014-01-28,2017-12-05,Lead Independent Vice Chairman (Brd) (SD),2016-04-25,2017-05-04
SORRENTO THERAPEUTICS INC,2000883,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Division President/Chief Medical Officer (Non-Brd),2016-08-15,,Lead Independent Vice Chairman (Brd) (SD),2016-04-25,2017-05-04
Ovid Therapeutics Inc (Listed 05/2017),2237017,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Scientific Advisor (Non-Brd),2015-10-08,2017-05-05,Lead Independent Vice Chairman (Brd) (SD),2016-04-25,2017-05-04
SOLIGENIX INC,2578208,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Independent Director (Brd) (SD),2016-12-13,,Lead Independent Vice Chairman (Brd) (SD),2016-04-25,2017-05-04
BIOSIG TECHNOLOGIES INC,3057677,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Independent Director (Brd) (SD),2019-05-17,,Lead Independent Chairman (Brd) (SD),2017-05-04,
PTC THERAPEUTICS INC,1959651,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Independent Director (Brd) (SD),2013-06-20,,Lead Independent Chairman (Brd) (SD),2017-05-04,
Semorex Inc,251327,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Chairman (Brd) (SD),2009-01-01,,Lead Independent Chairman (Brd) (SD),2017-05-04,
BioSig Technologies Inc (Listed 09/2018),1878413,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Independent Director (Brd) (SD),2015-04-09,2017-11-09,Lead Independent Chairman (Brd) (SD),2017-05-04,
ADYNXX INC (Alliqua Biomedical Inc prior to 05/2019) (De-listed 06/2019),2038857,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Independent Chairman (Brd) (SD),2014-01-28,2017-12-05,Lead Independent Chairman (Brd) (SD),2017-05-04,
OVID THERAPEUTICS INC,2653794,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Scientific Advisor (Non-Brd),2017-05-05,2018-01-01,Lead Independent Chairman (Brd) (SD),2017-05-04,
SORRENTO THERAPEUTICS INC,2000883,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Division President/Chief Medical Officer (Non-Brd),2016-08-15,,Lead Independent Chairman (Brd) (SD),2017-05-04,
SOLIGENIX INC,2578208,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Doctor Jerry Zeldis,1198009,Independent Director (Brd) (SD),2016-12-13,,Lead Independent Chairman (Brd) (SD),2017-05-04,
FluoroPharma Medical Inc (Commercial E-Waste Management Inc prior to 02/2011),1711465,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Thijs Spoor,1142343,President/CEO/CFO (Brd) (ED),2011-02-14,2012-06-14,Independent Director (Brd) (SD),2012-04-07,2012-12-21
AzurRx BioPharma Inc (BioPharma d'Azur Inc prior to 2014) (Listed 10/2016),2313066,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Thijs Spoor,1142343,President/CEO (Brd) (ED),2016-01-01,2016-10-11,Independent Director (Brd) (SD),2014-10-15,2016-08-31
Phelps Dunbar LLP,79091,Stetson University College of Law,1224986,Larry Ingram,1485876,Partner (Non-Brd),2001-04-01,2017-04-01,Vice Chairman,,
AzurRx BioPharma Inc (BioPharma d'Azur Inc prior to 2014) (Listed 10/2016),2313066,MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Thijs Spoor,1142343,Chairman/President (Brd) (ED),2015-04-01,2015-09-01,Independent Director (Brd) (SD),2012-04-07,2012-12-21
