from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
AKAMAI TECHNOLOGIES INC,1221,Berklee College of Music,578009,Paul Sagan,205747,President/CEO/Principal Executive Officer (Brd) (ED),2005-04-01,2010-09-01,Council Member,,
AKAMAI TECHNOLOGIES INC,1221,Berklee College of Music,578009,Paul Sagan,205747,Vice Chairman (Brd) (ED),2013-01-01,2015-05-01,Council Member,,
EMC CORP (De-listed 09/2016),10497,Berklee College of Music,578009,Paul Sagan,205747,Independent Director (Brd) (SD),2007-12-19,2016-09-07,Council Member,,
VMWARE INC,423340,Berklee College of Music,578009,Paul Sagan,205747,Independent Director (Brd) (SD),2014-04-07,2015-02-01,Council Member,,
VMWARE INC,423340,Berklee College of Music,578009,Paul Sagan,205747,Lead Independent Director (Brd) (SD),2015-02-01,,Council Member,,
IROBOT CORP,464072,Berklee College of Music,578009,Paul Sagan,205747,Independent Director (Brd) (SD),2010-02-01,2015-06-12,Council Member,,
General Catalyst Partners LLC,489015,Berklee College of Music,578009,Paul Sagan,205747,Entrepreneur-in-Residence (Non-Brd),2014-01-30,2018-01-01,Council Member,,
General Catalyst Partners LLC,489015,Berklee College of Music,578009,Paul Sagan,205747,MD (Brd) (ED),2018-01-01,,Council Member,,
Datto Inc,1924558,Berklee College of Music,578009,Paul Sagan,205747,Chairman (Non-Executive) (Brd) (SD),,,Council Member,,
Jana Mobile Inc (Txteagle Inc prior to 09/2011),1947570,Berklee College of Music,578009,Paul Sagan,205747,Advisory Board Member (Non-Brd),,,Council Member,,
Contrast Security Inc,2066872,Berklee College of Music,578009,Paul Sagan,205747,Strategic Advisor (Non-Brd),2016-01-01,,Council Member,,
MODERNA INC,2959246,Berklee College of Music,578009,Paul Sagan,205747,Independent Director (Brd) (SD),2018-12-07,,Council Member,,
Moderna Inc (Moderna Therapeutics Inc prior to 08/2018) (Listed 12/2018),1809747,Berklee College of Music,578009,Paul Sagan,205747,Independent Director (Brd) (SD),2018-06-14,2018-12-07,Council Member,,
ANIMAL HEALTH INTERNATIONAL INC (De-listed 06/2011),942196,Berklee College of Music,578009,Mike Eisenson,200026,Independent Director (Brd) (SD),2005-06-01,2010-01-01,Trustee,,
StoneCastle Partners LLC,1064553,Berklee College of Music,578009,Mike Eisenson,200026,Director -  SD (Brd) (SD),,,Trustee,,
PLAYTEX PRODUCTS INC (De-listed 10/2007),24624,Berklee College of Music,578009,Mike Eisenson,200026,Independent Director (Brd) (SD),1997-03-01,2007-10-01,Trustee,,
ANIMAL HEALTH INTERNATIONAL INC (De-listed 06/2011),942196,Berklee College of Music,578009,Mike Eisenson,200026,Lead Independent Director (Brd) (SD),2010-01-01,2011-06-10,Trustee,,
BLUEKNIGHT ENERGY PARTNERS LP,1702333,Berklee College of Music,578009,Mike Eisenson,200026,Director -  SD (Brd) (SD),,,Trustee,,
CALIPER LIFE SCIENCES INC (Caliper Technologies prior to 01/2004) (De-listed 11/2011),5553,Berklee College of Music,578009,Mike Eisenson,200026,Independent Director (Brd) (SD),2006-08-09,2007-07-16,Trustee,,
CCC INFORMATION SERVICES GROUP INC (De-listed 02/2006),6105,Berklee College of Music,578009,Mike Eisenson,200026,Independent Director (Brd) (SD),1998-08-25,2006-02-10,Trustee,,
PENSKE AUTOMOTIVE GROUP INC (United Auto Group prior to 07/2007),32076,Berklee College of Music,578009,Mike Eisenson,200026,Director -  SD (Brd) (SD),,,Trustee,,
XENOGEN CORP (De-listed 08/2006),33844,Berklee College of Music,578009,Mike Eisenson,200026,Independent Director (Brd) (SD),2003-03-01,2006-08-09,Trustee,,
PENSKE AUTOMOTIVE GROUP INC (United Auto Group prior to 07/2007),32076,Berklee College of Music,578009,Mike Eisenson,200026,Independent Director (Brd) (SD),1993-12-01,2018-01-01,Trustee,,
Charlesbank Capital Partners LLC,480251,Berklee College of Music,578009,Mike Eisenson,200026,Co-Chairman/MD (Brd) (ED),2017-07-01,,Trustee,,
Charlesbank Capital Partners LLC,480251,Berklee College of Music,578009,Mike Eisenson,200026,Co-Chairman/CEO (Brd) (ED),1998-01-01,2017-07-01,Trustee,,
UNIVERSAL TECHNICAL INSTITUTE INC (UTI),563444,Berklee College of Music,578009,Mike Eisenson,200026,Independent Director (Brd) (SD),2002-01-01,2006-02-28,Trustee,,
CIFC LLC (CIFC Corp prior to 12/2015) (De-listed 11/2016),626111,Berklee College of Music,578009,Mike Eisenson,200026,Chairman (Brd) (SD),2011-04-13,2013-12-18,Trustee,,
Sound United LLC,2043636,Berklee College of Music,578009,Mike Eisenson,200026,Director -  SD (Brd) (SD),,,Trustee,,
DEI Holdings Inc,1343491,Berklee College of Music,578009,Mike Eisenson,200026,Director -  SD (Brd) (SD),,,Trustee,,
INFINITY PHARMACEUTICALS INC (Discovery Partners International Inc prior to 09/2006),9355,Berklee College of Music,578009,Steve Holtzman,204557,Chairman (Executive) (Brd) (ED),2010-12-31,2012-11-02,Trustee,,
INFINITY PHARMACEUTICALS INC (Discovery Partners International Inc prior to 09/2006),9355,Berklee College of Music,578009,Steve Holtzman,204557,Chairman/CEO (Brd) (ED),2006-09-12,2007-10-25,Trustee,,
