from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Travis Lloyd,1845629,Partner (Non-Brd),2017-01-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Junaid Odubeko,1845635,Partner (Non-Brd),2017-01-01,,Member,,
Bass Berry & Sims PLC,571396,Nashville Bar Association (NBA),120012,Brian Roark,1845144,Partner (Brd) (ED),2010-01-01,,Member,,
Bass Berry & Sims PLC,571396,Nashville Bar Association (NBA),120012,J Davidson,1873720,Partner (Non-Brd),1985-01-01,,Member,,
Frost Brown Todd LLC (FBT),113697,Nashville Bar Association (NBA),120012,Tom Lee,1889523,Partner (Non-Brd),2011-01-01,,Fellow,,
Frost Brown Todd LLC (FBT),113697,Nashville Bar Association (NBA),120012,Mekesha Montgomery,1864939,Partner (Non-Brd),1999-08-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Josh Phillips,1866822,Partner (Non-Brd),2017-01-01,2019-01-01,Member,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,John Harrison,1816382,Shareholder (Non-Brd),1992-09-01,,Member,,
Greenspoon Marder LLP,1672847,Nashville Bar Association (NBA),120012,Doctor Kelly Hollowell,1824362,Partner (Non-Brd),2016-10-01,2017-01-01,Member,,
Greenspoon Marder LLP,1672847,Nashville Bar Association (NBA),120012,Doctor Kelly Hollowell,1824362,Of Counsel (Non-Brd),2017-01-01,2018-06-01,Member,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Liz Washko,1819981,Shareholder (Non-Brd),2003-01-01,2010-01-01,Member,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Wendy Miller,1821625,Shareholder (Non-Brd),2006-01-01,,Committee Chairman,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Liz Washko,1819981,Shareholder (Non-Brd),2017-12-01,,Member,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Liz Washko,1819981,Managing Shareholder (Non-Brd),2010-01-01,2017-12-01,Member,,
Miller & Martin PLLC,620829,Nashville Bar Association (NBA),120012,Doug Elkins,1812077,Associate (Non-Brd),2014-03-01,2017-01-01,Member,,
Miller & Martin PLLC,620829,Nashville Bar Association (NBA),120012,Ryan Kurtz,1811893,Member (Non-Brd),1999-01-01,,Member,,
Miller & Martin PLLC,620829,Nashville Bar Association (NBA),120012,Doug Elkins,1812077,Member (Non-Brd),2017-01-01,,Member,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Tom Davis,1816265,Shareholder (Non-Brd),1994-01-01,,Member,,
Miller & Martin PLLC,620829,Nashville Bar Association (NBA),120012,Doug Berry,1811889,Attorney (Non-Brd),2014-05-15,,Committee Member,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Jennifer Rusie,1817629,Shareholder (Non-Brd),2012-01-01,,Co-Chairman,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Bill Rutchow,1817642,Shareholder (Non-Brd),1988-06-01,,Member,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Rick Parker,1817076,Of Counsel (Non-Brd),2017-01-01,,Member,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Rick Parker,1817076,Shareholder (Non-Brd),,2017-01-01,Member,,
Greenspoon Marder LLP,1672847,Nashville Bar Association (NBA),120012,Justin McNaughton,1824421,Senior Counsel (Non-Brd),2016-10-01,,Director -  ED (Brd) (ED),,
Phelps Dunbar LLP,79091,Nashville Bar Association (NBA),120012,Chrissy Whitman,1790442,Attorney (Non-Brd),2013-03-01,,Member,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Jon Harris,1744435,Shareholder (Non-Brd),2003-07-01,2018-01-01,Committee Co-Chairman,,
DPL Inc,1737300,Nashville Bar Association (NBA),120012,Mike Mizell,1750370,Director -  SD (Brd) (SD),,,Member,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Nashville Bar Association (NBA),120012,Jon Harris,1744435,Managing Shareholder (Non-Brd),2018-01-01,,Committee Co-Chairman,,
Frost Brown Todd LLC (FBT),113697,Nashville Bar Association (NBA),120012,Rick Nickels,1716919,Partner (Non-Brd),2016-03-21,,Member,,
Bass Berry & Sims PLC,571396,Nashville Bar Association (NBA),120012,Edward Clayton IV,1728807,Partner (Non-Brd),1995-08-01,,Committee Chairman,,
Frost Brown Todd LLC (FBT),113697,Nashville Bar Association (NBA),120012,Jason Bergeron,1715499,Partner (Non-Brd),2017-04-01,,Member,,
Frost Brown Todd LLC (FBT),113697,Nashville Bar Association (NBA),120012,Jason Bergeron,1715499,Managing Associate (Non-Brd),2012-01-26,2017-04-01,Member,,
Dickinson Wright PLLC (Formerly known as Dickinson Wright Moon Van Dusen & Freeman),109147,Nashville Bar Association (NBA),120012,Telfeyan Kelly,1724626,Partner (Non-Brd),2015-01-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Tim Capria,1723199,Associate (Non-Brd),2016-10-21,,Committee Member,,
Bass Berry & Sims PLC,571396,Nashville Bar Association (NBA),120012,Edward Clayton IV,1728807,Partner (Non-Brd),1995-08-01,,Member,,
Bass Berry & Sims PLC,571396,Nashville Bar Association (NBA),120012,Mike Sontag,1729306,Partner (Non-Brd),1984-01-01,,Board Member -  SD,,
Bass Berry & Sims PLC,571396,Nashville Bar Association (NBA),120012,Charles Wray,1644780,Partner (Non-Brd),1969-01-01,2016-01-01,Member,,
Bass Berry & Sims PLC,571396,Nashville Bar Association (NBA),120012,Edwin Bass,1644788,Member (Non-Brd),1966-01-01,2017-01-01,Member,,
Bass Berry & Sims PLC,571396,Nashville Bar Association (NBA),120012,Dick Lodge,1644790,Partner (Non-Brd),1985-01-01,2018-01-01,Member,,
Frost Brown Todd LLC (FBT),113697,Nashville Bar Association (NBA),120012,Norman Dietrich II,1640841,Managing Associate (Non-Brd),2015-04-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,David Rutter,1630935,Partner (Non-Brd),,,Member,,
Nelson Mullins Riley & Scarborough LLP,43481,Nashville Bar Association (NBA),120012,Jim Catalano,1638535,Partner (Non-Brd),2014-01-06,2017-03-01,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Matt Lonergan,1630880,Partner (Non-Brd),1988-01-01,,President,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Matt Lonergan,1630880,Partner (Non-Brd),1988-01-01,,Fellow,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,George Cate III,1630873,Partner (Non-Brd),2015-06-01,,Member,,
Frost Brown Todd LLC (FBT),113697,Nashville Bar Association (NBA),120012,Joe Kelly,1642442,Partner (Non-Brd),2012-06-01,2017-05-01,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Brett Carter,1630870,Partner (Non-Brd),2011-04-01,2017-02-01,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Charlie Sanger,1631727,Partner (Non-Brd),1988-01-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,John Murdock III,1634007,Partner (Non-Brd),1979-09-01,,Member,,
Adams and Reese LLP,662398,Nashville Bar Association (NBA),120012,Charlie Cook III,1630837,Partner (Non-Brd),2005-01-01,,Fellow,,
Frost Brown Todd LLC (FBT),113697,Nashville Bar Association (NBA),120012,Doug Schelling,1641115,Partner (Non-Brd),2015-03-23,2017-04-01,Member,,
Nelson Mullins Riley & Scarborough LLP,43481,Nashville Bar Association (NBA),120012,Jason Epstein,1643156,Partner (Non-Brd),2012-04-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Mike Brent,1629809,Partner (Non-Brd),,,Member,,
Frost Brown Todd LLC (FBT),113697,Nashville Bar Association (NBA),120012,Lynda Hill,1640900,Partner (Non-Brd),2012-07-31,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Edmund Sauer,1631734,Partner (Non-Brd),2011-08-01,,Committee Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Kevin Campbell,1629851,Partner (Non-Brd),1996-04-01,,Member,,
Nelson Mullins Riley & Scarborough LLP,43481,Nashville Bar Association (NBA),120012,Kelly Frey,1641674,Partner (Non-Brd),2016-05-01,,Committee Co-Chairman,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Emily Bowman,1629792,Partner (Non-Brd),2008-01-01,,Member,,
Nelson Mullins Riley & Scarborough LLP,43481,Nashville Bar Association (NBA),120012,Brendi Kaplan,1637217,Partner (Non-Brd),2014-01-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Mark Miller,1633367,Partner (Non-Brd),2008-01-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Brian Shelton,1631845,Partner (Non-Brd),2012-01-01,2016-02-01,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Jeff Buschmann,1629834,Partner (Non-Brd),2001-10-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Roger Jones,1629713,Partner (Non-Brd),,,Member,,
Adams and Reese LLP,662398,Nashville Bar Association (NBA),120012,Larry Brock,1630242,Partner (Non-Brd),2011-03-01,,Member,,
Bradley Arant Boult Cummings LLP,1373088,Nashville Bar Association (NBA),120012,Jim Murphy III,1634012,Partner (Non-Brd),1999-01-01,,Member,,
