from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
ACNB CORP,1681946,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,Donna Newell,1200334,Independent Director (Brd) (SD),2012-05-01,,Independent Director (Brd) (SD),2012-05-01,
ORRSTOWN FINANCIAL SERVICES INC,1560498,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,Michelle Paulnock,1114528,Division Senior VP - Ops (Non-Brd),2009-04-28,2013-01-01,First Vice President (Non-Brd),2013-03-01,2016-01-01
MCDONALD'S CORP,19944,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,J Patterson,1281562,Owner (Non-Brd),,,Independent Director (Brd) (SD),2012-11-20,
ACNB CORP,1681946,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,J Patterson,1281562,Independent Director (Brd) (SD),2012-11-20,,Independent Director (Brd) (SD),2012-11-20,
ACNB CORP,1681946,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,David Sites,1061462,Independent Director (Brd) (SD),2010-12-20,,Independent Director (Brd) (SD),2010-05-04,
ACNB CORP,1681946,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,Lynda Glass,654999,Executive VP/Chief Governance Officer/Secretary (Non-Brd),2011-09-27,,Executive VP/Chief Risk & Governance Officer/Secretary (Non-Brd),2011-09-27,
ACNB CORP,1681946,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,Ronald Hankey,654954,Chairman (Brd) (ED),2010-12-20,2013-04-16,Chairman (Brd) (ED),2001-01-01,2013-04-16
ACNB CORP,1681946,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,David Cathell,655002,Executive VP/CFO/Treasurer (Non-Brd),2010-12-20,,Executive VP/CFO/Treasurer (Non-Brd),2008-01-01,
ACNB CORP,1681946,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,Lynda Glass,654999,Executive VP/Secretary (Non-Brd),2010-12-20,2011-09-27,Executive VP/COO/Secretary (Non-Brd),,2011-09-27
ACNB CORP,1681946,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,Jim Williams,654987,Independent Director (Brd) (SD),2010-12-20,,Independent Director (Brd) (SD),2007-05-01,
ACNB CORP,1681946,ACNB Bank (Adams County National Bank prior to 10/2010),1191347,Harry Wheeler,654984,Independent Director (Brd) (SD),2010-12-20,2015-05-05,Director -  SD (Brd) (SD),,
