from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
TORONTO-DOMINION BANK,30956,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Vice Chairman (Brd) (ED),2005-03-01,2010-03-01,Chairman/President/CEO (Brd) (ED),2005-03-01,2006-09-01
UNUM GROUP (UnumProvident Corp prior to 03/2007),31898,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Independent Director (Brd) (SD),2004-08-12,2011-09-30,Chairman/President/CEO (Brd) (ED),2005-03-01,2006-09-01
ANTHEM INC (WellPoint Inc prior to 12/2014),2273,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Independent Director (Brd) (SD),2009-05-20,2017-05-18,Chairman/CEO (Brd) (ED),2006-09-01,2007-03-01
TORONTO-DOMINION BANK,30956,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Vice Chairman (Brd) (ED),2005-03-01,2010-03-01,Chairman/CEO (Brd) (ED),2006-09-01,2007-03-01
UNUM GROUP (UnumProvident Corp prior to 03/2007),31898,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Independent Director (Brd) (SD),2004-08-12,2011-09-30,Chairman/CEO (Brd) (ED),2006-09-01,2007-03-01
ANTHEM INC (WellPoint Inc prior to 12/2014),2273,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Independent Director (Brd) (SD),2009-05-20,2017-05-18,Chairman (Brd) (ED),2007-03-01,2007-04-20
ANTHEM INC (WellPoint Inc prior to 12/2014),2273,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Independent Director (Brd) (SD),2001-11-01,2008-05-21,Chairman (Brd) (ED),2007-03-01,2007-04-20
TORONTO-DOMINION BANK,30956,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Vice Chairman (Brd) (ED),2005-03-01,2010-03-01,Chairman (Brd) (ED),2007-03-01,2007-04-20
UNUM GROUP (UnumProvident Corp prior to 03/2007),31898,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Independent Director (Brd) (SD),2004-08-12,2011-09-30,Chairman (Brd) (ED),2007-03-01,2007-04-20
ANTHEM INC (WellPoint Inc prior to 12/2014),2273,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Independent Director (Brd) (SD),2001-11-01,2008-05-21,Chairman/President/CEO (Brd) (ED),2005-03-01,2006-09-01
ANTHEM INC (WellPoint Inc prior to 12/2014),2273,TD BANKNORTH INC (De-listed 04/2007),551177,Bill Ryan,35836,Independent Director (Brd) (SD),2001-11-01,2008-05-21,Chairman/CEO (Brd) (ED),2006-09-01,2007-03-01
Cape Cod Five Cents Savings Bank,1474109,TD BANKNORTH INC (De-listed 04/2007),551177,Bert Talerman,1831638,Executive VP (Non-Brd),2007-04-01,2016-01-01,Various Positions (Non-Brd),2005-03-01,2007-04-20
MAGNA ENTERTAINMENT CORP (De-listed 03/2009),19439,Strategic Analysis Corp,551180,Tom Hodgson,272878,President/CEO (Brd) (ED),2005-03-08,2006-03-31,President (Non-Brd),2002-11-01,2005-03-01
GRANITE REAL ESTATE INVESTMENT TRUST (Granite Real Estate Inc prior to 01/2013),535410,Strategic Analysis Corp,551180,Tom Hodgson,272878,Consultant (Non-Brd),2004-09-01,2005-03-08,President (Non-Brd),2002-11-01,2005-03-01
MIDDLEBY CORP,20636,Marathon Asset Management Inc,551182,William Whitman III,341868,Director -  SD (Brd) (SD),,,Vice President (Non-Brd),2004-03-01,2005-12-15
MATADOR RESOURCES CO,1795026,Savoya LLC,551184,Carlos Sepulveda Jr,596800,Independent Director (Brd) (SD),2013-04-11,2017-01-06,Director -  SD (Brd) (SD),,
CINEMARK HOLDINGS INC,946174,Savoya LLC,551184,Carlos Sepulveda Jr,596800,Independent Director (Brd) (SD),2007-06-29,2016-01-01,Director -  SD (Brd) (SD),,
TRIUMPH BANCORP INC,2164751,Savoya LLC,551184,Carlos Sepulveda Jr,596800,Independent Chairman (Brd) (SD),2019-01-01,,Director -  SD (Brd) (SD),,
CINEMARK HOLDINGS INC,946174,Savoya LLC,551184,Carlos Sepulveda Jr,596800,Lead Independent Director (Brd) (SD),2016-01-01,,Director -  SD (Brd) (SD),,
TRIUMPH BANCORP INC,2164751,Savoya LLC,551184,Carlos Sepulveda Jr,596800,Chairman (Brd) (SD),2015-12-31,2019-01-01,Director -  SD (Brd) (SD),,
TRIUMPH BANCORP INC,2164751,Savoya LLC,551184,Carlos Sepulveda Jr,596800,Chairman (Executive) (Brd) (ED),2015-12-31,2019-01-01,Director -  SD (Brd) (SD),,
TUCOWS INC,31471,Savoya LLC,551184,Rawleigh Ralls IV,754333,Independent Co-Chairman (Brd) (SD),2012-09-11,2018-09-04,Director -  SD (Brd) (SD),,
Intraop Medical Corp,1107517,Savoya LLC,551184,Rawleigh Ralls,754333,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
TUCOWS INC,31471,Savoya LLC,551184,Rawleigh Ralls IV,754333,Independent Director (Brd) (SD),2018-09-04,,Director -  SD (Brd) (SD),,
TUCOWS INC,31471,Savoya LLC,551184,Rawleigh Ralls IV,754333,Independent Director (Brd) (SD),2009-05-12,2012-05-01,Director -  SD (Brd) (SD),,
Intraop Medical Corp,1107517,Savoya LLC,551184,Rawleigh Ralls,754333,Independent Director (Brd) (SD),2007-08-22,2008-04-23,Director -  SD (Brd) (SD),,
TUCOWS INC,31471,Savoya LLC,551184,Rawleigh Ralls IV,754333,Lead Independent Director (Brd) (SD),2012-05-01,2012-09-11,Director -  SD (Brd) (SD),,
Stream Gas & Electric Ltd (Stream Energy Co),1605381,Savoya LLC,551184,Tom Montgomery,1946679,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Theatro Labs Inc,1988935,Savoya LLC,551184,Antal Desai,1983122,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ALLTEL CORP (De-listed 11/2007),1537,Savoya LLC,551184,Dennis Foster,43096,Independent Director (Brd) (SD),2000-06-30,2006-04-20,Director -  SD (Brd) (SD),,
