from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
CSX CORP,8383,University of Oklahoma,62549,David Moffett,34164,Independent Director (Brd) (SD),2015-05-06,,Senior Advisor,,
EBAY INC,9989,University of Oklahoma,62549,David Moffett,34164,Independent Director (Brd) (SD),2007-07-13,2014-04-01,Senior Advisor,,
EBAY INC,9989,University of Oklahoma,62549,David Moffett,34164,Lead Independent Director (Brd) (SD),2014-04-01,2015-07-17,Senior Advisor,,
FEDERAL HOME LOAN MORTGAGE CORP (FREDDIE MAC) (De-listed 07/2010),11646,University of Oklahoma,62549,David Moffett,34164,CEO (Non-Brd),2008-12-18,2009-03-13,Senior Advisor,,
FEDERAL HOME LOAN MORTGAGE CORP (FREDDIE MAC) (De-listed 07/2010),11646,University of Oklahoma,62549,David Moffett,34164,CEO (Brd) (ED),2008-12-18,2009-03-13,Senior Advisor,,
FEDERAL HOME LOAN MORTGAGE CORP (FREDDIE MAC) (De-listed 07/2010),11646,University of Oklahoma,62549,David Moffett,34164,CEO (Non-Brd),2008-09-07,2008-12-18,Senior Advisor,,
FEDERAL HOME LOAN MORTGAGE CORP (FREDDIE MAC) (De-listed 07/2010),11646,University of Oklahoma,62549,David Moffett,34164,CEO (Brd) (ED),2008-09-07,2008-12-18,Senior Advisor,,
PAYPAL HOLDINGS INC,2308850,University of Oklahoma,62549,David Moffett,34164,Lead Independent Director (Brd) (SD),2015-07-17,2018-12-01,Senior Advisor,,
PAYPAL HOLDINGS INC,2308850,University of Oklahoma,62549,David Moffett,34164,Independent Director (Brd) (SD),2018-12-01,,Senior Advisor,,
GLOBE LIFE INC (Torchmark Corp prior to 08/2019),30937,University of Oklahoma,62549,The Hon. David Boren,34321,Independent Director (Brd) (SD),1996-04-01,2010-01-26,President Emeritus,,
GLOBE LIFE INC (Torchmark Corp prior to 08/2019),30937,University of Oklahoma,62549,The Hon. David Boren,34321,Independent Director (Brd) (SD),2010-04-29,2019-04-25,President Emeritus,,
AMR CORP (De-listed 01/2012),2107,University of Oklahoma,62549,The Hon. David Boren,34321,Independent Director (Brd) (SD),1994-11-01,2011-05-17,President (Non-Brd),1994-11-01,2018-06-30
CONOCOPHILLIPS COMPANY,24355,University of Oklahoma,62549,The Hon. David Boren,34321,Director -  SD (Brd) (SD),,,President (Non-Brd),1994-11-01,2018-06-30
GLOBE LIFE INC (Torchmark Corp prior to 08/2019),30937,University of Oklahoma,62549,The Hon. David Boren,34321,Independent Director (Brd) (SD),2010-04-29,2019-04-25,President (Non-Brd),1994-11-01,2018-06-30
CONTINENTAL RESOURCES INC,259357,University of Oklahoma,62549,The Hon. David Boren,34321,Independent Director (Brd) (SD),2009-03-13,2017-05-18,President (Non-Brd),1994-11-01,2018-06-30
