from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
POWER FINANCIAL CORP,24855,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Emke Szathmry,516031,Independent Director (Brd) (SD),1999-05-19,,Member,,
London Life Insurance Co,44734,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Emke Szathmry,516031,Director -  SD (Brd) (SD),,,Member,,
Canada Life Assurance Co,101702,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Emke Szathmry,516031,Director -  SD (Brd) (SD),,,Member,,
TELUS CORP,30372,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Micheline Bouchard,336804,Independent Corporate Director (Brd) (SD),2004-02-11,2017-05-11,Director -  SD,,
Public Sector Pension Investment Board (The) (PSP Investments),54655,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Micheline Bouchard,336804,Independent Director (Brd) (SD),2011-09-29,,Director -  SD,,
PLACER DOME INC (De-listed 03/2006),24558,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Dee Parkinson-Marcoux,335111,Director -  SD (Brd) (SD),,,Member,,
Bank of Canada (Banque du Canada),124356,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Judith Maxwell,330715,Lead Director (Brd) (SD),1996-01-01,1998-01-01,Member,,
Kala Pharmaceuticals Inc (Hanes Newco Inc prior to 12/2009) (Listed 07/2017),1690038,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor David Alpers,1268492,Consultant (Non-Brd),2010-01-01,2017-07-20,Committee Member,,
Signature Therapeutics Inc (Formerly known as PharmacoFore Inc) (Ceased Trading 12/2015),1880238,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor David Alpers,1268492,Advisory Board Member (Non-Brd),2008-01-01,2014-01-01,Committee Member,,
KALA PHARMACEUTICALS INC,2682938,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor David Alpers,1268492,Consultant (Non-Brd),2017-07-20,,Committee Member,,
ONCOLYTICS BIOTECH INC,23141,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Linda Hohol,730633,Independent Director (Brd) (SD),2014-06-18,2015-08-05,Director -  SD (Brd) (SD),,
CANADIAN WESTERN BANK,604674,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Linda Hohol,730633,Independent Corporate Director (Brd) (SD),2011-06-01,,Director -  SD (Brd) (SD),,
NAV Canada,605114,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Linda Hohol,730633,Independent Corporate Director (Brd) (SD),2012-02-16,,Director -  SD (Brd) (SD),,
EllisDon Corporation,884011,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Linda Hohol,730633,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
HOME CAPITAL GROUP INC,256572,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Kevin Smith,644397,Independent Chairman (Brd) (SD),2011-05-18,2017-05-07,Chairman,,
HOME CAPITAL GROUP INC,256572,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Kevin Smith,644397,Independent Director (Brd) (SD),2007-05-16,2011-05-18,Director -  SD,,
HOME CAPITAL GROUP INC,256572,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Kevin Smith,644397,Independent Director (Brd) (SD),2017-05-07,2017-06-29,Director -  SD,,
HOME CAPITAL GROUP INC,256572,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Kevin Smith,644397,Independent Director (Brd) (SD),2017-05-07,2017-06-29,Chairman,,
Healthcare of Ontario Pension Plan (HOOPP),1902693,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Kevin Smith,644397,Trustee (Brd) (SD),2011-01-01,2017-04-27,Chairman,,
HOME CAPITAL GROUP INC,256572,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Kevin Smith,644397,Independent Director (Brd) (SD),2007-05-16,2011-05-18,Chairman,,
Healthcare of Ontario Pension Plan (HOOPP),1902693,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor Kevin Smith,644397,Director -  SD,,,Chairman,,
NIOBAY METALS INC (MDN Inc prior to 09/2016),1295014,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Dawn Madahbee Leach,2010557,Independent Director (Brd) (SD),2018-04-30,,Director -  SD,,
AvroBio Inc (Listed 06/2018),2563790,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Professor Chris Mason,1890761,Chief Science Officer (Non-Brd),2016-02-01,2018-06-21,Member,,
AVROBIO INC,2829609,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Professor Chris Mason,1890761,Chief Science Officer (Non-Brd),2018-06-21,,Member,,
Treasury Board of Canada Secretariat (TBS),1632098,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor David Fung,1447878,Committee Member (Non-Brd),2013-01-01,2015-01-01,Co-Chairman,,
CentrePort Canada Inc,1377799,Canada Foundation for Innovation (Fondation canadienne pour l'innovation) (FCI),855606,Doctor David Fung,1447878,Representative Director (Brd) (SD),2009-11-01,2016-01-22,Co-Chairman,,
