from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
AFFILIATED MANAGERS GROUP INC (AMG),1002,"Judge Business School (Judge Institute of Management Studies prior to 09/2005), Cambridge University",44051,Glenn Earle,1265141,Independent Director (Brd) (SD),2015-04-19,,Advisory Chairman,,
AFFILIATED MANAGERS GROUP INC (AMG),1002,"Judge Business School (Judge Institute of Management Studies prior to 09/2005), Cambridge University",44051,Glenn Earle,1265141,Senior Advisor (Non-Brd),2014-05-09,2015-04-19,Advisory Chairman,,
ASPECT MEDICAL SYSTEMS INC (De-listed 11/2009),2787,"Judge Business School (Judge Institute of Management Studies prior to 09/2005), Cambridge University",44051,Darrell Cluff,1337513,,,,,,
Oak Investment Partners LP,105366,"Judge Business School (Judge Institute of Management Studies prior to 09/2005), Cambridge University",44051,Ranjan Chak,750800,Venture Partner (Non-Brd),2003-03-01,2012-01-01,Visiting Fellow,,
ALABAMA POWER CO,1248,"Judge Business School (Judge Institute of Management Studies prior to 09/2005), Cambridge University",44051,Bobbie Knight,1074489,,,,,,
JOHNSON & JOHNSON,17478,"Judge Business School (Judge Institute of Management Studies prior to 09/2005), Cambridge University",44051,Ian Davis,1074294,Independent Director (Brd) (SD),2010-07-19,,Advisor (Non-Brd),,
BritishAmerican Business Inc (BAB),66012,"Judge Business School (Judge Institute of Management Studies prior to 09/2005), Cambridge University",44051,Ian Davis,1074294,Advisory Board Member (Non-Brd),,,Advisor (Non-Brd),,
PRUDENTIAL FINANCIAL INC,25332,"Judge Business School (Judge Institute of Management Studies prior to 09/2005), Cambridge University",44051,Marilyn Millington,1000829,,,,,,
AGCO CORP,1044,"Judge Business School (Judge Institute of Management Studies prior to 09/2005), Cambridge University",44051,Lucinda Smith,808068,,,,,,
GETTY IMAGES INC (De-listed 07/2008),13211,Jockey Club,44054,Christopher Sporborg,4180,Independent Director (Brd) (SD),1998-02-01,2008-07-03,Member,,
PNC FINANCIAL SERVICES GROUP INC,24669,Jockey Club,44054,Robert Clay,43941,Independent Director (Brd) (SD),1987-01-01,2010-06-11,Member,,
CAMPBELL SOUP CO,5620,Jockey Club,44054,George Strawbridge Jr,47586,Independent Director (Brd) (SD),1988-03-01,2009-11-19,Member,,
Bessemer Group Inc,465572,Jockey Club,44054,Stuart Janney III,552378,Chairman (Brd) (SD),1996-06-01,,Chairman,,
Bessemer Group Inc,465572,Jockey Club,44054,Stuart Janney III,552378,Chairman (Brd) (SD),1996-06-01,,Director -  SD,,
PIKE CORP (Pike Electric Corp prior to 11/2013) (De-listed 12/2014),734923,Jockey Club,44054,Stuart Janney III,552378,Director -  SD (Brd) (SD),,,Director -  SD,,
Bessemer Group Inc,465572,Jockey Club,44054,Stuart Janney III,552378,Chairman (Brd) (SD),1996-06-01,,Vice Chairman,,
BANK OF NOVA SCOTIA (SCOTIABANK),4521,Jockey Club,44054,Chris Hodgson,515015,Senior MD (Non-Brd),2003-07-14,2003-10-01,Member,,
BANK OF NOVA SCOTIA (SCOTIABANK),4521,Jockey Club,44054,Chris Hodgson,515015,Executive VP (Non-Brd),2006-03-01,2008-10-01,Member,,
VAALCO ENERGY INC,32204,Jockey Club,44054,Bill Farish III Jr,273695,Independent Director (Brd) (SD),2004-11-28,2011-06-01,Vice Chairman,,
CHURCHILL DOWNS INC (CDI),6783,Jockey Club,44054,G Humphrey Jr,273679,Independent Director (Brd) (SD),1995-06-15,2011-06-16,Member,,
CHURCHILL DOWNS INC (CDI),6783,Jockey Club,44054,G Humphrey Jr,273679,Independent Chairman (Brd) (SD),2016-07-21,2018-04-23,Member,,
WAUSAU PAPER CORP (Wausau-Mosinee Paper prior to 05/2005) (De-listed 01/2016),33149,Jockey Club,44054,G Humphrey Jr,273679,Independent Director (Brd) (SD),2007-06-22,2016-01-21,Member,,
CHURCHILL DOWNS INC (CDI),6783,Jockey Club,44054,Bill Farish III Jr,273695,Chairman (Brd) (SD),1992-06-01,2001-07-01,Vice Chairman,,
CHURCHILL DOWNS INC (CDI),6783,Jockey Club,44054,G Humphrey Jr,273679,Lead Independent Director (Brd) (SD),2011-06-16,2016-07-21,Member,,
YOUBET.COM INC (You Bet International prior to 08/1998) (De-listed 06/2010),33995,Jockey Club,44054,F Liebau,273119,Independent Chairman (Brd) (SD),2008-06-12,2010-06-02,Member,,
CHURCHILL DOWNS INC (CDI),6783,Jockey Club,44054,Seth Hancock,273640,Independent Director (Brd) (SD),1973-01-01,2008-06-19,Member,,
CHURCHILL DOWNS INC (CDI),6783,Jockey Club,44054,Dick Duchossois,273448,Independent Director (Brd) (SD),2006-01-01,2019-04-23,Member,,
CHURCHILL DOWNS INC (CDI),6783,Jockey Club,44054,Bill Farish III Jr,273695,Director -  SD (Brd) (SD),,,Vice Chairman,,
GRAN COLOMBIA GOLD CORP (Tapestry Resource Corp prior to 08/2010),1576741,Jockey Club,44054,Alfonso Caballero,1308454,Independent Director (Brd) (SD),2012-06-01,2013-07-22,President (Non-Brd),2011-01-01,
Court Square Capital Partners LP,1210467,Jockey Club,44054,Ian Highet,1275014,Managing Partner (Brd) (ED),2008-01-01,,Secretary/Treasurer,,
Court Square Capital Partners LP,1210467,Jockey Club,44054,Ian Highet,1275014,Managing Partner (Brd) (ED),2008-01-01,,Director -  SD,,
Court Square Capital Partners LP,1210467,Jockey Club,44054,Ian Highet,1275014,Partner (Brd) (ED),1998-01-01,2008-01-01,Director -  SD,,
Court Square Capital Partners LP,1210467,Jockey Club,44054,Ian Highet,1275014,Partner (Brd) (ED),1998-01-01,2008-01-01,Member,,
Advent International Corp,246927,Bayernwerk AG,44056,Doctor Gnter von Au,1113366,Operating Partner (Non-Brd),2012-04-02,2013-12-01,Board Member -  SD (Brd) (SD),,
Asia Alternatives Management LLC,1512399,Economist Intelligence Unit Ltd,44057,Doctor Robert Madsen,1519061,Senior Economist (Non-Brd),2009-01-01,2010-01-01,Author (Non-Brd),1997-01-01,2012-01-01
Quadriserv Inc,1007809,Economist Intelligence Unit Ltd,44057,Doctor Nicholas Economides,1451908,Advisory Board Member (Non-Brd),,,Advisory Board Member (Brd) (SD),,
CONAGRA BRANDS INC (Conagra Foods Inc prior to 11/2016),7619,Economist Intelligence Unit Ltd,44057,Dame Marjorie Scardino,8207,Director -  SD (Brd) (SD),,,NED (Brd) (SD),1993-05-09,1996-12-31
DigitalTown Inc (BDC Capital Inc prior to 01/2007),1102831,Economist Intelligence Unit Ltd,44057,Pat Devereux,745491,Advisory Board Member (Non-Brd),2008-03-01,2013-01-01,Associate (Non-Brd),,
Infogain Corp,780262,Economist Intelligence Unit Ltd,44057,Sudip Nandy,623631,Chairman (Executive) (Brd) (ED),,,Member,,
Infogain Corp,780262,Economist Intelligence Unit Ltd,44057,Sudip Nandy,623631,Director -  SD (Brd) (SD),,,Member,,
MIRANT CORP (De-listed 12/2010),20808,Economist Intelligence Unit Ltd,44057,Doctor Joey Leviste Jr,502122,Senior VP (Non-Brd),2006-04-01,2009-01-01,Chairman,,
Graduate Management Admission Council (GMAC),461558,Economist Newspaper Limited (The) (Economist Group),44058,Sir George Bain,480522,NED,,,NED (Brd) (SD),1992-12-18,2001-12-18
Canada Life Assurance Co,101702,Economist Newspaper Limited (The) (Economist Group),44058,Sir George Bain,480522,Various Positions (Non-Brd),1996-01-01,2009-05-07,NED (Brd) (SD),1992-12-18,2001-12-18
ANESIVA INC (Corgentech Inc prior to 06/2006) (De-listed 01/2010),108502,Economist Newspaper Limited (The) (Economist Group),44058,Doctor Rod Ferguson,338390,Independent Director (Brd) (SD),2009-02-17,2009-03-31,Advisory Board Member (Non-Brd),2004-01-01,
ANESIVA INC (Corgentech Inc prior to 06/2006) (De-listed 01/2010),108502,Economist Newspaper Limited (The) (Economist Group),44058,Doctor Rod Ferguson,338390,Chairman (Independent Director) (Brd) (SD),,,Advisory Board Member (Non-Brd),2004-01-01,
CardioKinetix Inc (Formerly known as Septus Inc),666976,Economist Newspaper Limited (The) (Economist Group),44058,Doctor Rod Ferguson,338390,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),2004-01-01,
Alvine Pharmaceuticals Inc,867193,Economist Newspaper Limited (The) (Economist Group),44058,Doctor Rod Ferguson,338390,Observer (Non-Brd),,2013-01-01,Advisory Board Member (Non-Brd),2004-01-01,
AUSPEX PHARMACEUTICALS INC (De-listed 05/2015),2041385,Economist Newspaper Limited (The) (Economist Group),44058,Doctor Rod Ferguson,338390,Independent Director (Brd) (SD),2014-02-05,2015-05-05,Advisory Board Member (Non-Brd),2004-01-01,
SANTARUS INC (De-listed 01/2014),550673,Economist Newspaper Limited (The) (Economist Group),44058,Doctor Rod Ferguson,338390,Independent Director (Brd) (SD),2001-02-01,2006-03-28,Advisory Board Member (Non-Brd),2004-01-01,
Auspex Pharmaceuticals Inc (Listed 02/2014),1064076,Economist Newspaper Limited (The) (Economist Group),44058,Doctor Rod Ferguson,338390,Independent Director (Brd) (SD),2013-01-01,2014-02-05,Advisory Board Member (Non-Brd),2004-01-01,
Alvine Pharmaceuticals Inc,867193,Economist Newspaper Limited (The) (Economist Group),44058,Doctor Rod Ferguson,338390,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),2004-01-01,
Snow Phipps Group LLC,1580847,Economist Newspaper Limited (The) (Economist Group),44058,Philip Mengel,1116075,Operating Partner (Brd) (ED),2008-04-01,2013-01-01,NED (Brd) (SD),1999-07-27,2014-01-21
Berkshire Partners LLC,420026,Economist Newspaper Limited (The) (Economist Group),44058,Philip Mengel,1116075,Advisory Director (Non-Brd),2004-01-01,,NED (Brd) (SD),1999-07-27,2014-01-21
BROOKFIELD ASSET MANAGEMENT INC (Brascan prior to 11/2005),5011,Economist Newspaper Limited (The) (Economist Group),44058,Lord  O'Donnell,986625,Director -  SD (Brd) (SD),,,Trustee (Non-Brd),2012-10-01,
TORONTO-DOMINION BANK,30956,Economist Newspaper Limited (The) (Economist Group),44058,Lord  O'Donnell,986625,Strategic Advisor (Non-Brd),2012-06-01,,Trustee (Non-Brd),2012-10-01,
MASSEY ENERGY CO (Fluor Corp prior to 09/2000) (De-listed 06/2011),19772,Economist Newspaper Limited (The) (Economist Group),44058,The Rt. Hon. Lord Robin Renwick of Clifton,8812,Director -  SD (Brd) (SD),,,Trustee,,
FLUOR CORP,12159,Economist Newspaper Limited (The) (Economist Group),44058,The Rt. Hon. Lord Robin Renwick of Clifton,8812,Independent Director (Brd) (SD),2000-12-01,2008-08-01,Trustee,,
CONAGRA BRANDS INC (Conagra Foods Inc prior to 11/2016),7619,Economist Newspaper Limited (The) (Economist Group),44058,Dame Marjorie Scardino,8207,Director -  SD (Brd) (SD),,,Chief Executive (Brd) (ED),1993-04-05,1996-12-31
EVERCORE INC (Evercore Partners Inc prior to 08/2017),502603,Economist Newspaper Limited (The) (Economist Group),44058,Sir Simon Robertson,5265,Independent Director (Brd) (SD),2017-04-24,,NED (Brd) (SD),2005-07-28,2017-07-27
Brown Advisory Inc (Brown Advisory Holdings Inc prior to 01/2012),573616,Economist Newspaper Limited (The) (Economist Group),44058,Sir Simon Robertson,5265,Advisory Board Member (Non-Brd),2015-01-01,,NED (Brd) (SD),2005-07-28,2017-07-27
MANPOWERGROUP INC (Manpower Inc prior to 03/2011),19589,Economist Newspaper Limited (The) (Economist Group),44058,Lord  Stevenson of Coddenham,5794,Independent Director (Brd) (SD),1991-03-01,2006-04-25,NED (Brd) (SD),1998-07-01,2011-07-21
WESTERN UNION CO,840164,Economist Newspaper Limited (The) (Economist Group),44058,Lord  Stevenson of Coddenham,5794,Independent Director (Brd) (SD),2006-09-29,2012-05-23,NED (Brd) (SD),1998-07-01,2011-07-21
SITEL CORP (De-listed 01/2007),28148,Economist Newspaper Limited (The) (Economist Group),44058,David Hanger,14003,Independent Director (Brd) (SD),2003-06-27,2007-01-31,NED (Brd) (SD),1996-11-21,2005-03-31
SQUARE INC,2364234,Economist Newspaper Limited (The) (Economist Group),44058,Lord  Deighton,10999,Independent Director (Brd) (SD),2016-05-12,,NED (Brd) (SD),2018-02-21,2018-07-17
SQUARE INC,2364234,Economist Newspaper Limited (The) (Economist Group),44058,Lord  Deighton,10999,Independent Director (Brd) (SD),2016-05-12,,Chairman (Non-Executive) (Brd) (SD),,
FIRST QUANTUM MINERALS LTD,206,Economist Newspaper Limited (The) (Economist Group),44058,Rupert Pennant-Rea,3182,Independent Director (Brd) (SD),2009-05-14,2011-05-19,NED (Brd) (SD),2006-08-22,2009-07-16
FIRST QUANTUM MINERALS LTD,206,Economist Newspaper Limited (The) (Economist Group),44058,Rupert Pennant-Rea,3182,Independent Director (Brd) (SD),2009-05-14,2011-05-19,NED (Brd) (SD),1992-08-14,1993-03-31
FIRST QUANTUM MINERALS LTD,206,Economist Newspaper Limited (The) (Economist Group),44058,Rupert Pennant-Rea,3182,Independent Director (Brd) (SD),2001-05-16,2004-01-01,NED (Brd) (SD),2006-08-22,2009-07-16
FIRST QUANTUM MINERALS LTD,206,Economist Newspaper Limited (The) (Economist Group),44058,Rupert Pennant-Rea,3182,Lead Independent Director (Brd) (SD),2007-10-01,2009-05-14,NED (Brd) (SD),1992-08-14,1993-03-31
SHERRITT INTERNATIONAL CORPORATION,27784,Economist Newspaper Limited (The) (Economist Group),44058,Rupert Pennant-Rea,3182,Independent Director (Brd) (SD),1995-11-24,2007-04-25,NED (Brd) (SD),1992-08-14,1993-03-31
