from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Electronic Payment Providers Inc (BillingTree),2151374,Three Shores Bancorporation Inc,2179549,Brian Golson,765626,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Lovell Minnick Partners LLC,1026610,Three Shores Bancorporation Inc,2179549,John Cochran,1487578,Principal (Non-Brd),2008-01-01,2011-01-01,Director -  SD (Brd) (SD),,
Lovell Minnick Partners LLC,1026610,Three Shores Bancorporation Inc,2179549,John Cochran,1487578,Partner (Brd) (ED),2015-01-01,,Director -  SD (Brd) (SD),,
Lovell Minnick Partners LLC,1026610,Three Shores Bancorporation Inc,2179549,John Cochran,1487578,MD (Brd) (ED),2011-01-01,2015-01-01,Director -  SD (Brd) (SD),,
Enterprise Florida Inc,133351,Tim Tebow Foundation Inc,2179551,Bill Heavener,1487075,Director -  SD (Brd) (SD),,,Director -  SD,,
Florida Capital Bank NA (First National Bank prior to 04/2005),927741,Tim Tebow Foundation Inc,2179551,Bill Heavener,1487075,Director -  SD (Brd) (SD),,,Director -  SD,,
Lake Capital Partners LP,260282,People Perspective (The),2179552,Holly Curtis,1487524,Executive Advisor (Non-Brd),2009-04-01,2015-09-01,President (Non-Brd),2007-01-01,
JPMORGAN CHASE & CO,17528,John Paul International Concierge,2179555,Philippe Carle,1488012,Advisory Council Member (Non-Brd),2013-06-01,,Board Member -  SD (Brd) (SD),,
Aquiline Capital Partners LLC,822225,John Paul International Concierge,2179555,Philippe Carle,1488012,Executive Advisor (Non-Brd),,,Board Member -  SD (Brd) (SD),,
CHESAPEAKE CORP (De-listed 10/2008),92197,Paper Industry Materials Organisation Ltd (The),2179568,Keith Gilchrist,328803,Executive VP (Non-Brd),1999-03-01,2001-09-01,Chairman (Brd) (SD),1995-01-25,2000-01-05
BANK OF HAWAII CORP,253576,Valassis International Inc,2179570,Victor Nichols,601893,Independent Director (Brd) (SD),2014-07-25,,CEO (Brd) (ED),2015-04-01,2017-01-01
FTV Management Co LP (FTV Capital),750834,Valassis International Inc,2179570,Victor Nichols,601893,Advisory Board Member (Non-Brd),2008-01-01,2015-05-01,CEO (Brd) (ED),2015-04-01,2017-01-01
ZOVIO INC (Bridgepoint Education Inc prior to 04/2019),895314,Valassis International Inc,2179570,Victor Nichols,601893,Independent Director (Brd) (SD),2014-09-03,,CEO (Brd) (ED),2015-04-01,2017-01-01
MITEK SYSTEMS INC,1711894,Valassis International Inc,2179570,Victor Nichols,601893,Advisory Board Member (Non-Brd),2014-09-01,,CEO (Brd) (ED),2015-04-01,2017-01-01
SIERRA BANCORP,27918,Kern County Cancer Fund (KCCF),2179571,Michael Olague,1487921,Executive VP/Chief Banking Officer (Non-Brd),2015-01-01,,Director -  SD,,
CASELLA WASTE SYSTEMS INC,5970,Women's Professional Development Center of Rutland,2179573,Joe Fusco,336667,Vice President - Communications (Non-Brd),1995-01-01,,Director -  SD,,
Transwestern Commercial Services LLC (Formerly known as Transwestern Property Co),1237825,Legacy Lacrosse Inc,2179576,Bo Jackson,336669,Partner/MD (Brd) (ED),2013-01-02,2018-01-01,Co-Founder,,
TEXAS CAPITAL BANCSHARES INC,66710,Corrigan Properties Inc,2179577,Leo Corrigan III,344767,Independent Director (Brd) (SD),2001-09-01,2008-05-19,President (Non-Brd),1998-01-01,
Fieldpoint Private Securities LLC (Nutmeg Securities LLC prior to 11/2010),2142119,Single Family Office Advisor Select LLC,2179578,Phil Strassler,1486854,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2008-01-01,2013-01-01
20/20 GeneSystems Inc,1645507,BioFX Corp,2179582,Michael Hertzberg,1485766,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
COLUMBIA PROPERTY TRUST INC,1993180,Real Estate Prayer Breakfast,2179586,Blake Underwood,1653353,Director - Real Estate (Non-Brd),2015-01-01,2016-02-01,Member,,
RENASANT CORP (Peoples Holding Co prior to 04/2005),24138,Real Estate Prayer Breakfast,2179586,Connie Engel,1732456,Independent Director (Brd) (SD),2018-09-01,,Member,,
SUNTRUST BANKS INC,29586,Real Estate Prayer Breakfast,2179586,Keitt King,2011502,Division President (Non-Brd),2018-04-30,,Committee Member,,
Transwestern Commercial Services LLC (Formerly known as Transwestern Property Co),1237825,Real Estate Prayer Breakfast,2179586,Bo Jackson,336669,Partner/MD (Brd) (ED),2013-01-02,2018-01-01,Member,,
ZILLOW GROUP INC (Zillow Inc prior to 02/2015),1713327,Real Estate Prayer Breakfast,2179586,Glennda Baker-LeBlanc,1315498,Advisory Board Member (Non-Brd),2012-06-19,2015-01-01,Committee Member,,
Polsinelli PC,2079155,Colorado Roofing Association (CRA),2179587,Bill Meyer,1717674,Shareholder (Non-Brd),2009-02-01,,Member,,
Stoel Rives LLP,271192,Contractors Association of Truckee (CATT),2179588,Mike Brown,1661311,Partner (Non-Brd),2001-01-01,,Vice Chairman,,
Stoel Rives LLP,271192,Contractors Association of Truckee (CATT),2179588,Mike Brown,1661311,Partner (Non-Brd),2001-01-01,,Director -  SD,,
Independent Order of Foresters,605319,National Association of Fraternal Insurance Counselors Inc (NAFIC),2179596,Suanne Nielsen,1263033,Chief Administration Officer (Non-Brd),2018-01-01,,Fellow,,
Independent Order of Foresters,605319,National Association of Fraternal Insurance Counselors Inc (NAFIC),2179596,Suanne Nielsen,1263033,Chief Administration Officer/Secretary (Non-Brd),2016-01-01,2018-01-01,Fellow,,
Thrivent Financial for Lutherans,460998,National Association of Fraternal Insurance Counselors Inc (NAFIC),2179596,Rob Lawson,1641808,Regional Director (Non-Brd),2015-03-01,,Member,,
Woodmen of the World Life Insurance Society Inc (Omaha Woodmen Life Insurance Society),913654,National Association of Fraternal Insurance Counselors Inc (NAFIC),2179596,Elvis Anderson,1488957,Senior VP - Sales (Non-Brd),2012-10-01,2016-08-01,Fellow,,
Woodmen of the World Life Insurance Society Inc (Omaha Woodmen Life Insurance Society),913654,National Association of Fraternal Insurance Counselors Inc (NAFIC),2179596,Chuck Driffill,2019603,Vice President - Sales (Non-Brd),2018-03-01,,Fellow,,
ORVANA MINERALS CORP (Pan Orvana Resources Inc prior to 02/1992),633681,Wattsline Management Ltd,2179604,Bob Watts,343076,Chairman/CFO (Brd) (ED),2000-09-29,2002-01-01,President (Non-Brd),1994-01-01,
ORVANA MINERALS CORP (Pan Orvana Resources Inc prior to 02/1992),633681,Wattsline Management Ltd,2179604,Bob Watts,343076,Director -  SD (Brd) (SD),,,President (Non-Brd),1994-01-01,
FPX NICKEL CORP (First Point Minerals Corp prior to 05/2017),633682,Wattsline Management Ltd,2179604,Bob Watts,343076,CFO (Brd) (ED),1996-07-11,2003-07-16,President (Non-Brd),1994-01-01,
FPX NICKEL CORP (First Point Minerals Corp prior to 05/2017),633682,Wattsline Management Ltd,2179604,Bob Watts,343076,Advisor (Non-Brd),2017-11-22,,President (Non-Brd),1994-01-01,
FPX NICKEL CORP (First Point Minerals Corp prior to 05/2017),633682,Wattsline Management Ltd,2179604,Bob Watts,343076,Independent Director (Brd) (SD),2003-07-16,2012-07-26,President (Non-Brd),1994-01-01,
FPX NICKEL CORP (First Point Minerals Corp prior to 05/2017),633682,Wattsline Management Ltd,2179604,Bob Watts,343076,Independent Director (Brd) (SD),2012-07-26,2017-11-22,President (Non-Brd),1994-01-01,
KNEAT.COM INC (Fortune Bay Corp prior to 07/2016),570893,Wattsline Management Ltd,2179604,Bob Watts,343076,Independent Director (Brd) (SD),2003-08-19,2005-05-19,President (Non-Brd),1994-01-01,
FIRST QUANTUM MINERALS LTD,206,Wattsline Management Ltd,2179604,Bob Watts,343076,Lead Independent Director (Brd) (SD),1999-09-01,2005-01-01,President (Non-Brd),1994-01-01,
FIRST QUANTUM MINERALS LTD,206,Wattsline Management Ltd,2179604,Bob Watts,343076,Independent Director (Brd) (SD),2005-01-01,2005-08-31,President (Non-Brd),1994-01-01,
Windjammer Capital Investors LLC,1231384,Pacific Mezzanine Investors LLC,2179611,Sky Lance,1368363,Partner (Non-Brd),1990-01-01,2007-01-01,Managing Principal (Non-Brd),1990-01-01,2007-01-01
DEAN FOODS CO (Suiza Foods prior to 12/2001),29462,Pacific Mezzanine Investors LLC,2179611,Bob Bartholomew,1487347,Director -  SD (Brd) (SD),,,Co-Founder (Non-Brd),1990-06-01,
