from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
DAVITA INC (DaVita HealthCare Partners Inc prior to 09/2016),8783,Kool Smiles LLC,1992483,Joe Mello,206556,Division COO (Non-Brd),2015-01-01,,Member,,
Gryphon Investors Inc,586526,Kool Smiles LLC,1992483,Joe Mello,206556,Executive Advisor (Non-Brd),,,Member,,
CAPITALSOURCE INC (De-listed 04/2014),605502,Kool Smiles LLC,1992483,Joe Mello,206556,Independent Director (Brd) (SD),2012-04-26,2014-04-07,Member,,
Radiology Partners Inc (RP),2132785,Kool Smiles LLC,1992483,Joe Mello,206556,Director -  SD (Brd) (SD),,,Member,,
US Preventive Medicine Inc (USPM),1140191,SCIOInspire Corp (SCIO Health Analytics),1992497,Doctor Jack Mahoney,1339925,Advisory Board Member (Non-Brd),,,Advisor (Non-Brd),,
Mu Sigma Inc,1091505,SCIOInspire Corp (SCIO Health Analytics),1992497,Shailendra Singh,1285575,Director -  SD (Brd) (SD),,,Advisor (Brd) (SD),,2018-01-01
Druva Inc,2228736,SCIOInspire Corp (SCIO Health Analytics),1992497,Shailendra Singh,1285575,Director -  SD (Brd) (SD),,,Advisor (Brd) (SD),,2018-01-01
NATERA INC,2301548,SCIOInspire Corp (SCIO Health Analytics),1992497,Todd Cozzens,982049,Independent Director (Brd) (SD),2015-07-02,,Director -  SD (Brd) (SD),,
Sequoia Capital Operations LLC,78428,SCIOInspire Corp (SCIO Health Analytics),1992497,Todd Cozzens,982049,Partner (Brd) (ED),2012-04-01,2015-09-01,Director -  SD (Brd) (SD),,
Leerink Partners LLC (Leerink Swann LLC prior to 01/2014),1378224,SCIOInspire Corp (SCIO Health Analytics),1992497,Todd Cozzens,982049,Division MD (Non-Brd),2015-09-01,,Director -  SD (Brd) (SD),,
AirStrip Technologies Inc,1704452,SCIOInspire Corp (SCIO Health Analytics),1992497,Todd Cozzens,982049,Chairman (Brd) (SD),2012-10-30,2016-01-01,Director -  SD (Brd) (SD),,
Perfectserve Inc,1603726,SCIOInspire Corp (SCIO Health Analytics),1992497,Todd Cozzens,982049,Independent Director (Brd) (SD),2012-01-01,2015-08-01,Director -  SD (Brd) (SD),,
AirStrip Technologies Inc,1704452,SCIOInspire Corp (SCIO Health Analytics),1992497,Todd Cozzens,982049,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Health Catalyst Inc (HQC Holdings Inc prior to 03/2017) (Listed 07/2019),2045829,SCIOInspire Corp (SCIO Health Analytics),1992497,Todd Cozzens,982049,Independent Director (Brd) (SD),2012-09-07,2019-07-25,Director -  SD (Brd) (SD),,
PatientPing Inc,2604961,SCIOInspire Corp (SCIO Health Analytics),1992497,Todd Cozzens,982049,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
e4e Inc,467339,SCIOInspire Corp (SCIO Health Analytics),1992497,Bhaskar Menon,624208,President/CEO (Brd) (ED),2009-06-15,2017-03-01,Advisor (Brd) (SD),,2018-01-01
Ravgen Inc,1630226,SCIOInspire Corp (SCIO Health Analytics),1992497,Greg Devou,620194,Advisory Board Member (Non-Brd),,,Advisor (Brd) (SD),2014-01-01,
US Preventive Medicine Inc (USPM),1140191,Temple Consulting Group Ltd,1992498,Stefan Wisbauer,1339319,Regional MD (Non-Brd),2008-03-01,2013-07-01,NED (Brd) (SD),2004-01-09,
UST Global Inc (US Technology Resources Inc prior to 10/2007),1102384,Elastic Outreach LLC,1992499,Ralph Szygenda,220734,Senior Advisor (Non-Brd),2011-06-14,2013-01-01,Senior Advisor (Non-Brd),2012-03-01,2014-08-01
UST Global Inc (US Technology Resources Inc prior to 10/2007),1102384,Elastic Outreach LLC,1992499,Ralph Szygenda,220734,Strategic Advisor (Non-Brd),2013-01-01,2014-08-01,Senior Advisor (Non-Brd),2012-03-01,2014-08-01
COMPUWARE CORP (De-listed 12/2014),7599,Elastic Outreach LLC,1992499,Ralph Szygenda,220734,Independent Director (Brd) (SD),2009-10-15,2013-11-15,Senior Advisor (Non-Brd),2012-03-01,2014-08-01
COVISINT CORP (De-listed 07/2017),1988131,Elastic Outreach LLC,1992499,Ralph Szygenda,220734,Independent Director (Brd) (SD),2013-09-26,2013-11-15,Senior Advisor (Non-Brd),2012-03-01,2014-08-01
