from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
BLACKBAUD INC,466388,"Vanderbilt University, Owen Graduate School of Management",747101,Peter LaMotte,1983142,,,,,,
Avanade Inc,460356,"Vanderbilt University, Owen Graduate School of Management",747101,Erika King,2042411,Regional Senior VP - HR (Non-Brd),2014-02-01,2018-07-01,President,,
Asurion LLC (Formerly known as Asurion Corp),1322570,"Vanderbilt University, Owen Graduate School of Management",747101,Justin Byron,2025660,,,,,,
Avanade Inc,460356,"Vanderbilt University, Owen Graduate School of Management",747101,Erika King,2042411,Regional Senior VP - HR (Non-Brd),2014-02-01,2018-07-01,Director -  SD,,
HUMANA INC,15207,"Vanderbilt University, Owen Graduate School of Management",747101,Tom Sherrard,2024279,,,,,,
CISCO SYSTEMS INC,6908,"Vanderbilt University, Owen Graduate School of Management",747101,Cuca Guenther,1964329,Manager - Planning (Non-Brd),2015-08-01,2018-09-01,Ambassador,,
Change Healthcare Holdings Inc (Emdeon Inc prior to 11/2015) (Ceased Trading 03/2017),1731778,"Vanderbilt University, Owen Graduate School of Management",747101,Baxter Lee,1959796,,,,,,
WELLS FARGO & CO,33264,"Vanderbilt University, Owen Graduate School of Management",747101,Kelly Simmers,1954697,,,,,,
Dickinson Wright PLLC (Formerly known as Dickinson Wright Moon Van Dusen & Freeman),109147,"Vanderbilt University, Owen Graduate School of Management",747101,J Echols,1901950,Attorney (Non-Brd),2010-09-01,2015-01-01,Adjunct Professor (Non-Brd),2014-01-01,
TRAMMELL CROW CO (De-listed 12/2006),31109,"Vanderbilt University, Owen Graduate School of Management",747101,Kemp Conrad,1883140,,,,,,
BLACKSTONE GROUP INC (Blackstone Group LP prior to 07/2019),55498,"Vanderbilt University, Owen Graduate School of Management",747101,James Tuell,1859552,,,,,,
THOMAS NELSON INC (De-listed 06/2006),21744,"Vanderbilt University, Owen Graduate School of Management",747101,Pat Watson,886599,,,,,,
NASDAQ INC (NASDAQ OMX Group Inc prior to 09/2015),42640,"Vanderbilt University, Owen Graduate School of Management",747101,Eric Noll,895576,Executive VP (Non-Brd),2009-07-13,2013-11-25,Board Member -  SD,,
Options Clearing Corp (OCC),468600,"Vanderbilt University, Owen Graduate School of Management",747101,Eric Noll,895576,Director -  SD (Brd) (SD),,,Board Member -  SD,,
NASDAQ Stock Market LLC (The),889263,"Vanderbilt University, Owen Graduate School of Management",747101,Eric Noll,895576,CEO (Brd) (ED),2011-07-01,2013-11-25,Board Member -  SD,,
COMMUNITY HEALTH SYSTEMS INC,7497,"Vanderbilt University, Owen Graduate School of Management",747101,Tom Aaron,800365,Executive VP/CFO (Non-Brd),2017-05-16,,Advisory Board Member,,
COMMUNITY HEALTH SYSTEMS INC,7497,"Vanderbilt University, Owen Graduate School of Management",747101,Tom Aaron,800365,Senior VP - Finance (Non-Brd),2016-11-01,2017-05-16,Advisory Board Member,,
BROWN FORMAN CORP,5210,"Vanderbilt University, Owen Graduate School of Management",747101,A Kazimi,1047198,,,,,,
CONTANGO OIL & GAS CO,7773,"Vanderbilt University, Owen Graduate School of Management",747101,Allan Keel,1058657,President/CEO (Brd) (ED),2013-10-01,2018-08-14,Board Member -  SD,,
CRIMSON EXPLORATION INC (De-listed 10/2013),1650445,"Vanderbilt University, Owen Graduate School of Management",747101,Allan Keel,1058657,President/CEO (Brd) (ED),2009-12-17,2013-10-01,Board Member -  SD,,
SUNTRUST BANKS INC,29586,"Vanderbilt University, Owen Graduate School of Management",747101,Beau Cummins III,1075751,Corporate Executive VP (Non-Brd),2013-06-01,2018-02-13,Director -  SD,,
SUNTRUST BANKS INC,29586,"Vanderbilt University, Owen Graduate School of Management",747101,Beau Cummins III,1075751,Corporate Executive VP (Non-Brd),2011-01-01,2013-06-01,Director -  SD,,
GREENHILL & CO INC,40757,"Vanderbilt University, Owen Graduate School of Management",747101,Bill Thompson,1075978,Regional MD (Non-Brd),2010-03-22,2010-04-21,Advisory Board Member,,
SUNTRUST BANKS INC,29586,"Vanderbilt University, Owen Graduate School of Management",747101,Beau Cummins III,1075751,Co-COO (Non-Brd),2018-02-13,,Director -  SD,,
GREENHILL & CO INC,40757,"Vanderbilt University, Owen Graduate School of Management",747101,Bill Thompson,1075978,Regional MD (Non-Brd),2010-04-21,2018-04-01,Advisory Board Member,,
EVERCORE INC (Evercore Partners Inc prior to 08/2017),502603,"Vanderbilt University, Owen Graduate School of Management",747101,Bill Thompson,1075978,Division Co-CEO (Non-Brd),2018-04-23,,Advisory Board Member,,
Ice Miller LLP,957363,National Association of Criminal Defense Lawyers (NACDL),747612,Bob Cochran,1488943,Partner (Non-Brd),2015-01-01,2018-01-01,Member,,
GRAFTECH INTERNATIONAL LTD (Ucar International prior to 05/2002) (De-listed 08/2015),31601,"Vanderbilt University, Owen Graduate School of Management",747101,Elise Garofalo,1074460,,,,,,
HARRAHS ENTERTAINMENT INC (De-listed 01/2008),14349,"Vanderbilt University, Owen Graduate School of Management",747101,Uri Clinton,645437,,,,,,
R R DONNELLEY & SONS CO,9519,"Vanderbilt University, Owen Graduate School of Management",747101,Roberto Bento Vidal,778032,,,,,,
SHARPS COMPLIANCE CORP,27746,"Vanderbilt University, Owen Graduate School of Management",747101,Doctor Phil Zerrillo,761124,Independent Director (Brd) (SD),2009-05-06,2016-11-17,Visiting Professor (Non-Brd),2009-01-01,2011-01-01
SAKS INC (De-listed 11/2013),26883,"Vanderbilt University, Owen Graduate School of Management",747101,Justin Walker,1328407,,,,,,
People Admin Inc,1644845,"Vanderbilt University, Owen Graduate School of Management",747101,Jack Long Jr,1333648,Chairman (Brd) (SD),2007-01-01,2014-11-10,Director -  SD,,
CITIGROUP INC,6930,"Vanderbilt University, Owen Graduate School of Management",747101,Michael Nelson,1312916,,,,,,
RYMAN HOSPITALITY PROPERTIES INC (Gaylord Entertainment Co prior to 10/2012),12897,"Vanderbilt University, Owen Graduate School of Management",747101,Todd Siefert,1313775,,,,,,
RYMAN HOSPITALITY PROPERTIES INC (Gaylord Entertainment Co prior to 10/2012),12897,"Vanderbilt University, Owen Graduate School of Management",747101,Jeremy Landa,1323100,,,,,,
RENAL CARE GROUP INC (De-listed 03/2006),26047,"Vanderbilt University, Owen Graduate School of Management",747101,Joe Cashia,1352031,,,,,,
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,"Vanderbilt University, Owen Graduate School of Management",747101,Dan Beuerlein,1352033,,,,,,
CCMP Capital Advisors LP (CCMP Capital Advisors LLC prior to 2016),891135,"Vanderbilt University, Owen Graduate School of Management",747101,Doug Cahill,1274051,MD (Brd) (ED),2014-07-15,2019-01-01,Director -  SD,,
OLLIE'S BARGAIN OUTLET HOLDINGS INC,2307483,"Vanderbilt University, Owen Graduate School of Management",747101,Doug Cahill,1274051,Independent Director (Brd) (SD),2015-07-16,2016-08-24,Director -  SD,,
JAMIESON WELLNESS INC,2681546,"Vanderbilt University, Owen Graduate School of Management",747101,Doug Cahill,1274051,Director -  SD (Brd) (SD),,,Director -  SD,,
Hillman Companies Inc,422636,"Vanderbilt University, Owen Graduate School of Management",747101,Doug Cahill,1274051,Chairman (Non-Executive) (Brd) (SD),,,Director -  SD,,
Hillman Companies Inc,422636,"Vanderbilt University, Owen Graduate School of Management",747101,Doug Cahill,1274051,Director -  SD (Brd) (SD),,,Director -  SD,,
SAKS INC (De-listed 11/2013),26883,"Vanderbilt University, Owen Graduate School of Management",747101,Andy Wade,1277292,,,,,,
Hillman Companies Inc,422636,"Vanderbilt University, Owen Graduate School of Management",747101,Doug Cahill,1274051,Chairman (Executive) (Brd) (ED),,,Director -  SD,,
Hillman Companies Inc,422636,"Vanderbilt University, Owen Graduate School of Management",747101,Doug Cahill,1274051,Independent Chairman (Brd) (SD),2016-01-01,2019-07-29,Director -  SD,,
Executive Networks Inc,1489755,"Vanderbilt University, Owen Graduate School of Management",747101,Doctor Paul Keckley,1266544,Member,,,Adjunct Professor (Non-Brd),2003-01-01,
TIVITY HEALTH INC (Healthways Inc prior to 01/2017),1841,"Vanderbilt University, Owen Graduate School of Management",747101,Doctor Paul Keckley,1266544,Independent Director (Brd) (SD),2014-06-24,,Adjunct Professor (Non-Brd),2003-01-01,
NAVIGANT CONSULTING INC,21677,"Vanderbilt University, Owen Graduate School of Management",747101,Doctor Paul Keckley,1266544,MD (Non-Brd),2014-04-07,2015-01-01,Adjunct Professor (Non-Brd),2003-01-01,
RYMAN HOSPITALITY PROPERTIES INC (Gaylord Entertainment Co prior to 10/2012),12897,"Vanderbilt University, Owen Graduate School of Management",747101,Jennifer Hutcheson,1299259,,,,,,
DELL INC (Dell Computer Corp prior to 07/2003) (De-listed 10/2013),8931,"Vanderbilt University, Owen Graduate School of Management",747101,Craig Montgomery,1305162,,,,,,
Lumni Inc,1701749,"Vanderbilt University, Owen Graduate School of Management",747101,Miguel Lleras Palacios,1294795,Head of Research & Development (Brd) (ED),2001-01-01,,Assistant Professor (Non-Brd),2009-01-01,
REGIONS FINANCIAL CORP,550049,"Vanderbilt University, Owen Graduate School of Management",747101,Ronnie Smith,1121321,Senior Executive VP/Division Head (Non-Brd),2018-03-01,,Director -  SD,,
MARCHEX INC,623265,"Vanderbilt University, Owen Graduate School of Management",747101,Brent Turner,1082492,Executive VP - Products (Non-Brd),2009-10-01,2012-10-01,Chairman,,
ADTRAN INC,829,"Vanderbilt University, Owen Graduate School of Management",747101,Robert Conger,1257729,,,,,,
PIEDMONT NATURAL GAS CO INC (De-listed 10/2016),24439,"Vanderbilt University, Owen Graduate School of Management",747101,Gary Garfield,1138996,Independent Director (Brd) (SD),2015-06-05,2016-10-03,Director -  SD,,
Bridgestone Americas Inc (Bridgestone Americas Holding Inc prior to 01/2009),941573,"Vanderbilt University, Owen Graduate School of Management",747101,Gary Garfield,1138996,President/CEO (Brd) (ED),2010-03-01,2016-01-01,Director -  SD,,
Bridgestone Americas Inc (Bridgestone Americas Holding Inc prior to 01/2009),941573,"Vanderbilt University, Owen Graduate School of Management",747101,Gary Garfield,1138996,Chairman/President/CEO (Brd) (ED),2016-01-01,2016-08-31,Director -  SD,,
DELTA AIR LINES INC,8946,"Vanderbilt University, Owen Graduate School of Management",747101,Paul Jacobson,1192210,Executive VP/CFO (Non-Brd),2013-08-01,,Director -  SD,,
DELTA AIR LINES INC,8946,"Vanderbilt University, Owen Graduate School of Management",747101,Paul Jacobson,1192210,Senior VP/CFO (Non-Brd),2012-03-01,2013-08-01,Director -  SD,,
CENTRAL PARKING CORP (De-listed 05/2007),6251,"Vanderbilt University, Owen Graduate School of Management",747101,Alan Kahn,456598,,,,,,
NASDAQ INC (NASDAQ OMX Group Inc prior to 09/2015),42640,"Vanderbilt University, Owen Graduate School of Management",747101,Adena Friedman,483505,Co-President (Non-Brd),2014-06-12,2015-12-15,Director -  SD,,
NASDAQ INC (NASDAQ OMX Group Inc prior to 09/2015),42640,"Vanderbilt University, Owen Graduate School of Management",747101,Adena Friedman,483505,President/CEO (Brd) (ED),2017-01-01,,Director -  SD,,
NASDAQ INC (NASDAQ OMX Group Inc prior to 09/2015),42640,"Vanderbilt University, Owen Graduate School of Management",747101,Adena Friedman,483505,Co-President/COO (Non-Brd),2015-12-15,2017-01-01,Director -  SD,,
Federal Reserve Bank of New York,36725,"Vanderbilt University, Owen Graduate School of Management",747101,Adena Friedman,483505,Director -  SD (Brd) (SD),,,Director -  SD,,
CARLYLE GROUP LP,1816703,"Vanderbilt University, Owen Graduate School of Management",747101,Adena Friedman,483505,MD/CFO (Non-Brd),2012-05-03,2014-05-09,Director -  SD,,
NASDAQ INC (NASDAQ OMX Group Inc prior to 09/2015),42640,"Vanderbilt University, Owen Graduate School of Management",747101,Adena Friedman,483505,,,,,,
HEALTHSTREAM INC,14525,"Vanderbilt University, Owen Graduate School of Management",747101,Linda Rebrovick,440335,Independent Director (Brd) (SD),2000-04-01,,Advisory Board Member,,
Tribridge Inc,571519,"Vanderbilt University, Owen Graduate School of Management",747101,Linda Rebrovick,440335,Director -  SD (Brd) (SD),,,Advisory Board Member,,
Consensus Point Inc (Consensus Point LLC prior to 03/2011),1603500,"Vanderbilt University, Owen Graduate School of Management",747101,Linda Rebrovick,440335,Board Member -  Non-Brd (Non-Brd),,,Advisory Board Member,,
Consensus Point Inc (Consensus Point LLC prior to 03/2011),1603500,"Vanderbilt University, Owen Graduate School of Management",747101,Linda Rebrovick,440335,President/CEO (Brd) (ED),2009-02-16,2014-11-06,Advisory Board Member,,
RELIANT BANCORP INC (Commerce Union Bancshares Inc prior to 01/2018),2304881,"Vanderbilt University, Owen Graduate School of Management",747101,Linda Rebrovick,440335,Independent Director (Brd) (SD),2019-05-23,,Advisory Board Member,,
CRACKER BARREL OLD COUNTRY STORE INC (CBRL Group Inc prior to 12/2008),6097,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Chairman (Brd) (SD),2012-11-07,,Professor (Non-Brd),2012-12-01,
CLARCOR INC (De-listed 02/2017),7008,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Director (Brd) (SD),2006-01-20,2017-02-28,Professor (Non-Brd),2012-12-01,
GENESCO INC,13056,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Lead Independent Director (Brd) (SD),2012-06-27,,Professor (Non-Brd),2012-12-01,
GRANITE CONSTRUCTION INC,13769,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Director (Brd) (SD),2006-01-17,,Professor (Non-Brd),2012-12-01,
Graduate Management Admission Council (GMAC),461558,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Chairman (Brd) (SD),2012-11-01,2013-07-01,Professor (Non-Brd),2012-12-01,
CRACKER BARREL OLD COUNTRY STORE INC (CBRL Group Inc prior to 12/2008),6097,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Chairman (Brd) (SD),2012-11-07,,Dean (Non-Brd),2005-03-01,2009-07-01
CLARCOR INC (De-listed 02/2017),7008,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Director (Brd) (SD),2006-01-20,2017-02-28,Dean (Non-Brd),2005-03-01,2009-07-01
CRACKER BARREL OLD COUNTRY STORE INC (CBRL Group Inc prior to 12/2008),6097,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Director (Brd) (SD),2011-07-27,2012-11-07,Dean (Non-Brd),2005-03-01,2009-07-01
PATHFINDER BANCORP INC,23895,Oswego Health Inc,747673,Adam Gagas,1381228,Independent Director (Brd) (SD),2014-04-23,,Treasurer,,
GENESCO INC,13056,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Director (Brd) (SD),2005-10-26,2012-06-27,Dean (Non-Brd),2005-03-01,2009-07-01
GENESCO INC,13056,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Lead Independent Director (Brd) (SD),2012-06-27,,Dean (Non-Brd),2005-03-01,2009-07-01
GRANITE CONSTRUCTION INC,13769,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Director (Brd) (SD),2006-01-17,,Dean (Non-Brd),2005-03-01,2009-07-01
Graduate Management Admission Council (GMAC),461558,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Vice Chairman (Brd) (SD),2012-01-01,2012-11-01,Dean (Non-Brd),2005-03-01,2009-07-01
Graduate Management Admission Council (GMAC),461558,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Chairman (Brd) (SD),2012-11-01,2013-07-01,Dean (Non-Brd),2005-03-01,2009-07-01
Graduate Management Admission Council (GMAC),461558,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Director -  SD (Brd) (SD),,,Dean (Non-Brd),2005-03-01,2009-07-01
CRACKER BARREL OLD COUNTRY STORE INC (CBRL Group Inc prior to 12/2008),6097,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Chairman (Brd) (SD),2012-11-07,,Dean (Non-Brd),2009-07-01,2012-12-01
CLARCOR INC (De-listed 02/2017),7008,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Director (Brd) (SD),2006-01-20,2017-02-28,Dean (Non-Brd),2009-07-01,2012-12-01
CRACKER BARREL OLD COUNTRY STORE INC (CBRL Group Inc prior to 12/2008),6097,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Director (Brd) (SD),2011-07-27,2012-11-07,Dean (Non-Brd),2009-07-01,2012-12-01
GENESCO INC,13056,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Director (Brd) (SD),2005-10-26,2012-06-27,Dean (Non-Brd),2009-07-01,2012-12-01
GENESCO INC,13056,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Lead Independent Director (Brd) (SD),2012-06-27,,Dean (Non-Brd),2009-07-01,2012-12-01
GRANITE CONSTRUCTION INC,13769,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Independent Director (Brd) (SD),2006-01-17,,Dean (Non-Brd),2009-07-01,2012-12-01
Graduate Management Admission Council (GMAC),461558,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Vice Chairman (Brd) (SD),2012-01-01,2012-11-01,Dean (Non-Brd),2009-07-01,2012-12-01
Graduate Management Admission Council (GMAC),461558,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Chairman (Brd) (SD),2012-11-01,2013-07-01,Dean (Non-Brd),2009-07-01,2012-12-01
Graduate Management Admission Council (GMAC),461558,"Vanderbilt University, Owen Graduate School of Management",747101,Jim Bradford Jr,430022,Director -  SD (Brd) (SD),,,Dean (Non-Brd),2009-07-01,2012-12-01
WILLIS TOWERS WATSON PLC (Willis Group Holdings PLC prior to 01/2016),33518,"Vanderbilt University, Owen Graduate School of Management",747101,Doctor Corbette Doyle,487931,,,,,,
United Services Automobile Association (USAA),265892,"Vanderbilt University, Owen Graduate School of Management",747101,Carl Liebert III,489026,,,,,,
GENERAL ELECTRIC CO,12986,"Vanderbilt University, Owen Graduate School of Management",747101,Carl Liebert III,489026,,,,,,
