from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
PhaseBio Pharmaceuticals Inc (Listed 10/2018),1206109,DIGIRAD CORP,463734,Doctor Doug Reed,374064,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2000-08-01,2009-04-29
FLUIDIGM CORP,1687395,DIGIRAD CORP,463734,Gary Burbach,373844,Independent Director (Brd) (SD),2013-01-10,,Independent Director (Brd) (SD),2008-01-01,2013-02-06
THORATEC CORP (De-listed 10/2015),30664,DIGIRAD CORP,463734,Gary Burbach,373844,President/CEO (Brd) (ED),2006-01-17,2014-09-22,Independent Director (Brd) (SD),2008-01-01,2013-02-06
THORATEC CORP (De-listed 10/2015),30664,DIGIRAD CORP,463734,Gary Burbach,373844,President/CEO (Brd) (ED),2006-01-17,2014-09-22,Director -  SD (Brd) (SD),,
AMYLIN PHARMACEUTICALS INC (De-listed 08/2012),2134,DIGIRAD CORP,463734,Tim Wollaeger,321565,Director -  SD (Brd) (SD),,,Independent Chairman (Brd) (SD),1996-01-01,2008-01-07
BIOSITE INC (De-listed 07/2007),4398,DIGIRAD CORP,463734,Tim Wollaeger,321565,Independent Chairman (Brd) (SD),1988-04-01,2004-10-01,Independent Director (Brd) (SD),2008-01-07,2008-03-17
AMYLIN PHARMACEUTICALS INC (De-listed 08/2012),2134,DIGIRAD CORP,463734,Tim Wollaeger,321565,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),1994-04-01,1996-01-01
BIOSITE INC (De-listed 07/2007),4398,DIGIRAD CORP,463734,Tim Wollaeger,321565,Independent Chairman (Brd) (SD),1988-04-01,2004-10-01,Independent Director (Brd) (SD),1994-04-01,1996-01-01
AMYLIN PHARMACEUTICALS INC (De-listed 08/2012),2134,DIGIRAD CORP,463734,Tim Wollaeger,321565,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2008-01-07,2008-03-17
BIOSITE INC (De-listed 07/2007),4398,DIGIRAD CORP,463734,Tim Wollaeger,321565,Independent Chairman (Brd) (SD),1988-04-01,2004-10-01,Independent Chairman (Brd) (SD),1996-01-01,2008-01-07
BIOSITE INC (De-listed 07/2007),4398,DIGIRAD CORP,463734,Tim Wollaeger,321565,Independent Director (Brd) (SD),2004-10-01,2007-06-26,Independent Chairman (Brd) (SD),1996-01-01,2008-01-07
SENOMYX INC (De-listed 11/2018),27605,DIGIRAD CORP,463734,Tim Wollaeger,321565,Independent Director (Brd) (SD),1999-05-01,2006-05-24,Independent Chairman (Brd) (SD),1996-01-01,2008-01-07
BAXTER INTERNATIONAL INC,3684,DIGIRAD CORP,463734,Richard Huennekens,518061,Various Positions (Non-Brd),,1997-01-01,VP/COO/CFO (Non-Brd),1997-03-01,1999-04-01
IRIDEX CORP,17002,DIGIRAD CORP,463734,Jim Hawkins,450946,Independent Director (Brd) (SD),2007-10-09,2014-12-31,Independent Director (Brd) (SD),2012-04-22,2014-10-28
NATUS MEDICAL INC,21662,DIGIRAD CORP,463734,Jim Hawkins,450946,CEO (Brd) (ED),2011-02-14,2013-06-07,Independent Director (Brd) (SD),2012-04-22,2014-10-28
