from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
FACEBOOK INC,1820060,Pace University,61563,Aaron Goldsmid,1074527,Product Manager (Non-Brd),2012-09-01,2014-08-01,Lecturer (Non-Brd),2012-01-01,
Prosper Marketplace Inc,821143,Pace University,61563,Aaron Goldsmid,1074527,Head of Product Management (Non-Brd),2016-09-01,2018-01-01,Lecturer (Non-Brd),2012-01-01,
Everyday Health Inc (Waterfront Media Inc prior to 11/2008) (Listed 03/2014),625443,Pace University,61563,Christine Ford,1074531,Senior Manager (Non-Brd),2010-03-04,2014-03-28,Faculty Member (Non-Brd),2011-01-01,
Prosper Marketplace Inc,821143,Pace University,61563,Aaron Goldsmid,1074527,Vice President - Product Management (Non-Brd),2018-01-01,2018-08-01,Lecturer (Non-Brd),2012-01-01,
MAPLE LEAF FOODS INC,51579,Pace University,61563,Doctor Jeff Hutchinson,1074469,,,,,,
Federal Reserve Bank of New York,36725,Pace University,61563,Doctor James McAndrews,1094656,Executive VP (Non-Brd),2010-01-01,2012-01-01,Member,,
Board of Governors of the Federal Reserve System,1494319,Pace University,61563,Doctor James McAndrews,1094656,Committee Member (Non-Brd),2000-10-01,2016-06-01,Member,,
JPMORGAN CHASE & CO,17528,Pace University,61563,Emmy Cheung,1092296,,,,,,
Federal Reserve Bank of New York,36725,Pace University,61563,Doctor James McAndrews,1094656,Executive VP (Non-Brd),2012-01-01,2016-06-01,Member,,
HILLSHIRE BRANDS CO (Sara Lee Corp prior to 06/2012) (De-listed 08/2014),27082,Pace University,61563,Ann MacCarthy,1255422,,,,,,
INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,Pace University,61563,Kevin Fitzgerald,1252501,,,,,,
Schulte Roth & Zabel LLP,637721,Pace University,61563,Paula Bosco,1188564,,,,,,
Public Relations Society of America Inc (PRSA),79221,Pace University,61563,Ellen Sills-Levy,1146670,Member,,,Advisory Board Member,,
Economic Club of New York (The) (ECNY),36418,Pace University,61563,Ellen Sills-Levy,1146670,Member,,,Advisory Board Member,,
Phoenix Marketing International Inc,1479864,Pace University,61563,Ellen Sills-Levy,1146670,Senior VP (Non-Brd),2011-12-14,2016-09-01,Advisory Board Member,,
JPMORGAN CHASE & CO,17528,Pace University,61563,Gene Gemelli,1323807,,,,,,
Perella Weinberg Partners LP (Formerly known as PadCo Advisors LP),923923,Pace University,61563,Christopher Ziotas,1358624,,,,,,
American Media Inc (Enquirer/Star Group Inc prior to 11/1994),51055,Pace University,61563,David Pecker,1360362,Chairman/President/CEO (Brd) (ED),1999-05-07,,Trustee,,
PFIZER INC,24296,Pace University,61563,Bob Miglani,1361501,,,,,,
POSTMEDIA NETWORK CANADA CORP,1653280,Pace University,61563,David Pecker,1360362,Director -  SD (Brd) (SD),,,Trustee,,
TIFFANY & CO,30723,Pace University,61563,Mike Kane,1352621,,,,,,
L Catterton Partners (Catterton Partners Corp prior to 2016),856370,Pace University,61563,Jimmy Simmons,1345854,,,,,,
ALTRIA GROUP INC (Philip Morris Cos prior to 01/2003),24343,Pace University,61563,Michael Del Priore,1350056,,,,,,
MBIA INC,19919,Pace University,61563,Chris Chafizadeh,1303337,,,,,,
PFIZER INC,24296,Pace University,61563,Charlene Shapiro,1292645,,,,,,
IAC INTERACTIVECORP (USA Interactive prior to 06/2003),32019,Pace University,61563,David Siegel,1291925,Division CEO (Non-Brd),2015-03-10,2018-10-01,Adjunct Professor (Non-Brd),2016-01-01,2018-01-01
AT&T CORP (De-listed 11/2005),2883,Pace University,61563,Nicholas Colisto,1283462,,,,,,
Meetup Inc,440234,Pace University,61563,David Siegel,1291925,CEO (Brd) (ED),2018-10-01,,Adjunct Professor (Non-Brd),2016-01-01,2018-01-01
MONY GROUP INC (De-listed 07/2004),21070,Pace University,61563,Nicholas Colisto,1283462,,,,,,
XEROX HOLDINGS CORP (Xerox Corp prior to 08/2019),33850,Pace University,61563,Jan Mosholt,1294503,,,,,,
INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,Pace University,61563,Pat Finn,1271182,,,,,,
AMERICAN ELECTRIC POWER CO INC,1809,Pace University,61563,Colin Tam,1276586,,,,,,
AIR PRODUCTS & CHEMICALS INC,1173,Pace University,61563,Colin Tam,1276586,,,,,,
Joule Unlimited Inc (Joule Biotechnologies Inc prior to 2010),1646028,Pennsylvania State University (Penn State University),61582,Doctor Don Bryant,1273416,Technical Advisor (Non-Brd),,,Professor (Non-Brd),,
BIOPHARMX CORP,2300624,Pennsylvania State University (Penn State University),61582,Doctor Diane Thiboutot,1275680,Advisory Board Member (Non-Brd),,,Associate Director (Non-Brd),,
MICROSOFT CORP,20601,Pennsylvania State University (Penn State University),61582,Peggy Fisher,1275145,Consultant (Non-Brd),2010-01-01,2014-01-01,Designer (Non-Brd),2012-07-01,2014-09-10
Alticor Inc,261062,Pennsylvania State University (Penn State University),61582,Doctor Diane Thiboutot,1275680,Advisory Board Member,,,Associate Director (Non-Brd),,
