from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
TALISMAN ENERGY INC (De-listed 05/2015),29937,South East Water Ltd (South East Water PLC prior to 04/2004),35550,JP Ouellet,1068053,Advisor (Non-Brd),,2015-05-08,Shareholder Representative (Brd) (SD),2013-07-25,2017-02-08
HomEquity Bank (Canadian Home Income Plan Corp prior to 10/2009),832072,South East Water Ltd (South East Water PLC prior to 04/2004),35550,JP Ouellet,1068053,Director -  SD (Brd) (SD),,,Shareholder Representative (Brd) (SD),2013-07-25,2017-02-08
NORANDA INCOME FUND,829365,South East Water Ltd (South East Water PLC prior to 04/2004),35550,JP Ouellet,1068053,Independent Trustee (Brd) (SD),2010-10-07,2015-07-27,Shareholder Representative (Brd) (SD),2013-07-25,2017-02-08
FIRST CALGARY PETROLEUMS LTD (De-listed 11/2008),500677,South East Water Ltd (South East Water PLC prior to 04/2004),35550,Keith Henry,8448,Independent Director (Brd) (SD),2007-06-20,2008-03-23,Independent NED (Brd) (SD),2005-03-15,2007-12-14
Caisse de Depot Et Placement du Quebec,54132,South East Water Ltd (South East Water PLC prior to 04/2004),35550,Olivier Fortin,1479225,Director - Asset Management (Non-Brd),2014-09-01,,Shareholder Representative (Brd) (SD),2014-10-30,2017-02-08
YRC WORLDWIDE INC (Yellow Roadway Corp prior to 01/2006),33954,Asea Brown Boveri (ABB) AG,35553,Doctor Klaus Agthe,182298,Director -  SD (Brd) (SD),,,Acting CEO (Non-Brd),1991-01-01,1992-12-01
PARKER-HANNIFIN CORP,23834,Asea Brown Boveri (ABB) AG,35553,Professor Doctor Klaus-Peter Mller,7740,Independent Director (Brd) (SD),1998-10-28,2018-10-24,Board Member -  SD (Brd) (SD),,
SOUTHWEST WATER CO (De-listed 09/2010),28704,ABC International Bank PLC,35554,Stani Yassukovich,1828,Director -  SD (Brd) (SD),,,Deputy Chairman (Brd) (SD),1991-01-01,2007-03-31
PROMETHEUS ENERGY CO (De-listed 05/2008),911833,ABC International Bank PLC,35554,Stani Yassukovich,1828,Chairman (Non-Executive) (Brd) (SD),,,Deputy Chairman (Brd) (SD),1991-01-01,2007-03-31
MOTOROLA SOLUTIONS INC (Motorola Inc prior to 01/2011),21174,ADSB Telecommunications BV,35557,Tim Cawley,2699,Regional VP/General Manager (Non-Brd),2001-03-01,2005-05-01,Chairman (Brd) (SD),1998-01-01,2001-03-01
STONEGATE MORTGAGE CORP (De-listed 05/2017),1993141,AIM,35562,Joseph Mumphrey,456454,Independent Director (Brd) (SD),2013-10-10,2017-05-31,Advisor (Non-Brd),2012-01-01,
C3 Inc (C3 IoT Inc) (Formerly known as C3 Energy Inc),1923009,AIM,35562,Maia Carpenter,1345903,Executive Assistant (Non-Brd),2014-04-01,2014-09-01,Member,,
ITT INC (ITT Corp prior to 05/2016),17153,Alcatel Alsthom SA,35565,Rand Araskog,11735,Director -  SD (Brd) (SD),,,Board Member -  SD (Brd) (SD),,
ITT INC (ITT Corp prior to 05/2016),17153,Alcatel Alsthom SA,35565,Rand Araskog,11735,Chairman/CEO (Brd) (ED),1995-12-01,1998-03-01,Board Member -  SD (Brd) (SD),,
RAYONIER INC,25811,Alcatel Alsthom SA,35565,Rand Araskog,11735,Independent Director (Brd) (SD),1994-01-01,2006-05-18,Board Member -  SD (Brd) (SD),,
HARTFORD FINANCIAL SERVICES GROUP INC,14372,Alcatel Alsthom SA,35565,Rand Araskog,11735,Director -  SD (Brd) (SD),,,Board Member -  SD (Brd) (SD),,
DOW JONES & CO INC (De-listed 12/2007),9560,Alcatel Alsthom SA,35565,Rand Araskog,11735,Director -  SD (Brd) (SD),,,Board Member -  SD (Brd) (SD),,
ITT EDUCATIONAL SERVICES INC (De-listed 09/2016),17151,Alcatel Alsthom SA,35565,Rand Araskog,11735,Independent Director (Brd) (SD),1994-04-01,2006-05-09,Board Member -  SD (Brd) (SD),,
BANK OF NOVA SCOTIA (SCOTIABANK),4521,Alexander and Alexander Services Inc,35569,Peter Godsoe,24224,Vice Chairman/President/COO (Brd) (ED),1992-01-01,1993-01-01,Director -  Non-Brd (Non-Brd),,
BANK OF NOVA SCOTIA (SCOTIABANK),4521,Alexander and Alexander Services Inc,35569,Peter Godsoe,24224,Chairman/CEO (Brd) (ED),1995-06-01,2003-12-02,Director -  Non-Brd (Non-Brd),,
BANK OF NOVA SCOTIA (SCOTIABANK),4521,Alexander and Alexander Services Inc,35569,Peter Godsoe,24224,President/CEO (Brd) (ED),1993-01-01,1995-06-01,Director -  Non-Brd (Non-Brd),,
BANK OF NOVA SCOTIA (SCOTIABANK),4521,Alexander and Alexander Services Inc,35569,Peter Godsoe,24224,Vice Chairman (Brd) (SD),1982-02-01,1992-01-01,Director -  Non-Brd (Non-Brd),,
BJ SERVICES CO (De-listed 04/2010),4472,Alexander and Alexander Services Inc,35569,Paul Remson,1397326,Director - Insurance (Non-Brd),1997-03-01,2010-01-01,Vice President (Non-Brd),1995-10-01,1997-09-01
MKS INC (Mortice Kern Systems Inc prior to 11/2001) (De-listed 06/2011),465441,Algorithmics Inc,35572,Ian Giffen,182353,Director -  SD (Brd) (SD),,,VP/CFO (Non-Brd),1996-02-01,1996-09-01
MORGAN STANLEY (Morgan Stanley Dean Witter & Co prior to 07/2002),21105,Algorithmics Inc,35572,Merritt Lutz,274069,Advisory Director (Non-Brd),1995-01-01,,Director -  SD (Brd) (SD),,
SPSS INC (De-listed 10/2009),28935,Algorithmics Inc,35572,Merritt Lutz,274069,Independent Director (Brd) (SD),1988-01-01,2009-10-02,Director -  SD (Brd) (SD),,
INTERLINK ELECTRONICS INC (De-listed 04/2006),16365,Algorithmics Inc,35572,Merritt Lutz,274069,Independent Director (Brd) (SD),1994-01-01,2006-04-10,Director -  SD (Brd) (SD),,
Blue Ant Media Inc,1804635,Algorithmics Inc,35572,Cynthia Schyff,1516682,CFO (Non-Brd),2013-11-04,2015-01-01,CFO (Non-Brd),2004-02-01,2013-12-01
AMERICAN INTERNATIONAL GROUP (AIG) INC,1856,Algorithmics Inc,35572,Doctor Chuck Lucas,32737,Corporate VP (Non-Brd),1998-08-01,2005-01-01,Director -  SD (Brd) (SD),,
MANULIFE FINANCIAL CORP,19601,Algorithmics Inc,35572,The Hon. Michael Wilson,11004,Independent Director (Brd) (SD),1995-03-01,2006-02-28,Director -  SD (Brd) (SD),,
EXAR CORP (De-listed 05/2017),11342,Align-Rite International,35573,Doctor George Wells,22483,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
QLOGIC CORP (De-listed 08/2016),25490,Align-Rite International,35573,Doctor George Wells,22483,Independent Director (Brd) (SD),2015-08-20,2016-08-16,Director -  SD (Brd) (SD),,
QLOGIC CORP (De-listed 08/2016),25490,Align-Rite International,35573,Doctor George Wells,22483,Independent Director (Brd) (SD),1994-02-01,2004-01-01,Director -  SD (Brd) (SD),,
APPLIED MATERIALS INC,2382,Align-Rite International,35573,Jim Polasik,203852,Regional VP/General Manager (Non-Brd),1990-01-01,2003-01-01,Director - Sales/Mktg (Non-Brd),1983-12-01,2003-10-01
TENET HEALTHCARE CORP,30412,American Medical International Inc,35579,John Casey,203571,Executive VP (Brd) (ED),1995-03-01,1995-03-29,President/COO (Brd) (ED),1991-01-01,1995-01-01
TENET HEALTHCARE CORP,30412,American Medical International Inc,35579,John Casey,203571,Executive VP (Non-Brd),1995-03-29,1995-08-11,President/COO (Brd) (ED),1991-01-01,1995-01-01
TENET HEALTHCARE CORP,30412,American Medical International Inc,35579,John Casey,203571,Executive VP (Brd) (ED),1995-03-29,1995-08-11,President/COO (Brd) (ED),1991-01-01,1995-01-01
TENET HEALTHCARE CORP,30412,American Medical International Inc,35579,John Casey,203571,Executive VP (Non-Brd),1995-03-01,1995-03-29,President/COO (Brd) (ED),1991-01-01,1995-01-01
MABVAX THERAPEUTICS HOLDINGS INC (De-listed 07/2014),30343,American Medical International Inc,35579,Jerry Glick,200557,Independent Director (Brd) (SD),1995-11-01,2001-04-01,Secretary (Non-Brd),1999-12-01,
Republic Financial Corp,242862,American Medical International Inc,35579,Jerry Glick,200557,Director -  SD (Brd) (SD),,,Secretary (Non-Brd),1999-12-01,
COVENTRY HEALTH CARE INC (De-listed 05/2013),8069,American Medical International Inc,35579,Larry Kugelman,86582,Independent Director (Brd) (SD),1992-08-01,2013-05-07,Executive VP (Non-Brd),1993-01-01,1995-03-01
AROTECH CORP (Electric Fuel prior to 09/2003),10322,Amtec Inc,35580,Bob Ehrlich,370086,Vice Chairman/CFO (Brd) (ED),1991-05-01,1993-01-01,President/CEO (Non-Brd),1990-05-01,1994-03-01
AROTECH CORP (Electric Fuel prior to 09/2003),10322,Amtec Inc,35580,Bob Ehrlich,370086,Chairman/CFO (Brd) (ED),1993-01-01,2002-10-23,President/CEO (Non-Brd),1990-05-01,1994-03-01
TERREMARK WORLDWIDE INC (Amtec prior to 04/2000) (De-listed 04/2011),30456,Amtec Inc,35580,Manny Medina,344440,Chairman/CEO (Brd) (ED),1980-01-01,1995-05-01,Chairman/CEO (Brd) (ED),1980-01-01,2000-04-28
NOVATEL INC (De-listed 12/2007),22587,Amtec Inc,35580,Joel Schleicher,344679,Independent Director (Brd) (SD),1997-03-01,2007-11-27,Director -  SD (Brd) (SD),,
FUSION TELECOMMUNICATIONS INTERNATIONAL INC (De-listed 06/2009),246602,Amtec Inc,35580,Marvin Rosen,344627,Vice Chairman (Brd) (SD),1998-12-01,2000-04-01,Director -  SD (Brd) (SD),,
FUSION TELECOMMUNICATIONS INTERNATIONAL INC (De-listed 06/2009),246602,Amtec Inc,35580,Manny Medina,344440,Independent Director (Brd) (SD),1998-12-14,2006-06-15,Chairman/CEO (Brd) (ED),1980-01-01,2000-04-28
Greenberg Traurig LLP,113127,Amtec Inc,35580,Marvin Rosen,344627,Counsel (Non-Brd),1983-11-01,2009-01-01,Director -  SD (Brd) (SD),,
FUSION TELECOMMUNICATIONS INTERNATIONAL INC (De-listed 06/2009),246602,Amtec Inc,35580,Marvin Rosen,344627,Vice Chairman/CEO (Brd) (ED),2000-04-01,2004-11-01,Director -  SD (Brd) (SD),,
MANULIFE FINANCIAL CORP,19601,Amtec Inc,35580,The Hon. Michael Wilson,11004,Independent Director (Brd) (SD),1995-03-01,2006-02-28,Director -  SD (Brd) (SD),,
