from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Dreamit Ventures LLC,1681671,American Bankruptcy Institute,138337,Kaleil Tuzman,627929,Advisor (Non-Brd),,2017-01-01,Member,,
INVESTORS TITLE CO,16897,American Bankruptcy Institute,138337,Richard Hutson II,621169,Lead Independent Director (Brd) (SD),2009-01-01,,Member,,
AlixPartners LLP (AlixPartners LLC prior to 10/2006),1267284,American Bankruptcy Institute,138337,Steve Hodkinson,623786,Director -  Non-Brd (Non-Brd),,,Member,,
KIT DIGITAL INC (De-listed 12/2012),1651588,American Bankruptcy Institute,138337,Kaleil Tuzman,627929,Chairman (Brd) (SD),2012-03-31,2012-04-11,Member,,
Nextivity Inc,1489738,American Bankruptcy Institute,138337,Kaleil Tuzman,627929,Director -  SD (Brd) (SD),,,Member,,
KIT DIGITAL INC (De-listed 12/2012),1651588,American Bankruptcy Institute,138337,Kaleil Tuzman,627929,Chairman/CEO (Brd) (ED),2009-08-13,2012-03-31,Member,,
AMERICAN APPAREL INC (Endeavor Acquisition Corp prior to 12/2007) (De-listed 10/2015),863061,American Bankruptcy Institute,138337,Mark Samson,650490,Lead Independent Director (Brd) (SD),2009-01-01,2011-07-01,Member,,
Ambient Corp (Listed 08/2011),1724,American Bankruptcy Institute,138337,Mike Widland,654722,Independent Director (Brd) (SD),2000-11-01,2011-08-03,Member,,
AMBIENT CORP (De-listed 07/2014),1715824,American Bankruptcy Institute,138337,Mike Widland,654722,Independent Director (Brd) (SD),2011-08-03,2014-07-21,Member,,
AMERICAN APPAREL INC (Endeavor Acquisition Corp prior to 12/2007) (De-listed 10/2015),863061,American Bankruptcy Institute,138337,Mark Samson,650490,Independent Director (Brd) (SD),2007-12-12,2009-01-01,Member,,
FTI CONSULTING INC,12593,American Bankruptcy Institute,138337,Bert Conly,647466,Senior MD (Non-Brd),2010-01-01,,Member,,
Baker & McKenzie LLP (Baker McKenzie),732656,American Bankruptcy Institute,138337,Chris Besant,732281,Partner (Non-Brd),2009-01-01,2015-01-01,Member,,
Carthew Bay Technologies Inc (Astris Energi Inc prior to 08/2007),2860,American Bankruptcy Institute,138337,Chris Besant,732281,Independent Director (Brd) (SD),2007-08-01,2015-01-01,Member,,
Cassels Brock & Blackwell LLP,82110,American Bankruptcy Institute,138337,Chris Besant,732281,Founding Partner (Non-Brd),1993-01-01,2009-01-01,Member,,
FTI CONSULTING INC,12593,American Bankruptcy Institute,138337,Christopher Pizzo,731772,MD (Non-Brd),2019-08-20,,Member,,
ENZO BIOCHEM INC,10841,American Bankruptcy Institute,138337,Greg Bortz,1068841,Independent Director (Brd) (SD),2010-01-29,2017-01-05,Member,,
ENZO BIOCHEM INC,10841,American Bankruptcy Institute,138337,Greg Bortz,1068841,Lead Independent Director (Brd) (SD),2017-01-05,,Member,,
NAVIGANT CONSULTING INC,21677,American Bankruptcy Institute,138337,Scott van Meter,1071118,Regional MD (Non-Brd),2010-01-22,2013-01-01,Committee Co-Chairman,,
Morgan Joseph TriArtisan LLC (Morgan Joseph & Co Inc prior to 12/2010),530555,American Bankruptcy Institute,138337,Alex Fisch,1052190,Regional Division Director (Non-Brd),2011-01-01,2013-06-01,Advisory Board Member,,
Morgan Joseph TriArtisan LLC (Morgan Joseph & Co Inc prior to 12/2010),530555,American Bankruptcy Institute,138337,Alex Fisch,1052190,Principal (Non-Brd),2008-09-01,2011-01-01,Advisory Board Member,,
Mesirow Financial Holdings Inc,1018680,American Bankruptcy Institute,138337,Thomas Jones,1052676,Division MD (Non-Brd),2010-01-01,2014-03-01,Member,,
HURON CONSULTING GROUP INC,460902,American Bankruptcy Institute,138337,Timothy Martin,1052794,MD (Non-Brd),2015-10-21,,Member,,
Houlihan Lokey Inc (Houlihan Lokey Howard & Zukin Inc prior to 07/2010) (Listed 08/2015),140607,American Bankruptcy Institute,138337,Jay Jacquin,1052197,Vice President (Non-Brd),1998-07-01,2006-03-01,Member,,
Houlihan Lokey Inc (Houlihan Lokey Howard & Zukin Inc prior to 07/2010) (Listed 08/2015),140607,American Bankruptcy Institute,138337,Jim Decker,1052188,Group MD (Non-Brd),1997-09-01,2006-03-01,Member,,
Houlihan Lokey Inc (Houlihan Lokey Howard & Zukin Inc prior to 07/2010) (Listed 08/2015),140607,American Bankruptcy Institute,138337,Jim Decker,1052188,Group MD (Non-Brd),1997-09-01,2006-03-01,Co-Chairman,,
Mesirow Financial Holdings Inc,1018680,American Bankruptcy Institute,138337,Timothy Martin,1052794,Division MD (Non-Brd),2004-09-01,2015-08-01,Member,,
Kurtzman Carson Consultants LLC,1483097,American Bankruptcy Institute,138337,Francine Gordon-Durrer,988050,Director - Corporate Services (Non-Brd),2009-01-01,2014-01-01,Member,,
Kurtzman Carson Consultants LLC,1483097,American Bankruptcy Institute,138337,Albert Kass,988061,Senior Executive VP (Non-Brd),2017-01-01,,Advisory Board Member,,
Kurtzman Carson Consultants LLC,1483097,American Bankruptcy Institute,138337,Sarah Frankel,988022,Business Development Director (Non-Brd),2009-01-01,2012-01-01,Member,,
Kurtzman Carson Consultants LLC,1483097,American Bankruptcy Institute,138337,Francine Gordon-Durrer,988050,Senior Director (Non-Brd),2014-01-01,2017-01-01,Member,,
Kurtzman Carson Consultants LLC,1483097,American Bankruptcy Institute,138337,Francine Gordon-Durrer,988050,Senior Consultant (Non-Brd),2005-11-22,2009-01-01,Member,,
Kurtzman Carson Consultants LLC,1483097,American Bankruptcy Institute,138337,Nellwyn Voorhies-Kantak,988096,Director -  Non-Brd (Non-Brd),,,Advisory Board Member,,
Dinsmore & Shohl LLP (Dinsmore & Shohl PLL prior to 10/1996),82414,American Bankruptcy Institute,138337,Tom Gilpin,1003666,Partner (Non-Brd),2015-02-01,,Member,,
Kurtzman Carson Consultants LLC,1483097,American Bankruptcy Institute,138337,Albert Kass,988061,Executive VP - Services (Non-Brd),2013-03-01,2017-01-01,Advisory Board Member,,
Kirkland & Ellis LLP (KE),461609,American Bankruptcy Institute,138337,James Sprayregen,1001271,Partner (Non-Brd),2008-12-12,,Member,,
Kirkland & Ellis LLP (KE),461609,American Bankruptcy Institute,138337,James Sprayregen,1001271,Employee (Non-Brd),1990-01-01,2006-01-01,Director -  SD,,
Kurtzman Carson Consultants LLC,1483097,American Bankruptcy Institute,138337,Francine Gordon-Durrer,988050,MD (Non-Brd),2017-01-01,,Member,,
Kirkland & Ellis LLP (KE),461609,American Bankruptcy Institute,138337,James Sprayregen,1001271,Employee (Non-Brd),1990-01-01,2006-01-01,Member,,
BAZAARVOICE INC (De-listed 02/2018),1800620,American Bankruptcy Institute,138337,Craig Barbarosh,1016990,Independent Director (Brd) (SD),2017-09-27,2018-02-01,Member,,
