from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
PIMCO INCOME STRATEGY FUND II (PIMCO Floating Rate Strategy Fund prior to 03/2010),1020380,Stanford University,61935,Debbie Decotis,202961,Independent Trustee (Brd) (SD),2011-03-07,2018-01-01,Trustee,,
PIMCO INCOME STRATEGY FUND (PIMCO Floating Rate Income Fund prior to 03/2010),1020882,Stanford University,61935,Debbie Decotis,202961,Independent Trustee (Brd) (SD),2011-03-07,,Trustee,,
MICROSEMI CORP (De-listed 05/2018),20600,Stanford University,61935,Doctor Andy Yuen,203514,,,,,,
INTEL CORP,16239,Stanford University,61935,Doctor Andy von Bechtolsheim,201466,,,,,,
Kleiner Perkins Caufield & Byers LLP (KPCB),53063,Stanford University,61935,Randy Komisar,202281,Advisor (Non-Brd),2017-01-01,,Lecturer (Non-Brd),,
VERACYTE INC,2004373,Stanford University,61935,Sam Colella,201504,Independent Director (Brd) (SD),2013-10-30,2014-11-30,Advisory Council Member,,
ARMOR HOLDING INC (De-listed 08/2007),2593,Stanford University,61935,Debbie Decotis,202961,Independent Director (Brd) (SD),2002-07-01,2007-08-01,Council Member,,
PIMCO NEW YORK MUNICIPAL INCOME FUND III,1022761,Stanford University,61935,Debbie Decotis,202961,Independent Trustee (Brd) (SD),2011-03-07,,Trustee,,
GENOMIC HEALTH INC,488938,Stanford University,61935,Sam Colella,201504,Independent Director (Brd) (SD),2005-09-29,2014-12-01,Advisory Council Member,,
Versant Venture Management LLC,488922,Stanford University,61935,Sam Colella,201504,MD (Brd) (ED),1999-01-01,,Advisory Council Member,,
FLUIDIGM CORP,1687395,Stanford University,61935,Sam Colella,201504,Independent Chairman (Brd) (SD),2011-02-10,,Advisory Council Member,,
FLEXION THERAPEUTICS INC,2043762,Stanford University,61935,Sam Colella,201504,Independent Director (Brd) (SD),2014-02-12,,Advisory Council Member,,
Catholic Health Initiatives (CHI),643034,Stanford University,61935,Mary Potter,203106,,,,,,
ICHOR HOLDINGS LTD,2577361,Stanford University,61935,DJ Deb,202616,Independent Director (Brd) (SD),2017-01-01,2018-05-09,Trustee,,
Nest Labs Inc,1812516,Stanford University,61935,Randy Komisar,202281,Director -  SD (Brd) (SD),,,Lecturer (Non-Brd),,
OFFICEMAX INC (Boise Cascade Corp prior to 11/2004) (De-listed 11/2013),4748,Stanford University,61935,John Holleran,203752,,,,,,
Francisco Partners Management LP (Francisco Partners Management LLC prior to 10/2009),1207794,Stanford University,61935,DJ Deb,202616,Partner/CEO (Brd) (ED),2015-01-01,,Trustee,,
Ichor Systems Inc (Celerity Inc prior to 10/2009),744798,Stanford University,61935,DJ Deb,202616,Director -  SD (Brd) (SD),,,Trustee,,
LegalZoom.com Inc,1070066,Stanford University,61935,DJ Deb,202616,Director -  SD (Brd) (SD),,,Trustee,,
Plex Systems Inc (Formerly known as Plexus Systems Inc),1489689,Stanford University,61935,DJ Deb,202616,Director -  SD (Brd) (SD),,,Trustee,,
BeyondTrust Corp (Bomgar Corp prior to 10/2018),1943512,Stanford University,61935,DJ Deb,202616,Director -  SD (Brd) (SD),,,Trustee,,
ICHOR HOLDINGS LTD,2577361,Stanford University,61935,DJ Deb,202616,Director -  SD (Brd) (SD),,,Trustee,,
RPX CORP (De-listed 06/2018),1700855,Stanford University,61935,Randy Komisar,202281,Independent Director (Brd) (SD),2011-05-04,2015-06-09,Lecturer (Non-Brd),,
VAXART INC (Aviragen Therapeutics Inc prior to 02/2018),21450,Stanford University,61935,Professor Doctor Harry Greenberg,201016,Advisor (Non-Brd),2018-02-14,,Division Director (Non-Brd),2008-01-01,
MANDALAY RESOURCES CORP,1075963,Stanford University,61935,Brad Mills,183798,CEO (Brd) (ED),2009-09-25,2016-03-23,Advisory Board Member,,
