from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Miller Canfield Paddock and Stone PLC,242597,Michigan Bar Association (MBA),92407,Anna Maiuri,1001254,Principal (Non-Brd),1993-04-01,2013-02-01,Ex-Officio Member,,
Miller Canfield Paddock and Stone PLC,242597,Michigan Bar Association (MBA),92407,Anna Maiuri,1001254,Principal (Non-Brd),1993-04-01,2013-02-01,Chairman,,
Miller Canfield Paddock and Stone PLC,242597,Michigan Bar Association (MBA),92407,Anna Maiuri,1001254,Principal (Non-Brd),1993-04-01,2013-02-01,Council Member,,
STEELCASE INC,29160,Michigan Bar Association (MBA),92407,Dwight Hamilton,993622,Corporate Counsel (Non-Brd),1998-01-01,2002-01-01,Committee Member,,
GENESEE & WYOMING INC,13057,Michigan Bar Association (MBA),92407,Niels Hansen,1007927,Vice President - Labour Relations (Non-Brd),2008-09-01,2015-01-01,Member,,
Miller Canfield Paddock and Stone PLC,242597,Michigan Bar Association (MBA),92407,Anna Maiuri,1001254,Principal (Non-Brd),1993-04-01,2013-02-01,Vice Chairman,,
RITE AID CORP,26313,Michigan Bar Association (MBA),92407,Tyrone Powell,1002390,Associate Counsel (Non-Brd),1998-02-01,2000-10-01,Member,,
Dykema Gossett PLLC (Formerly known as Rooks Pitts and Poust LLC),92347,Michigan Bar Association (MBA),92407,Jim Fausone,1007118,Attorney (Non-Brd),1982-01-01,1993-01-01,Member,,
Miller Canfield Paddock and Stone PLC,242597,Michigan Bar Association (MBA),92407,Anna Maiuri,1001254,Principal (Non-Brd),1993-04-01,2013-02-01,Secretary/Treasurer,,
Clark Hill PLC (Clark Hill Thorp Reed PLC prior to 2014),550987,Michigan Bar Association (MBA),92407,Jean Schtokal,1006341,Associate (Non-Brd),1987-01-01,1991-01-01,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Chris Tracy,1039552,Partner (Non-Brd),2009-01-27,2019-01-01,Committee Member,,
EMCOR GROUP INC,10503,Michigan Bar Association (MBA),92407,Robin Walker-Lee,1072226,Independent Director (Brd) (SD),2018-12-13,,Member,,
HORIZON BANCORP INC (Horizon Bancorp prior to 05/2018),15055,Michigan Bar Association (MBA),92407,Eric Blackhurst,1060794,Independent Director (Brd) (SD),2017-10-17,,Member,,
WOLVERINE BANCORP INC (De-listed 10/2017),1683129,Michigan Bar Association (MBA),92407,Eric Blackhurst,1060794,Independent Director (Brd) (SD),2011-01-20,2017-10-17,Member,,
REXNORD CORP,1809776,Michigan Bar Association (MBA),92407,Robin Walker-Lee,1072226,Independent Director (Brd) (SD),2015-07-22,,Member,,
TRW AUTOMOTIVE HOLDINGS CORP (De-listed 05/2015),267352,Michigan Bar Association (MBA),92407,Robin Walker-Lee,1072226,Executive VP/General Counsel/Secretary (Non-Brd),2010-02-01,2015-05-15,Member,,
GENERAL DYNAMICS CORP,12984,Michigan Bar Association (MBA),92407,Ernie Babcock,1074640,Division VP/General Counsel (Non-Brd),2010-03-03,2015-01-01,Member,,
DOW CHEMICAL CO (De-listed 08/2017),9559,Michigan Bar Association (MBA),92407,Eric Blackhurst,1060794,Assistant General Counsel (Non-Brd),2009-01-01,2017-08-31,Member,,
DOW CHEMICAL CO (De-listed 08/2017),9559,Michigan Bar Association (MBA),92407,Eric Blackhurst,1060794,Various Positions (Non-Brd),1990-01-01,2009-01-01,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Doctor Stan Berenbaum,1070203,Partner (Non-Brd),1991-09-01,1998-03-01,Member,,
Buchanan Ingersoll & Rooney PC,1483391,Michigan Bar Association (MBA),92407,Rick Rose,1047756,Various Positions (Non-Brd),2000-05-01,2009-09-01,Member,,
FNBH Bancorp Inc,1206647,Michigan Bar Association (MBA),92407,Stan Dickson Jr,1051398,Independent Vice Chairman (Brd) (SD),2011-01-27,,Member,,
MERITOR INC (ArvinMeritor Inc prior to 03/2011),2671,Michigan Bar Association (MBA),92407,Rick Rose,1047756,Interim Senior VP (Non-Brd),2016-03-01,2016-08-15,Member,,
CALGON CARBON CORP (De-listed 03/2018),5531,Michigan Bar Association (MBA),92407,Rick Rose,1047756,VP/General Counsel/Chief Legal Officer/Secretary (Non-Brd),2009-09-14,2011-03-01,Member,,
CALGON CARBON CORP (De-listed 03/2018),5531,Michigan Bar Association (MBA),92407,Rick Rose,1047756,Senior VP/General Counsel/Secretary (Non-Brd),2011-03-01,2015-09-30,Member,,
KELLY SERVICES INC,17781,Michigan Bar Association (MBA),92407,Peter Quigley,897255,Senior VP (Non-Brd),2007-12-01,2013-01-01,Member,,
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Associate General Counsel (Non-Brd),2005-06-01,2009-06-02,Member,,
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Various Positions (Non-Brd),1987-01-01,1997-01-01,Member,,
KELLOGG CO,17777,Michigan Bar Association (MBA),92407,Rod Gillum,892389,Independent Director (Brd) (SD),2019-02-21,,Member,,
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Various Positions (Non-Brd),1981-01-01,1987-01-01,Member,,
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Various Positions (Non-Brd),1977-01-01,1981-01-01,Member,,
KELLY SERVICES INC,17781,Michigan Bar Association (MBA),92407,Peter Quigley,897255,Senior VP/General Counsel/Assistant Secretary (Non-Brd),2013-01-01,2015-06-04,Member,,
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Various Positions (Non-Brd),2000-01-01,2002-10-01,Member,,
GENERAL MOTORS CO,1673114,Michigan Bar Association (MBA),92407,Mike Millikin,892405,VP/General Counsel (Non-Brd),2010-11-18,2011-01-01,Member,,
Dykema Gossett PLLC (Formerly known as Rooks Pitts and Poust LLC),92347,Michigan Bar Association (MBA),92407,Mary Ursul,981848,Lawyer (Non-Brd),1985-01-01,1988-01-01,Member,,
KELLY SERVICES INC,17781,Michigan Bar Association (MBA),92407,Peter Quigley,897255,Vice President - Contracts (Non-Brd),2002-11-01,2005-01-01,Member,,
Motors Liquidation Co (Ceased Trading 04/2011),1386287,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Associate General Counsel (Non-Brd),2009-06-02,2009-07-10,Member,,
Consumers Energy Co,7770,Michigan Bar Association (MBA),92407,Jon Robinson,893086,VP/Deputy General Counsel (Non-Brd),2004-01-01,2015-01-01,Member,,
GENERAL MOTORS CO,1673114,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Senior VP/General Counsel (Non-Brd),2011-02-01,2013-01-01,Member,,
General Motors Co (NGMCO Inc prior to 07/2009) (Listed 11/2010),1554402,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Associate General Counsel (Non-Brd),2009-07-10,2009-07-20,Member,,
KELLY SERVICES INC,17781,Michigan Bar Association (MBA),92407,Peter Quigley,897255,Executive VP/Division President (Non-Brd),2017-05-10,,Member,,
Jackson Lewis PC (Formerly known as Jackson Lewis Schnitzler & Krupman LLP),1471231,Michigan Bar Association (MBA),92407,Rod Gillum,892389,Principal (Non-Brd),2010-02-01,,Member,,
KELLY SERVICES INC,17781,Michigan Bar Association (MBA),92407,Peter Quigley,897255,Senior VP/Chief Administrative Officer/General Counsel (Non-Brd),2015-06-04,2017-05-10,Member,,
KELLY SERVICES INC,17781,Michigan Bar Association (MBA),92407,Peter Quigley,897255,Associate General Counsel (Non-Brd),2005-01-01,2007-12-01,Member,,
GENERAL MOTORS CO,1673114,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Executive VP/General Counsel (Non-Brd),2013-01-01,2015-03-01,Member,,
GENERAL MOTORS CO,1673114,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Consultant (Non-Brd),2015-07-01,2015-12-31,Member,,
GENERAL MOTORS CO,1673114,Michigan Bar Association (MBA),92407,Mike Millikin,892405,Senior Advisor (Non-Brd),2015-03-01,2015-07-01,Member,,
General Motors Co (NGMCO Inc prior to 07/2009) (Listed 11/2010),1554402,Michigan Bar Association (MBA),92407,Mike Millikin,892405,VP/General Counsel (Non-Brd),2009-07-20,2010-11-18,Member,,
TCF FINANCIAL CORP (Chemical Financial Corp prior to 08/2019),6579,Michigan Bar Association (MBA),92407,Gary Torgow,873413,Chairman (Executive) (Brd) (ED),,,Member,,
West Michigan Community Bank Inc,1043923,Michigan Bar Association (MBA),92407,Jim Wesseling,885968,Chairman (Brd) (SD),1996-01-01,2011-02-01,Member,,
West Michigan Community Bank Inc,1043923,Michigan Bar Association (MBA),92407,Jim Wesseling,885968,Director -  SD (Brd) (SD),,,Member,,
DTE ENERGY CO,9693,Michigan Bar Association (MBA),92407,Gary Torgow,873413,Independent Director (Brd) (SD),2019-06-20,,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Norman Beitner,873153,Partner (Non-Brd),1979-07-01,,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Lowell Salesin,874991,Partner (Non-Brd),2013-05-31,2018-01-01,Member,,
Barnes & Thornburg LLP,484329,Michigan Bar Association (MBA),92407,Nelson Vogel Jr,876617,Of Counsel (Non-Brd),,,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Josh Opperer,874897,Partner (Brd) (ED),2001-05-01,2011-07-13,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Lowell Salesin,874991,Partner (Non-Brd),2018-01-01,,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Josh Opperer,874897,Partner (Brd) (ED),2011-07-13,,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Alan Schwartz,875043,Vice Chairman (Brd) (ED),1998-01-01,2002-01-01,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Alan Schwartz,875043,Vice Chairman/Partner (Brd) (ED),2008-01-01,,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Alan Schwartz,875043,Chairman/CEO (Brd) (ED),2003-01-01,2007-01-01,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Josh Opperer,874897,Partner (Non-Brd),2011-07-13,,Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Michigan Bar Association (MBA),92407,Peter Alter,873145,Partner (Non-Brd),1972-06-01,2009-01-01,Member,,
Fentura Financial Inc (Fentura Bancorp Inc prior to 03/2002),11686,Michigan Bar Association (MBA),92407,Jim Wesseling,885968,Independent Director (Brd) (SD),2009-04-30,2011-10-27,Member,,
