from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
REALNETWORKS INC,25860,Bush School,466727,Chris Jones,1049819,Independent Director (Brd) (SD),2016-07-12,,Trustee,,
MICROSOFT CORP,20601,Bush School,466727,Chris Jones,1049819,Director - Engineering (Non-Brd),2015-10-01,2018-05-01,President,,
MICROSOFT CORP,20601,Bush School,466727,Chris Jones,1049819,Division Corporate VP (Non-Brd),2000-02-01,2015-10-01,Vice President,,
REALNETWORKS INC,25860,Bush School,466727,Mike Galgon,340207,Independent Director (Brd) (SD),2012-12-04,2016-09-19,Trustee,,
Pixvana Inc,2563118,Bush School,466727,Mike Galgon,340207,Director -  SD (Brd) (SD),,,Trustee,,
MARKET LEADER INC (Housevalues Inc prior to 11/2008) (De-listed 08/2013),480581,Bush School,466727,Mike Galgon,340207,Independent Director (Brd) (SD),2010-04-06,2013-08-20,Trustee,,
Energysavvy Inc (Evoworx Inc prior to 02/2009),1643146,Bush School,466727,Mike Galgon,340207,Director -  SD (Brd) (SD),,,Trustee,,
ALLIED HEALTHCARE PRODUCTS INC,1503,Greenfield Industries Inc,466729,Doctor Bob Lefton,344595,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
STIFEL FINANCIAL CORP,29263,Greenfield Industries Inc,466729,Doctor Bob Lefton,344595,Independent Director (Brd) (SD),1992-01-01,2013-06-12,Director -  SD (Brd) (SD),,
KENNAMETAL INC,17800,Greenfield Industries Inc,466729,Derwin Gilbreath,325606,Vice President (Non-Brd),1997-01-01,2000-08-01,COO (Non-Brd),1998-09-01,2000-08-01
ALLIED HEALTHCARE PRODUCTS INC,1503,Greenfield Industries Inc,466729,Don Nickelson,182506,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),1993-01-01,
TORONTO-DOMINION BANK,30956,TD Securities (USA) Inc,466734,Gordon Paris,182490,Senior VP (Non-Brd),2000-01-01,2002-01-01,Head of Division (Non-Brd),2000-01-01,2002-02-01
INTERNATIONAL SECURITIES EXCHANGE HOLDINGS INC (International Securities Exchange Inc prior to 08/2006) (De-listed 12/2007),272327,TD Securities (USA) Inc,466734,Ed Boyle,489363,Director -  SD (Brd) (SD),,,Vice President (Non-Brd),2002-03-01,2007-10-01
DS HEALTHCARE GROUP INC (De-listed 12/2016),1915431,TD Securities (USA) Inc,466734,Elina Yuabov,1706203,Independent Director (Brd) (SD),2016-04-22,2016-12-23,Associate (Non-Brd),2013-08-01,
TORONTO-DOMINION BANK,30956,TD Securities (USA) Inc,466734,Robyn Zeller,1720855,Senior VP (Non-Brd),2014-08-01,,Global Head (Non-Brd),2014-08-01,2018-01-01
JAMES RIVER COAL CO (De-listed 04/2014),566406,Hampden Coal Company Inc,466739,Randall Taylor,442973,Division President (Non-Brd),2001-05-01,2014-04-17,President (Non-Brd),,
POWER ONE INC (De-listed 07/2013),24860,First Eastern Bank NA,466744,Eberhard Faber IV,182502,Division Chairman (Non-Brd),1992-01-01,2002-01-01,Director -  SD (Brd) (SD),,
OPKO HEALTH INC (eXegenics Inc prior to 06/2007),11369,Lovenberg Associates Inc,466749,Doctor Walter Lovenberg,182803,Director -  SD (Brd) (SD),,,President (Brd) (ED),1993-08-01,
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Lovenberg Associates Inc,466749,Doctor Walter Lovenberg,182803,Independent Director (Brd) (SD),1994-03-01,2007-06-13,President (Brd) (ED),1993-08-01,
MERRIMACK PHARMACEUTICALS INC,1809784,Lovenberg Associates Inc,466749,Doctor Walter Lovenberg,182803,Independent Director (Brd) (SD),2012-03-29,2012-06-13,President (Brd) (ED),1993-08-01,
MERRIMACK PHARMACEUTICALS INC,1809784,Lovenberg Associates Inc,466749,Doctor Walter Lovenberg,182803,Scientific Advisor (Non-Brd),2012-06-13,2018-02-20,President (Brd) (ED),1993-08-01,
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Lovenberg Associates Inc,466749,Doctor Walter Lovenberg,182803,Consultant (Non-Brd),1993-10-01,1994-03-01,President (Brd) (ED),1993-08-01,
OPKO HEALTH INC (eXegenics Inc prior to 06/2007),11369,Helicon Therapeutics Inc,466750,Doctor Walter Lovenberg,182803,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Helicon Therapeutics Inc,466750,Doctor Walter Lovenberg,182803,Independent Director (Brd) (SD),1994-03-01,2007-06-13,Director -  SD (Brd) (SD),,
OPKO HEALTH INC (eXegenics Inc prior to 06/2007),11369,Helicon Therapeutics Inc,466750,Doctor Walter Lovenberg,182803,Director -  SD (Brd) (SD),,,CEO (Brd) (ED),1997-07-01,1999-12-01
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Helicon Therapeutics Inc,466750,Doctor Walter Lovenberg,182803,Independent Director (Brd) (SD),1994-03-01,2007-06-13,CEO (Brd) (ED),1997-07-01,1999-12-01
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Helicon Therapeutics Inc,466750,Doctor Arthur Bruskin,340718,Senior VP (Non-Brd),1996-10-01,1998-04-01,Vice President (Non-Brd),1997-07-01,2002-11-01
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Helicon Therapeutics Inc,466750,Doctor Arthur Bruskin,340718,Executive VP - Research (Non-Brd),2001-08-06,2002-09-01,Vice President (Non-Brd),1997-07-01,2002-11-01
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Helicon Therapeutics Inc,466750,Doctor Arthur Bruskin,340718,Executive VP - Pharmaceuticals (Non-Brd),1999-10-01,2001-08-01,Vice President (Non-Brd),1997-07-01,2002-11-01
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Helicon Therapeutics Inc,466750,Doctor Arthur Bruskin,340718,Executive VP (Non-Brd),1998-04-01,1999-09-01,Vice President (Non-Brd),1997-07-01,2002-11-01
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Helicon Therapeutics Inc,466750,Doctor Arthur Bruskin,340718,Vice President - Strategic Planning (Non-Brd),2002-10-07,2004-03-17,Vice President (Non-Brd),1997-07-01,2002-11-01
SUN LIFE FINANCIAL INC,29525,Helicon Therapeutics Inc,466750,George Carmany III,337034,Independent Director (Brd) (SD),2004-09-23,2010-05-19,Chairman (Brd) (SD),2001-01-01,2005-08-01
MACQUARIE INFRASTRUCTURE CORP (Macquarie Infrastructure Co LLC prior to 05/2015),620275,Helicon Therapeutics Inc,466750,George Carmany III,337034,Independent Director (Brd) (SD),2004-12-16,2019-05-15,Chairman (Brd) (SD),2001-01-01,2005-08-01
