from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
NIKE INC,22209,Robert Wood Johnson Foundation (RWJF),36773,Doctor Phyllis Wise,1055204,Independent Director (Brd) (SD),2009-11-19,2017-09-21,Trustee,,
Coursera Inc (Formerly known as Dkandu Inc),1963731,Robert Wood Johnson Foundation (RWJF),36773,Doctor Phyllis Wise,1055204,Advisory Board Member (Non-Brd),2011-01-01,2014-01-01,Trustee,,
SUTRO BIOPHARMA INC,2921814,Robert Wood Johnson Foundation (RWJF),36773,Doctor Arturo Molina,796848,Chief Medical Officer (Non-Brd),2018-09-27,,Committee Member,,
Sutro Biopharma Inc (Fundamental Applied Biology Inc prior to 01/2009) (Listed 09/2018),1244144,Robert Wood Johnson Foundation (RWJF),36773,Doctor Arturo Molina,796848,Chief Medical Officer (Non-Brd),2016-02-01,2018-09-27,Committee Member,,
CITIGROUP INC,6930,Robert Wood Johnson Foundation (RWJF),36773,Doctor Peter Orszag,831094,Vice Chairman (Non-Brd),2010-12-09,2016-01-01,Trustee,,
JOHNSON & JOHNSON,17478,Robert Wood Johnson Foundation (RWJF),36773,Doctor Arturo Molina,796848,Division VP (Non-Brd),2013-01-01,2016-02-01,Committee Member,,
JOHNSON & JOHNSON,17478,Robert Wood Johnson Foundation (RWJF),36773,Doctor Arturo Molina,796848,Division VP (Non-Brd),2012-01-01,2013-01-01,Committee Member,,
Accolade Inc (Formerly known as Accolade LLC),574409,Robert Wood Johnson Foundation (RWJF),36773,Doctor Ivor Horn,850789,Chief Medical Officer (Non-Brd),2016-10-06,2019-01-01,Committee Member,,
Commonfund Group,374172,Robert Wood Johnson Foundation (RWJF),36773,Doctor Bob Litterman,854957,Independent Trustee (Brd) (SD),2011-01-01,2014-04-08,Trustee,,
Accolade Inc (Formerly known as Accolade LLC),574409,Robert Wood Johnson Foundation (RWJF),36773,Doctor Ivor Horn,850789,Advisor (Non-Brd),2019-01-01,,Committee Member,,
Accolade Inc (Formerly known as Accolade LLC),574409,Robert Wood Johnson Foundation (RWJF),36773,Doctor Ivor Horn,850789,Advisor (Non-Brd),2014-10-07,2016-10-06,Committee Member,,
Options Clearing Corp (OCC),468600,Robert Wood Johnson Foundation (RWJF),36773,Doctor Bob Litterman,854957,Director -  SD (Brd) (SD),,,Trustee,,
Commonfund Group,374172,Robert Wood Johnson Foundation (RWJF),36773,Doctor Bob Litterman,854957,Independent Chairman (Brd) (SD),2014-04-08,,Trustee,,
Commonfund Group,374172,Robert Wood Johnson Foundation (RWJF),36773,Doctor Bob Litterman,854957,Independent Trustee (Brd) (SD),2011-01-01,2014-04-08,Advisor,,
DELTA AIR LINES INC,8946,Robert Wood Johnson Foundation (RWJF),36773,The Hon. Shirley Franklin,1091763,Independent Director (Brd) (SD),2011-07-20,2017-06-30,Director -  SD,,
MUELLER WATER PRODUCTS INC,797091,Robert Wood Johnson Foundation (RWJF),36773,The Hon. Shirley Franklin,1091763,Independent Director (Brd) (SD),2010-11-01,,Director -  SD,,
ELI LILLY & CO,18888,Robert Wood Johnson Foundation (RWJF),36773,Professor Doctor Kate Baicker,1138294,Independent Director (Brd) (SD),2011-12-12,,Commission Member,,
Virta Health Corp (KetoThrive Corp prior to 2015),2603746,Robert Wood Johnson Foundation (RWJF),36773,Doctor Robert Ratner,1201281,Advisor (Non-Brd),2017-08-03,,Fellow,,
Towne Park LLC,1372242,Robert Wood Johnson Foundation (RWJF),36773,Blair Johnson,1376160,Chief Strategist (Non-Brd),,,Faculty Member (Non-Brd),2009-01-01,2016-12-01
Towne Park LLC,1372242,Robert Wood Johnson Foundation (RWJF),36773,Blair Johnson,1376160,Chief Administration Officer (Non-Brd),2013-12-01,2016-04-07,Faculty Member (Non-Brd),2009-01-01,2016-12-01
Towne Park LLC,1372242,Robert Wood Johnson Foundation (RWJF),36773,Blair Johnson,1376160,Executive VP - Development (Non-Brd),2012-11-01,2013-12-01,Faculty Member (Non-Brd),2009-01-01,2016-12-01
MERCK & CO INC (Schering-Plough Corp prior to 11/2009),27219,Robert Wood Johnson Foundation (RWJF),36773,Doctor A Fendrick,1261657,Consultant (Non-Brd),1993-01-01,,Fellow,,
ARALEZ PHARMACEUTICALS INC (POZEN Inc prior to 02/2016) (De-listed 09/2018),24879,Robert Wood Johnson Foundation (RWJF),36773,Doctor A Fendrick,1261657,Consultant (Non-Brd),2012-01-01,2015-01-01,Fellow,,
PFIZER INC,24296,Robert Wood Johnson Foundation (RWJF),36773,Doctor A Fendrick,1261657,Consultant (Non-Brd),2014-01-01,,Fellow,,
Orbis Education Services LLC (Orbis Education Services Inc prior to 2012),1718696,Robert Wood Johnson Foundation (RWJF),36773,Doctor Afaf Meleis,1285812,Advisory Board Member (Non-Brd),2014-05-01,,Committee Member,,
EXELIXIS INC,11375,Robert Wood Johnson Foundation (RWJF),36773,Doctor Alan Garber,326764,Independent Director (Brd) (SD),2005-01-01,,Committee Member,,
HANGER INC (Hanger Orthopedic Group Inc prior to 06/2012) (De-listed 02/2016),14280,Robert Wood Johnson Foundation (RWJF),36773,Doctor Risa Lavizzo-Mourey,65192,Independent Director (Brd) (SD),1998-05-19,2003-09-01,Director -  Non-Brd (Non-Brd),,
INTEL CORP,16239,Robert Wood Johnson Foundation (RWJF),36773,Doctor Risa Lavizzo-Mourey,65192,Independent Director (Brd) (SD),2018-03-14,,President Emeritus,,
BECKMAN COULTER INC (De-listed 06/2011),3902,Robert Wood Johnson Foundation (RWJF),36773,Doctor Risa Lavizzo-Mourey,65192,Independent Director (Brd) (SD),2001-02-01,2007-06-01,Senior VP (Non-Brd),2001-04-01,2002-07-25
BECKMAN COULTER INC (De-listed 06/2011),3902,Robert Wood Johnson Foundation (RWJF),36773,Doctor Risa Lavizzo-Mourey,65192,Independent Director (Brd) (SD),2001-02-01,2007-06-01,President (Brd) (ED),2002-07-25,2003-01-01
Patterson Belknap Webb & Tyler LLP,77346,Robert Wood Johnson Foundation (RWJF),36773,George Frazza,65167,Of Counsel (Non-Brd),1997-02-01,,Trustee Emeritus,,
BEVERLY ENTERPRISES INC (De-listed 03/2006),4160,Robert Wood Johnson Foundation (RWJF),36773,Doctor Risa Lavizzo-Mourey,65192,Director -  SD (Brd) (SD),,,Senior VP (Non-Brd),2001-04-01,2002-07-25
HANGER INC (Hanger Orthopedic Group Inc prior to 06/2012) (De-listed 02/2016),14280,Robert Wood Johnson Foundation (RWJF),36773,Doctor Risa Lavizzo-Mourey,65192,Independent Director (Brd) (SD),1998-05-19,2003-09-01,Senior VP (Non-Brd),2001-04-01,2002-07-25
Patterson Belknap Webb & Tyler LLP,77346,Robert Wood Johnson Foundation (RWJF),36773,George Frazza,65167,Of Counsel (Non-Brd),1997-02-01,,Trustee,,
Mathematica Inc,1000696,Robert Wood Johnson Foundation (RWJF),36773,Doctor Steven Schroeder,65387,Independent Director (Brd) (SD),2016-01-01,,Trustee Emeritus,,
AMERICAN WATER WORKS CO INC,1966,Robert Wood Johnson Foundation (RWJF),36773,Bill Walsh Jr,65357,Division President (Non-Brd),2008-04-28,2015-11-09,Trustee Emeritus,,
