from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
CATERPILLAR INC,6052,Peoria International Airport,1889371,Steve Larson,554314,Employee (Non-Brd),2013-10-01,2014-02-01,Commissioner (Non-Brd),2009-06-13,2014-01-01
TESSCO TECHNOLOGIES INC,30470,Cedar Document Technologies Inc,1889372,Doctor Benn Konsynski,449469,Independent Director (Brd) (SD),1993-11-01,,Advisor (Non-Brd),2000-01-01,
UNITED PARCEL SERVICE (UPS) INC,32137,Cedar Document Technologies Inc,1889372,Doctor Benn Konsynski,449469,Advisor (Non-Brd),1995-01-01,,Advisor (Non-Brd),2000-01-01,
afterBOT Inc,486409,Cedar Document Technologies Inc,1889372,Doctor Benn Konsynski,449469,Advisor (Non-Brd),2003-01-01,2007-01-01,Advisor (Non-Brd),2000-01-01,
EmergenceGMA Inc,2295923,Cedar Document Technologies Inc,1889372,Doctor Benn Konsynski,449469,Advisory Board Member (Non-Brd),,,Advisor (Non-Brd),2000-01-01,
Procyon Corp,25152,Cedar Document Technologies Inc,1889372,Jeff Slowgrove,757060,Independent Director (Brd) (SD),1999-01-01,2011-12-13,Director -  SD (Brd) (SD),,
HKS Inc,1478855,Rebuilding Together Metro Chicago (RTMC),1889374,Tony Montalto,1684417,Associate Principal (Non-Brd),2016-01-01,,Member,,
INTERNATIONAL GAME TECHNOLOGY (IGT) (De-listed 04/2015),16533,Tauriga Sciences Inc (Immunovative Inc prior to 04/2013),1889378,Woody Levin,1643392,Business Director (Non-Brd),2012-02-01,2014-03-01,Advisor (Non-Brd),2014-02-10,
Docusign Inc (Listed 04/2018),1245605,Tauriga Sciences Inc (Immunovative Inc prior to 04/2013),1889378,Woody Levin,1643392,Vice President - Growth (Non-Brd),2015-08-01,2018-02-01,Advisor (Non-Brd),2014-02-10,
DraftKings Inc,2060407,Tauriga Sciences Inc (Immunovative Inc prior to 04/2013),1889378,Woody Levin,1643392,Director -  SD (Brd) (SD),,,Advisor (Non-Brd),2014-02-10,
Ivenix Inc (Fluidnet Corp prior to 03/2014),2213784,Tauriga Sciences Inc (Immunovative Inc prior to 04/2013),1889378,Doctor Hingge Hsu,1733600,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
EisnerAmper LLP (Amper Politziner & Mattia PC prior to 08/2010),636257,Tauriga Sciences Inc (Immunovative Inc prior to 04/2013),1889378,Mike Wolff,1473343,Senior Consultant (Non-Brd),,,Director -  SD (Brd) (SD),,
AVITA MEDICAL LTD (Clinical Cell Culture Ltd prior to 06/2008),880508,Tauriga Sciences Inc (Immunovative Inc prior to 04/2013),1889378,Doctor Stella Sung,1380491,Business Development Officer (Non-Brd),2011-01-01,2014-03-01,Chairman/CEO/CFO (Brd) (ED),2014-02-27,2015-07-09
