from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
HCP INC (Health Care Property Investors Inc prior to 09/2007),14483,Wake Forest University School of Business,1798338,R Griffin Jr,160020,Independent Director (Brd) (SD),2018-05-01,,Director -  SD,,
TIER REIT INC (De-listed 06/2019),2311347,Wake Forest University School of Business,1798338,R Griffin Jr,160020,Independent Director (Brd) (SD),2017-01-23,2019-06-14,Director -  SD,,
RUBY TUESDAY INC (De-listed 12/2017),26700,Wake Forest University School of Business,1798338,John McKinnon,140239,Independent Director (Brd) (SD),1989-01-01,2007-10-10,Dean (Non-Brd),1989-06-01,1995-05-01
CitiusTech Inc,2061061,Wake Forest University School of Business,1798338,Brad Wilson Jr,349207,Advisor (Non-Brd),2018-11-02,,Executive-in-Residence (Non-Brd),2018-08-01,
Blue Cross and Blue Shield of North Carolina (BCBSNC),785396,Wake Forest University School of Business,1798338,Brad Wilson Jr,349207,CEO Emeritus (Brd) (ED),2017-12-05,,Executive-in-Residence (Non-Brd),2018-08-01,
OMNICOM GROUP INC,23113,Wake Forest University School of Business,1798338,Andrew Robertson,334390,Division President/CEO (Non-Brd),2004-06-01,,Director -  SD,,
PSCU Inc (PSCU Financial Services Inc prior to 2012),1675419,Wake Forest University School of Business,1798338,Cathy Pace,1999227,Director -  SD (Brd) (SD),,,Director -  SD,,
Genentech Inc,787113,Wake Forest University School of Business,1798338,Deidre Roniger,2184406,,,,,,
SAS Institute Inc,423172,Wake Forest University School of Business,1798338,Dan Minto,2178572,,,,,,
Williams Mullen LLP,460811,Wake Forest University School of Business,1798338,J Thompson,2143523,,,,,,
RF MICRO DEVICES INC (De-listed 01/2015),26182,Wake Forest University School of Business,1798338,Doctor Jim Bao,2158260,,,,,,
REGIONS FINANCIAL CORP,550049,Wake Forest University School of Business,1798338,Terry Katon,2156019,Executive MD/Division Head (Non-Brd),2014-04-14,,Member,,
Womble Bond Dickinson (US) LLP (Womble Carlyle Sandridge & Rice LLP prior to 11/2017),1979451,Wake Forest University School of Business,1798338,Jamie Dean,2108007,,,,,,
WELLS FARGO & CO,33264,Wake Forest University School of Business,1798338,Ottie Kerley III,2135782,,,,,,
Kilpatrick Townsend & Stockton LLP (Kilpatrick Stockton LLP prior to 01/2011),374167,Wake Forest University School of Business,1798338,Craig Cannon,2139108,Partner (Non-Brd),2019-01-01,,Mentor,,
CBRE GROUP INC (CB Richard Ellis Group Inc prior to 10/2011),6083,Wake Forest University School of Business,1798338,Boone DuPree,1883319,,,,,,
COUSINS PROPERTIES INC,8062,Wake Forest University School of Business,1798338,Boone DuPree,1883319,,,,,,
AvidXchange Inc,1479129,Wake Forest University School of Business,1798338,Red Maxwell,1852993,Chief Marketing Officer (Non-Brd),2015-09-01,2018-07-01,Advisor,,
AvidXchange Inc,1479129,Wake Forest University School of Business,1798338,Red Maxwell,1852993,Director -  SD (Brd) (SD),,,Advisor,,
WALMART INC (Wal-Mart Stores Inc prior to 02/2018),33046,Wake Forest University School of Business,1798338,Marybeth Hays,1912112,Executive VP (Non-Brd),2017-06-01,2019-02-01,Director -  SD,,
HANESBRANDS INC,882407,Wake Forest University School of Business,1798338,Marybeth Hays,1912112,,,,,,
MICROSOFT CORP,20601,Wake Forest University School of Business,1798338,Paul Sanford,1920920,,,,,,
WESTROCK CO,2302775,Wake Forest University School of Business,1798338,Frank Warren,1965122,Senior VP/General Manager (Non-Brd),2017-01-01,,Director -  SD,,
FIFTH THIRD BANCORP,324,Wake Forest University School of Business,1798338,Lee Fite,1966545,Senior VP - Commercial Banking (Non-Brd),2007-01-01,2017-12-21,Director -  SD,,
FIFTH THIRD BANCORP,324,Wake Forest University School of Business,1798338,Lee Fite,1966545,Regional President (Non-Brd),2017-12-21,,Director -  SD,,
HANESBRANDS INC,882407,Wake Forest University School of Business,1798338,Steve Moore,2200349,,,,,,
BANK OF AMERICA CORP,4504,Wake Forest University School of Business,1798338,Tom Bunn,45356,Division MD (Non-Brd),1990-01-01,2002-01-01,Member,,
KEYCORP,17862,Wake Forest University School of Business,1798338,Tom Bunn,45356,Division President (Non-Brd),2002-08-01,2005-07-25,Member,,
KEYCORP,17862,Wake Forest University School of Business,1798338,Tom Bunn,45356,Senior Executive VP (Non-Brd),2002-03-13,2002-08-01,Member,,
KEYCORP,17862,Wake Forest University School of Business,1798338,Tom Bunn,45356,Vice Chairman (Non-Brd),2005-07-25,2008-11-30,Member,,
BB&T CORP,3718,Wake Forest University School of Business,1798338,John Allison IV,39231,Chairman (Brd) (SD),2009-01-01,2010-01-01,Professor (Non-Brd),2009-03-17,2012-01-01
BB&T CORP,3718,Wake Forest University School of Business,1798338,John Allison IV,39231,Director -  SD (Brd) (SD),,,Professor (Non-Brd),2009-03-17,2012-01-01
American Bankers Association (ABA),79015,Wake Forest University School of Business,1798338,John Allison IV,39231,Member,,,Professor (Non-Brd),2009-03-17,2012-01-01
American Bankers Association (ABA),79015,Wake Forest University School of Business,1798338,John Allison IV,39231,Member,,,Executive-in-Residence (Non-Brd),2015-11-01,
MOELIS & CO,2061627,Wake Forest University School of Business,1798338,John Allison IV,39231,Independent Director (Brd) (SD),2015-11-04,,Executive-in-Residence (Non-Brd),2015-11-01,
DINE BRANDS GLOBAL INC (DineEquity Inc prior to 02/2018),15548,Wake Forest University School of Business,1798338,Tod MacKenzie,34040,Senior VP - Communications (Non-Brd),2010-11-01,2013-07-01,Director -  SD,,
EXXON MOBIL CORP,11430,Wake Forest University School of Business,1798338,Steve Reinemund,33338,Presiding Independent Director (Brd) (SD),2016-01-01,,Executive-in-Residence (Non-Brd),,
MARRIOTT INTERNATIONAL INC,19706,Wake Forest University School of Business,1798338,Steve Reinemund,33338,Independent Director (Brd) (SD),2007-04-27,,Executive-in-Residence (Non-Brd),,
Chick-fil-A Inc,1294504,Wake Forest University School of Business,1798338,Steve Reinemund,33338,Director -  SD (Brd) (SD),,,Executive-in-Residence (Non-Brd),,
WALMART INC (Wal-Mart Stores Inc prior to 02/2018),33046,Wake Forest University School of Business,1798338,Steve Reinemund,33338,Independent Director (Brd) (SD),2010-06-04,,Executive-in-Residence (Non-Brd),,
GS ACQUISITION HOLDINGS CORP,2825901,Wake Forest University School of Business,1798338,Steve Reinemund,33338,Independent Director (Brd) (SD),2018-06-12,,Executive-in-Residence (Non-Brd),,
EXXON MOBIL CORP,11430,Wake Forest University School of Business,1798338,Steve Reinemund,33338,Independent Director (Brd) (SD),2007-05-30,2016-01-01,Dean (Non-Brd),2008-07-01,2014-06-01
AMERICAN EXPRESS CO,1815,Wake Forest University School of Business,1798338,Steve Reinemund,33338,Independent Director (Brd) (SD),2007-04-23,2015-05-11,Dean (Non-Brd),2008-07-01,2014-06-01
MARRIOTT INTERNATIONAL INC,19706,Wake Forest University School of Business,1798338,Steve Reinemund,33338,Independent Director (Brd) (SD),2007-04-27,,Dean (Non-Brd),2008-07-01,2014-06-01
WALMART INC (Wal-Mart Stores Inc prior to 02/2018),33046,Wake Forest University School of Business,1798338,Steve Reinemund,33338,Independent Director (Brd) (SD),2010-06-04,,Dean (Non-Brd),2008-07-01,2014-06-01
