from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
MERCK & CO INC (Schering-Plough Corp prior to 11/2009),27219,"University of California, San Francisco (UCSF)",62221,Doctor Julie Gerberding,1068588,Executive VP - Comms (Non-Brd),2014-12-15,2016-07-01,Associate Professor (Non-Brd),2002-01-01,
MERCK & CO INC (Schering-Plough Corp prior to 11/2009),27219,"University of California, San Francisco (UCSF)",62221,Doctor Julie Gerberding,1068588,Executive VP/Chief Patient Officer (Non-Brd),2016-07-01,,Associate Professor (Non-Brd),2002-01-01,
CERNER CORP,6375,"University of California, San Francisco (UCSF)",62221,Doctor Julie Gerberding,1068588,Independent Director (Brd) (SD),2017-03-03,,Associate Professor (Non-Brd),2002-01-01,
MERCK & CO INC (Schering-Plough Corp prior to 11/2009),27219,"University of California, San Francisco (UCSF)",62221,Doctor Julie Gerberding,1068588,Division President (Non-Brd),2010-01-25,2014-12-15,Associate Professor (Non-Brd),2002-01-01,
ANACOR PHARMACEUTICALS INC (De-listed 06/2016),1674049,"University of California, San Francisco (UCSF)",62221,Doctor Lee Zane,1058552,Vice President - Clinical Development (Non-Brd),2012-01-01,2013-10-01,Assistant Professor (Non-Brd),2005-01-01,
Neurogastrx Inc,2175405,"University of California, San Francisco (UCSF)",62221,Willie Quinn,1053232,Director -  SD (Brd) (SD),,,Advisor,,
ANACOR PHARMACEUTICALS INC (De-listed 06/2016),1674049,"University of California, San Francisco (UCSF)",62221,Doctor Lee Zane,1058552,Vice President - Clinical Development (Non-Brd),2010-11-24,2012-01-01,Assistant Professor (Non-Brd),2005-01-01,
TOMA Biosciences Inc,1946561,"University of California, San Francisco (UCSF)",62221,Doctor Larry Marton,1050196,Director -  SD (Brd) (SD),,,Adjunct Professor (Non-Brd),,
Pharmajet Inc,1745106,"University of California, San Francisco (UCSF)",62221,Doctor Larry Marton,1050196,Advisory Chairman (Non-Brd),,,Adjunct Professor (Non-Brd),,
Bullet Biotechnology Inc,1946995,"University of California, San Francisco (UCSF)",62221,Willie Quinn,1053232,President/CEO (Brd) (ED),2011-09-01,2017-11-01,Advisor,,
ANACOR PHARMACEUTICALS INC (De-listed 06/2016),1674049,"University of California, San Francisco (UCSF)",62221,Doctor Lee Zane,1058552,Senior VP/Chief Medical Officer (Non-Brd),2013-10-01,2016-06-24,Assistant Professor (Non-Brd),2005-01-01,
ANESIVA INC (Corgentech Inc prior to 06/2006) (De-listed 01/2010),108502,"University of California, San Francisco (UCSF)",62221,John Donovan,1015700,Director - Business Development (Non-Brd),2007-05-01,2009-02-01,Assistant Professor (Non-Brd),2004-06-01,
Signature Therapeutics Inc (Formerly known as PharmacoFore Inc) (Ceased Trading 12/2015),1880238,"University of California, San Francisco (UCSF)",62221,John Donovan,1015700,Head of Business Development (Non-Brd),2012-07-01,2014-03-01,Assistant Professor (Non-Brd),2004-06-01,
ANESIVA INC (Corgentech Inc prior to 06/2006) (De-listed 01/2010),108502,"University of California, San Francisco (UCSF)",62221,John Donovan,1015700,ED - Business Development (Non-Brd),2009-02-01,2010-01-06,Assistant Professor (Non-Brd),2004-06-01,
NILE THERAPEUTICS INC (De-listed 05/2011),957747,"University of California, San Francisco (UCSF)",62221,Doctor Hsiao Lieu,988647,Vice President - Research (Non-Brd),2008-05-13,2011-05-12,Assistant Professor (Non-Brd),2002-01-01,2014-12-01
PROTECTION ONE INC (De-listed 06/2010),25286,"University of California, San Francisco (UCSF)",62221,Mickey Goldkorn,984682,Assistant Manager - Marketing (Non-Brd),1998-01-01,1999-01-01,Consultant (Non-Brd),1995-01-01,2000-01-01
LivHOME Inc,1352653,"University of California, San Francisco (UCSF)",62221,Mickey Goldkorn,984682,Various Positions (Non-Brd),1999-01-01,2002-01-01,Consultant (Non-Brd),1995-01-01,2000-01-01
CV THERAPEUTICS INC (De-listed 04/2009),8461,"University of California, San Francisco (UCSF)",62221,Doctor Hsiao Lieu,988647,Director - Development (Non-Brd),2003-01-01,2006-01-01,Assistant Professor (Non-Brd),2002-01-01,2014-12-01
Trigemina Inc,1647067,"University of California, San Francisco (UCSF)",62221,Doctor Jon Levine,988596,Scientific Advisor (Non-Brd),,,Professor (Non-Brd),1993-01-01,
CCBR-Synarc Inc,577988,"University of California, San Francisco (UCSF)",62221,Doctor Charles Peterfy,981834,,,,,,
CCBR-Synarc Inc,577988,"University of California, San Francisco (UCSF)",62221,Doctor Charles Peterfy,981834,Chief Scientific Officer (Non-Brd),1998-01-01,2009-01-01,Assistant Professor (Non-Brd),1991-07-01,1998-09-01
BIOMARIN PHARMACEUTICAL INC,4354,"University of California, San Francisco (UCSF)",62221,Doctor Harry Genant,843428,Scientific Advisor (Non-Brd),2006-01-01,2016-01-01,Professor Emeritus (Non-Brd),2008-12-01,
ASTEX PHARMACEUTICALS INC (SuperGen Inc prior to 09/2011) (De-listed 10/2013),29603,"University of California, San Francisco (UCSF)",62221,Doctor Robert Stroud,853743,Advisory Board Member (Non-Brd),,2013-10-11,Professor (Non-Brd),1988-01-01,2005-01-01
COMBIMATRIX CORP (De-listed 11/2017),7383,"University of California, San Francisco (UCSF)",62221,Doctor Colin Collins,837029,Advisory Board Member (Non-Brd),2008-08-06,2010-01-01,Associate Professor (Non-Brd),2005-01-01,2009-01-01
HMS HOLDINGS CORP,131767,"University of California, San Francisco (UCSF)",62221,Doctor Jeff Rideout,851536,Independent Director (Brd) (SD),2019-06-20,,Assistant Professor (Non-Brd),,
IFM Therapeutics LLC (IFM Therapeutics Inc prior to 09/2017),2518461,"University of California, San Francisco (UCSF)",62221,Doctor Bill Roush,852566,Senior Advisor (Non-Brd),2016-01-01,2017-10-05,Advisor,,
