from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
WYNDHAM INTERNATIONAL INC (De-listed 08/2005),33808,NRT Inc,85132,Marc Rowan,220258,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
FURNITURE BRANDS INTERNATIONAL INC (De-listed 08/2013),12661,NRT Inc,85132,Marc Rowan,220258,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
VAIL RESORTS INC,32214,NRT Inc,85132,Marc Rowan,220258,Independent Director (Brd) (SD),1992-10-01,2004-01-01,Director -  SD (Brd) (SD),,
QUALITY DISTRIBUTION INC (De-listed 08/2015),480957,NRT Inc,85132,Marc Rowan,220258,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
NATIONAL FINANCIAL PARTNERS CORP (De-listed 07/2013),576227,NRT Inc,85132,Marc Rowan,220258,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Affinion Group Inc,862577,Trilegiant Corp,85142,Mary Rusterholz,1350707,Senior VP - HR (Non-Brd),2000-12-01,2002-01-01,Senior VP (Non-Brd),2000-12-01,2002-01-01
Affinion Group Inc,862577,Trilegiant Corp,85142,Mary Rusterholz,1350707,Executive VP - Services (Non-Brd),2002-10-01,2012-02-01,Executive VP (Non-Brd),2002-01-01,2012-01-01
Affinion Group Inc,862577,Trilegiant Corp,85142,Todd Siegel,800810,Various Positions (Non-Brd),1999-11-01,2005-10-17,General Counsel (Non-Brd),2003-07-01,2004-01-01
BURGER KING HOLDINGS INC (De-listed 10/2010),840100,Trilegiant Corp,85142,John Chidsey III,14583,Executive VP/Chief Administrative Officer (Non-Brd),2004-03-01,2004-06-01,Director -  SD (Brd) (SD),,
BURGER KING HOLDINGS INC (De-listed 10/2010),840100,Trilegiant Corp,85142,John Chidsey III,14583,Regional President (Non-Brd),2004-06-08,2005-09-01,Director -  SD (Brd) (SD),,
Centre Partners Management LLC,266857,Trilegiant Corp,85142,Scott Bernstein,1638785,Operating Partner (Non-Brd),2001-09-01,,Division CEO (Brd) (ED),1999-03-01,2001-11-01
LANTRONIX INC,18449,Valence Semiconductor Design Ltd,85147,Dave Schafer,440419,Executive VP (Non-Brd),2002-09-18,2004-01-01,Vice President - Sales (Non-Brd),1999-07-01,2002-10-01
BB&T CORP,3718,Shaw Resources Inc,85167,Jack Shaw,39696,Independent Director (Brd) (SD),1997-01-01,2004-12-31,Chairman/CEO (Brd) (ED),1960-01-01,
SEVEN GENERATIONS ENERGY LTD,2165766,Matrix Solutions Inc,85197,Kaush Rakhit,1519062,Independent Director (Brd) (SD),2014-10-30,2019-05-01,Director -  SD (Brd) (SD),,
