from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
LAMAR ADVERTISING CO,18385,Pennington Biomedical Research Foundation,740032,Charles McCoy,489291,Executive VP (Non-Brd),2004-05-01,,Treasurer,,
LAMAR ADVERTISING CO,18385,Pennington Biomedical Research Foundation,740032,Jim McIlwain,455409,General Counsel/Secretary (Non-Brd),1999-01-01,,Director -  SD,,
SHAW GROUP INC (De-listed 02/2013),27755,Pennington Biomedical Research Foundation,740032,Gary Graphia,452526,Executive VP/COO (Non-Brd),2008-12-22,2011-10-31,Director -  SD (Brd) (SD),,
SHAW GROUP INC (De-listed 02/2013),27755,Pennington Biomedical Research Foundation,740032,Tim Barfield Jr,221132,President/COO (Non-Brd),2003-09-01,2005-09-19,Chairman,,
SHAW GROUP INC (De-listed 02/2013),27755,Pennington Biomedical Research Foundation,740032,Tim Barfield Jr,221132,President/COO (Non-Brd),2005-09-19,2006-01-27,Chairman,,
SHAW GROUP INC (De-listed 02/2013),27755,Pennington Biomedical Research Foundation,740032,Tim Barfield Jr,221132,President/COO (Non-Brd),2006-01-27,2006-11-17,Chairman,,
AMEDISYS INC,1742,Pennington Biomedical Research Foundation,740032,Tim Barfield Jr,221132,Chief Development Officer (Non-Brd),2010-01-11,2013-01-01,Chairman,,
IBIS TECHNOLOGY CORP (De-listed 08/2008),15395,Watermill Ventures Ltd,740034,Leslie Lewis,378018,Independent Director (Brd) (SD),1998-11-05,2008-08-13,Operations Partner (Non-Brd),2004-01-01,
COEUR MINING INC (Coeur d'Alene Mines Corp prior to 05/2013),7223,Glamis Gold Inc,740035,Alan Wilder,491367,Independent Consultant (Non-Brd),2002-07-01,2004-07-05,Independent Consultant (Non-Brd),2002-07-01,2004-07-05
GLAMIS GOLD LTD (De-listed 11/2006),13314,Glamis Gold Inc,740035,A Rovig,371813,President/CEO (Brd) (ED),1989-11-17,1997-08-15,President/CEO (Brd) (ED),1989-11-17,1997-08-15
GLAMIS GOLD LTD (De-listed 11/2006),13314,Glamis Gold Inc,740035,A Rovig,371813,Vice President - Ops (Non-Brd),1988-09-01,1989-11-17,President (Brd) (ED),1988-09-01,1989-11-17
GOLDCORP INC (De-listed 04/2019),13520,Glamis Gold Inc,740035,Brian Brodsky,1249952,Exploration Manager (Non-Brd),2003-01-01,2010-01-01,Exploration Manager (Non-Brd),2006-11-09,2010-01-01
TAHOE RESOURCES INC (CKM Resources Inc prior to 01/2010) (De-listed 02/2019),1683095,Glamis Gold Inc,740035,Brian Brodsky,1249952,Vice President - Exploration (Non-Brd),2010-06-01,2019-02-22,Exploration Manager (Non-Brd),2006-11-09,2010-01-01
GOLDCORP INC (De-listed 04/2019),13520,Glamis Gold Inc,740035,Jeff Wilhoit,625336,Vice President - Investor Relations (Non-Brd),2007-01-01,2016-03-01,Director - Investor Relations (Non-Brd),2005-11-01,2007-01-01
GOLDCORP INC (De-listed 04/2019),13520,Glamis Gold Inc,740035,Robert Bryson,625334,Vice President - Engineering (Non-Brd),2007-01-01,2014-01-01,Various Positions (Non-Brd),,2007-01-01
IMMUCELL CORP,15675,Taconic Telephone Corp,740036,Tony Cashen,377935,Independent Director (Brd) (SD),1985-01-01,2006-06-07,Director -  SD (Brd) (SD),,
MONSTER WORLDWIDE INC (TMP Worldwide prior to 05/2003) (De-listed 11/2016),30816,Taconic Telephone Corp,740036,Tony Cashen,377935,Senior Partner (Non-Brd),,2000-01-01,Director -  SD (Brd) (SD),,
WILLIAMS CONTROLS INC (De-listed 12/2012),33511,Taconic Telephone Corp,740036,Tony Cashen,377935,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Legg Mason Institutional Fund Advisors II Inc,740038,Richard Wachterman,624212,Secretary (Non-Brd),2008-02-26,2009-01-01,Vice President (Brd) (ED),2007-01-01,
HUDSON TECHNOLOGIES INC,15184,Abbey Ice & Spring Water Co,740049,Vincent Abbatecola,377964,Independent Director (Brd) (SD),1994-06-01,,Vice President (Non-Brd),1971-05-01,
Professional Facilities Management Inc (PFM),824576,US Court of Appeals 1st Circuit,740050,Bob Flanders Jr,510520,Vice Chairman (Brd) (SD),2017-01-01,,Member,,
Hinckley Allen & Snyder LLP,530153,US Court of Appeals 1st Circuit,740050,Bob Flanders Jr,510520,Partner (Non-Brd),2004-09-01,2016-07-01,Member,,
Professional Facilities Management Inc (PFM),824576,US Court of Appeals 1st Circuit,740050,Bob Flanders Jr,510520,Director -  SD (Brd) (SD),,,Member,,
Wilmer Cutler Pickering Hale and Dorr LLP (WilmerHale),59077,US Court of Appeals 1st Circuit,740050,Martin Kaplan,88162,Attorney (Non-Brd),1964-01-01,1974-01-01,Clerk (Non-Brd),1965-01-01,1965-01-01
Haynes and Boone LLP,122832,US Court of Appeals 1st Circuit,740050,Lynne Liberato,995379,Partner (Brd) (ED),1990-04-01,2019-01-01,Chief of Staff (Non-Brd),1981-01-01,1990-01-01
Haynes and Boone LLP,122832,US Court of Appeals 1st Circuit,740050,Lynne Liberato,995379,Partner (Brd) (ED),2019-01-01,,Chief of Staff (Non-Brd),1981-01-01,1990-01-01
Goodwin Procter LLP (Goodwin Procter & Hoar LLP prior to 01/2001),378007,US Court of Appeals 1st Circuit,740050,Dan Glosband,1301186,Partner (Non-Brd),1987-12-01,2014-09-30,Member (Non-Brd),1994-01-01,
Goodwin Procter LLP (Goodwin Procter & Hoar LLP prior to 01/2001),378007,US Court of Appeals 1st Circuit,740050,Dan Glosband,1301186,Partner (Non-Brd),1987-12-01,2014-09-30,Member (Non-Brd),1991-01-01,1992-01-01
Federal Deposit Insurance Corp (FDIC),565694,US Court of Appeals 1st Circuit,740050,Richard Osterman Jr,1295268,Deputy General Counsel (Non-Brd),,2012-05-25,Member,,
Federal Election Commission,1337403,US Court of Appeals 1st Circuit,740050,Richard Osterman Jr,1295268,Member,,,Member,,
Federal Deposit Insurance Corp (FDIC),565694,US Court of Appeals 1st Circuit,740050,Richard Osterman Jr,1295268,Deputy General Counsel (Non-Brd),2015-01-16,2016-01-01,Member,,
Federal Deposit Insurance Corp (FDIC),565694,US Court of Appeals 1st Circuit,740050,Richard Osterman Jr,1295268,Acting General Counsel (Non-Brd),2012-05-25,2015-01-16,Member,,
Covington & Burling LLP,917619,US Court of Appeals 1st Circuit,740050,Eugene Gulland,1333417,Senior Counsel (Non-Brd),,,Member,,
Greenberg Traurig LLP,113127,US Court of Appeals 1st Circuit,740050,Geoff Cohn,1318478,Associate (Non-Brd),2007-10-01,,Intern (Non-Brd),2011-01-01,2012-03-01
Dickinson Wright PLLC (Formerly known as Dickinson Wright Moon Van Dusen & Freeman),109147,US Court of Appeals 1st Circuit,740050,George Butler III,1909581,Partner (Non-Brd),2001-01-01,,Member (Non-Brd),,
Arnold & Porter Kaye Scholer LLP (Arnold & Porter LLP prior to 01/2017),48451,US Court of Appeals 1st Circuit,740050,Eric Hermanson,2127876,Attorney (Non-Brd),1991-09-01,1996-08-01,Clerk (Non-Brd),1992-08-01,1993-08-01
Williams & Connolly LLP (Formerly known as Williams Connolly & Califano),815762,US Court of Appeals 1st Circuit,740050,Katherine Turner,1608569,Attorney (Non-Brd),2005-01-01,2013-01-01,Clerk (Non-Brd),2004-08-01,2005-08-01
Crowell & Moring LLP,883244,US Court of Appeals 1st Circuit,740050,George Ruttinger,1604421,Partner/General Counsel (Non-Brd),1980-06-01,,Member,,
Sullivan (Sullivan & Worcester LLP prior to 04/2019),606127,US Court of Appeals 1st Circuit,740050,Pat Dinardo,1597038,Partner (Non-Brd),1982-01-01,,Member (Non-Brd),2004-01-01,
Arnold & Porter Kaye Scholer LLP (Arnold & Porter LLP prior to 01/2017),48451,US Court of Appeals 1st Circuit,740050,Doctor James Cooper,1609967,Partner (Non-Brd),1991-01-01,,Clerk (Non-Brd),1991-01-01,1992-01-01
Mintz Levin Cohn Ferris Glovsky and Popeo PC,34886,US Court of Appeals 1st Circuit,740050,Joe Blute,1603378,Partner (Non-Brd),1996-02-01,,Member,,
Williams & Connolly LLP (Formerly known as Williams Connolly & Califano),815762,US Court of Appeals 1st Circuit,740050,Alex Romain,1608494,Attorney (Non-Brd),1999-10-01,2007-01-01,Judge (Non-Brd),1999-01-01,
Sidley Austin LLP (Sidley Austin Brown & Wood LLP prior to 01/2006),836052,US Court of Appeals 1st Circuit,740050,Jack Pirozzolo,1625803,Partner (Non-Brd),2014-03-01,,Committee Member (Non-Brd),,
Nelson Mullins Riley & Scarborough LLP,43481,US Court of Appeals 1st Circuit,740050,George Cauthen,1638539,Partner (Non-Brd),1990-08-01,,Member (Non-Brd),1993-01-01,1993-01-01
IMMUCELL CORP,15675,Maxwell Kluger Makaretz MD PA ENT Associates,740054,Professor Doctor William Maxwell,377939,Independent Director (Brd) (SD),1986-01-01,2014-02-10,President/CEO (Brd) (ED),1973-01-01,2010-09-01
OneUnited Bank (Boston Bank of Commerce prior to 2002),1020807,Boston Urban League,740058,Deloris Pettis-Donaldson,1485138,Director -  SD (Brd) (SD),,,Director -  SD,,
Sheppard Mullin Richter & Hampton LLP,482823,San Diego Aerospace Museum,740060,Mike Weaver,1291145,Partner (Non-Brd),1986-01-01,1999-01-01,Director -  SD,,
NORTHROP GRUMMAN CORP,22521,San Diego Aerospace Museum,740060,Cynthia Curiel,1009325,Vice President - Communications (Non-Brd),2009-03-23,2011-01-01,Director -  SD,,
NORCAL Mutual Insurance Co,1042555,Physicians Insurers Association of America (PIAA),740062,Doctor Jaan Sidorov,1326320,Chairman (Brd) (SD),2011-06-04,2017-05-01,Director -  SD,,
WellCentive Inc (WellCentive LLC prior to 06/2011),1895858,Physicians Insurers Association of America (PIAA),740062,Doctor Jaan Sidorov,1326320,Advisor (Non-Brd),,2015-01-01,Director -  SD,,
NORCAL Mutual Insurance Co,1042555,Physicians Insurers Association of America (PIAA),740062,Tom Lownik,1592590,Vice President - Underwriting (Non-Brd),2015-01-01,2018-01-01,Division Chairman,,
Pinnacol Assurance Inc,1496735,Physicians Insurers Association of America (PIAA),740062,Gerry Lewis-Jenkins,1765844,Employee Representative (Brd) (SD),2016-08-31,,Committee Member,,
Core Capital Partners LP,720005,Inlet Technologies Inc,740064,Greg Dracon,1595782,Vice President (Non-Brd),2005-01-01,2007-01-01,Observer (Non-Brd),2006-01-01,2007-01-01
CCUR HOLDINGS INC (Concurrent Computer Corp prior to 01/2018) (De-listed 03/2018),7648,Inlet Technologies Inc,740064,Chris Bowick,41396,Advisor (Non-Brd),2009-11-01,2013-09-01,Director -  SD (Brd) (SD),,
