from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
RSM US LLP (McGladrey LLP prior to 10/2015),103392,Nebraska Advanced Manufacturing Coalition,1564533,Tony Urban,1517734,Principal (Brd) (ED),2014-12-01,2018-09-01,Director -  SD,,
BUCKLE INC (Mills Clothing Inc prior to 04/1991),5276,Nebraska Advanced Manufacturing Coalition,1564533,Doctor Hank Bounds,1830274,Independent Director (Brd) (SD),2018-09-17,,Director -  SD,,
CNA FINANCIAL CORP,7150,Community Mainstreaming Associates Inc,1564559,Jim Romanelli,1114688,Senior VP (Non-Brd),2010-04-26,,Director -  SD,,
iNET Interactive,1342009,WebEquity Solutions LLC,1564563,Dave Carver,1335296,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Bright Market LLC (FastSpring),2211560,WebEquity Solutions LLC,1564563,Dave Carver,1335296,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
American Bankers Association (ABA),79015,WebEquity Solutions LLC,1564563,Matt Williams,1011975,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),2009-08-04,
American Bankers Association (ABA),79015,WebEquity Solutions LLC,1564563,Matt Williams,1011975,Vice Chairman (Brd) (SD),2010-01-01,2012-01-01,Advisory Board Member (Non-Brd),2009-08-04,
American Bankers Association (ABA),79015,WebEquity Solutions LLC,1564563,Matt Williams,1011975,Chairman (Brd) (SD),2012-01-01,2013-10-22,Advisory Board Member (Non-Brd),2009-08-04,
TRI-VALLEY CORP (De-listed 06/2012),31379,Colonial Fox Theatre Foundation (CFTF),1564565,Doctor Henry Lowenstein,480070,Independent Director (Brd) (SD),2005-08-10,2012-06-25,Director -  SD,,
Southern California Gas Co (SoCalGas),29248,Antelope Valley Board of Trade,1564566,Rob Duchow,1981283,Manager - Public Affairs (Non-Brd),2008-04-01,,Director -  SD,,
DigitalTown Inc (BDC Capital Inc prior to 01/2007),1102831,Antelope Valley Board of Trade,1564566,Mark Sherwood,1975970,Vice President - Sales (Non-Brd),2018-01-01,,Member,,
Perkins Coie LLP,95502,Dallas Association of Young Lawyers,1566442,Sam Jo,1384662,Counsel (Non-Brd),2016-09-01,,Member,,
Aerospace Industries Association of America Inc (AIA),78973,Antelope Valley Board of Trade,1564566,George Whitesides,1749796,Director -  SD (Brd) (SD),,,Director -  SD,,
Davis Wright Tremaine LLP,668006,Southern Cable Telecommunications Association (SCTA),1564595,Paul Glist,1633232,Partner (Non-Brd),,2018-01-01,Member,,
Spencer Fane LLP (Formerly known as Spencer Fane Britt & Browne LLP),466556,Missouri Division of Finance,1564601,Elizabeth Fast,1804126,Partner (Non-Brd),1998-01-01,,Member,,
CBTX INC,2724839,Neches River Festival Inc,1564602,J Parsons,481403,Vice Chairman (Brd) (ED),2017-11-08,,Member,,
FourthWall Media Inc (Biap Inc prior to 10/2009),1090709,erinMedia LLC,1564606,Hamid Qayyum,1864926,Senior VP - Sales (Non-Brd),2014-02-01,2015-06-01,President (Non-Brd),2013-01-01,2014-01-01
Penguin Computing Inc,730582,Yes To Inc,1564619,Scott Potter,480175,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2009-01-01,
San Francisco Equity Partners (SFEP),800469,Yes To Inc,1564619,Scott Potter,480175,Managing Partner (Brd) (ED),2005-01-01,,Chairman (Brd) (SD),2009-01-01,
The Guild Inc,1041229,Yes To Inc,1564619,Scott Potter,480175,Chairman (Brd) (SD),2006-01-01,2015-08-01,Chairman (Brd) (SD),2009-01-01,
STARWOOD WAYPOINT HOMES (Colony Starwood Homes prior to 07/2017) (De-listed 11/2017),2040646,Yes To Inc,1564619,Steve Simon,220299,Independent Trustee (Brd) (SD),2015-03-06,2016-01-05,Director -  SD (Brd) (SD),,
The Guild Inc,1041229,Yes To Inc,1564619,David Mannix,1117843,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
San Francisco Equity Partners (SFEP),800469,Yes To Inc,1564619,David Mannix,1117843,Partner (Brd) (ED),2009-09-01,,Director -  SD (Brd) (SD),,
Penguin Computing Inc,730582,Yes To Inc,1564619,David Mannix,1117843,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Ruby Ribbon Inc (ShapeLi Inc prior to 01/2012),1946433,Yes To Inc,1564619,Ido Leffler,1354450,Director -  SD (Brd) (SD),,,Co-Founder (Non-Brd),2006-01-01,
