from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
SUN BANCORP INC NEW JERSEY (De-listed 01/2018),29503,Ohizumi Manufacturing Co,501659,Wilbur Ross Jr,220909,Independent Director (Brd) (SD),2010-09-22,2017-02-28,Director -  SD (Brd) (SD),,
WL Ross & Co LLC,951689,Ohizumi Manufacturing Co,501659,The Hon. Wilbur Ross Jr,220909,Chairman/CEO (Brd) (ED),2000-04-01,2014-04-30,Director -  SD (Brd) (SD),,
EXCO RESOURCES INC (Mineral Development Inc prior to 06/1996) (De-listed 12/2017),11364,Ohizumi Manufacturing Co,501659,The Hon. Wilbur Ross Jr,220909,Independent Director (Brd) (SD),2012-03-02,2017-02-28,Director -  SD (Brd) (SD),,
CACI INTERNATIONAL INC,5472,Aero Club of Washington,501663,Ken Asbury,797815,President/CEO (Brd) (ED),2013-08-29,2019-06-30,Member,,
CACI INTERNATIONAL INC,5472,Aero Club of Washington,501663,Ken Asbury,797815,President/CEO (Non-Brd),2013-08-29,2019-06-30,Member,,
CACI INTERNATIONAL INC,5472,Aero Club of Washington,501663,Ken Asbury,797815,Special Advisor (Non-Brd),2019-07-01,,Member,,
CACI INTERNATIONAL INC,5472,Aero Club of Washington,501663,Ken Asbury,797815,President/CEO (Brd) (ED),2013-02-20,2013-08-29,Member,,
EMS TECHNOLOGIES INC (De-listed 08/2011),10593,Aero Club of Washington,501663,Cliff Topham,1088479,Division VP - Sales/Marketing (Non-Brd),2010-07-01,2011-08-22,Member,,
AMERICAN AIRLINES GROUP INC (AMR Corp prior to 12/2013),2021732,Aero Club of Washington,501663,Norma Kaehler,1356910,MD - Government Affairs (Non-Brd),2013-12-09,,Member,,
New Bedford Panoramex Corp (NBP),2175190,Aero Club of Washington,501663,Steven Ozuna,1484590,Chairman/President/CEO (Brd) (ED),1999-01-01,,Member,,
Hogan Lovells US LLP,1650342,Aero Club of Washington,501663,George Carneal,1459520,Of Counsel (Non-Brd),2016-01-01,2018-01-01,Member,,
K&L Gates LLP,1227160,Aero Club of Washington,501663,Steve Martinko,1453645,Counsellor (Non-Brd),2015-07-01,,Member,,
Hogan Lovells US LLP,1650342,Aero Club of Washington,501663,George Carneal,1459520,Partner (Non-Brd),2010-05-01,2016-01-01,Member,,
Hogan Lovells US LLP,1650342,Aero Club of Washington,501663,George Carneal,1459520,Senior Counsel (Non-Brd),2018-01-01,,Member,,
Hogan Lovells US LLP,1650342,Aero Club of Washington,501663,Robert Cohn,1459553,Partner (Non-Brd),2010-05-01,,Member,,
MNX Global Logistics Inc (MNX Inc prior to 2014),2006196,Aero Club of Washington,501663,Brian Clancy,1709177,Director -  SD (Brd) (SD),,,Member,,
MITRE Corp (The),80737,Aero Club of Washington,501663,Lillian Ryals,1670510,Senior VP/General Manager/Director (Non-Brd),2012-04-25,2017-11-01,Member,,
Cooley LLP,935873,Aero Club of Washington,501663,John Erkmann,1685502,Special Counsel (Non-Brd),2014-01-01,,Member,,
Wiley Rein LLP (Wiley Rein & Fielding LLP prior to 02/2007),591469,Aero Club of Washington,501663,Ed Bailey,1677968,Counsel (Non-Brd),,2018-01-01,Member,,
Thompson Coburn LLP,596127,Aero Club of Washington,501663,Warren Dean Jr,1665733,Partner (Non-Brd),1998-12-01,,Member,,
Aireon LLC,1946405,Aero Club of Washington,501663,Linda Daschle,1663598,Advisory Board Member (Non-Brd),2015-01-01,2016-01-01,Member,,
Aireon LLC,1946405,Aero Club of Washington,501663,Linda Daschle,1663598,Director -  SD (Brd) (SD),,,Member,,
Baker & McKenzie LLP (Baker McKenzie),732656,Aero Club of Washington,501663,Ken Quinn,1808501,Partner (Non-Brd),2017-05-08,,Member,,
Stinson Leonard Street LLP (Stinson Morrison Hecker LLP prior to 01/2014),2037111,Aero Club of Washington,501663,David Rifkind,1796311,Partner (Non-Brd),2010-01-01,,Member,,
Eckert Seamans Cherin & Mellott LLC,1636690,Aero Club of Washington,501663,Evelyn Sahr,2025363,Partner (Brd) (ED),2006-05-01,,Member,,
Stinson Leonard Street LLP (Stinson Morrison Hecker LLP prior to 01/2014),2037111,Aero Club of Washington,501663,Lisa Harig,1893360,Partner (Non-Brd),2016-08-01,2019-01-01,Member,,
Stinson Leonard Street LLP (Stinson Morrison Hecker LLP prior to 01/2014),2037111,Wichita Bar Association,501667,John Vetter,1947849,Partner (Non-Brd),2002-05-01,,Member,,
IMA Financial Group Inc (The),461679,Wichita Bar Association,501667,Eric Pauly,2088985,General Counsel (Non-Brd),2018-04-01,,Member,,
EQUITY BANCSHARES INC,2360939,Wichita Bar Association,501667,Brett Reber,2163552,Executive VP/General Counsel (Non-Brd),2018-10-01,,Member,,
Stinson Leonard Street LLP (Stinson Morrison Hecker LLP prior to 01/2014),2037111,Wichita Bar Association,501667,Patrick Edwards,2109270,Partner (Non-Brd),2018-01-01,,Member,,
SPIRIT AEROSYSTEMS HOLDINGS INC,892481,Wichita Bar Association,501667,Paul Hechenberger,2195431,Deputy General Counsel (Non-Brd),2015-05-01,,Member,,
Stinson Leonard Street LLP (Stinson Morrison Hecker LLP prior to 01/2014),2037111,Wichita Bar Association,501667,Lynn Preheim,1795010,Partner (Non-Brd),2012-05-28,,Committee Member,,
Spencer Fane LLP (Formerly known as Spencer Fane Britt & Browne LLP),466556,Wichita Bar Association,501667,Justin Leck,1815631,Associate (Non-Brd),2015-11-16,2018-01-01,Member,,
Spencer Fane LLP (Formerly known as Spencer Fane Britt & Browne LLP),466556,Wichita Bar Association,501667,Justin Leck,1815631,Partner (Non-Brd),2018-01-01,,Member,,
Polsinelli PC,2079155,Wichita Bar Association,501667,Richard Ehlert,1717654,Shareholder (Non-Brd),2000-01-01,2019-01-01,Member,,
EQUITY BANCSHARES INC,2360939,Wichita Bar Association,501667,Harvey Sorensen,1646275,Independent Director (Brd) (SD),2015-11-11,,Member,,
