from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Non-Invasive Monitoring Systems Inc,22346,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Doctor Jane Hsiao,69677,Independent Chairman (Brd) (SD),2008-11-03,2012-02-28,Independent Director (Brd) (SD),2008-07-01,
Sorrento Therapeutics Inc (Quikbyte Software Inc prior to 12/2009) (Listed 10/2013),25602,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Doctor Jane Hsiao,69677,Independent Director (Brd) (SD),2010-01-25,2012-09-06,Independent Director (Brd) (SD),2008-07-01,
Cocrystal Pharma Inc (Biozone Pharmaceuticals Inc prior to 03/2014) (Listed 03/2018),1212957,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Doctor Jane Hsiao,69677,Independent Director (Brd) (SD),2014-01-02,2018-03-12,Independent Director (Brd) (SD),2008-07-01,
TRANSENTERIX INC,2061345,NEOVASC INC,940858,Doctor Jane Hsiao,69677,Independent Director (Brd) (SD),2014-04-15,,Independent Director (Brd) (SD),2008-07-01,
COCRYSTAL PHARMA INC (COCP),2790715,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Doctor Jane Hsiao,69677,Independent Director (Brd) (SD),2018-03-12,,Independent Director (Brd) (SD),2008-07-01,
TransEnterix Inc (SafeStitch Medical Inc prior to 12/2013) (Listed 04/2014),6206,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Doctor Jane Hsiao,69677,Independent Chairwoman (Brd) (SD),2007-09-01,2013-09-03,Director -  SD (Brd) (SD),,
OPKO HEALTH INC (eXegenics Inc prior to 06/2007),11369,NEOVASC INC,940858,Doctor Jane Hsiao,69677,Vice Chairman/Chief Technical Officer (Brd) (ED),2007-05-03,,Director -  SD (Brd) (SD),,
CORREVIO PHARMA CORP (Cardiome Pharma Corp prior to 05/2018),5817,NEOVASC INC,940858,Doug Janzen,503736,CFO (Non-Brd),2003-01-06,2006-03-08,Independent Director (Brd) (SD),2005-06-02,
CORREVIO PHARMA CORP (Cardiome Pharma Corp prior to 05/2018),5817,NEOVASC INC,940858,Doug Janzen,503736,President/CEO (Brd) (ED),2009-08-03,2012-07-03,Independent Director (Brd) (SD),2005-06-02,
CORREVIO PHARMA CORP (Cardiome Pharma Corp prior to 05/2018),5817,NEOVASC INC,940858,Doug Janzen,503736,President/Chief Business Officer (Non-Brd),2006-07-25,2009-08-03,Independent Director (Brd) (SD),2005-06-02,
CORREVIO PHARMA CORP (Cardiome Pharma Corp prior to 05/2018),5817,NEOVASC INC,940858,Doug Janzen,503736,President/Chief Business Officer (Brd) (ED),2006-07-25,2009-08-03,Independent Director (Brd) (SD),2005-06-02,
CORREVIO PHARMA CORP (Cardiome Pharma Corp prior to 05/2018),5817,NEOVASC INC,940858,Doug Janzen,503736,President/Chief Business Officer (Non-Brd),2006-03-08,2006-07-25,Independent Director (Brd) (SD),2005-06-02,
CORREVIO PHARMA CORP (Cardiome Pharma Corp prior to 05/2018),5817,NEOVASC INC,940858,Doug Janzen,503736,President/Chief Business Officer (Brd) (ED),2006-03-08,2006-07-25,Independent Director (Brd) (SD),2005-06-02,
BIOTECanada (Formerly known as Industrial Biotechnology Association of Canada),831517,NEOVASC INC,940858,Doug Janzen,503736,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2005-06-02,
ICO THERAPEUTICS INC (Beanstalk Capital Ltd prior to 01/2008),861847,NEOVASC INC,940858,Doug Janzen,503736,Independent Director (Brd) (SD),2012-03-02,2015-12-24,Independent Director (Brd) (SD),2005-06-02,
GALAXY DIGITAL HOLDINGS LTD (Bradmer Pharmaceuticals Inc prior to 08/2018),877755,NEOVASC INC,940858,Doug Janzen,503736,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2005-06-02,
AEQUUS PHARMACEUTICALS INC,2237451,NEOVASC INC,940858,Doug Janzen,503736,Chairman/President/CEO (Brd) (ED),2015-03-17,,Independent Director (Brd) (SD),2005-06-02,
IDEATION ACQUISITION CORP (De-listed 11/2009),1024833,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Steve Rubin,549902,Secretary (Non-Brd),2007-06-01,2008-12-15,Independent Director (Brd) (SD),2008-07-01,2018-06-04
PhoneX Holdings Inc (Usell.com Inc prior to 05/2019),1213855,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Steve Rubin,549902,Strategic Advisor (Non-Brd),2013-10-18,2015-01-01,Independent Director (Brd) (SD),2008-07-01,2018-06-04
CASTLE BRANDS INC,603089,NEOVASC INC,940858,Steve Rubin,549902,Independent Director (Brd) (SD),2009-01-21,,Independent Chairman (Brd) (SD),2018-06-04,
BioCardia Inc (Tiger X Medical Inc prior to 10/2016) (Listed 08/2019),7063,NEOVASC INC,940858,Steve Rubin,549902,Acting CEO/CFO/Secretary (Brd) (ED),2016-05-10,2016-10-24,Independent Director (Brd) (SD),2008-07-01,2018-06-04
TransEnterix Inc (SafeStitch Medical Inc prior to 12/2013) (Listed 04/2014),6206,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Steve Rubin,549902,Independent Director (Brd) (SD),2007-09-04,2013-09-03,Independent Director (Brd) (SD),2008-07-01,2018-06-04
BioCardia Inc (Tiger X Medical Inc prior to 10/2016) (Listed 08/2019),7063,NEOVASC INC,940858,Steve Rubin,549902,Independent Director (Brd) (SD),2008-09-19,2016-05-10,Independent Director (Brd) (SD),2008-07-01,2018-06-04
DREAMS INC (De-listed 06/2012),9599,NEOVASC INC,940858,Steve Rubin,549902,Independent Director (Brd) (SD),2006-11-15,2012-06-06,Independent Director (Brd) (SD),2008-07-01,2018-06-04
OPKO HEALTH INC (eXegenics Inc prior to 06/2007),11369,NEOVASC INC,940858,Steve Rubin,549902,Executive VP - Administration (Brd) (ED),2007-05-03,,Independent Director (Brd) (SD),2008-07-01,2018-06-04
VBI VACCINES INC (SciVac Therapeutics Inc prior to 05/2016),18753,NEOVASC INC,940858,Steve Rubin,549902,Independent Chairman (Brd) (SD),2015-07-09,2016-05-06,Independent Director (Brd) (SD),2008-07-01,2018-06-04
VBI VACCINES INC (SciVac Therapeutics Inc prior to 05/2016),18753,NEOVASC INC,940858,Steve Rubin,549902,Independent Director (Brd) (SD),2016-05-06,2018-10-18,Independent Director (Brd) (SD),2008-07-01,2018-06-04
Non-Invasive Monitoring Systems Inc,22346,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Steve Rubin,549902,Independent Director (Brd) (SD),2008-10-01,,Independent Director (Brd) (SD),2008-07-01,2018-06-04
CASTLE BRANDS INC,603089,NEOVASC INC,940858,Steve Rubin,549902,Independent Director (Brd) (SD),2009-01-21,,Independent Director (Brd) (SD),2008-07-01,2018-06-04
IDEATION ACQUISITION CORP (De-listed 11/2009),1024833,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Steve Rubin,549902,Secretary (Brd) (ED),2008-12-15,2009-11-03,Independent Director (Brd) (SD),2008-07-01,2018-06-04
IDEATION ACQUISITION CORP (De-listed 11/2009),1024833,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Steve Rubin,549902,Secretary (Non-Brd),2008-12-15,2009-11-03,Independent Director (Brd) (SD),2008-07-01,2018-06-04
IDEATION ACQUISITION CORP (De-listed 11/2009),1024833,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Steve Rubin,549902,Secretary (Brd) (ED),2007-06-01,2008-12-15,Independent Director (Brd) (SD),2008-07-01,2018-06-04
Arno Therapeutics Inc (Laurier International prior to 04/2008),1066264,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Steve Rubin,549902,Observer (Non-Brd),2013-11-18,2015-01-01,Independent Director (Brd) (SD),2008-07-01,2018-06-04
InterCLICK Inc (Customer Acquisition Network Holdings Inc prior to 06/2008) (Listed 11/2009),1211617,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Steve Rubin,549902,Advisory Board Member (Non-Brd),2009-07-14,2009-11-05,Independent Director (Brd) (SD),2008-07-01,2018-06-04
Cocrystal Pharma Inc (Biozone Pharmaceuticals Inc prior to 03/2014) (Listed 03/2018),1212957,NEOVASC INC (Medical Ventures Corp prior to 07/2008),940858,Steve Rubin,549902,Independent Director (Brd) (SD),2014-01-02,2018-03-12,Independent Director (Brd) (SD),2008-07-01,2018-06-04
