from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Dreamit Ventures LLC,1681671,Rockies Venture Club,861146,Ramya Varma,1946616,Consultant (Non-Brd),2016-01-01,2016-01-01,Member,,
Seaport Capital LLC,641972,Rockies Venture Club,861146,Ramya Varma,1946616,Investor (Non-Brd),2007-01-01,2015-01-01,Member,,
Personal Capital Corporation (SafeCorp Financial Corp prior to 06/2010),1682403,Rockies Venture Club,861146,Ramya Varma,1946616,Various Positions (Non-Brd),2016-01-01,2016-01-01,Member,,
Advantage Capital Partners LLC,748321,Rockies Venture Club,861146,Ramya Varma,1946616,Vice President (Non-Brd),2017-01-01,2019-01-01,Member,,
Vistage International Inc (TEC International prior to 04/2006),877823,Rockies Venture Club,861146,Matt DeWolff,2179134,Member,,,Senior Analyst (Non-Brd),2016-01-01,
CANADIAN IMPERIAL BANK OF COMMERCE (CIBC),5636,Rockies Venture Club,861146,Kevin Grossman,513185,Division MD (Non-Brd),2019-06-01,,Member,,
HERCULES CAPITAL INC (Hercules Technology Growth Capital Inc prior to 02/2016),601281,Rockies Venture Club,861146,Kevin Grossman,513185,Division MD (Non-Brd),2006-09-28,2014-11-04,Member,,
AMERICAN EXPRESS CO,1815,Rockies Venture Club,861146,Rick Newton,755026,Director - Corporate Finance (Non-Brd),1996-10-01,1999-04-01,Director -  SD,,
ENGAGEMENT LABS INC (Parta Dialogue Inc prior to 12/2013),2034273,Rockies Venture Club,861146,Pat LaPointe,1318123,Director -  SD (Brd) (SD),,,Member,,
ORACLE CORP (Oracle Systems Corp prior to 02/1995),23295,Rockies Venture Club,861146,Jim Franklin,1316375,VP/General Manager (Non-Brd),2007-01-01,2010-01-01,Director -  SD,,
ORACLE CORP (Oracle Systems Corp prior to 02/1995),23295,Rockies Venture Club,861146,Jim Franklin,1316375,VP/General Manager (Non-Brd),2007-01-01,2010-01-01,President (Non-Brd),2006-01-01,2008-01-01
Techstars Central LLC (Formerly known as TechStars LLC),1104580,Rockies Venture Club,861146,Jim Franklin,1316375,Mentor (Non-Brd),2009-05-01,,Director -  SD,,
Kentucky Retirement Systems (KRS),1885678,Fayette County,861148,Brian Thomas,1370791,Attorney (Non-Brd),2006-03-01,2013-12-01,Assistant Attorney (Non-Brd),,2006-03-01
ASHLAND GLOBAL HOLDINGS INC (Ashland Inc prior to 09/2016),2727,Fayette County,861148,Daryl Love,877289,Manager - Community Relations (Non-Brd),2003-04-01,2016-05-13,Vice Chairman (Non-Brd),2011-01-01,2012-01-01
ASHLAND GLOBAL HOLDINGS INC (Ashland Inc prior to 09/2016),2727,Fayette County,861148,Daryl Love,877289,Manager - Community Relations (Non-Brd),2003-04-01,2016-05-13,Director -  Non-Brd (Non-Brd),,
VALVOLINE INC,2610397,Fayette County,861148,Daryl Love,877289,Manager - Community Relations (Non-Brd),2016-09-23,,Director -  Non-Brd (Non-Brd),,
AMERISERV FINANCIAL INC (USBancorp prior to 05/2001),2039,Fayette County,861148,Ron Virag,347429,Advisor (Non-Brd),2010-01-04,2010-09-03,Committee Member (Non-Brd),,
Frost Brown Todd LLC (FBT),113697,Fayette County,861148,Richard Hopgood,1958425,Partner (Non-Brd),2017-07-01,2019-05-01,Member (Non-Brd),,
FARMERS CAPITAL BANK CORP (De-listed 08/2018),11582,Fayette County,861148,Judy Worth,1385285,Independent Director (Brd) (SD),2014-05-13,2018-08-20,Treasurer (Non-Brd),,
WESBANCO INC,33291,Fayette County,861148,Judy Worth,1385285,Advisor (Non-Brd),2018-08-20,,Treasurer (Non-Brd),,
Sutherland Asbill & Brennan LLP (Ceased Trading 02/2017),639032,Fayette County,861148,The Hon. Carla McMillian,1746987,Partner (Non-Brd),1999-10-01,2010-09-01,Judge (Non-Brd),2010-08-11,2013-01-01
Dinsmore & Shohl LLP (Dinsmore & Shohl PLL prior to 10/1996),82414,Fayette County,861148,Clay Larkin,1631256,Partner (Non-Brd),2015-02-20,2017-07-01,Committee Secretary (Non-Brd),2009-01-01,
