from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Tempronics Inc,2486500,II-VI Vietnam Co Ltd,2170266,Kevin MacGibbon,2089972,Director -  SD (Brd) (SD),,,General Manager (Non-Brd),2012-06-01,
AC MOORE ARTS & CRAFTS INC (De-listed 11/2011),547,Elaine and William Kaplan Family Private Foundation,2170267,William Kaplan,325582,Independent Director (Brd) (SD),2006-06-12,2006-11-22,Founder (Non-Brd),1990-01-01,
AC MOORE ARTS & CRAFTS INC (De-listed 11/2011),547,Elaine and William Kaplan Family Private Foundation,2170267,William Kaplan,325582,Independent Chairman (Brd) (SD),1984-01-01,2006-06-12,Founder (Non-Brd),1990-01-01,
Nor1 Inc,913692,Cayuga Hospitality Consultants LLC,2170268,Jennifer Dohrmann-Alpert,1885334,Regional Director - Business Development (Non-Brd),2013-03-01,2014-07-01,Regional Director (Non-Brd),2011-08-01,2015-04-01
McElroy Deutsch Mulvaney & Carpenter LLP (McElroy Deutsch & Mulvaney LLP prior to 05/2004),860401,Cayuga Hospitality Consultants LLC,2170268,Albert Pucciarelli,1522579,Partner (Non-Brd),2005-09-01,,Associate,,
Helium Systems Inc,2228448,Fresco Capital,2170270,Ian McFarland,1701116,Advisor (Non-Brd),2014-01-01,,Partner (Non-Brd),,
Pear Therapeutics Inc,2313763,Fresco Capital,2170270,Ian McFarland,1701116,CTO/General Manager (Non-Brd),2015-08-01,,Partner (Non-Brd),,
VilCap Inc (Village Capital),663947,Fresco Capital,2170270,Ulili Onovakpuri,1843613,Program Director (Non-Brd),2014-06-01,2015-11-01,Venture Partner (Non-Brd),2015-09-01,
Kapor Capital,1679542,Fresco Capital,2170270,Ulili Onovakpuri,1843613,Partner (Brd) (ED),2018-02-01,,Venture Partner (Non-Brd),2015-09-01,
Kapor Capital,1679542,Fresco Capital,2170270,Ulili Onovakpuri,1843613,Principal (Non-Brd),2015-11-01,2018-02-01,Venture Partner (Non-Brd),2015-09-01,
BeneStream Inc,2156530,Fresco Capital,2170270,Ulili Onovakpuri,1843613,Director -  SD (Brd) (SD),,,Venture Partner (Non-Brd),2015-09-01,
Trinity Ventures LLP,92277,Fresco Capital,2170270,Allison Baum,2144989,Principal (Non-Brd),2019-01-01,,General Partner (Non-Brd),2018-05-01,
Ampersand Capital Partners (Formerly known as Ampersand Ventures),1735047,CRI Lifetree (Formerly known as Lifetree Pain Clinic),2170273,Peter Glick,1597560,General Partner (Brd) (ED),2007-01-01,2008-01-01,Director -  SD (Brd) (SD),,
Ampersand Capital Partners (Formerly known as Ampersand Ventures),1735047,CRI Lifetree (Formerly known as Lifetree Pain Clinic),2170273,Peter Glick,1597560,Operating Partner (Non-Brd),2008-01-01,,Director -  SD (Brd) (SD),,
SORRENTO THERAPEUTICS INC,2000883,Proteros USA Inc,2170296,Dave Lemus,551418,Independent Director (Brd) (SD),2017-09-26,,Chairman (Non-Executive) (Brd) (SD),,
Signature Therapeutics Inc (Formerly known as PharmacoFore Inc) (Ceased Trading 12/2015),1880238,CRI Lifetree (Formerly known as Lifetree Pain Clinic),2170273,Doctor Lynn Webster,1268503,Scientific Advisor (Non-Brd),,2015-12-31,Chief Medical Officer (Non-Brd),2011-01-01,2013-12-01
Zenverge Inc,1631438,Muzzley Inc,2170279,Jon Castor,327772,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2014-04-01,2016-06-01
