from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Sugarmade Inc (Diversified Opportunities Inc prior to 07/2011),1204559,Tongli Pharmaceuticals (USA) Inc,1148,Michael Anthony,655495,President/CEO/Secretary/Treasurer (Brd) (ED),2007-07-02,2008-05-30,President/CEO/Secretary/Treasurer (Brd) (ED),2007-05-25,2008-03-01
MEDORO RESOURCES LTD (De-listed 06/2011),550071,BLUEHONE AIM VCT (Ceased Trading 07/2010),1152,Martin Groak,486159,Director -  SD (Brd) (SD),,,Independent NED (Brd) (SD),2004-01-28,2010-07-15
MEDORO RESOURCES LTD (De-listed 06/2011),550071,BLUEHONE AIM VCT (Ceased Trading 07/2010),1152,Jon Pither,5879,NED (Brd) (SD),,2004-07-07,NED (Brd) (SD),1998-10-26,2010-07-15
SCO GROUP INC (Caldera International prior to 05/2003) (De-listed 12/2007),5523,BLUEHONE AIM VCT (Ceased Trading 07/2010),1152,Jon Pither,5879,Director -  SD (Brd) (SD),,,Chairman (Executive) (Brd) (ED),,
SCO GROUP INC (Caldera International prior to 05/2003) (De-listed 12/2007),5523,BLUEHONE AIM VCT (Ceased Trading 07/2010),1152,Jon Pither,5879,Director -  SD (Brd) (SD),,,NED (Brd) (SD),1998-10-26,2010-07-15
Toyota Motor Credit Corp (TMCC),79837,AIOI INSURANCE CO,1159,Ryuji Araki,888585,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2005-06-01,2008-06-26
Domark International Inc (DoMar Exotic Furnishings Inc prior to 06/2008),1204555,SportsQuest Inc (Air Brook Airport Express Inc prior to 09/2007),1160,Casey Walker,1051702,Controller (Non-Brd),,2011-07-15,Controller (Non-Brd),2007-09-01,
Domark International Inc (DoMar Exotic Furnishings Inc prior to 06/2008),1204555,SportsQuest Inc (Air Brook Airport Express Inc prior to 09/2007),1160,Tom Kidd,746100,Chairman/President/CEO (Brd) (ED),2011-09-01,2012-03-05,President/CEO (Non-Brd),2007-08-01,2008-10-01
Domark International Inc (DoMar Exotic Furnishings Inc prior to 06/2008),1204555,SportsQuest Inc (Air Brook Airport Express Inc prior to 09/2007),1160,Tom Kidd,746100,Chairman/President/CEO/CFO (Brd) (ED),2011-07-15,2011-09-01,President/CEO (Non-Brd),2007-08-01,2008-10-01
Domark International Inc (DoMar Exotic Furnishings Inc prior to 06/2008),1204555,SportsQuest Inc (Air Brook Airport Express Inc prior to 09/2007),1160,Tom Kidd,746100,Chairman/President/CEO/CFO (Brd) (ED),2008-05-20,2008-07-20,President/CEO (Non-Brd),2007-08-01,2008-10-01
Domark International Inc (DoMar Exotic Furnishings Inc prior to 06/2008),1204555,SportsQuest Inc (Air Brook Airport Express Inc prior to 09/2007),1160,Tom Kidd,746100,Chairman/President/CEO/CFO (Brd) (ED),2010-04-13,2011-07-15,President/CEO (Non-Brd),2007-08-01,2008-10-01
Domark International Inc (DoMar Exotic Furnishings Inc prior to 06/2008),1204555,SportsQuest Inc (Air Brook Airport Express Inc prior to 09/2007),1160,Tom Kidd,746100,Chairman/President/CEO (Brd) (ED),2008-07-20,2009-02-20,President/CEO (Non-Brd),2007-08-01,2008-10-01
Domark International Inc (DoMar Exotic Furnishings Inc prior to 06/2008),1204555,SportsQuest Inc (Air Brook Airport Express Inc prior to 09/2007),1160,Rick Altmann,746116,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Fallbrook Technologies Inc (Motion Systems Technologies LLC prior to 04/2004),925843,SportsQuest Inc (Air Brook Airport Express Inc prior to 09/2007),1160,David Markley,1640969,Director - Engineering (Non-Brd),2004-01-01,2009-09-01,Vice President (Brd) (ED),2006-01-01,
Fallbrook Technologies Inc (Motion Systems Technologies LLC prior to 04/2004),925843,SportsQuest Inc (Air Brook Airport Express Inc prior to 09/2007),1160,David Markley,1640969,Vice President - Development (Non-Brd),2009-09-01,2015-05-01,Vice President (Brd) (ED),2006-01-01,
POWER CORPORATION OF CANADA,24851,AIR CANADA,1161,H. Excellency Gary Doer,1689814,Independent Director (Brd) (SD),2016-05-13,,Independent Corporate Director (Brd) (SD),2018-04-30,
GREAT WEST LIFECO INC,13834,AIR CANADA,1161,H. Excellency Gary Doer,1689814,Independent Director (Brd) (SD),2016-05-05,,Independent Corporate Director (Brd) (SD),2018-04-30,
London Life Insurance Co,44734,AIR CANADA,1161,H. Excellency Gary Doer,1689814,Director -  SD (Brd) (SD),,,Independent Corporate Director (Brd) (SD),2018-04-30,
POWER FINANCIAL CORP,24855,AIR CANADA,1161,H. Excellency Gary Doer,1689814,Independent Director (Brd) (SD),2016-05-12,,Independent Corporate Director (Brd) (SD),2018-04-30,
Dentons US LLP,1686476,AIR CANADA,1161,H. Excellency Gary Doer,1689814,Senior Advisor (Non-Brd),2016-08-30,,Independent Corporate Director (Brd) (SD),2018-04-30,
IGM FINANCIAL INC (Investors Group Inc prior to 05/2004),601656,AIR CANADA,1161,H. Excellency Gary Doer,1689814,Independent Director (Brd) (SD),2016-05-06,,Independent Corporate Director (Brd) (SD),2018-04-30,
DRONE DELIVERY CANADA CORP (Asher Resources Corp prior to 06/2016),1894801,AIR CANADA,1161,Tim Strauss,1695542,Advisory Board Member (Non-Brd),2018-11-27,,Vice President (Non-Brd),2017-04-03,
