from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Western Asset Corporate Loan Fund Inc (LMP Corporate Loan Fund Inc prior to 04/2016),1232752,Jane Trust,1536194,President/CEO (Brd) (ED),2015-06-01,,Chairman/President/CEO (Brd) (ED),2015-08-01,
Greenbriar Equity Group LLC,423492,Western Asset Corporate Loan Fund Inc (LMP Corporate Loan Fund Inc prior to 04/2016),1232752,Nisha Behringer,1489444,MD/CFO (Non-Brd),2018-01-01,,Independent Director (Brd) (SD),2019-01-01,
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Western Asset Corporate Loan Fund Inc (LMP Corporate Loan Fund Inc prior to 04/2016),1232752,Robert Gerken,593959,Director -  SD (Brd) (SD),,,Chairman/President/CEO (Brd) (ED),2002-01-01,2013-06-01
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Western Asset Corporate Loan Fund Inc (LMP Corporate Loan Fund Inc prior to 04/2016),1232752,Robert Gerken,593959,President/CEO (Brd) (ED),2007-01-01,2013-05-22,Chairman/President/CEO (Brd) (ED),2002-01-01,2013-06-01
WESTELL TECHNOLOGIES INC,33342,Western Asset Corporate Loan Fund Inc (LMP Corporate Loan Fund Inc prior to 04/2016),1232752,Eileen Kamerick,310314,Independent Director (Brd) (SD),2003-12-16,2016-09-13,Independent Director (Brd) (SD),2013-02-01,
ASSOCIATED BANC-CORP,2817,Western Asset Corporate Loan Fund Inc (LMP Corporate Loan Fund Inc prior to 04/2016),1232752,Eileen Kamerick,310314,Independent Director (Brd) (SD),2007-03-01,,Independent Director (Brd) (SD),2013-02-01,
ASSOCIATED BANC-CORP,2817,Western Asset Corporate Loan Fund Inc (LMP Corporate Loan Fund Inc prior to 04/2016),1232752,William Hutchinson,71097,Independent Chairman (Brd) (SD),2009-12-01,,Lead Independent Director (Brd) (SD),2014-05-28,
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Western Asset Corporate Loan Fund Inc (LMP Corporate Loan Fund Inc prior to 04/2016),1232752,Ken Fuller,1307953,President/CEO (Brd) (ED),2013-05-22,2015-05-28,Chairman/President/CEO (Brd) (ED),2013-06-01,2015-07-31
Decision Diagnostics Corp (InstaCare Corp prior to 08/2012),787807,Pharma Tech Solutions Inc,1232758,Bob Jagunich,730261,Chairman (Brd) (SD),2007-01-01,,Director -  SD (Brd) (SD),,
Santa Fe Gold Corp (Azco Mining prior to 08/2007),3324,Frost Minerals International Inc,1232771,Doctor Jack Frost,731815,Independent Director (Brd) (SD),2007-05-07,2013-08-06,President (Non-Brd),1986-01-01,
Santa Fe Gold Corp (Azco Mining prior to 08/2007),3324,Frost Minerals International Inc,1232771,Doctor Jack Frost,731815,Senior Technical Advisor (Non-Brd),2013-08-06,2014-01-01,President (Non-Brd),1986-01-01,
Dakota Gasification Company (Dakota Gas),1724915,Electric Cooperatives of South Carolina Inc,1232774,Kermit Pearson,1482633,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
East River Electric Power Cooperative Inc,1498604,Electric Cooperatives of South Carolina Inc,1232774,Kermit Pearson,1482633,Representative Director (Brd) (SD),1989-01-01,,Director -  SD (Brd) (SD),,
FIRST CITIZENS BANCSHARES INC (NC),59,Electric Cooperatives of South Carolina Inc,1232774,Floyd Keels,1465554,Independent Director (Brd) (SD),2014-10-01,,Director -  SD (Brd) (SD),,
