from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
GeneCentric Therapeutics Inc,1891751,Hatteras Venture Partners LLC,922036,Doctor Myla Lai-Goldman,57972,President/CEO (Brd) (ED),2011-06-17,2019-01-03,Venture Partner (Non-Brd),2011-08-01,
TETRALOGIC PHARMACEUTICALS CORP (De-listed 11/2016),2022972,Hatteras Venture Partners,922036,Doctor Myla Lai-Goldman,57972,Scientific Advisor (Non-Brd),2013-12-12,2013-01-01,Venture Partner (Non-Brd),2011-08-01,
EXPRESS SCRIPTS HOLDING CO (De-listed 12/2018),11414,Hatteras Venture Partners LLC,922036,Tom Mac Mahon,57957,Independent Director (Brd) (SD),2001-03-01,2008-05-28,Advisory Board Member (Non-Brd),2008-05-20,2009-01-01
EXPRESS SCRIPTS HOLDING CO (De-listed 12/2018),11414,Hatteras Venture Partners LLC,922036,Tom Mac Mahon,57957,Presiding Independent Director (Brd) (SD),2008-05-28,2016-05-04,Advisory Board Member (Non-Brd),2008-05-20,2009-01-01
LABORATORY CORP OF AMERICA HLDGS (LABCORP),18319,Hatteras Venture Partners LLC,922036,Tom Mac Mahon,57957,Chairman (Brd) (SD),2006-12-31,2009-05-06,Advisory Board Member (Non-Brd),2008-05-20,2009-01-01
LABORATORY CORP OF AMERICA HLDGS (LABCORP),18319,Hatteras Venture Partners LLC,922036,Tom Mac Mahon,57957,Chairman (Brd) (SD),1996-04-28,1997-01-06,Advisory Board Member (Non-Brd),2008-05-20,2009-01-01
LABORATORY CORP OF AMERICA HLDGS (LABCORP),18319,Hatteras Venture Partners LLC,922036,Tom Mac Mahon,57957,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),2008-05-20,2009-01-01
PHARMERICA CORP (De-listed 12/2017),104752,Hatteras Venture Partners LLC,922036,Tom Mac Mahon,57957,Independent Chairman (Brd) (SD),2007-08-01,2011-01-01,Advisory Board Member (Non-Brd),2008-05-20,2009-01-01
GOLDEN POND HEALTHCARE INC (De-listed 11/2009),1013188,Hatteras Venture Partners LLC,922036,Tom Mac Mahon,57957,Independent Director (Brd) (SD),2007-12-13,2009-11-06,Advisory Board Member (Non-Brd),2008-05-20,2009-01-01
GEN-PROBE INC (De-listed 08/2012),80044,Hatteras Venture Partners,922036,Doctor Lucy Shapiro,3775,Independent Director (Brd) (SD),2008-05-16,2012-08-01,Advisor (Non-Brd),2008-05-20,
ALLERGAN INC (De-listed 03/2015),1426,Hatteras Venture Partners LLC,922036,Bob Ingram,9960,Independent Director (Brd) (SD),2005-01-24,2012-12-10,General Partner (Non-Brd),2007-01-24,
BIOCRYST PHARMACEUTICALS INC,4327,Hatteras Venture Partners LLC,922036,Bob Ingram,9960,Independent Chairman (Brd) (SD),2017-05-24,,General Partner (Non-Brd),2007-01-24,
BIOCRYST PHARMACEUTICALS INC,4327,Hatteras Venture Partners LLC,922036,Bob Ingram,9960,Independent Director (Brd) (SD),2015-08-05,2017-05-24,General Partner (Non-Brd),2007-01-24,
BAUSCH HEALTH COMPANIES INC (Valeant Pharmaceuticals International Inc prior to 07/2018),4427,Hatteras Venture Partners LLC,922036,Bob Ingram,9960,Independent Chairman (Brd) (SD),2016-02-28,2016-05-02,General Partner (Non-Brd),2007-01-24,
