from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,Stiftung Deutsche Sporthilfe (SDS),77325,Doctor Ludolf-George von Wartenberg,29020,Advisory Council Member (Non-Brd),,2019-01-01,Trustee,,
ATHEROS COMMUNICATIONS INC (De-listed 05/2011),79255,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Professor Doctor John Hennessy,33019,Independent Chairman (Brd) (SD),1998-05-01,2010-09-30,Member (Non-Brd),1998-01-01,1999-01-01
MICROSOFT CORP,20601,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Professor Doctor John Hennessy,33019,Advisor (Non-Brd),1992-01-01,1996-01-01,Committee Chairman (Non-Brd),1994-01-01,1996-01-01
Facebook Inc (Listed 05/2012),1054376,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Eric Xing,1875954,Visiting Professor (Non-Brd),2010-08-01,2011-08-01,Member (Non-Brd),,
Facebook Inc (Listed 05/2012),1054376,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Eric Xing,1875954,Visiting Professor (Non-Brd),2010-08-01,2011-08-01,Member (Non-Brd),2011-01-01,2014-01-01
ANALOG DEVICES INC,2145,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Ben Vigoda,1967863,Technical Director (Non-Brd),2011-06-01,2014-12-01,Committee Member,,
JOHN WILEY & SONS INC,33491,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Naomi Halas,1464950,Advisor (Non-Brd),,,Advisory Board Member (Non-Brd),2014-01-01,2016-01-01
Nanospectra Biosciences Inc,752162,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Naomi Halas,1464950,Executive Officer (Non-Brd),2002-01-01,2019-01-01,Advisory Board Member (Non-Brd),2014-01-01,2016-01-01
InSilixa Inc,2612077,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Professor Doctor Tom Lee,1712309,Advisor (Non-Brd),2012-01-01,,Director - Technology (Non-Brd),2011-04-01,2012-10-01
MCDONALD'S CORP,19944,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Michael Goldblatt,1822273,Technology Officer (Non-Brd),1986-01-01,2001-01-01,Director -  Non-Brd (Non-Brd),,
Expanse Inc (Qadium Inc prior to 10/2018),2569688,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Matt Kraning,1825228,Chief Technology Officer (Brd) (ED),2012-01-01,,Scientist (Non-Brd),2011-06-01,2013-08-01
Expanse Inc (Qadium Inc prior to 10/2018),2569688,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Tim Junio,1825226,Co-Founder (Non-Brd),2012-01-01,2015-01-01,Consultant (Non-Brd),2010-11-01,2015-01-01
MICROSOFT CORP,20601,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Jeannette Wing,1280427,Corporate VP (Non-Brd),2013-07-01,2017-05-01,Vice Chairman (Brd) (SD),2013-01-01,
CEPHEID (De-listed 11/2016),6358,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Professor Doctor David Relman,1295674,Scientific Advisor (Non-Brd),,2016-11-04,Member (Non-Brd),2011-01-01,2015-01-01
BlueWillow Biologics Inc (NanoBio Corp prior to 05/2018),550726,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Professor Doctor David Relman,1295674,Advisory Board Member (Non-Brd),2004-06-17,,Member (Non-Brd),2011-01-01,2015-01-01
SERES THERAPEUTICS INC,2300298,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Professor Doctor David Relman,1295674,Scientific Advisor (Non-Brd),2015-06-26,2017-01-01,Member (Non-Brd),2011-01-01,2015-01-01
APPLE INC (Apple Computer Inc prior to 01/2007),2355,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ike Nassi,1285325,Director - Engineering (Non-Brd),1989-01-01,2003-01-01,Member (Non-Brd),1989-01-01,1995-01-01
Cooley LLP,935873,Omicron Delta Kappa Inc,79730,Dave Walsh,1613600,Attorney (Non-Brd),1999-01-01,2012-01-01,Member,,
FasterCures Center for Accelerating Medical Solutions,852232,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Mark Lim,1369411,Associate Director (Non-Brd),2013-02-01,2014-12-01,Chief of Staff (Non-Brd),2010-01-01,2013-01-01
Brain Corporation,1685554,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Todd Hylton,1329869,Senior VP - Strategy (Non-Brd),2012-02-13,2015-01-01,Program Manager (Non-Brd),2007-05-01,2012-02-01
SRI International Inc,43485,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Greg Kovacs,1325142,Division President (Non-Brd),2016-05-19,2018-04-01,Member (Non-Brd),2011-01-01,
SiTime Corp,1210735,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Thomas Kenny,1323154,Director -  SD (Brd) (SD),,,Project Manager (Non-Brd),2006-10-01,2010-09-01
Aethlon Medical Inc (Bishop Equities Inc prior to 03/2000) (Listed 07/2015),987,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Greg Kovacs,1325142,Advisory Board Member (Non-Brd),2012-01-01,2015-07-13,Member (Non-Brd),2011-01-01,
SRI International Inc,43485,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Greg Kovacs,1325142,Chief Technology Officer (Non-Brd),2018-04-01,,Member (Non-Brd),2011-01-01,
TITAN CORP (De-listed 08/2005),30778,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,The Hon. Doctor H Buchanan,751067,Division Manager (Non-Brd),1982-01-01,1986-01-01,Deputy Director (Non-Brd),1985-07-01,1998-09-01
TERRAVIA HOLDINGS INC (Solazyme Inc prior to 05/2016) (De-listed 08/2017),1703878,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Sanjay Wagle,752893,Senior Advisor (Non-Brd),2011-01-01,2012-01-01,Associate Director (Non-Brd),2010-10-01,2011-08-01
Micro Identification Technologies Inc ( Micro Imaging Technology Inc prior to 03/2010),10375,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ralph Emerson,755781,Director -  SD (Brd) (SD),,,Director -  Non-Brd (Non-Brd),,
MERCURY SYSTEMS INC (Mercury Computer Systems Inc prior to 11/2012),20291,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Richard Wishner,274729,Independent Director (Brd) (SD),2003-06-01,2010-10-21,Consultant (Non-Brd),2003-01-01,
PAR TECHNOLOGY CORP,23761,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Don Foley,323773,Various Positions (Non-Brd),1971-01-01,1987-01-01,Deputy Director (Non-Brd),1985-01-01,1987-01-01
Madrona Venture Group LLC,95717,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Advisor (Non-Brd),2000-01-01,,Committee Member (Non-Brd),2014-01-01,2017-01-01
DATA I/O CORP,8717,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Independent Director (Brd) (SD),1996-08-28,2009-05-14,Vice Chairman Designate (Non-Brd),2002-01-01,2004-01-01
Madrona Venture Group LLC,95717,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Advisor (Non-Brd),2000-01-01,,Chief (Non-Brd),2004-01-01,2006-01-01
DATA I/O CORP,8717,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Independent Director (Brd) (SD),1996-08-28,2009-05-14,Chief (Non-Brd),2004-01-01,2006-01-01
Impinj Inc (Listed 07/2016),823991,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Advisor (Non-Brd),2001-01-01,2016-07-21,Vice Chairman Designate (Non-Brd),2002-01-01,2004-01-01
Intrepid Learning Inc (Formerly known as Intrepid Learning Solutions Inc),501687,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Director -  SD (Brd) (SD),,,Chief (Non-Brd),2004-01-01,2006-01-01
Impinj Inc (Listed 07/2016),823991,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Advisor (Non-Brd),2001-01-01,2016-07-21,Chief (Non-Brd),2004-01-01,2006-01-01
DATA I/O CORP,8717,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Independent Director (Brd) (SD),1996-08-28,2009-05-14,Member (Non-Brd),1998-01-01,2001-01-01
Madrona Venture Group LLC,95717,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Advisor (Non-Brd),2000-01-01,,Vice Chairman Designate (Non-Brd),2002-01-01,2004-01-01
Madrona Venture Group LLC,95717,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Advisor (Non-Brd),2000-01-01,,Member (Non-Brd),1998-01-01,2001-01-01
Intrepid Learning Inc (Formerly known as Intrepid Learning Solutions Inc),501687,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Director -  SD (Brd) (SD),,,Vice Chairman Designate (Non-Brd),2002-01-01,2004-01-01
SRI International Inc,43485,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Professor Doctor Arati Prabhakar,373840,Director -  SD (Brd) (SD),,,Director -  Non-Brd (Non-Brd),,
Intrepid Learning Inc (Formerly known as Intrepid Learning Solutions Inc),501687,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Ed Lazowska,374201,Director -  SD (Brd) (SD),,,Member (Non-Brd),1998-01-01,2001-01-01
IOMEGA CORP (De-listed 06/2008),16923,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Jon Huberman,338884,Director -  SD (Brd) (SD),,,Special Advisor (Non-Brd),1999-01-01,2001-01-01
XOMA CORP (XOMA Ltd prior to 01/2012),33873,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Pat Scannon,273432,Executive VP/Chief Scientific Officer (Brd) (ED),2011-02-01,2016-12-21,Advisory Council Member (Non-Brd),,
CASSAVA SCIENCES INC (Pain Therapeutics Inc prior to 03/2019),23660,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Pat Scannon,273432,Independent Director (Brd) (SD),2007-12-07,,Advisory Council Member (Non-Brd),,
XOMA CORP (XOMA Ltd prior to 01/2012),33873,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Pat Scannon,273432,Executive VP/Chief Medical Officer (Brd) (ED),2009-03-01,2011-02-01,Advisory Council Member (Non-Brd),,
MATERION CORP (Brush Engineered Materials Inc prior to 03/2011),5229,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Darlene Solomon,201023,Independent Director (Brd) (SD),2011-07-27,,Member (Non-Brd),,
Charles Stark Draper Laboratory Inc (The),68574,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Professor Doctor Vincent Chan,182135,Member,,,Committee Member (Non-Brd),,
Vanu Inc,463714,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Professor Doctor Vincent Chan,182135,Advisor (Non-Brd),,2011-01-01,Committee Member (Non-Brd),,
CABOT CORP,5462,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Chancellor Mark Wrighton,83002,Independent Director (Brd) (SD),1997-03-13,,Council Member,,
HELIX TECHNOLOGY CORP (De-listed 10/2005),14599,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Chancellor Mark Wrighton,83002,Independent Director (Brd) (SD),1990-01-01,2005-10-26,Council Member,,
IONICS INC (De-listed 02/2005),16934,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Chancellor Mark Wrighton,83002,Independent Director (Brd) (SD),1993-01-01,2005-02-23,Council Member,,
JOHN WILEY & SONS INC,33491,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Chancellor Mark Wrighton,83002,Advisor (Non-Brd),1985-01-01,1990-01-01,Council Member,,
Charles Stark Draper Laboratory Inc (The),68574,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Chancellor Mark Wrighton,83002,Member,,,Council Member,,
SEQUENOM INC (De-listed 09/2016),27633,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Charles Cantor,377849,Chief Scientific Officer (Non-Brd),2010-06-14,2012-01-01,Committee Member,,
SEQUENOM INC (De-listed 09/2016),27633,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Charles Cantor,377849,Consultant (Non-Brd),1994-01-01,1998-01-01,Committee Member,,
SEQUENOM INC (De-listed 09/2016),27633,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Charles Cantor,377849,Chief Scientific Officer (Non-Brd),1998-08-01,2000-05-01,Committee Member,,
SEQUENOM INC (De-listed 09/2016),27633,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Charles Cantor,377849,Chief Scientific Officer (Non-Brd),2000-05-01,2010-06-14,Committee Member,,
SEQUENOM INC (De-listed 09/2016),27633,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Charles Cantor,377849,Chief Scientific Officer (Brd) (ED),2000-05-01,2010-06-14,Committee Member,,
QUEST DIAGNOSTICS INC,25578,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Professor Doctor Charles Cantor,377849,Various Positions (Non-Brd),1997-01-01,1999-01-01,Committee Member,,
SEQUENOM INC (De-listed 09/2016),27633,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Charles Cantor,377849,Chief Scientific Officer (Brd) (ED),2010-06-14,2012-01-01,Committee Member,,
GENELABS TECHNOLOGIES INC (De-listed 01/2009),13024,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Charles Cantor,377849,Consultant (Non-Brd),1985-01-01,2009-01-01,Committee Member,,
DLA Piper LLP (US),931739,Omicron Delta Kappa Inc,79730,Phil Weller,1621712,Partner (Non-Brd),2006-02-01,2017-01-01,Member,,
SEQUENOM INC (De-listed 09/2016),27633,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Charles Cantor,377849,Chief Scientific Officer (Brd) (ED),1998-08-01,2000-05-01,Committee Member,,
SRI International Inc,43485,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,Doctor Larry Dubois,551001,Vice President (Non-Brd),2000-02-01,2007-09-01,Director -  Non-Brd (Non-Brd),,
DUKE ENERGY CORP,867887,Defense Advanced Research Projects Agency (DARPA) (Formerly known as Advanced Research Projects Agency (ARPA)),77338,David Mohler,601945,Senior VP/Chief Technology Officer (Non-Brd),2006-10-01,2015-03-11,Employee (Non-Brd),,
BioSpecifics Technologies Corp (Listed 01/2009),4403,Association for Computing Machinery (ACM),77340,Doctor Mark Wegman,658040,Director -  SD (Brd) (SD),,,Fellow,,
BIOSPECIFICS TECHNOLOGIES CORP,1324393,Association for Computing Machinery (ACM),77340,Doctor Mark Wegman,658040,Director -  SD (Brd) (SD),,,Fellow,,
