from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
STEWART INFORMATION SERVICES CORP,29233,World Presidents Organization (WPO),69127,Glenn Clements,886842,Group President (Non-Brd),2011-12-07,2016-05-01,Director -  SD,,
buySAFE Inc,783608,World Presidents Organization (WPO),69127,Tom Rutherfoord Jr,982958,Advisory Board Member (Non-Brd),2007-01-01,,Member,,
Heritage Global Inc (Counsel RB Capital Inc prior to 08/2013),620161,World Presidents Organization (WPO),69127,Ross Dove,895319,Division Managing Partner (Non-Brd),2012-02-01,2013-07-30,Member,,
Heritage Global Inc (Counsel RB Capital Inc prior to 08/2013),620161,World Presidents Organization (WPO),69127,Ross Dove,895319,Division Managing Partner (Non-Brd),2013-07-30,2015-05-05,Member,,
Heritage Global Inc (Counsel RB Capital Inc prior to 08/2013),620161,World Presidents Organization (WPO),69127,Ross Dove,895319,CEO (Brd) (ED),2015-05-05,,Member,,
PACIFIC MERCANTILE BANCORP,23608,World Presidents Organization (WPO),69127,Denis Kalscheur,1074218,Independent Director (Brd) (SD),2015-02-18,,Member,,
CENTENE CORP,6261,World Presidents Organization (WPO),69127,Frederick Manning,1078506,Division President/CEO (Non-Brd),2008-07-01,,Member,,
Sterling Chemicals Inc (Ceased Trading 08/2011),29211,World Presidents Organization (WPO),69127,John Teeger,1075265,Independent Director (Brd) (SD),2010-03-12,2011-08-09,Member,,
Pacific Life Insurance Co Inc,82927,World Presidents Organization (WPO),69127,Denis Kalscheur,1074218,Division CEO (Non-Brd),2013-01-01,2016-01-01,Member,,
CATO CORP,6059,World Presidents Organization (WPO),69127,Ed Weisiger Jr,1078916,Independent Director (Brd) (SD),2010-05-27,2019-05-23,Member,,
Pacific Life Insurance Co Inc,82927,World Presidents Organization (WPO),69127,Denis Kalscheur,1074218,Senior VP/Treasurer (Non-Brd),2010-04-01,2013-01-01,Member,,
FNBH Bancorp Inc,1206647,World Presidents Organization (WPO),69127,Stan Dickson Jr,1051398,Independent Vice Chairman (Brd) (SD),2011-01-27,,Member,,
NORTHERN TRUST CORP,22509,World Presidents Organization (WPO),69127,Dean Harrison,1000924,Independent Director (Brd) (SD),2015-01-01,,Member,,
FMI Corp (Formerly known as FMI Management Consultants),1351129,World Presidents Organization (WPO),69127,Chip Andrews III,985505,President (Non-Brd),2000-01-01,2010-01-01,Vice Chairman,,
RONA INC (De-listed 05/2016),251897,World Presidents Organization (WPO),69127,Jean-Ren Halde,989172,Independent Corporate Director (Brd) (SD),2015-07-01,2016-05-20,Member,,
