from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
ALIMERA SCIENCES INC,1639582,New England Journal of Medicine,115201,Doctor Dean Eliott,1394799,Consultant (Non-Brd),2011-01-01,2011-01-01,Editor (Non-Brd),2011-01-01,2013-01-01
Ablative Solutions Inc (ASI),1977254,New England Journal of Medicine,115201,Doctor Gregg Stone,1539690,Scientific Advisor (Non-Brd),,,Reviewer (Non-Brd),,
JOHN WILEY & SONS INC,33491,New England Journal of Medicine,115201,Doctor Gregg Stone,1539690,Editor (Non-Brd),,,Reviewer (Non-Brd),,
REVA MEDICAL INC (De-listed 08/2019),1678058,New England Journal of Medicine,115201,Doctor Gregg Stone,1539690,Scientific Advisor (Non-Brd),,2017-01-01,Reviewer (Non-Brd),,
Qool Therapeutics Inc (Thermocure Inc prior to 05/2014),1280548,New England Journal of Medicine,115201,Doctor Gregg Stone,1539690,Advisor (Non-Brd),,,Reviewer (Non-Brd),,
OSPREY MEDICAL INC,1819771,New England Journal of Medicine,115201,Doctor Gregg Stone,1539690,Advisor (Non-Brd),2013-11-01,2015-01-01,Reviewer (Non-Brd),,
Doximity Inc (Formerly known as 3MD Communications Inc),1675910,New England Journal of Medicine,115201,Jim Murray,1728497,National Sales Manager (Non-Brd),2013-01-01,2015-01-01,Representative (Non-Brd),2003-01-01,2013-01-01
RESVERLOGIX CORP,747528,New England Journal of Medicine,115201,Doctor Daniel Rader,731199,Advisor (Non-Brd),2007-01-01,2009-01-01,Reviewer (Non-Brd),,
ALNYLAM PHARMACEUTICALS INC,117536,New England Journal of Medicine,115201,Doctor Daniel Rader,731199,Scientific Advisor (Non-Brd),,,Reviewer (Non-Brd),,
OMTHERA PHARMACEUTICALS INC (De-listed 07/2013),1945760,New England Journal of Medicine,115201,Doctor Daniel Rader,731199,Advisor (Non-Brd),2013-04-11,2013-07-18,Reviewer (Non-Brd),,
CORMEDIX INC,1637547,New England Journal of Medicine,115201,Professor Doctor Giuseppe Remuzzi,762224,Advisor (Non-Brd),,2014-01-01,Editor (Non-Brd),1998-01-01,2013-06-01
PRESS GANEY HOLDINGS INC (De-listed 10/2016),2287919,New England Journal of Medicine,115201,Doctor Tom Lee,1330607,Chief Medical Officer (Non-Brd),2015-05-21,2016-10-21,Editorial Director (Non-Brd),,
CYTOKINETICS INC,138612,New England Journal of Medicine,115201,Doctor Rob Califf,1315955,Independent Director (Brd) (SD),2018-02-12,,Reviewer (Non-Brd),,
