from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
CELLDEX THERAPEUTICS INC (Avant Immunotherapeutics Inc prior to 10/2008),3176,H Lee Moffitt Cancer Center & Research Institute Inc,102972,Doctor Carl June,655427,Scientific Advisor (Non-Brd),,,Member,,
IMMUNE DESIGN CORP (De-listed 04/2019),2127503,H Lee Moffitt Cancer Center & Research Institute Inc,102972,Doctor Carl June,655427,Advisory Board Member (Non-Brd),2014-07-24,2019-04-02,Member,,
CYTOSORBENTS CORPORATION,2201375,H Lee Moffitt Cancer Center & Research Institute Inc,102972,Doctor Carl June,655427,Advisor (Non-Brd),2017-03-01,,Member,,
BEAM INC (Fortune Brands Inc prior to 10/2011) (De-listed 04/2014),12348,Fortune Brands Home and Office Inc,102977,Norman Wesley,51647,President/COO (Brd) (ED),1999-01-01,1999-12-28,Chairman/CEO (Brd) (ED),1997-12-01,1999-12-01
CHOICE HOTELS INTERNATIONAL INC,6738,Crisis Clinic (CC),102982,Doctor Scott Renschler,602050,Director -  SD (Brd) (SD),,,Trustee,,
CHOICE HOTELS INTERNATIONAL INC,6738,Crisis Clinic (CC),102982,Doctor Scott Renschler,602050,Director -  SD (Brd) (SD),,,President (Non-Brd),2009-01-01,2010-01-01
CHOICE HOTELS INTERNATIONAL INC,6738,Crisis Clinic (CC),102982,Doctor Scott Renschler,602050,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2012-01-01,
COMMUNITY BANKERS TRUST CORP (Community Bankers Acquisition Corp prior to 06/2008),856090,CJW Medical Center,102987,Senator John Watkins,644553,Independent Chairman (Brd) (SD),2011-05-24,,Trustee,,
COMMUNITY BANKERS TRUST CORP (Community Bankers Acquisition Corp prior to 06/2008),856090,CJW Medical Center,102987,Senator John Watkins,644553,Independent Director (Brd) (SD),2008-07-31,2011-05-24,Trustee,,
HCA INC (De-listed 11/2006),14461,CJW Medical Center,102987,Dean Carucci,1873587,Division Controller (Non-Brd),2006-02-01,2006-11-17,Controller (Non-Brd),2005-01-01,2006-03-01
ASV INC (De-listed 03/2008),2873,Center for Energy and Economic Development (CEED),102992,Richard Benson,41476,Director -  SD (Brd) (SD),,,Director -  SD,,
CATERPILLAR INC,6052,Center for Energy and Economic Development (CEED),102992,Richard Benson,41476,VP/Division President (Non-Brd),2000-01-01,2005-02-01,Director -  SD,,
WARRIOR MET COAL INC,2646703,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Independent Director (Brd) (SD),2017-04-13,2018-02-13,Director -  SD,,
CNX GAS CORP (De-listed 06/2010),826433,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Director -  SD (Brd) (SD),,,Director -  SD,,
WARRIOR MET COAL INC,2646703,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Lead Independent Director (Brd) (SD),2018-02-13,,Director -  SD,,
BARRICK GOLD CORP,3618,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Lead Independent Director (Brd) (SD),2013-12-30,,Director -  SD,,
ALLEGHENY TECHNOLOGIES INC,1416,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Independent Director (Brd) (SD),2007-12-06,,Director -  SD,,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Chairman (Brd) (ED),2015-01-31,2016-05-11,Director -  SD,,
BARRICK GOLD CORP,3618,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Independent Director (Brd) (SD),2005-12-15,2013-12-30,Director -  SD,,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Chairman (Brd) (SD),2015-01-31,2016-05-11,Director -  SD,,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Chairman/CEO (Brd) (ED),2011-02-23,2014-05-07,Director -  SD,,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Chairman Emeritus (Non-Brd),2016-05-11,2017-05-01,Director -  SD,,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Chairman/President/CEO (Brd) (ED),2010-06-29,2011-02-23,Director -  SD,,
CNX GAS CORP (De-listed 06/2010),826433,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Chairman/CEO (Brd) (ED),2009-01-16,2010-06-01,Director -  SD,,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Chairman (Brd) (ED),2014-05-07,2015-01-31,Director -  SD,,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,President/CEO (Brd) (ED),1998-01-01,2010-06-29,Director -  SD,,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Center for Energy and Economic Development (CEED),102992,J Harvey,105272,Chairman (Brd) (SD),2014-05-07,2015-01-31,Director -  SD,,
AMERICAN COMMERCIAL LINES INC (De-listed 12/2010),642024,Inland Waterways User Board (IWUB),102997,Norb Whitlock,603195,Senior VP/COO (Non-Brd),2005-01-17,2006-08-01,Vice Chairman,,
Holland & Hart LLP,783662,Inland Waterways User Board (IWUB),102997,James Barnett,1769625,Partner (Non-Brd),,,Member,,
AMERANT BANCORP INC (Mercantil Bank Holding Corp prior to 06/2019),2936606,Mercantile Trust Co NA,103012,Al Peraza,2114194,Co-President/CFO (Non-Brd),2018-08-13,,Director -  SD (Brd) (SD),,
WILLIAM WRIGLEY JUNIOR CO (De-listed 10/2008),33772,Glenwood School,103017,Ron Waters III,43646,Senior VP/CFO (Non-Brd),1999-01-01,2004-01-01,Director -  SD,,
HNI CORP (Hon Industries prior to 05/2004),15023,Glenwood School,103017,Ron Waters III,43646,Independent Director (Brd) (SD),2002-07-11,2011-05-10,Director -  SD,,
HNI CORP (Hon Industries prior to 05/2004),15023,Glenwood School,103017,Ron Waters III,43646,Independent Director (Brd) (SD),2014-05-06,,Director -  SD,,
Mesirow Financial Holdings Inc,1018680,Glenwood School,103017,Scott Dann,747616,Division Senior MD (Non-Brd),2006-10-01,,Supporter,,
HURCO COMPANIES INC,15241,Glenwood School,103017,Tim Gardner,893047,Independent Director (Brd) (SD),2017-03-09,,Honorary Trustee,,
ILLINOIS TOOL WORKS INC (ITW),15580,Glenwood School,103017,Tim Gardner,893047,Executive VP (Non-Brd),2009-06-19,2014-10-01,Honorary Trustee,,
Akoya Capital Partners LLC,2225200,Glenwood School,103017,Tim Gardner,893047,MD (Brd) (ED),2016-11-01,,Honorary Trustee,,
UNIVISION COMMUNICATIONS INC (De-listed 03/2007),31889,Chartwell Partners LLC,103022,Tony Cassara,332979,Director -  SD (Brd) (SD),,,Executive VP (Non-Brd),2000-08-01,2007-03-01
ESCHELON TELECOM INC (De-listed 09/2007),375782,Chartwell Partners LLC,103022,Tony Cassara,332979,Director -  SD (Brd) (SD),,,Executive VP (Non-Brd),2000-08-01,2007-03-01
UNIVISION COMMUNICATIONS INC (De-listed 03/2007),31889,Chartwell Partners LLC,103022,John Perenchio,54062,Director -  SD (Brd) (SD),,,Executive (Non-Brd),1990-01-01,2003-01-01
UNIVISION COMMUNICATIONS INC (De-listed 03/2007),31889,Chartwell Partners LLC,103022,Robert Cahill,54002,VP/Secretary (Non-Brd),1992-12-01,2001-05-01,Executive VP/General Counsel (Non-Brd),1985-01-01,2004-06-30
UNIVISION COMMUNICATIONS INC (De-listed 03/2007),31889,Chartwell Partners LLC,103022,Robert Cahill,54002,Vice Chairman/Secretary (Non-Brd),2001-05-01,2007-03-29,Executive VP/General Counsel (Non-Brd),1985-01-01,2004-06-30
R R DONNELLEY & SONS CO,9519,United Way of Suburban Chicago,103027,Norman Wesley,51647,Independent Director (Brd) (SD),2001-09-01,2008-05-28,Committee Co-Chairman,,
PACTIV CORP (De-listed 11/2010),23645,United Way of Suburban Chicago,103027,Norman Wesley,51647,Independent Director (Brd) (SD),2001-12-01,2010-11-16,Committee Co-Chairman,,
BEAM INC (Fortune Brands Inc prior to 10/2011) (De-listed 04/2014),12348,United Way of Suburban Chicago,103027,Norman Wesley,51647,Chairman/CEO (Brd) (ED),1999-12-28,2008-01-01,Committee Co-Chairman,,
Dentons US LLP,1686476,United Way of Suburban Chicago,103027,Monty Newlin,1008888,Partner (Non-Brd),1994-01-01,2000-01-01,Council Member,,
"McGuireWoods LLP (McGuire, Woods, Battle & Boothe LLP prior to 2000)",250377,United Way of Suburban Chicago,103027,Monty Newlin,1008888,Partner (Non-Brd),2000-04-01,2003-06-01,Council Member,,
Harrison & Held LLP,1556787,United Way of Suburban Chicago,103027,Monty Newlin,1008888,Partner (Non-Brd),2003-06-01,2016-01-01,Council Member,,
HP INC (Hewlett-Packard Co prior to 11/2015),14722,Homeless Friendship Place,103032,Carol Mills,49546,Division General Manager (Non-Brd),1992-01-01,1998-07-01,Director -  SD,,
Kilpatrick Townsend & Stockton LLP (Kilpatrick Stockton LLP prior to 01/2011),374167,Homeless Friendship Place,103032,Suzanne Walker,1702313,Counsel (Non-Brd),2008-05-01,,Director -  SD,,
HP INC (Hewlett-Packard Co prior to 11/2015),14722,St. Luke's Shelter,103037,Carol Mills,49546,Division General Manager (Non-Brd),1992-01-01,1998-07-01,Director -  SD,,
ASHLAND GLOBAL HOLDINGS INC (Ashland Inc prior to 09/2016),2727,Valvoline Inc (Listed 09/2016),103042,Heidi Matheys,1861935,Division Senior VP (Non-Brd),2013-08-01,2016-09-01,Division Senior VP (Non-Brd),2016-05-13,2016-09-23
ASHLAND GLOBAL HOLDINGS INC (Ashland Inc prior to 09/2016),2727,Valvoline Inc (Listed 09/2016),103042,Mary Meixelsperger,1386031,Division CFO (Non-Brd),2016-06-20,2016-09-23,CFO (Non-Brd),2016-06-20,2016-09-23
ASHLAND GLOBAL HOLDINGS INC (Ashland Inc prior to 09/2016),2727,Valvoline Inc (Listed 09/2016),103042,Sara Stensrud,1119539,Division Chief People Officer (Non-Brd),2016-08-01,2016-09-23,Chief People and Communication Officer (Non-Brd),2016-08-01,2016-09-23
ASHLAND GLOBAL HOLDINGS INC (Ashland Inc prior to 09/2016),2727,Valvoline Inc (Listed 09/2016),103042,Sam Mitchell Jr,326851,Senior VP/Division President (Non-Brd),2011-07-01,2016-09-23,President (Brd) (ED),2016-05-01,2016-09-23
APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,Valvoline Inc (Listed 09/2016),103042,Lord  Manager,605628,Senior Counselor (Non-Brd),2010-01-01,,Independent Director (Brd) (SD),2016-09-21,2016-09-23
ASHLAND GLOBAL HOLDINGS INC (Ashland Inc prior to 09/2016),2727,Valvoline Inc (Listed 09/2016),103042,Lord  Manager,605628,Independent Director (Brd) (SD),2008-03-19,2017-01-26,Independent Director (Brd) (SD),2016-09-21,2016-09-23
ASHLAND GLOBAL HOLDINGS INC (Ashland Inc prior to 09/2016),2727,Valvoline Inc (Listed 09/2016),103042,J Willis,537447,Senior VP/CFO (Non-Brd),2013-05-03,,Director -  SD (Brd) (SD),,
POLYONE CORP,24748,Valvoline Inc (Listed 09/2016),103042,Bill Wulfsohn,483438,Independent Director (Brd) (SD),2011-10-10,,Director -  SD (Brd) (SD),,
ASHLAND GLOBAL HOLDINGS INC (Ashland Inc prior to 09/2016),2727,Valvoline Inc (Listed 09/2016),103042,Bill Wulfsohn,483438,Chairman/CEO (Brd) (ED),2015-01-01,,Director -  SD (Brd) (SD),,
