from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
CYTOKINETICS INC,138612,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Doctor Jim Spudich,340316,Scientific Advisor (Non-Brd),2012-03-01,,Member,,
MyoKardia Inc (Listed 10/2015),1900328,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Doctor Jim Spudich,340316,Founder (Non-Brd),,2015-10-29,Member,,
MYOKARDIA INC,2356681,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Doctor Jim Spudich,340316,Founder (Non-Brd),2015-10-29,,Member,,
MICROBOT MEDICAL INC (Stemcells Inc prior to 11/2016),29185,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Professor Doctor Irv Weissman,442588,Director -  SD (Brd) (SD),,,Member,,
FORTY SEVEN INC,2833848,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Professor Doctor Irv Weissman,442588,Independent Director (Brd) (SD),2018-06-28,,Member,,
ImaginAb Inc,1879627,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Doctor Sanjiv Gambhir,450067,Scientific Advisor (Non-Brd),,2018-01-01,Member,,
Grail Inc,2401522,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Doctor Sanjiv Gambhir,450067,Scientific Advisor (Non-Brd),2016-01-01,2019-01-01,Member,,
PURETECH HEALTH PLC,2298387,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Doctor Sanjiv Gambhir,450067,Employee (Non-Brd),2015-11-30,,Member,,
ENDRA LIFE SCIENCES INC,2655652,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Doctor Sanjiv Gambhir,450067,Independent Director (Brd) (SD),2017-05-09,,Member,,
NinePoint Medical Inc (Convergence Devices Inc prior to 10/2009),1680864,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Doctor Sanjiv Gambhir,450067,Advisory Board Member (Non-Brd),2012-02-01,,Member,,
Reflexion Medical Inc,1717608,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Doctor Sanjiv Gambhir,450067,Scientific Advisor (Non-Brd),,,Member,,
SUPPORT.COM INC (SupportSoft Inc prior to 06/2009),29623,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Roger Sippl,535542,Director -  SD (Brd) (SD),,,Council Chairman,,
BIO-TECHNE CORP (Techne Corp prior to 11/2014),30123,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Doctor Roel Nusse,1080466,Independent Director (Brd) (SD),2010-05-26,,Member,,
SERES THERAPEUTICS INC,2300298,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Professor Doctor David Relman,1295674,Scientific Advisor (Non-Brd),2015-06-26,2017-01-01,Member,,
CEPHEID (De-listed 11/2016),6358,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Professor Doctor David Relman,1295674,Scientific Advisor (Non-Brd),,2016-11-04,Member,,
HEAT BIOLOGICS INC,1967535,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Professor Doctor Robert Negrin,1292982,Scientific Advisor (Non-Brd),2017-10-23,,Member,,
AMGEN INC,2068,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Professor Doctor Robert Negrin,1292982,Scientific Advisor (Non-Brd),,,Member,,
Mountain View Pharmaceuticals Inc,577791,Stanford Cancer Institute (Stanford Cancer Center prior to 05/2011),1715105,Professor Doctor Robert Negrin,1292982,Scientific Advisor (Non-Brd),,,Member,,
