from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
CTI BIOPHARMA CORP (Cell Therapeutics Inc prior to 05/2014),6184,Columbia University School of Nursing,80621,Doctor Mary Mundinger,34896,Independent Director (Brd) (SD),1997-04-01,2016-04-29,Dean (Non-Brd),1986-01-01,1994-07-01
GENTIVA HEALTH SERVICES INC (De-listed 02/2015),13108,Columbia University School of Nursing,80621,Doctor Mary Mundinger,34896,Independent Director (Brd) (SD),2002-11-08,2009-05-14,Dean (Non-Brd),1986-01-01,1994-07-01
UNITEDHEALTH GROUP INC (United HealthCare Corp prior to 04/2000),32107,Columbia University School of Nursing,80621,Doctor Mary Mundinger,34896,Independent Director (Brd) (SD),1997-05-14,2008-06-05,Dean (Non-Brd),1986-01-01,1994-07-01
Welch Allyn Inc,98327,Columbia University School of Nursing,80621,Doctor Mary Mundinger,34896,Director -  SD (Brd) (SD),,,Dean (Non-Brd),1986-01-01,1994-07-01
Drinker Biddle & Reath LLP,862984,Columbia University School of Nursing,80621,Ellen Trytek,1779216,Chief Marketing Officer (Non-Brd),2015-03-01,2016-11-01,Advisory Board Member,,
Patina Solutions Group Inc,1706889,Columbia University School of Nursing,80621,Ellen Trytek,1779216,Senior VP/Chief Marketing Officer (Non-Brd),2016-11-01,2017-03-01,Advisory Board Member,,
HILL-ROM HLDGS INC (Hillenbrand Industries Inc prior to 04/2008),14805,Columbia University School of Nursing,80621,Doctor Anne Peirce,201053,Independent Director (Brd) (SD),2003-12-04,2007-02-08,Associate Editor (Non-Brd),2002-01-01,2007-01-01
BELO CORP (De-listed 12/2013),3983,Hoblitzelle Foundation,80623,Bill Solomon,81612,Independent Director (Brd) (SD),1983-04-01,2008-05-13,Vice Chairman,,
BELO CORP (De-listed 12/2013),3983,Hoblitzelle Foundation,80623,Bill Solomon,81612,Independent Director (Brd) (SD),1983-04-01,2008-05-13,Board Member -  SD,,
Austin Industries Inc,122417,Hoblitzelle Foundation,80623,Bill Solomon,81612,Chairman (Brd) (ED),2001-03-01,2008-03-17,Board Member -  SD,,
A H BELO CORP,563461,Hoblitzelle Foundation,80623,Don Williams,81582,Independent Director (Brd) (SD),2009-03-05,2010-06-10,Honorary Director,,
Austin Industries Inc,122417,Hoblitzelle Foundation,80623,Bill Solomon,81612,Chairman (Brd) (ED),2001-03-01,2008-03-17,Vice Chairman,,
TENET HEALTHCARE CORP,30412,Hoblitzelle Foundation,80623,Don Williams,81582,Independent Director (Brd) (SD),2005-03-23,2010-05-05,Honorary Director,,
TEXAS INSTRUMENTS INC,30509,Hoblitzelle Foundation,80623,Gerald Fronterhouse,34739,Independent Director (Brd) (SD),1986-01-01,2007-04-19,Chairman,,
