from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Weil Gotshal & Manges LLP,262182,Alan Guttmacher Institute Inc,247877,Nancy Buc,102912,Partner (Non-Brd),1981-01-01,1994-01-01,Director -  SD,,
Weil Gotshal & Manges LLP,262182,Alan Guttmacher Institute Inc,247877,Nancy Buc,102912,Partner (Non-Brd),1977-01-01,1980-01-01,Director -  SD,,
BIOSPHERE MEDICAL INC (Biosepra prior to 05/1999) (De-listed 09/2010),4404,Boston Medical Center (BMC),247892,Tim Barberich,140449,Director -  SD (Brd) (SD),,,Trustee,,
SEPRACOR INC (De-listed 10/2009),27627,Boston Medical Center (BMC),247892,Tim Barberich,140449,Chairman (Executive) (Brd) (ED),2008-05-13,2009-10-15,Trustee,,
SEPRACOR INC (De-listed 10/2009),27627,Boston Medical Center (BMC),247892,Tim Barberich,140449,Chairman (Brd) (SD),2008-05-13,2009-10-15,Trustee,,
DARA BIOSCIENCES INC (Point Therapeutics Inc prior to 02/2008) (De-listed 12/2015),421686,Boston Medical Center (BMC),247892,Tim Barberich,140449,Independent Director (Brd) (SD),2002-03-15,2008-02-12,Trustee,,
HEARTWARE INTERNATIONAL INC (Heartware Ltd prior to 11/2008) (De-listed 08/2016),925393,Boston Medical Center (BMC),247892,Tim Barberich,140449,Independent Director (Brd) (SD),2008-04-29,2016-08-23,Trustee,,
POLYMEDICA CORP (De-listed 10/2007),24739,Boston Medical Center (BMC),247892,Alan Solomont,180504,Independent Director (Brd) (SD),2005-09-23,2007-10-31,Vice Chairman,,
Corporation for National and Community Service (CNCS),79220,Boston Medical Center (BMC),247892,Alan Solomont,180504,Chairman (Non-Brd),2009-01-01,2009-01-01,Vice Chairman,,
Corporation for National and Community Service (CNCS),79220,Boston Medical Center (BMC),247892,Alan Solomont,180504,Director -  SD (Brd) (SD),,,Vice Chairman,,
CLEAN HARBORS INC,7045,Boston Medical Center (BMC),247892,Tom Shields,142103,Independent Director (Brd) (SD),1999-09-27,,Committee Member (Non-Brd),,
Turnitin LLC (Formerly known as iParadigms LLC),1485266,Boston Medical Center (BMC),247892,Mark Nunnelly,141625,Director -  SD (Brd) (SD),,,Committee Chairman,,
RAGE Frameworks Inc,1898122,Boston Medical Center (BMC),247892,Mark Nunnelly,141625,Director -  SD (Brd) (SD),,,Committee Chairman,,
HOLOGIC INC,14967,Boston Medical Center (BMC),247892,Elaine Ullian,88282,Independent Director (Brd) (SD),2017-12-01,2018-03-14,President/CEO (Brd) (ED),1996-07-01,2010-01-01
HOLOGIC INC,14967,Boston Medical Center (BMC),247892,Elaine Ullian,88282,Director -  SD (Brd) (SD),,,President/CEO (Brd) (ED),1996-07-01,2010-01-01
HOLOGIC INC,14967,Boston Medical Center (BMC),247892,Elaine Ullian,88282,Independent Director (Brd) (SD),2007-10-22,2015-06-16,President/CEO (Brd) (ED),1996-07-01,2010-01-01
VALEANT PHARMACEUTICALS INTERNATIONAL INC (ICN Pharmaceuticals prior to 11/2003) (De-listed 09/2010),15436,Boston Medical Center (BMC),247892,Elaine Ullian,88282,Independent Director (Brd) (SD),2004-05-25,2008-01-01,President/CEO (Brd) (ED),1996-07-01,2010-01-01
THERMO FISHER SCIENTIFIC INC (Thermo Electron Corp prior to 11/2006),30616,Boston Medical Center (BMC),247892,Elaine Ullian,88282,Independent Director (Brd) (SD),2009-02-26,,President/CEO (Brd) (ED),1996-07-01,2010-01-01
THERMO FISHER SCIENTIFIC INC (Thermo Electron Corp prior to 11/2006),30616,Boston Medical Center (BMC),247892,Elaine Ullian,88282,Independent Director (Brd) (SD),2001-07-26,2003-01-01,President/CEO (Brd) (ED),1996-07-01,2010-01-01
THERMO FISHER SCIENTIFIC INC (Thermo Electron Corp prior to 11/2006),30616,Boston Medical Center (BMC),247892,Elaine Ullian,88282,Presiding Independent Director (Brd) (SD),2003-01-01,2009-02-26,President/CEO (Brd) (ED),1996-07-01,2010-01-01
