from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Quirky Inc,1639293,Dwolla Corp,2005486,Scott Weiss,989143,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Platfora Inc,1879361,Dwolla Corp,2005486,Scott Weiss,989143,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Bracket Computing Inc,1949444,Dwolla Corp,2005486,Scott Weiss,989143,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ToutApp Inc,2353639,Dwolla Corp,2005486,Scott Weiss,989143,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ToutApp Inc,2353639,Dwolla Corp,2005486,Scott Weiss,989143,Strategic Advisor (Non-Brd),2016-01-01,2017-04-01,Director -  SD (Brd) (SD),,
Flywire Payments Corp (Flywire) (peerTransfer Corp prior to 12/2016),1884866,Dwolla Corp,2005486,Matt Harris,1391886,Director -  SD (Brd) (SD),,,Advisor (Non-Brd),,
MERRILL LYNCH & CO INC (De-listed 01/2009),20349,Braeburn Restaurant (The),2005501,Mary Henson,1348772,MD (Non-Brd),1989-01-01,2008-01-01,Investor (Non-Brd),2007-01-01,2009-01-01
AUTOWEB INC (Autobytel Inc prior to 10/2017),3112,Retention Performance Marketing Inc,2005512,Marvin Grimm,989009,Senior VP/General Manager (Non-Brd),2001-10-01,2007-07-01,VP/General Manager (Non-Brd),2001-01-01,2007-01-01
CARNIVAL CORP,5867,Manco Ltd,2005517,Stein Kruse,203688,Division Group CEO (Non-Brd),2013-12-01,,Chairman (Brd) (SD),2013-12-01,
CARNIVAL CORP,5867,Manco Ltd,2005517,Micky Arison,27496,Chairman (Brd) (ED),2013-07-03,,Chairman (Brd) (SD),,2013-12-01
CARNIVAL CORP,5867,Manco Ltd,2005517,Micky Arison,27496,Chairman/CEO (Brd) (ED),1993-05-01,2013-07-03,Chairman (Brd) (SD),,2013-12-01
FTD COMPANIES INC (De-listed 06/2019),2005533,FTD Companies Inc (Formerly Known as UNOL Intermediate Inc) (Listed 11/2013),2005532,John Higginson,1349389,Executive VP/Chief Technology Officer (Non-Brd),2013-11-01,2013-01-01,Executive VP/Chief Technology Officer (Non-Brd),2010-06-01,2013-11-01
CARLYLE GROUP LP,1816703,FTD COMPANIES INC (De-listed 06/2019),2005533,Michael Silverstein,1367339,Operating Executive (Non-Brd),2017-01-02,2018-09-01,Independent Director (Brd) (SD),2014-01-21,2017-06-06
MONDELEZ INTERNATIONAL INC (Kraft Foods Inc prior to 10/2012),18164,FTD COMPANIES INC (De-listed 06/2019),2005533,Tracey Belcourt,1271052,Executive VP - Strategy (Non-Brd),2012-10-01,2015-12-31,Independent Director (Brd) (SD),2014-02-05,2019-06-13
FORTUNE BRANDS HOME & SECURITY INC (Fortune Brands Home & Security LLC prior to 10/2011),1726944,FTD COMPANIES INC,2005533,Tracey Belcourt,1271052,Senior VP - Development (Non-Brd),2016-12-05,,Independent Director (Brd) (SD),2014-02-05,2019-06-13
QUOTIENT TECHNOLOGY INC (Coupons.com Inc prior to 10/2015),2052559,FTD COMPANIES INC (De-listed 06/2019),2005533,Mir Aamir,1199364,President/CEO (Brd) (ED),2017-09-01,2019-08-02,Independent Director (Brd) (SD),2018-06-05,2019-06-13
FEDERAL SIGNAL CORP,11652,FTD COMPANIES INC (De-listed 06/2019),2005533,Brian Cooper,491615,Consultant (Non-Brd),2017-03-21,2017-09-20,Interim CFO (Non-Brd),2017-09-05,2018-01-08
NAUTILUS INC (Nautilus Group prior to 04/2005),9335,FTD COMPANIES INC (De-listed 06/2019),2005533,Anne Saunders,486955,Independent Director (Brd) (SD),2012-04-02,,Division President (Non-Brd),2014-12-02,2016-04-01
