from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Barnes & Thornburg LLP,484329,Indianapolis Opera,487845,Eric Moy,1585059,Partner (Non-Brd),1994-01-01,,Director -  SD,,
Ice Miller LLP,957363,Indianapolis Opera,487845,Alan Goldstein,1489033,Associate (Non-Brd),,2015-01-01,Director -  SD,,
Ice Miller LLP,957363,Indianapolis Opera,487845,Jeff Lewis,1489097,Partner (Non-Brd),1979-06-01,,Honorary Board Member,,
SIMON PROPERTY GROUP INC,28041,Indianapolis Opera,487845,Julie Reed,1399723,Senior VP - Capital Markets (Non-Brd),2003-01-01,2014-01-01,Director -  SD,,
M Financial Holdings Incorporated (MFH) (M Financial Group),127242,Oregon Sports Authority,487881,Kevin Kukar,1829967,VP/Treasurer (Non-Brd),1998-04-01,,Director -  SD,,
JARDEN CORP (Alltrista prior to 05/2002) (De-listed 04/2016),1539,National Composite Center (NCC),487846,Richard Molen,202995,Independent Director (Brd) (SD),1993-01-01,2011-06-14,President/COO (Brd) (ED),1998-01-01,
OXFORD INDUSTRIES INC,23520,Conlee Co,487851,Cecil Conlee,202891,Independent Director (Brd) (SD),1985-01-01,2006-01-01,Director -  SD (Brd) (SD),,
NATIONAL BEVERAGE CORP,21580,Conlee Co,487851,Cecil Conlee,202891,Independent Director (Brd) (SD),2009-01-14,,Chairman (Brd) (SD),1990-01-01,
GLOBAL IMAGING SYSTEMS INC (De-listed 05/2007),13385,PPM America Capital Partners LLC,487855,Bruce Gorchow,203042,Director -  SD (Brd) (SD),,,President (Brd) (ED),1999-01-01,
LiquidHub Inc,564131,PPM America Capital Partners LLC,487855,Bruce Gorchow,203042,Director -  SD (Brd) (SD),,,President (Brd) (ED),1999-01-01,
GTCR LLC (GTCR Golder Rauner),84742,Wallace Theater Group Corp,487858,Dave Donnini,442054,MD (Brd) (ED),1998-01-01,,Director -  SD (Brd) (SD),,
SYNAGRO TECHNOLOGIES INC (De-listed 04/2007),29788,Wallace Theater Group Corp,487858,Dave Donnini,442054,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
PARKERVISION INC (De-listed 08/2018),23835,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Papken Der Torossian,445533,Independent Director (Brd) (SD),2003-06-26,2018-08-17,Advisory Board Member,,
THERMA-WAVE INC (De-listed 05/2007),30612,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Papken Der Torossian,445533,Chairman (Brd) (SD),2003-03-01,2004-10-18,Advisory Board Member,,
THERMA-WAVE INC (De-listed 05/2007),30612,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Papken Der Torossian,445533,Chairman (Brd) (SD),2004-10-18,2007-05-29,Advisory Board Member,,
NANOMETRICS INC,21489,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Papken Der Torossian,445533,Independent Director (Brd) (SD),2001-07-01,2003-03-01,Advisory Board Member,,
CHORDIANT SOFTWARE INC (De-listed 04/2010),6746,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Jack Moyer,456289,Vice President - HR (Non-Brd),2001-01-01,2006-01-01,Director -  SD,,
SMART MODULAR TECHNOLOGIES (WWH) INC (De-listed 08/2011),1000086,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Jack Moyer,456289,Vice President - HR (Non-Brd),2007-11-01,2011-08-26,Director -  SD,,
HERCULES CAPITAL INC (Hercules Technology Growth Capital Inc prior to 02/2016),601281,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Sam Bhaumik,507464,Senior MD/Head of Division (Non-Brd),2008-03-01,2011-10-04,Advisor,,
Square 1 Bank (Ceased Trading 10/2015),661167,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Sam Bhaumik,507464,Executive VP - Banking (Non-Brd),2011-10-24,2015-10-06,Advisor,,
SQUARE 1 FINANCIAL INC (De-listed 10/2015),2057473,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Sam Bhaumik,507464,Executive VP - Banking (Non-Brd),2014-03-27,2015-10-06,Advisor,,
ADVANCED ENERGY INDUSTRIES INC,864,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Doctor Barry Posner,336604,Independent Director (Brd) (SD),2004-08-17,2008-05-07,Director -  SD,,
BORLAND SOFTWARE CORP (Inprise Corp prior to 01/2001) (De-listed 07/2009),4840,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Carol MacKinlay,1259643,Division VP - HR (Non-Brd),2006-01-01,2007-01-01,Chairman,,
PLANTRONICS INC,24591,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Carol MacKinlay,1259643,Vice President - HR (Non-Brd),1995-01-01,2001-01-01,Chairman,,
ENCORE CAPITAL GROUP INC,483759,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Steve Gonabe,1114824,Senior VP - HR (Non-Brd),2011-04-15,2014-08-01,Member,,
NANTHEALTH INC,2149081,Junior Achievement of Silicon Valley and Monterey Bay Inc,487862,Alice Liang,2172080,Product Manager (Non-Brd),2016-08-01,2017-08-01,Advisory Chairman,,
GENERAL MILLS INC,13034,Green Giant Co,487864,David Clark II,1256402,Analyst (Non-Brd),1996-01-01,1999-01-01,Marketing Manager (Non-Brd),1999-03-01,2002-04-01
GENERAL MILLS INC,13034,Green Giant Co,487864,David Clark II,1256402,Head of Marketing (Non-Brd),1999-01-01,2002-01-01,Marketing Manager (Non-Brd),1999-03-01,2002-04-01
GENERAL MILLS INC,13034,Green Giant Co,487864,David Clark II,1256402,Analyst (Non-Brd),1995-01-01,1996-01-01,Marketing Manager (Non-Brd),1999-03-01,2002-04-01
KELLY SERVICES INC,17781,Campbell Mithun Esty (CME) Inc,487865,John Lichtenberg,1452939,Vice President - Global Marketing (Non-Brd),1998-01-01,2008-01-01,Various Positions (Non-Brd),1997-09-01,1998-09-01
7-ELEVEN INC (De-listed 11/2005),331,FLF Real Estate Ventures,487869,Gary Fernandes,89067,Independent Director (Brd) (SD),1991-04-11,2005-11-10,Chairman/President (Brd) (ED),2001-01-01,
BLOCKBUSTER INC (De-listed 07/2010),4622,FLF Real Estate Ventures,487869,Gary Fernandes,89067,Independent Director (Brd) (SD),2004-12-08,2010-07-07,Chairman/President (Brd) (ED),2001-01-01,
CA INC (CA Technologies) (De-listed 11/2018),7569,FLF Real Estate Ventures,487869,Gary Fernandes,89067,Independent Director (Brd) (SD),2010-05-06,2016-08-03,Chairman/President (Brd) (ED),2001-01-01,
CA INC (CA Technologies) (De-listed 11/2018),7569,FLF Real Estate Ventures,487869,Gary Fernandes,89067,Independent Director (Brd) (SD),2003-05-16,2009-09-01,Chairman/President (Brd) (ED),2001-01-01,
CA INC (CA Technologies) (De-listed 11/2018),7569,FLF Real Estate Ventures,487869,Gary Fernandes,89067,Interim Lead Independent Director (Brd) (SD),2009-09-01,2010-05-06,Chairman/President (Brd) (ED),2001-01-01,
WEBMETHODS INC (De-listed 06/2007),33213,FLF Real Estate Ventures,487869,Gary Fernandes,89067,Independent Director (Brd) (SD),2002-12-01,2005-05-11,Chairman/President (Brd) (ED),2001-01-01,
Anacomp Inc,68555,FLF Real Estate Ventures,487869,Gary Fernandes,89067,Director -  SD (Brd) (SD),,,Chairman/President (Brd) (ED),2001-01-01,
7-ELEVEN INC (De-listed 11/2005),331,Voyagers The Travel Store HoldingsInc,487870,Gary Fernandes,89067,Independent Director (Brd) (SD),1991-04-11,2005-11-10,President (Brd) (ED),1998-11-01,2001-10-04
JOHN WILEY & SONS INC,33491,Voyagers The Travel Store HoldingsInc,487870,Gary Fernandes,89067,Director -  SD (Brd) (SD),,,President (Brd) (ED),1998-11-01,2001-10-04
PLUG POWER INC,24645,Marlboro College,487872,Doctor Roger Saillant,320435,Advisor (Non-Brd),2008-04-07,2009-04-01,Adjunct Professor (Non-Brd),2008-12-01,2009-12-01
Pepper Hamilton LLP,122857,Marlboro College,487872,Lisa Kabnick,1353668,Division Chairman (Non-Brd),1980-01-01,2003-01-01,Trustee,,
Reed Smith LLP (Reed Smith Shaw & McClay LLP prior to 2000),465997,Marlboro College,487872,Lisa Kabnick,1353668,Partner (Non-Brd),2003-01-01,2008-01-01,Trustee,,
Reed Smith LLP (Reed Smith Shaw & McClay LLP prior to 2000),465997,Marlboro College,487872,Lisa Kabnick,1353668,Partner (Non-Brd),2008-01-01,2014-12-01,Trustee,,
Cahill Gordon & Reindel LLP,80214,Marlboro College,487872,Dean Nicyper,1761249,Attorney (Non-Brd),1985-01-01,1994-01-01,Trustee,,
S&P GLOBAL INC (McGraw Hill Financial Inc prior to 04/2016),19953,Marlboro College,487872,Ted Smyth,35456,Executive VP - Corporate Affairs (Non-Brd),2013-01-01,2015-05-01,Vice Chairman,,
S&P GLOBAL INC (McGraw Hill Financial Inc prior to 04/2016),19953,Marlboro College,487872,Ted Smyth,35456,Executive VP - Corporate Affairs (Non-Brd),2009-02-17,2013-01-01,Vice Chairman,,
Davis Wright Tremaine LLP,668006,Howard Gilman Foundation Inc,487873,Dan Kurtz,1629554,Partner (Non-Brd),2015-01-01,2016-01-01,Secretary,,
Holland & Knight LLP,464601,Howard Gilman Foundation Inc,487873,Dan Kurtz,1629554,Partner (Non-Brd),2001-01-01,2008-01-01,Director -  SD,,
Skadden Arps Slate Meagher & Flom LLP,76614,Howard Gilman Foundation Inc,487873,Dan Kurtz,1629554,Partner (Non-Brd),2008-01-01,2014-01-01,Director -  SD,,
Skadden Arps Slate Meagher & Flom LLP,76614,Howard Gilman Foundation Inc,487873,Dan Kurtz,1629554,Partner (Non-Brd),2008-01-01,2014-01-01,Chairman,,
Greenberg Traurig LLP,113127,Howard Gilman Foundation Inc,487873,Marvin Rosen,344627,Shareholder (Non-Brd),2009-01-01,,Treasurer,,
TERREMARK WORLDWIDE INC (Amtec prior to 04/2000) (De-listed 04/2011),30456,Howard Gilman Foundation Inc,487873,Marvin Rosen,344627,Independent Director (Brd) (SD),2000-04-28,2007-01-01,Treasurer,,
