from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),20777,Abbott Northwestern Hospital Foundation,851484,Roger Lacey,628041,Vice President - Corporate Strategy (Non-Brd),2007-10-17,2010-01-01,Director -  SD,,
COMMUNICATIONS SYSTEMS INC,7457,Abbott Northwestern Hospital Foundation,851484,Roger Lacey,628041,Independent Director (Brd) (SD),2008-07-02,2013-09-03,Director -  SD,,
COMMUNICATIONS SYSTEMS INC,7457,Abbott Northwestern Hospital Foundation,851484,Roger Lacey,628041,Chairman (Executive)/CEO (Brd) (ED),,,Director -  SD,,
COMMUNICATIONS SYSTEMS INC,7457,Abbott Northwestern Hospital Foundation,851484,Roger Lacey,628041,Vice Chairman/Interim CEO (Brd) (ED),2014-06-04,2015-02-27,Director -  SD,,
COMMUNICATIONS SYSTEMS INC,7457,Abbott Northwestern Hospital Foundation,851484,Roger Lacey,628041,Independent Vice Chairman (Brd) (SD),2013-09-03,2014-06-04,Director -  SD,,
COMMUNICATIONS SYSTEMS INC,7457,Abbott Northwestern Hospital Foundation,851484,Roger Lacey,628041,Vice Chairman/President/CEO (Brd) (ED),2016-01-01,2018-12-12,Director -  SD,,
FAIR ISAAC CORP (FICO) (Fair Isaac & Co Inc prior to 4/2003),11499,Abbott Northwestern Hospital Foundation,851484,Duane White,830030,Independent Director (Brd) (SD),2009-02-03,2016-02-24,Treasurer,,
TOTAL SYSTEM SERVICES INC (TSYS),30993,Abbott Northwestern Hospital Foundation,851484,Duane White,830030,Consultant (Non-Brd),2007-03-01,2007-05-16,Treasurer,,
TOTAL SYSTEM SERVICES INC (TSYS),30993,Abbott Northwestern Hospital Foundation,851484,Duane White,830030,Consultant (Non-Brd),2009-01-31,2011-04-01,Treasurer,,
FAIR ISAAC CORP (FICO) (Fair Isaac & Co Inc prior to 4/2003),11499,Abbott Northwestern Hospital Foundation,851484,Duane White,830030,Independent Director (Brd) (SD),2009-02-03,2016-02-24,Second Vice Chairman,,
TOTAL SYSTEM SERVICES INC (TSYS),30993,Abbott Northwestern Hospital Foundation,851484,Duane White,830030,Consultant (Non-Brd),2009-01-31,2011-04-01,Second Vice Chairman,,
TOTAL SYSTEM SERVICES INC (TSYS),30993,Abbott Northwestern Hospital Foundation,851484,Duane White,830030,Division President (Non-Brd),2007-05-16,2009-01-31,Second Vice Chairman,,
TOTAL SYSTEM SERVICES INC (TSYS),30993,Abbott Northwestern Hospital Foundation,851484,Duane White,830030,Consultant (Non-Brd),2007-03-01,2007-05-16,Second Vice Chairman,,
HEARTLAND FINANCIAL USA INC,14539,Abbott Northwestern Hospital Foundation,851484,Duane White,830030,Independent Director (Brd) (SD),2013-05-22,,Treasurer,,
RAPTOR PHARMACEUTICAL CORP (TorreyPines Therapeutics Inc prior to 09/2009) (De-listed 10/2016),3307,La Jolla Institute,851488,Doctor Bill Comer,503116,Chairman Emeritus (Non-Brd),2007-05-23,2009-02-01,Advisory Board Member,,
RAPTOR PHARMACEUTICAL CORP (TorreyPines Therapeutics Inc prior to 09/2009) (De-listed 10/2016),3307,La Jolla Institute,851488,Doctor Bill Comer,503116,Independent Director (Brd) (SD),2006-10-03,2007-05-23,Advisory Board Member,,
EvoNexus (Formerly known as CommNexus San Diego),850882,La Jolla Institute,851488,Rick Kornfeld,596191,Division Chairman (Brd) (SD),2009-01-01,2010-01-01,Director -  SD,,
EvoNexus (Formerly known as CommNexus San Diego),850882,La Jolla Institute,851488,Rick Kornfeld,596191,Vice Chairman (Brd) (SD),2002-01-01,2008-01-01,Director -  SD,,
NEXTWAVE WIRELESS INC (De-listed 07/2010),1024783,La Jolla Institute,851488,Rick Kornfeld,596191,Executive VP/Chief Strategy Officer (Non-Brd),2005-04-13,2008-01-01,Director -  SD,,
RESONANT INC,2071835,La Jolla Institute,851488,Rick Kornfeld,596191,Independent Director (Brd) (SD),2014-05-29,2018-06-12,Director -  SD,,
Fox Rothschild LLP (Formerly known as Fox Rothschild O'Brien & Frankel LLP),792455,Pennsylvania Family Institute,851490,Aaron Weems,1688321,Partner (Non-Brd),2014-05-01,,Editor (Non-Brd),,
AT&T INC (SBC Communications prior to 11/2005),27163,Global Crossing Telecommunications Co,851501,Dave Crowley,1292243,Sales Manager (Non-Brd),1988-01-01,1998-01-01,Director - Solutions (Non-Brd),1998-06-01,2005-05-01
Los Angeles Department of Water and Power (LADWP),1191408,Southern Nevada Water Authority,851505,Dave Wright,1647848,Senior Assistant General Manager (Non-Brd),2015-02-02,2015-01-01,Deputy General Manager/CFO (Non-Brd),2013-09-01,2015-02-01
Public Relations Society of America Inc (PRSA),79221,Southern Nevada Water Authority,851505,Vince Alberta,2191484,Delegate,,,Manager (Non-Brd),,
MICROSOFT CORP,20601,Swank Motion Pictures Inc,851506,Blair Westlake,1050056,Corporate VP (Non-Brd),2004-08-01,2014-01-15,Director -  SD (Brd) (SD),,
CINEDIGM CORP (Cinedigm Digital Cinema Corp prior to 09/2013),621870,Swank Motion Pictures Inc,851506,Blair Westlake,1050056,Independent Director (Brd) (SD),2015-07-30,2015-01-01,Director -  SD (Brd) (SD),,
CINEDIGM CORP (Cinedigm Digital Cinema Corp prior to 09/2013),621870,Swank Motion Pictures Inc,851506,Blair Westlake,1050056,Lead Independent Director (Brd) (SD),2015-01-01,2016-07-14,Director -  SD (Brd) (SD),,
StellaService Inc,1968373,Lott Community Development Corp,851508,Kristina Wiig,1883044,Vice President - Sales (Non-Brd),2017-01-01,2018-01-01,Director -  SD,,
JOS A BANK CLOTHIERS INC (De-listed 06/2014),17508,St Vincent Ferrer Church,851510,Peter Handal,448730,Director -  SD (Brd) (SD),,,Council Member,,
PREVU INC (Wilsons Leather Experts Inc prior to 08/2008) (De-listed 08/2008),33538,St Vincent Ferrer Church,851510,Peter Handal,448730,Independent Director (Brd) (SD),2005-04-21,2008-08-04,Council Member,,
PERRY ELLIS INTERNATIONAL INC (De-listed 10/2018),10435,St Vincent Ferrer Church,851510,Peter Handal,448730,Director -  SD (Brd) (SD),,,Council Member,,
PREVU INC (Wilsons Leather Experts Inc prior to 08/2008) (De-listed 08/2008),33538,Cardinal Cooke Guild,851511,Peter Handal,448730,Independent Director (Brd) (SD),2005-04-21,2008-08-04,Committee Member,,
FAIRPOINT COMMUNICATIONS INC (De-listed 07/2017),1684366,National Moot Court Team,851518,Bruce Metge,623556,Executive VP/Chief Legal Officer (Non-Brd),2016-09-06,2017-07-03,Member,,
Hillcrest Laboratories Inc,891869,National Moot Court Team,851518,Bruce Metge,623556,General Counsel (Non-Brd),2012-01-01,2016-01-01,Member,,
CATALYST HEALTH SOLUTIONS INC (Healthextras Inc prior to 10/2008) (De-listed 07/2012),14516,National Moot Court Team,851518,Bruce Metge,623556,General Counsel/Corporate Secretary (Non-Brd),2008-07-07,2012-03-01,Member,,
Polsinelli PC,2079155,National Moot Court Team,851518,Andrew Wilcox,1864577,Shareholder (Non-Brd),2016-11-01,,Member,,
Polsinelli PC,2079155,National Moot Court Team,851518,Andrew Wilcox,1864577,Attorney (Non-Brd),2008-09-01,2016-11-01,Member,,
Recursion Pharmaceuticals Inc (Recursion Pharmaceuticals LLC prior to 12/2015),2163229,National Moot Court Team,851518,Tim Considine,1888658,Senior VP - Strategic Development (Non-Brd),2016-11-01,,Member,,
Hinckley Allen & Snyder LLP,530153,National Moot Court Team,851518,John Connelly,1884286,Partner (Non-Brd),2009-01-01,,Member,,
EXPEDIA GROUP INC (Expedia Inc prior to 03/2018),770141,National Moot Court Team,851518,Michael Graham,1857499,Global Director (Non-Brd),2014-07-01,,Member,,
Baker Donelson Bearman Caldwell & Berkowitz PC (Formerly Known as Baker Worthington Crossley Stansberry & Woolf),531250,National Moot Court Team,851518,Angie Davis,1963329,Shareholder (Non-Brd),1999-01-01,,Member,,
Nexsen Pruet LLC,1613373,National Moot Court Team,851518,Laurie Becker,2181782,Member/Partner (Non-Brd),,,Member,,
Locke Lord LLP (Locke Lord Bissell & Liddell LLP prior to 09/2011),1220302,National Moot Court Team,851518,Sheryl Hanley,2171556,Chief Human Resource Officer (Non-Brd),2019-01-01,,Member,,
Locke Lord LLP (Locke Lord Bissell & Liddell LLP prior to 09/2011),1220302,National Moot Court Team,851518,Sheryl Hanley,2171556,Director - Relations (Non-Brd),2015-01-01,2019-01-01,Member,,
Plunkett & Cooney PC,491083,National Moot Court Team,851518,Timothy Sheridan,2128516,Managing Partner (Brd) (ED),2018-02-01,,Member,,
Kirkland & Ellis LLP (KE),461609,National Moot Court Team,851518,Ashley Littlefield,2099306,Partner (Non-Brd),2017-10-01,,Member,,
Plunkett & Cooney PC,491083,National Moot Court Team,851518,Timothy Sheridan,2128516,Managing Partner (Brd) (ED),2014-02-18,2018-02-01,Member,,
LIFEPOINT HEALTH INC (LifePoint Hospitals Inc prior to 05/2015) (De-listed 11/2018),18856,National Moot Court Team,851518,Reggie Hill,2031663,Senior VP/Chief Policy Officer (Non-Brd),2015-06-01,2018-11-16,Member,,
LIFEPOINT HEALTH INC (LifePoint Hospitals Inc prior to 05/2015) (De-listed 11/2018),18856,National Moot Court Team,851518,Reggie Hill,2031663,Chief Compliance Officer (Non-Brd),2013-08-01,2015-06-01,Member,,
Robinson & Cole LLP,489312,National Moot Court Team,851518,Chris Foster,1656528,Partner (Non-Brd),1987-09-01,2018-01-01,Member,,
Robinson & Cole LLP,489312,National Moot Court Team,851518,Chris Foster,1656528,Of Counsel (Non-Brd),2018-01-01,,Member,,
Stoel Rives LLP,271192,National Moot Court Team,851518,Steve Lovett,1663519,Partner (Non-Brd),1990-01-01,,Member,,
Morgan Lewis & Bockius LLP,250597,National Moot Court Team,851518,Charles Malaret,1647382,Partner (Non-Brd),,,Member,,
Snell & Wilmer LLP,421823,National Moot Court Team,851518,Pat Fowler,1665884,Partner (Non-Brd),1988-06-01,,Member,,
Gordon Rees Scully Mansukhani LLP (Gordon & Rees LLP prior to 2014),1499048,National Moot Court Team,851518,Saxon Saxon,1630884,Partner (Non-Brd),2015-09-01,,Member,,
Nelson Mullins Riley & Scarborough LLP,43481,National Moot Court Team,851518,David Traylor Jr,1642007,Partner (Non-Brd),,,Member,,
Quarles & Brady LLP (Formerly known as Quarles & Brady Streich Lang LLP),105032,National Moot Court Team,851518,Ed Salanga,1641276,Partner (Non-Brd),2000-09-01,,Member,,
Gordon Rees Scully Mansukhani LLP (Gordon & Rees LLP prior to 2014),1499048,National Moot Court Team,851518,Deanna Rader,1630815,Partner (Non-Brd),2010-10-01,2016-04-01,Member,,
Frost Brown Todd LLC (FBT),113697,National Moot Court Team,851518,Carrie Doehrmann,1640844,Partner (Non-Brd),2013-02-06,,Member,,
Jackson Walker LLP (Formerly known as Jackson & Walker LLP),128162,National Moot Court Team,851518,Retta Miller,1635014,Partner (Non-Brd),1985-01-01,,Member,,
Quarles & Brady LLP (Formerly known as Quarles & Brady Streich Lang LLP),105032,National Moot Court Team,851518,Isaac Gabriel,1640529,Partner (Non-Brd),2002-09-01,,Member,,
Davis Wright Tremaine LLP,668006,National Moot Court Team,851518,Mike Killeen,1629545,Partner (Non-Brd),1979-08-01,,Member,,
K&L Gates LLP,1227160,National Moot Court Team,851518,Joseph Lagrotteria,1634608,Of Counsel (Non-Brd),2019-08-15,,Member,,
LeClairryan PLLC (LeClairRyan PC prior to 2018),1327444,National Moot Court Team,851518,Joseph Lagrotteria,1634608,Member (Non-Brd),2015-01-01,2019-01-01,Member,,
LeClairryan PLLC (LeClairRyan PC prior to 2018),1327444,National Moot Court Team,851518,Michele Kirrane,1634602,Partner (Non-Brd),2009-06-01,2019-01-01,Member,,
Nelson Mullins Riley & Scarborough LLP,43481,National Moot Court Team,851518,Samuel Hutto,1639851,Partner (Non-Brd),1990-01-01,,Member,,
Quarles & Brady LLP (Formerly known as Quarles & Brady Streich Lang LLP),105032,National Moot Court Team,851518,Josh Fleming,1639795,Partner (Non-Brd),2014-05-01,,Member,,
Frost Brown Todd LLC (FBT),113697,National Moot Court Team,851518,Dennis Conniff,1639703,Partner (Non-Brd),1995-01-01,,Member,,
Fisher & Phillips LLP,665035,National Moot Court Team,851518,John Thompson,1631822,Partner (Non-Brd),1978-04-01,2018-01-01,Member,,
Fisher & Phillips LLP,665035,National Moot Court Team,851518,John Thompson,1631822,Senior Counsel (Non-Brd),2018-01-01,,Member,,
Porter Wright Morris & Arthur LLP (PWMA),126832,National Moot Court Team,851518,Rick Mescher,1639248,Partner (Non-Brd),1999-08-01,,Member,,
Dinsmore & Shohl LLP (Dinsmore & Shohl PLL prior to 10/1996),82414,National Moot Court Team,851518,Barbara Edelman,1638882,Partner (Non-Brd),2018-01-01,,Member,,
Dinsmore & Shohl LLP (Dinsmore & Shohl PLL prior to 10/1996),82414,National Moot Court Team,851518,Barbara Edelman,1638882,Partner (Brd) (ED),2018-01-01,,Member,,
