from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
IDW Media Holdings Inc (CTM Media Holdings Inc prior to 08/2015),1580624,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman (Executive) (Brd) (ED),,,Chairman/CEO (Brd) (ED),2018-01-01,2018-03-26
GENIE ENERGY LTD,1731142,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman (Brd) (ED),2017-11-01,,Chairman/CEO (Brd) (ED),2018-01-01,2018-03-26
GENIE ENERGY LTD,1731142,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman (Brd) (ED),2011-10-26,2014-01-01,Chairman/CEO (Brd) (ED),2018-01-01,2018-03-26
ZEDGE INC,2470350,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Vice Chairman (Brd) (SD),2016-11-14,,Chairman/CEO (Brd) (ED),2018-01-01,2018-03-26
RAFAEL HOLDINGS INC,2799121,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman/CEO (Brd) (ED),2018-03-26,,Chairman/CEO (Brd) (ED),2018-01-01,2018-03-26
IDT CORP,15501,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman (Brd) (ED),2013-12-31,,Chairman (Brd) (SD),2017-07-27,2018-01-01
IDT CORP,15501,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman (Brd) (ED),2002-12-01,2009-10-21,Chairman (Brd) (SD),2017-07-27,2018-01-01
Rafael Pharmaceuticals Inc (Cornerstone Pharmaceuticals Inc prior to 06/2017),666783,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman (Executive) (Brd) (ED),,,Chairman (Brd) (SD),2017-07-27,2018-01-01
IDW Media Holdings Inc (CTM Media Holdings Inc prior to 08/2015),1580624,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman (Executive) (Brd) (ED),,,Chairman (Brd) (SD),2017-07-27,2018-01-01
GENIE ENERGY LTD,1731142,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman (Brd) (ED),2017-11-01,,Chairman (Brd) (SD),2017-07-27,2018-01-01
GENIE ENERGY LTD,1731142,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman (Brd) (ED),2011-10-26,2014-01-01,Chairman (Brd) (SD),2017-07-27,2018-01-01
GENIE ENERGY LTD,1731142,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman/CEO (Brd) (ED),2014-01-01,2017-11-01,Chairman (Brd) (SD),2017-07-27,2018-01-01
ZEDGE INC,2470350,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Vice Chairman (Brd) (SD),2016-11-14,,Chairman (Brd) (SD),2017-07-27,2018-01-01
RAFAEL HOLDINGS INC,2799121,Rafael Holdings Inc (Listed 03/2018),2799109,Howard Jonas,141232,Chairman/CEO (Brd) (ED),2018-03-26,,Chairman (Brd) (SD),2017-07-27,2018-01-01
IDT CORP,15501,RAFAEL HOLDINGS INC,2799121,Menachem Ash,767906,Executive VP - Legal Affairs (Non-Brd),2012-10-01,,President/General Counsel (Non-Brd),2018-03-26,
IDT CORP,15501,RAFAEL HOLDINGS INC,2799121,Joyce Mason,141296,Executive VP/General Counsel/Corporate Secretary (Non-Brd),2006-12-14,,Corporate Secretary (Non-Brd),2018-03-26,
GENIE ENERGY LTD,1731142,RAFAEL HOLDINGS INC,2799121,Joyce Mason,141296,Corporate Secretary (Non-Brd),,,Corporate Secretary (Non-Brd),2018-03-26,
ZEDGE INC,2470350,RAFAEL HOLDINGS INC,2799121,Joyce Mason,141296,Corporate Secretary (Non-Brd),2016-06-01,,Corporate Secretary (Non-Brd),2018-03-26,
Rafael Pharmaceuticals Inc (Cornerstone Pharmaceuticals Inc prior to 06/2017),666783,RAFAEL HOLDINGS INC,2799121,Howard Jonas,141232,Chairman (Executive) (Brd) (ED),,,Chairman/CEO (Brd) (ED),2018-03-26,
IDW Media Holdings Inc (CTM Media Holdings Inc prior to 08/2015),1580624,RAFAEL HOLDINGS INC,2799121,Howard Jonas,141232,Chairman/CEO (Brd) (ED),2019-02-01,,Chairman/CEO (Brd) (ED),2018-03-26,
IDW Media Holdings Inc (CTM Media Holdings Inc prior to 08/2015),1580624,RAFAEL HOLDINGS INC,2799121,Howard Jonas,141232,Chairman (Executive) (Brd) (ED),,,Chairman/CEO (Brd) (ED),2018-03-26,
GENIE ENERGY LTD,1731142,RAFAEL HOLDINGS INC,2799121,Howard Jonas,141232,Chairman (Brd) (ED),2017-11-01,,Chairman/CEO (Brd) (ED),2018-03-26,
GENIE ENERGY LTD,1731142,RAFAEL HOLDINGS INC,2799121,Howard Jonas,141232,Chairman (Brd) (ED),2011-10-26,2014-01-01,Chairman/CEO (Brd) (ED),2018-03-26,
ZEDGE INC,2470350,RAFAEL HOLDINGS INC,2799121,Howard Jonas,141232,Vice Chairman (Brd) (SD),2016-11-14,,Chairman/CEO (Brd) (ED),2018-03-26,
Innovative Food Holdings Inc,1450903,RAFAEL HOLDINGS INC,2799121,David Polinsky,1464601,Independent Director (Brd) (SD),2019-07-24,,CFO (Non-Brd),2018-03-26,
EventTracker Security LLC (Prism Microsystems Inc prior to 02/2013),2722135,Edutech LLC,2799130,John Christly,2000053,Global Chief Information Security Officer (Non-Brd),2016-10-01,2017-10-01,Advisory Board Member (Non-Brd),,
ANTHEM INC (WellPoint Inc prior to 12/2014),2273,IngenioRx Inc,2799132,Brian Griffin,487373,Executive VP/Division CEO (Non-Brd),2018-03-01,2018-05-10,Executive VP/CEO (Brd) (ED),2018-03-01,2018-05-10
SAREPTA THERAPEUTICS INC (AVI BioPharma Inc prior to 07/2012),3218,IGM Biosciences Inc,2799135,Doctor Kathy Behrens Wilsey,182473,Independent Chairwoman (Brd) (SD),2015-04-16,,Director -  SD (Brd) (SD),,
MiMedx Group Inc,2941871,IGM Biosciences Inc,2799135,Doctor Kathy Behrens Wilsey,182473,Independent Chairwoman (Brd) (SD),2019-06-17,,Director -  SD (Brd) (SD),,
IDEAYA Biosciences Inc (Listed 05/2019),2452079,IGM Biosciences Inc,2799135,Doctor Julie Hambleton,1334762,Senior VP/Chief Medical Officer (Non-Brd),2018-03-13,2019-05-23,Director -  SD (Brd) (SD),,
IDEAYA BIOSCIENCES INC,3035624,IGM Biosciences Inc,2799135,Doctor Julie Hambleton,1334762,Senior VP/Chief Medical Officer (Non-Brd),2019-05-23,,Director -  SD (Brd) (SD),,
ACHAOGEN INC (De-listed 04/2019),2053236,IGM Biosciences Inc,2799135,Doctor Bill Strohl,2021214,Advisory Board Member (Non-Brd),2018-01-01,2019-04-26,Director -  SD (Brd) (SD),,
Kereos Inc,626417,IGM Biosciences Inc,2799135,Fred Schwarzer,1468322,Chairman (Brd) (SD),2009-03-01,,Chairman/CEO (Brd) (ED),2014-01-01,
