from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
SIGMATRON INTERNATIONAL INC,27945,Social Cube Inc (Lexon Technologies Inc prior to 05/2012),18776,Tom Rieck,442605,Independent Director (Brd) (SD),1993-11-01,,Director -  SD (Brd) (SD),,
Genomatica Inc,831255,LG CHEM LTD,18782,Doctor Sang Lee,1346388,Scientific Advisor (Non-Brd),2006-01-01,,Professor (Non-Brd),2004-01-01,2010-01-01
JOHN WILEY & SONS INC,33491,LG CHEM LTD,18782,Doctor Sang Lee,1346388,Editor-in-Chief (Non-Brd),2008-01-01,,Professor (Non-Brd),2004-01-01,2010-01-01
QUALCOMM INC,25529,LG ELECTRONICS INC,18783,Doctor Sung Kim,1070598,Senior VP/Regional President (Non-Brd),,2009-06-01,MD (Non-Brd),,2009-11-01
BLACKBERRY LTD (Research In Motion Ltd prior to 07/2013),26104,LG ELECTRONICS INC,18783,Pat Button,1346637,Regional VP - Sales (Non-Brd),2009-09-01,2011-08-01,Vice President - Sales/Mktg (Non-Brd),2009-03-12,2012-11-01
TE CONNECTIVITY LTD (Tyco Electronics Ltd prior to 03/2011),874057,LG ELECTRONICS INC,18783,Yong Nam,1143949,Independent Director (Brd) (SD),2012-03-07,,Advisor (Non-Brd),2011-04-01,2012-01-01
INTERDIGITAL INC,1141059,LG ELECTRONICS INC,18783,Doctor BK Yi,1205295,Committee Member (Non-Brd),2010-01-01,2014-04-29,Senior Executive VP (Non-Brd),2009-12-01,2012-01-01
PHOTON DYNAMICS INC (De-listed 10/2008),24398,LG ELECTRONICS INC,18783,Michael Kim,200910,Independent Director (Brd) (SD),1991-01-01,2008-10-03,Senior VP (Non-Brd),1993-01-01,1999-02-01
BioSolar Inc (BioSolar Labs Inc prior to 06/2006),1145249,LG ELECTRONICS INC,18783,Doctor Sung-Jin Cho,1405332,Technology Advisor (Non-Brd),2016-04-05,,Vice Chairman/Division CEO (Non-Brd),2016-12-01,
JOHNSON CONTROLS INC (De-listed 09/2016),17479,LG ELECTRONICS INC,18783,Doctor Sung-Jin Cho,1405332,Leader (Non-Brd),2008-01-01,2014-01-01,Division President/Division CEO (Non-Brd),2012-12-01,2016-12-01
JOHNSON CONTROLS INC (De-listed 09/2016),17479,LG ELECTRONICS INC,18783,Doctor Sung-Jin Cho,1405332,Leader (Non-Brd),2008-01-01,2014-01-01,Division Executive VP (Non-Brd),2005-01-01,2012-12-01
BioSolar Inc (BioSolar Labs Inc prior to 06/2006),1145249,LG ELECTRONICS INC,18783,Doctor Sung-Jin Cho,1405332,Technology Advisor (Non-Brd),2016-04-05,,Division President/Division CEO (Non-Brd),2012-12-01,2016-12-01
Bluetooth Special Interest Group (SIG) Inc,750199,LG ELECTRONICS INC,18783,Minsoo Lee,1378876,Director -  SD (Brd) (SD),,,Chief Engineer (Non-Brd),2011-01-01,
NETLIST INC (De-listed 09/2018),599918,LG ELECTRONICS INC,18783,JB Kim,1536285,Regional Executive VP - Sales (Non-Brd),2015-04-30,2017-01-01,Executive Advisor (Non-Brd),2012-01-01,2015-01-01
PRUDENTIAL FINANCIAL INC,25332,LI & FUNG LTD,18792,Doctor Victor Fung,764970,Advisory Chairman (Non-Brd),,,Group Chairman (Brd) (SD),2000-10-04,2012-05-14
PRUDENTIAL FINANCIAL INC,25332,LI & FUNG LTD,18792,Doctor Victor Fung,764970,Advisory Chairman (Non-Brd),,,Honorary Chairman (Brd) (SD),2012-05-14,
KENNETH COLE PRODUCTIONS INC (De-listed 09/2012),17802,LI & FUNG LTD,18792,Carol Massoni,1108401,Division President (Non-Brd),2011-01-18,2012-09-25,Regional Senior VP - Ops (Non-Brd),2009-01-01,2011-02-01
GENERAL ELECTRIC CO,12986,LI & FUNG LTD,18792,John Rice,32375,Division Chairman (Non-Brd),2018-11-19,,Independent NED (Brd) (SD),2018-01-10,
GENERAL ELECTRIC CO,12986,LI & FUNG LTD,18792,John Rice,32375,Vice Chairman (Brd) (SD),2017-12-20,2018-03-01,Independent NED (Brd) (SD),2018-01-10,
BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,LI & FUNG LTD,18792,John Rice,32375,Director -  SD (Brd) (SD),,,Independent NED (Brd) (SD),2018-01-10,
DXC TECHNOLOGY CO (Computer Sciences Corp prior to 04/2017),7584,LI & FUNG LTD,18792,Professor Franklin McFarlan,54922,Independent Director (Brd) (SD),2009-08-03,2012-08-07,Independent NED (Brd) (SD),2000-10-04,2015-05-21
