from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Communities First Financial Corp,2534543,Tehran Shriners,2535266,Dave Price,1791531,Independent Chairman (Brd) (SD),2014-11-07,2018-05-15,Member,,
Communities First Financial Corp,2534543,Sunnyside Country Club,2535269,Dave Price,1791531,Independent Chairman (Brd) (SD),2014-11-07,2018-05-15,Member,,
POLARIS INC (Polaris Industries Inc prior to 08/2019),24706,Don Stevens LLC,2535272,Mike Malone,204001,Advisor (Non-Brd),2016-03-02,2018-03-01,Director -  SD (Brd) (SD),,
POLARIS INC (Polaris Industries Inc prior to 08/2019),24706,Don Stevens LLC,2535272,Mike Malone,204001,CFO/VP - Finance (Non-Brd),2010-01-21,2015-08-03,Director -  SD (Brd) (SD),,
POLARIS INC (Polaris Industries Inc prior to 08/2019),24706,Don Stevens LLC,2535272,Mike Malone,204001,Executive VP - Services (Non-Brd),2015-08-03,2016-03-01,Director -  SD (Brd) (SD),,
ARMSTRONG FLOORING INC,2436910,Don Stevens LLC,2535272,Mike Malone,204001,Independent Director (Brd) (SD),2016-10-01,,Director -  SD (Brd) (SD),,
CAMPING WORLD HOLDINGS INC,2538992,Don Stevens LLC,2535272,Mike Malone,204001,Independent Director (Brd) (SD),2019-05-15,,Director -  SD (Brd) (SD),,
PACIFIC ETHANOL INC,748451,Fresno Estate Planning Council,2535273,Terry Stone,481147,Independent Director (Brd) (SD),2005-03-23,,Member,,
Communities First Financial Corp,2534543,Fresno Estate Planning Council,2535273,Dave Price,1791531,Independent Chairman (Brd) (SD),2014-11-07,2018-05-15,Member,,
Communities First Financial Corp,2534543,Brentwood Lake Club Inc,2535274,Dave Price,1791531,Independent Chairman (Brd) (SD),2014-11-07,2018-05-15,Member,,
APPLE INC (Apple Computer Inc prior to 01/2007),2355,Connectifier Inc,2535276,Joe Totten,1975433,Executive (Non-Brd),2016-01-01,2017-04-01,Head of Sales (Non-Brd),2012-11-01,2016-02-01
CATALENT INC,2129696,Neutral Glass & Allied Industries Pvt Ltd,2535281,Uwe Roehrhoff,650660,Independent Director (Brd) (SD),2017-02-03,2018-02-04,Director -  SD (Brd) (SD),,
CATALENT INC,2129696,Corning Pharmaceutical Packaging LLC,2535285,Uwe Roehrhoff,650660,Independent Director (Brd) (SD),2017-02-03,2018-02-04,Director -  SD (Brd) (SD),,
FTD COMPANIES INC (De-listed 06/2019),2005533,Patriot Media Group LLC,2535288,Dennis Holt,64762,Independent Director (Brd) (SD),2013-11-01,2018-06-05,Chairman/CEO (Brd) (ED),,
CGX ENERGY INC,6436,JHI Associates Inc,2535297,John Cullen,606145,Independent Director (Brd) (SD),2008-01-01,2016-02-10,CEO (Brd) (ED),2014-01-01,
SOL GLOBAL INVESTMENTS CORP (Scythian Biosciences Corp prior to 10/2018),1985359,JHI Associates Inc,2535297,John Cullen,606145,Director -  SD (Brd) (SD),,,CEO (Brd) (ED),2014-01-01,
Cannabics Pharmaceuticals Inc (American Mining Corp prior to 05/2014),1147574,JHI Associates Inc,2535297,Dick Boyce,746905,Geoscientist (Non-Brd),,2015-01-01,Executive VP (Brd) (ED),2014-10-01,
Communities First Financial Corp,2534543,David N Price & Associates Inc,2535300,Dave Price,1791531,Independent Chairman (Brd) (SD),2014-11-07,2018-05-15,President/CEO (Non-Brd),1971-01-01,
Communities First Financial Corp,2534543,Holt Lumber Inc,2535309,Jack Holt,1791542,Independent Director (Brd) (SD),2014-11-07,,President (Non-Brd),,
Communities First Financial Corp,2534543,Fiberfab LLC,2535312,Jack Holt,1791542,Independent Director (Brd) (SD),2014-11-07,,Partner (Non-Brd),,
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Pareto Inc,2535314,Terry Peets,508653,Independent Director (Brd) (SD),2006-11-21,2012-03-09,Director -  SD (Brd) (SD),,
Inmar Inc,937609,Pareto Inc,2535314,Terry Peets,508653,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Communities First Financial Corp,2534543,Astoria Trust Bank,2535315,Joel Slonski,1791559,Independent Director (Brd) (SD),2014-11-07,,Director -  SD (Brd) (SD),,
Communities First Financial Corp,2534543,Astoria Trust Bank,2535315,Jack Holt,1791542,Independent Director (Brd) (SD),2014-11-07,,Director -  SD (Brd) (SD),,
Communities First Financial Corp,2534543,Astoria Trust Bank,2535315,Dave Price,1791531,Independent Chairman (Brd) (SD),2014-11-07,2018-05-15,Chairman (Brd) (SD),,
Communities First Financial Corp,2534543,Astoria Trust Bank,2535315,Robert Reed,1791516,Executive VP/Chief Credit Officer (Non-Brd),2014-11-07,,Executive VP/Chief Credit Officer (Non-Brd),2008-12-01,
Communities First Financial Corp,2534543,Lorenz & Associates Inc,2535317,Lorrie Lorenz,1791543,Independent Director (Brd) (SD),2014-11-07,,Principal (Non-Brd),,
RED LION HOTELS CORPORATION (WestCoast Hospitality prior to 09/2005),33336,Cruise Inn RV Parks,2535322,Bernie Moyle,1792089,Executive VP/COO (Non-Brd),2016-10-01,2018-05-31,Director -  SD (Brd) (SD),,
RED LION HOTELS CORPORATION (WestCoast Hospitality prior to 09/2005),33336,Cruise Inn RV Parks,2535322,Bernie Moyle,1792089,Consultant (Non-Brd),2018-06-01,,Director -  SD (Brd) (SD),,
JPMORGAN CHASE & CO,17528,Zoologische Gesellschaft Frankfurt von 1858 eV (Frankfurt Zoological Society),2535334,Matt Arnold,1524287,Division MD (Non-Brd),2011-10-01,,Trustee,,
WorkJam Inc,2437751,Digital Foodie Ltd,2535348,Irwin Kramer,507935,Chairman (Brd) (SD),2014-10-01,,Chairman (Brd) (SD),2016-05-01,
WorkJam Inc,2437751,Speedware Investment Ltd,2535349,Irwin Kramer,507935,Chairman (Brd) (SD),2014-10-01,,Director -  SD (Brd) (SD),,
GLOBAL SELF STORAGE INC (Self Storage Group Inc prior to 01/2016),2395496,Ninigret Trading Corp,2535354,Russell Burke III,514718,Independent Director (Brd) (SD),2016-01-19,,President (Non-Brd),,
Communities First Financial Corp,2534543,Wm B Saleh Co Inc,2535355,Mark Saleh,1791555,Independent Chairman (Brd) (SD),2018-05-15,,President/CEO (Non-Brd),1980-01-01,
Communities First Financial Corp,2534543,Wm B Saleh Co Inc,2535355,Mark Saleh,1791555,Independent Vice Chairman (Brd) (SD),2014-11-07,2018-05-15,President/CEO (Non-Brd),1980-01-01,
Senova Systems Inc,1643321,Mimetas BV,2535357,Doctor Herb Heyneker,1465617,Scientific Advisor (Non-Brd),2012-02-27,,Chairman (Brd) (SD),2014-06-01,
Communities First Financial Corp,2534543,Slonski & Sailors CPA,2535367,Joel Slonski,1791559,Independent Director (Brd) (SD),2014-11-07,,Partner (Non-Brd),,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Bruce Stephenson,1792513,Division Senior VP/Chief Strategy Officer (Non-Brd),2016-10-03,2017-10-05,Senior VP/Chief Corporate Development Officer/Chief Strategy Officer (Non-Brd),2016-10-03,2017-10-05
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Mike Greenley,1788827,Division Group President (Non-Brd),2018-01-15,,Group President (Non-Brd),2018-01-15,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Michelle Kley,1693817,Senior VP/General Counsel/Corporate Secretary (Non-Brd),2017-10-05,2019-04-01,Senior VP/General Counsel/Corporate Secretary (Non-Brd),2017-10-05,2019-03-01
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Michelle Kley,1693817,Division Chief Legal and Compliance Officer (Non-Brd),2016-10-03,2017-10-05,Senior VP/Chief Legal Officer/Chief Compliance Officer (Non-Brd),2016-07-01,2017-10-05
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,General Bob Kehler,1380687,Independent Corporate Director (Brd) (SD),2016-11-01,,Director -  SD (Brd) (SD),,
NORTHROP GRUMMAN CORP,22521,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,General Bob Kehler,1380687,Special Advisor (Non-Brd),,,Director -  SD (Brd) (SD),,
MITRE Corp (The),80737,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,General Bob Kehler,1380687,Trustee (Brd) (SD),2014-01-01,,Director -  SD (Brd) (SD),,
MONOCLE ACQUISITION CORP,2991439,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,General Bob Kehler,1380687,Independent Director (Brd) (SD),2019-02-07,,Director -  SD (Brd) (SD),,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Lori Garver,1594109,Independent Director (Brd) (SD),2015-07-30,,Director -  SD (Brd) (SD),,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Steve Oldham,1907406,Senior VP (Non-Brd),2015-08-01,2018-01-01,Senior VP (Non-Brd),2015-08-01,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Joanne Isham,536812,Independent Corporate Director (Brd) (SD),2016-11-01,,Director -  SD (Brd) (SD),,
Camber Corp,607103,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Joanne Isham,536812,Advisor (Non-Brd),,,Director -  SD (Brd) (SD),,
Cleversafe Inc,1019566,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Joanne Isham,536812,Advisor (Non-Brd),,,Director -  SD (Brd) (SD),,
HyTrust Inc,1390320,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Joanne Isham,536812,Advisory Board Member (Non-Brd),2016-03-28,,Director -  SD (Brd) (SD),,
Michael Baker International LLC (Formerly known as Integrated Mission Solutions LLC),2074598,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Joanne Isham,536812,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Andrea Bortner,551229,Division Senior VP/Division Chief Human Resource Officer (Non-Brd),2016-10-03,2017-10-05,Senior VP/Chief Human Resource Officer (Non-Brd),2016-08-01,2017-10-05
Executive Networks Inc,1489755,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Andrea Bortner,551229,Member,,,Senior VP/Chief Human Resource Officer (Non-Brd),2016-08-01,2017-10-05
MONOCLE ACQUISITION CORP,2991439,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Eric Zahler,373905,President/CEO (Brd) (ED),2019-02-07,,Director -  SD (Brd) (SD),,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Eric Zahler,373905,Independent Director (Brd) (SD),2014-05-01,,Director -  SD (Brd) (SD),,
EXACTEARTH LTD,2411221,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Eric Zahler,373905,Independent Chairman (Brd) (SD),2016-02-09,,Director -  SD (Brd) (SD),,
MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),19364,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Bill McCombe,990062,Division Senior VP/Division CFO (Non-Brd),2016-07-01,2017-10-05,Senior VP/CFO (Non-Brd),2016-07-01,2017-10-05
Federal Reserve Bank of Chicago,37077,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Jeff Bernacchi,883793,Member (Non-Brd),,,Independent Director (Brd) (SD),2010-10-01,2018-01-01
CME GROUP INC (Chicago Mercantile Exchange Holdings Inc prior to 07/2007),268946,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Jeff Bernacchi,883793,Independent Director (Brd) (SD),2009-05-13,2019-05-08,Independent Director (Brd) (SD),2010-10-01,2018-01-01
Federal Reserve Bank of Chicago,37077,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Jeff Bernacchi,883793,Member (Non-Brd),,,Chairman (Brd) (SD),2018-01-01,2018-01-01
CME GROUP INC (Chicago Mercantile Exchange Holdings Inc prior to 07/2007),268946,Maxar Technologies Holdings Inc (SSL MDA Holdings Inc prior to 10/2017),2535378,Jeff Bernacchi,883793,Independent Director (Brd) (SD),2009-05-13,2019-05-08,Chairman (Brd) (SD),2018-01-01,2018-01-01
GroundTruth Inc (xAd Inc prior to 06/2017),2420344,iProspect UK Ltd,2535395,Matt Adams,1812436,Advisory Board Member (Non-Brd),2015-01-01,,MD (Non-Brd),2015-01-01,2016-09-01
Communities First Financial Corp,2534543,Foundation for Clovis Schools,2535400,Jared Martin,1791549,Independent Director (Brd) (SD),2014-11-07,,Director -  SD,,
Southern California Gas Co (SoCalGas),29248,Water Education for Latino Leaders (WELL),2535401,George Minter,1842298,Regional VP - External Affairs (Non-Brd),2015-01-01,,Advisory Board Member,,
Draper Triangle Ventures LP,746021,Nullable Inc (Wiretap),2535412,Will Indest,1826407,MD (Brd) (ED),2013-03-01,2018-01-01,Director -  SD (Brd) (SD),,
Draper Triangle Ventures LP,746021,Nullable Inc (Wiretap),2535412,Mike Stubler,1330679,MD (Brd) (ED),1999-01-11,,Director -  SD (Brd) (SD),,
OnShift Inc (Formerly known as BSKLive Corp (StaffKnex)),1896067,Nullable Inc (Wiretap),2535412,Mike Stubler,1330679,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Wanda Inc,2334405,Confdration Interallie des Officiers Mdicaux de Rserve (CIOMR ) (Interallied Confederation of Medical Reserve Officers),2535416,Doctor Franois Martelet,544979,Chairman (Brd) (SD),2015-06-08,2019-04-30,Secretary General (Brd) (ED),2011-01-01,
Vortex BioSciences Inc,2374250,Confdration Interallie des Officiers Mdicaux de Rserve (CIOMR ) (Interallied Confederation of Medical Reserve Officers),2535416,Doctor Franois Martelet,544979,Chairman (Brd) (SD),2015-06-08,2019-04-30,Secretary General (Brd) (ED),2011-01-01,
Glycotest Inc,2376124,Confdration Interallie des Officiers Mdicaux de Rserve (CIOMR ) (Interallied Confederation of Medical Reserve Officers),2535416,Doctor Franois Martelet,544979,Chairman (Brd) (SD),2015-06-08,2019-04-30,Secretary General (Brd) (ED),2011-01-01,
Communities First Financial Corp,2534543,Jared Martin & Associates and suppliers,2535421,Jared Martin,1791549,Independent Director (Brd) (SD),2014-11-07,,Owner (Non-Brd),,
Standard Bancshares Inc (Ceased Trading 01/2017),1936145,Chicago Beverly Ridge Lions Club,2535429,Larry Kelley,1791506,Vice Chairman/President/CEO (Brd) (ED),1982-01-01,2017-01-09,Member,,
FIRST MIDWEST BANCORP INC,151,Chicago Beverly Ridge Lions Club,2535429,Larry Kelley,1791506,Market President (Non-Brd),2017-01-09,,Member,,
GERMAN AMERICAN BANCORP INC (German American Bancorp prior to 05/2006),13163,RootAdvisors LLC,2535434,M Root,1281388,Independent Director (Brd) (SD),2013-01-01,,Partner/CEO (Non-Brd),,
Communities First Financial Corp,2534543,Well Community Church Inc (The),2535435,Sheila Frowsing,1791573,Independent Director (Brd) (SD),2014-11-07,,Member,,
GEORGIA POWER CO,13141,Westside Future Fund,2535440,Doctor Tommy Holder,854244,Director -  SD (Brd) (SD),,,Director -  SD,,
SUNTRUST BANKS INC,29586,Westside Future Fund,2535440,Mark Chancy,483532,Vice Chairman (Non-Brd),2017-04-03,2018-02-13,Director -  SD,,
Suntrust Robinson Humphrey Inc (STRH),853383,Westside Future Fund,2535440,Mark Chancy,483532,Director -  SD (Brd) (SD),,,Director -  SD,,
SUNTRUST BANKS INC,29586,Westside Future Fund,2535440,Mark Chancy,483532,Vice Chairman/Co-COO (Non-Brd),2018-02-13,,Director -  SD,,
PACIFIC STATE BANCORP (De-listed 05/2010),893767,PSB Merger Corp,2535442,Steven Kikuchi,510491,Independent Director (Brd) (SD),2006-01-01,2009-08-03,Secretary (Non-Brd),,2009-08-03
