from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
MITRE Corp (The),80737,BOEING CO,4730,Admiral Ed Giambastiani Jr,598288,Trustee (Brd) (SD),2008-07-01,,Independent Director (Brd) (SD),2009-10-07,
MONSTER WORLDWIDE INC (TMP Worldwide prior to 05/2003) (De-listed 11/2016),30816,BOEING CO,4730,Admiral Ed Giambastiani Jr,598288,Lead Independent Chairman (Brd) (SD),2015-03-16,2016-11-01,Independent Director (Brd) (SD),2009-10-07,
SG Blocks Inc (CDSI Holdings Inc prior to 11/2011) (Listed 06/2017),6134,BOEING CO,4730,Admiral Ed Giambastiani Jr,598288,Senior Advisor (Non-Brd),2011-12-01,2015-09-22,Independent Director (Brd) (SD),2009-10-07,
AMGEN INC,2068,BOEING CO,4730,Bob Bradway,534543,Chairman/President/CEO (Brd) (ED),2013-01-01,,Independent Director (Brd) (SD),2016-10-14,
NORFOLK SOUTHERN CORP,22412,BOEING CO,4730,Bob Bradway,534543,Independent Director (Brd) (SD),2011-07-25,2017-05-11,Independent Director (Brd) (SD),2016-10-14,
CHEVRON CORP (ChevronTexaco prior to 05/2005),6627,BOEING CO,4730,General Jim Jones Jr,531021,Independent Director (Brd) (SD),2008-05-28,2008-12-05,Independent Director (Brd) (SD),2007-06-21,2008-12-15
INVACARE CORP,16695,BOEING CO,4730,General Jim Jones Jr,531021,Independent Director (Brd) (SD),2007-03-02,2009-01-19,Independent Director (Brd) (SD),2007-06-21,2008-12-15
INVACARE CORP,16695,BOEING CO,4730,General Jim Jones Jr,531021,Independent Director (Brd) (SD),2010-12-01,2016-08-26,Independent Director (Brd) (SD),2007-06-21,2008-12-15
Bryan Cave LLP (Formerly known as Bryan Cave McPheeters & McRoberts LLP) (Ceased Trading 04/2018),462429,BOEING CO,4730,Mike Cave,554864,Partner (Non-Brd),,2015-01-01,Senior VP (Non-Brd),2010-01-01,2014-05-01
HARLEY DAVIDSON INC,14337,BOEING CO,4730,Mike Cave,554864,Independent Director (Brd) (SD),2012-12-04,2016-04-30,Senior VP (Non-Brd),2010-01-01,2014-05-01
Private Export Funding (PEFCO) Corp,76668,BOEING CO,4730,Mike Cave,554864,Director -  SD (Brd) (SD),,,Senior VP (Non-Brd),2010-01-01,2014-05-01
TEMPLETON DRAGON FUND INC,30390,BOEING CO,4730,Mike Luttig,489188,Independent Director (Brd) (SD),2009-12-01,,Executive VP/General Counsel (Non-Brd),2009-04-01,2019-05-01
FRANKLIN UNIVERSAL TRUST,12466,BOEING CO,4730,Mike Luttig,489188,Independent Trustee (Brd) (SD),2009-12-01,,Executive VP/General Counsel (Non-Brd),2009-04-01,2019-05-01
TEMPLETON EMERGING MARKETS INCOME FUND,639576,BOEING CO,4730,Mike Luttig,489188,Independent Trustee (Brd) (SD),2009-12-01,,Executive VP/General Counsel (Non-Brd),2009-04-01,2019-05-01
TEMPLETON DRAGON FUND INC,30390,BOEING CO,4730,Mike Luttig,489188,Independent Director (Brd) (SD),2009-12-01,,Executive VP (Non-Brd),2019-05-01,
TEMPLETON EMERGING MARKETS INCOME FUND,639576,BOEING CO,4730,Mike Luttig,489188,Independent Trustee (Brd) (SD),2009-12-01,,Executive VP (Non-Brd),2019-05-01,
"GMO LLC (Grantham, Mayo, Van Otterloo & Co LLC)",1266898,BOEING CO,4730,Myra Drucker,511003,Director -  SD (Brd) (SD),,,Advisor (Non-Brd),2008-01-01,
INTERACTIVE DATA CORP (Data Broadcasting Corp prior to 06/2001) (De-listed 07/2010),16283,BOEING CO,4730,Myra Drucker,511003,Independent Director (Brd) (SD),2006-12-13,2010-07-29,Advisor (Non-Brd),2008-01-01,
