from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
CALIX INC,1635435,Silver Lake Kraftwerk,1692215,Adam Grosser,604008,Independent Director (Brd) (SD),2010-03-24,2016-05-18,MD (Non-Brd),2013-01-01,2019-03-01
Tintri Inc (Listed 06/2017),1742212,Silver Lake Kraftwerk,1692215,Adam Grosser,604008,Independent Director (Brd) (SD),2015-07-01,2017-06-30,MD (Non-Brd),2013-01-01,2019-03-01
Carbon Inc (Carbon3D Inc prior to 2017),2236494,Silver Lake Kraftwerk,1692215,Adam Grosser,604008,Director -  SD (Brd) (SD),,,MD (Non-Brd),2013-01-01,2019-03-01
TINTRI INC (De-listed 07/2018),2674261,Silver Lake Kraftwerk,1692215,Adam Grosser,604008,Independent Director (Brd) (SD),2017-06-30,2018-07-12,MD (Non-Brd),2013-01-01,2019-03-01
Tintri Inc,2839714,Silver Lake Kraftwerk,1692215,Adam Grosser,604008,Independent Director (Brd) (SD),2018-07-12,,MD (Non-Brd),2013-01-01,2019-03-01
Arista Networks Inc (Arastra Inc prior to 10/2008) (Listed 06/2014),1217494,Silver Lake Kraftwerk,1692215,Steffan Tomlinson,551379,CFO (Non-Brd),2011-11-01,2011-01-01,Chief Administration Officer (Non-Brd),2011-01-01,2011-01-01
Haverford Trust Co (Rittenhouse Trust Co prior to 09/2003),379712,Philadelphia Section PGA (The),1692227,Binney Wietlisbach,1352195,President (Brd) (ED),2008-04-24,,Independent Director,,
SIGA TECHNOLOGIES INC (Siga Pharmaceuticals prior to 05/2000) (De-listed 03/2015),27933,Philadelphia Section PGA (The),1692227,Chip Marshall III,776700,Independent Director (Brd) (SD),2009-03-11,2015-03-20,Director -  SD (Brd) (SD),,
Cancer Treatment Centers of America Inc (CTCA),487501,Philadelphia Section PGA (The),1692227,Chip Marshall III,776700,Committee Member,,,Director -  SD (Brd) (SD),,
Stevens & Lee PC,1020232,Philadelphia Section PGA (The),1692227,Chip Marshall III,776700,Vice Chairman (Brd) (ED),2009-11-16,,Director -  SD (Brd) (SD),,
GAMING AND LEISURE PROPERTIES INC (GLPI),2006042,Philadelphia Section PGA (The),1692227,Chip Marshall III,776700,Lead Independent Director (Brd) (SD),2013-11-01,,Director -  SD (Brd) (SD),,
SIGA Technologies Inc (Listed 03/2018),2229358,Philadelphia Section PGA (The),1692227,Chip Marshall III,776700,Independent Director (Brd) (SD),2015-03-20,2018-03-22,Director -  SD (Brd) (SD),,
SIGA TECHNOLOGIES INC,2797224,Philadelphia Section PGA (The),1692227,Chip Marshall III,776700,Independent Director (Brd) (SD),2018-03-22,,Director -  SD (Brd) (SD),,
ARCTURUS THERAPEUTICS HOLDINGS INC (Arcturus Therapeutics Ltd prior to 06/2019),1953649,BioMAS Ltd,1692231,Doctor Aharon Schwartz,442082,Independent Director (Brd) (SD),2014-02-01,2017-11-15,Chairman (Brd) (SD),,
Teachers Insurance and Annuity Association of America (TIAA),81820,Lawrence Management Co Inc,1692236,Charles Urstadt,329990,Trustee,,,Director -  SD (Brd) (SD),,
KNIGHT THERAPEUTICS INC (Paladin Labs Inc prior to 03/2014),746836,Telecom Americas Ltd,1692238,Robert Lande,1058627,Independent Director (Brd) (SD),1995-01-01,,CFO (Non-Brd),2000-11-01,2002-01-01
Qu Biologics Inc,1545329,La Societe Canadienne Pour La Biologie Des Systems (Canadian Society for Systems Biology),1692241,Doctor Bob Hancock,833313,Scientific Advisor (Non-Brd),,2018-01-01,Member,,
Qu Biologics Inc,1545329,REWH Consulting Inc,1692242,Doctor Bob Hancock,833313,Scientific Advisor (Non-Brd),,2018-01-01,Director -  SD (Brd) (SD),,
SUNCOR ENERGY INC (Formerly known as SUNCOR INC),29542,Centre for Workplace Skills,1692243,Dan Romasko,1111522,Vice President (Non-Brd),2009-08-01,2011-03-21,Member,,
ANDEAVOR LOGISTICS LP (Tesoro Logistics LP prior to 08/2017) (De-listed 07/2019),1698809,Centre for Workplace Skills,1692243,Dan Romasko,1111522,VP/COO (Brd) (ED),2011-07-21,2014-01-24,Member,,
ANDEAVOR (Tesoro Corp prior to 08/2017) (De-listed 10/2018),30468,Centre for Workplace Skills,1692243,Dan Romasko,1111522,Executive VP - Ops (Non-Brd),2011-03-21,2014-01-24,Member,,
PALO ALTO NETWORKS INC,1874468,MeterLive Ltd,1692248,Michael Mumcuoglu,1757120,Vice President - Engineering (Non-Brd),2017-02-28,,Chief Methodologist (Brd) (ED),2011-07-01,
PALO ALTO NETWORKS INC,1874468,MeterLive Ltd,1692248,Giora Engel,1757115,Vice President - Product Management (Non-Brd),2017-02-28,,Director -  SD (Brd) (SD),,
Teachers Insurance and Annuity Association of America (TIAA),81820,FGH Realty Credit Corp,1692251,Charles Urstadt,329990,Trustee,,,Director -  SD (Brd) (SD),,
First Liberty Power Corp (Quuibus Technology Inc prior to 10/2010),1250045,Pepper Rock Resources Corp,1692260,Don Nicholson Jr,762216,President/CEO/CFO/Secretary/Treasurer (Brd) (ED),2011-01-01,2012-12-01,President/CEO/Secretary/Treasurer (Brd) (ED),2011-03-08,
First Liberty Power Corp (Quuibus Technology Inc prior to 10/2010),1250045,Pepper Rock Resources Corp,1692260,Don Nicholson Jr,762216,President/CEO/Secretary (Brd) (ED),2012-12-01,2014-08-25,President/CEO/Secretary/Treasurer (Brd) (ED),2011-03-08,
First Liberty Power Corp (Quuibus Technology Inc prior to 10/2010),1250045,Pepper Rock Resources Corp,1692260,Don Nicholson Jr,762216,President/CEO/Secretary/Interim CFO/Treasurer (Brd) (ED),2014-08-25,,President/CEO/Secretary/Treasurer (Brd) (ED),2011-03-08,
Abt Associates Inc,57944,Social Marketing Quarterly (SMQ),1692261,Carol Schechter,850016,Vice President (Non-Brd),2011-07-01,2014-07-01,Editor (Non-Brd),2013-06-01,2014-04-01
Fireman Capital Partners LLC (FCP),1061146,Lipman Services Corp,1692263,Andy Spellman,606917,General Partner (Non-Brd),,2011-01-01,General Partner/CEO (Brd) (ED),2011-03-09,2013-01-01
Oranco Inc,882235,Zabala & Associates Inc,1692266,Juan Zabala,1111527,President/Treasurer/Secretary (Brd) (ED),2011-03-09,2015-03-05,Owner (Brd) (ED),2005-01-01,
Covington & Burling LLP,917619,Ninth Circuit Judicial Conference,1692267,Haywood Gilliam Jr,1364361,Partner (Non-Brd),2009-05-01,2014-01-01,Member,,
Morrison & Foerster LLP,39234,Ninth Circuit Judicial Conference,1692267,Paul Friedman,1297798,Partner (Non-Brd),1993-01-01,2014-07-08,Representative (Non-Brd),1998-01-01,1999-01-01
Morrison & Foerster LLP,39234,Ninth Circuit Judicial Conference,1692267,Paul Friedman,1297798,Partner (Non-Brd),1986-01-01,1987-01-01,Representative (Non-Brd),1998-01-01,1999-01-01
