from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
SUNOCO INC (De-listed 10/2012),29562,SunCoke Energy Inc (Listed 07/2011),492303,Mike Dingus,204539,Vice President (Non-Brd),1999-05-01,2002-01-01,President (Brd) (ED),1996-06-01,2008-05-30
ENERGY TRANSFER PARTNERS LP (Sunoco Logistics Partners LP prior to 04/2017) (De-listed 10/2018),115362,SunCoke Energy Inc (Listed 07/2011),492303,Mike Dingus,204539,Director -  SD (Brd) (SD),,,President (Brd) (ED),1996-06-01,2008-05-30
SUNOCO INC (De-listed 10/2012),29562,SunCoke Energy Inc (Listed 07/2011),492303,Stacy Fox,204519,Senior VP/General Counsel/Secretary (Non-Brd),2011-01-01,2012-10-05,Director -  SD (Brd) (SD),,
SUNOCO INC (De-listed 10/2012),29562,SunCoke Energy Inc (Listed 07/2011),492303,Stacy Fox,204519,Senior VP/General Counsel (Non-Brd),2010-03-01,2011-01-01,Corporate Secretary (Brd) (ED),2010-12-01,2011-06-01
ENERGY TRANSFER PARTNERS LP (Sunoco Logistics Partners LP prior to 04/2017) (De-listed 10/2018),115362,SunCoke Energy Inc (Listed 07/2011),492303,Stacy Fox,204519,Director -  SD (Brd) (SD),,,Corporate Secretary (Brd) (ED),2010-12-01,2011-06-01
SUNOCO INC (De-listed 10/2012),29562,SunCoke Energy Inc (Listed 07/2011),492303,Stacy Fox,204519,Senior VP/General Counsel/Secretary (Non-Brd),2011-01-01,2012-10-05,Corporate Secretary (Brd) (ED),2010-12-01,2011-06-01
ENERGY TRANSFER PARTNERS LP (Sunoco Logistics Partners LP prior to 04/2017) (De-listed 10/2018),115362,SunCoke Energy Inc (Listed 07/2011),492303,Stacy Fox,204519,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
BRUNSWICK CORP,5227,SunCoke Energy Inc (Listed 07/2011),492303,Peter Hamilton,85802,Senior VP/CFO (Non-Brd),2010-04-13,2013-03-01,Independent Director (Brd) (SD),2011-06-01,2011-07-21
BRUNSWICK CORP,5227,SunCoke Energy Inc (Listed 07/2011),492303,Peter Hamilton,85802,Senior VP/CFO (Non-Brd),2008-09-15,2010-04-13,Independent Director (Brd) (SD),2011-06-01,2011-07-21
BRUNSWICK CORP,5227,SunCoke Energy Inc (Listed 07/2011),492303,Peter Hamilton,85802,Senior VP/CFO (Non-Brd),1997-01-01,1998-01-01,Independent Director (Brd) (SD),2011-06-01,2011-07-21
BRUNSWICK CORP,5227,SunCoke Energy Inc (Listed 07/2011),492303,Peter Hamilton,85802,Senior VP/CFO (Non-Brd),1995-12-10,1996-01-01,Independent Director (Brd) (SD),2011-06-01,2011-07-21
OSHKOSH CORP (Oshkosh Truck Corp prior to 02/2008),23438,SunCoke Energy Inc (Listed 07/2011),492303,Peter Hamilton,85802,Independent Director (Brd) (SD),2011-07-18,2019-02-05,Independent Director (Brd) (SD),2011-06-01,2011-07-21
SPECTRA ENERGY CORP (Formerly known as Gas SpinCo Inc) (De-listed 02/2017),911662,SunCoke Energy Inc (Listed 07/2011),492303,Peter Hamilton,85802,Independent Director (Brd) (SD),2007-01-02,2017-02-27,Independent Director (Brd) (SD),2011-06-01,2011-07-21
Nuclear Electric Insurance Ltd,66778,Capitol South Urban Redevelopment Corp,492309,Mike Morris,87257,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2009-02-12,2010-01-01
COMPUWARE CORP (De-listed 12/2014),7599,SunCoke Energy Inc (Listed 07/2011),492303,Fritz Henderson,447703,Independent Director (Brd) (SD),2011-04-01,2014-12-15,Chairman/CEO (Brd) (ED),2010-12-01,2011-07-21
SUNOCO INC (De-listed 10/2012),29562,SunCoke Energy Inc (Listed 07/2011),492303,Fritz Henderson,447703,Senior VP (Non-Brd),2010-09-02,2012-10-05,Chairman/CEO (Brd) (ED),2010-12-01,2011-07-21
ENERGY TRANSFER PARTNERS LP (Sunoco Logistics Partners LP prior to 04/2017) (De-listed 10/2018),115362,SunCoke Energy Inc (Listed 07/2011),492303,Mike Hennigan,485569,President/COO (Brd) (ED),2010-07-01,2012-03-01,Director -  SD (Brd) (SD),,
CRESTWOOD MIDSTREAM PARTNERS LP (Quicksilver Gas Services LP prior to 10/2010) (De-listed 10/2013),1041930,SunCoke Energy Inc (Listed 07/2011),492303,Al Bledsoe,598894,Independent Director (Brd) (SD),2007-07-01,2013-10-07,Independent Director (Brd) (SD),2011-06-01,2011-07-21
SUNOCO INC (De-listed 10/2012),29562,SunCoke Energy Inc (Listed 07/2011),492303,Charmian Uy,1078103,VP/Treasurer (Non-Brd),2009-11-01,2012-10-05,Director -  SD (Brd) (SD),,
Outsource Partners International Inc (itAccounts prior to 08/2002) (Ceased Trading 05/2011),736324,SunCoke Energy Inc (Listed 07/2011),492303,JD Floyd,843885,CFO (Non-Brd),2008-02-25,2011-05-31,Project Director (Non-Brd),2010-10-01,2011-05-01
CAREER EDUCATION CORP,5827,SunCoke Energy Inc (Listed 07/2011),492303,Casey Darby,886590,Investor Relations Officer (Non-Brd),2006-01-01,2011-01-01,Investor Relations Officer (Non-Brd),2011-03-01,2011-07-21
PPG INDUSTRIES INC,24887,SunCoke Energy Inc (Listed 07/2011),492303,Denise Cade,897551,Assistant General Counsel/Secretary (Non-Brd),2009-07-16,2011-04-25,Senior VP/General Counsel (Non-Brd),2011-03-01,2011-06-01
SUNOCO INC (De-listed 10/2012),29562,SunCoke Energy Inc (Listed 07/2011),492303,Brian MacDonald,895775,Senior VP/CFO (Non-Brd),2009-08-10,2012-03-01,Director -  SD (Brd) (SD),,
ENERGY TRANSFER PARTNERS LP (Sunoco Logistics Partners LP prior to 04/2017) (De-listed 10/2018),115362,SunCoke Energy Inc (Listed 07/2011),492303,Brian MacDonald,895775,VP/CFO (Brd) (ED),2010-04-16,2012-03-01,Director -  SD (Brd) (SD),,
SUNOCO INC (De-listed 10/2012),29562,SunCoke Energy Inc (Listed 07/2011),492303,Mike Thomson,49451,Senior VP (Non-Brd),2008-05-30,2012-10-05,President/COO (Non-Brd),2010-12-01,2011-07-21
