from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
MDU RESOURCES GROUP INC,20003,Adams Street Partners LLC,468496,Alberta Holaday,647038,Independent Director (Brd) (SD),2008-11-01,2018-05-08,Director -  SD (Brd) (SD),,
Alerus Financial Corp,1344,Adams Street Partners LLC,468496,Alberta Holaday,647038,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
LogRhythm Inc (Security Conscious Inc prior to 12/2005),1630262,Adams Street Partners LLC,468496,Jeff Diehl,747285,Director -  SD (Brd) (SD),,,Managing Partner (Non-Brd),2015-07-01,
CareCloud Corp,1892710,Adams Street Partners LLC,468496,Jeff Diehl,747285,Observer (Non-Brd),2013-01-01,2015-01-01,Partner (Non-Brd),2000-01-01,2015-07-01
APTINYX INC,2829576,Adams Street Partners LLC,468496,Terry Gould III,746935,Independent Director (Brd) (SD),2018-06-21,,Partner (Non-Brd),1994-01-01,
Proteus Digital Health Inc (Proteus Biomedical Inc prior to 07/2012),819980,Adams Street Partners LLC,468496,Terry Gould III,746935,Director -  SD (Brd) (SD),,,Partner (Non-Brd),1994-01-01,
Neuraltus Pharmaceuticals Inc,1719080,Adams Street Partners LLC,468496,Terry Gould III,746935,Director -  SD (Brd) (SD),,,Partner (Non-Brd),1994-01-01,
Orbus Therapeutics Inc,2076695,Adams Street Partners LLC,468496,Terry Gould III,746935,Director -  SD (Brd) (SD),,,Partner (Non-Brd),1994-01-01,
ONCOMED PHARMACEUTICALS INC (De-listed 04/2019),1966124,Adams Street Partners LLC,468496,Terry Gould III,746935,Independent Director (Brd) (SD),2013-07-18,2017-06-01,Partner (Non-Brd),1994-01-01,
Q2 Software Inc (Q2ebanking),1985783,Adams Street Partners LLC,468496,Jeff Diehl,747285,Director -  SD (Brd) (SD),,,Managing Partner (Non-Brd),2015-07-01,
SnagAJob.Com Inc,1215576,Adams Street Partners LLC,468496,Jeff Diehl,747285,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2000-01-01,2015-07-01
PAYLOCITY HOLDING CORP,2055400,Adams Street Partners LLC,468496,Jeff Diehl,747285,Independent Director (Brd) (SD),2014-03-19,,Managing Partner (Non-Brd),2015-07-01,
MERRILL LYNCH & CO INC (De-listed 01/2009),20349,Adams Street Partners LLC,468496,Johan Nordenstrm,747364,Analyst (Non-Brd),2006-07-01,2007-09-01,Associate (Non-Brd),2007-01-01,2010-03-01
Wazee Digital Inc (T3Media Inc prior to 08/2015),732160,Adams Street Partners LLC,468496,Jeff Diehl,747285,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2000-01-01,2015-07-01
CORVUS PHARMACEUTICALS INC,2430928,Adams Street Partners LLC,468496,Terry Gould III,746935,Independent Director (Brd) (SD),2016-03-23,,Partner (Non-Brd),1994-01-01,
Peerless Network Inc,1341513,Adams Street Partners LLC,468496,Jeff Diehl,747285,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2000-01-01,2015-07-01
Pivot Medical Inc,1609777,Adams Street Partners LLC,468496,Doctor Mike Lynn,747289,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2007-01-01,2014-12-01
Q2 HOLDINGS INC,2055815,Adams Street Partners LLC,468496,Jeff Diehl,747285,Independent Director (Brd) (SD),2014-03-20,,Managing Partner (Non-Brd),2015-07-01,
Aptinyx Inc (Listed 06/2018),2347462,Adams Street Partners LLC,468496,Terry Gould III,746935,Independent Director (Brd) (SD),2015-07-01,2018-06-21,Partner (Non-Brd),1994-01-01,
Fusion Pharmaceuticals Inc,2432969,Adams Street Partners LLC,468496,Terry Gould III,746935,Director -  SD (Brd) (SD),,,Partner (Non-Brd),1994-01-01,
Outpost Medicine LLC,2463180,Adams Street Partners LLC,468496,Terry Gould III,746935,Director -  SD (Brd) (SD),,,Partner (Non-Brd),1994-01-01,
Cybera Inc,1064090,Adams Street Partners LLC,468496,George Spencer III,747290,Director -  SD (Brd) (SD),,,Senior Consultant (Non-Brd),2006-10-01,2007-01-01
Cybera Inc,1064090,Adams Street Partners LLC,468496,George Spencer III,747290,Director -  SD (Brd) (SD),,,Partner (Non-Brd),1999-01-01,2006-10-01
Q2 Software Inc (Q2ebanking),1985783,Adams Street Partners LLC,468496,Jeff Diehl,747285,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2000-01-01,2015-07-01
CareCloud Corp,1892710,Adams Street Partners LLC,468496,Jeff Diehl,747285,Director -  Non-Brd (Non-Brd),,,Partner (Non-Brd),2000-01-01,2015-07-01
PAYLOCITY HOLDING CORP,2055400,Adams Street Partners LLC,468496,Jeff Diehl,747285,Independent Director (Brd) (SD),2014-03-19,,Partner (Non-Brd),2000-01-01,2015-07-01
CareCloud Corp,1892710,Adams Street Partners LLC,468496,Jeff Diehl,747285,Observer (Non-Brd),2013-01-01,2015-01-01,Managing Partner (Non-Brd),2015-07-01,
Corvus Pharmaceuticals Inc (Listed 03/2016),2293814,Adams Street Partners LLC,468496,Terry Gould III,746935,Independent Director (Brd) (SD),2014-11-01,2016-03-23,Partner (Non-Brd),1994-01-01,
Q2 HOLDINGS INC,2055815,Adams Street Partners LLC,468496,Jeff Diehl,747285,Independent Director (Brd) (SD),2014-03-20,,Partner (Non-Brd),2000-01-01,2015-07-01
SPS COMMERCE INC,1639606,Adams Street Partners LLC,468496,Jeff Diehl,747285,Observer (Non-Brd),2010-04-22,2011-01-01,Partner (Non-Brd),2000-01-01,2015-07-01
Wazee Digital Inc (T3Media Inc prior to 08/2015),732160,Adams Street Partners LLC,468496,Jeff Diehl,747285,Director -  SD (Brd) (SD),,,Managing Partner (Non-Brd),2015-07-01,
SnagAJob.Com Inc,1215576,Adams Street Partners LLC,468496,Jeff Diehl,747285,Director -  SD (Brd) (SD),,,Managing Partner (Non-Brd),2015-07-01,
Peerless Network Inc,1341513,Adams Street Partners LLC,468496,Jeff Diehl,747285,Director -  SD (Brd) (SD),,,Managing Partner (Non-Brd),2015-07-01,
NXSTAGE MEDICAL INC (De-listed 02/2019),630051,Adams Street Partners LLC,468496,Doctor Craig Taylor,1014394,Observer (Non-Brd),2000-01-01,2006-01-01,Partner (Non-Brd),2000-11-01,2006-12-01
Visier Inc (Formerly known as Visier LLC),1939698,Adams Street Partners LLC,468496,Mike Zappert,857578,Director -  SD (Brd) (SD),,,Principal (Non-Brd),2012-01-01,2016-01-01
Visier Inc (Formerly known as Visier LLC),1939698,Adams Street Partners LLC,468496,Mike Zappert,857578,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2016-01-01,2019-02-01
ThreatMetrix Inc,1632994,Adams Street Partners LLC,468496,Mike Zappert,857578,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2016-01-01,2019-02-01
Skybox Security Inc,810497,Adams Street Partners LLC,468496,Mike Zappert,857578,Observer (Non-Brd),2016-08-01,2017-05-01,Partner (Non-Brd),2016-01-01,2019-02-01
Smule Inc (Formerly known as SonicMule Inc),1681950,Adams Street Partners LLC,468496,Mike Zappert,857578,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2016-01-01,2019-02-01
Dynamic Signal Inc,1691587,Adams Street Partners LLC,468496,Robin Murray,802677,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2008-11-01,
RadiumOne Inc (gWallet Inc prior to 10/2010),1450893,Adams Street Partners LLC,468496,Robin Murray,802677,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2008-11-01,
RIMINI STREET INC (GP Investments Acquisition Corp prior to 10/2017),2287852,Adams Street Partners LLC,468496,Robin Murray,802677,Independent Director (Brd) (SD),2017-10-11,,Partner (Non-Brd),2008-11-01,
TeleSign Corp,1711095,Adams Street Partners LLC,468496,Robin Murray,802677,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2008-11-01,
Rimini Street Inc (Ceased Trading 10/2017),1192569,Adams Street Partners LLC,468496,Robin Murray,802677,Independent Director (Brd) (SD),2009-06-01,2017-10-11,Partner (Non-Brd),2008-11-01,
FS Investments (Franklin Square Capital Partners prior to 08/2016),1675872,Adams Street Partners LLC,468496,Steve Landau,1761593,Senior VP - Product Development (Non-Brd),2015-01-01,2018-01-01,Partner (Non-Brd),2018-06-10,
BAXTER INTERNATIONAL INC,3684,Adams Street Partners LLC,468496,Bill Gantz III,26000,COO (Brd) (ED),1983-01-01,1987-01-01,Director -  SD (Brd) (SD),,
BAXTER INTERNATIONAL INC,3684,Adams Street Partners LLC,468496,Bill Gantz III,26000,Division President (Non-Brd),1975-01-01,1983-01-01,Director -  SD (Brd) (SD),,
BAXTER INTERNATIONAL INC,3684,Adams Street Partners LLC,468496,Bill Gantz III,26000,President (Brd) (ED),1987-01-01,1992-01-01,Director -  SD (Brd) (SD),,
BAXTER INTERNATIONAL INC,3684,Adams Street Partners LLC,468496,Bill Gantz III,26000,Regional VP (Non-Brd),1970-01-01,1975-01-01,Director -  SD (Brd) (SD),,
BANK OF MONTREAL (BMO) (BMO Financial Group),4518,Adams Street Partners LLC,468496,Bill Gantz III,26000,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
GILLETTE CO (De-listed 10/2005),13275,Adams Street Partners LLC,468496,Bill Gantz III,26000,Independent Director (Brd) (SD),1992-01-01,2005-10-03,Director -  SD (Brd) (SD),,
WW GRAINGER INC,13725,Adams Street Partners LLC,468496,Bill Gantz III,26000,Independent Director (Brd) (SD),1985-01-01,2008-04-30,Director -  SD (Brd) (SD),,
TEXAS INSTRUMENTS INC,30509,"Birla Institute of Technology & Science (BITS), India",468626,Hardik Jain,2186089,,,,,,
WW GRAINGER INC,13725,Adams Street Partners LLC,468496,Bill Gantz III,26000,Independent Director (Brd) (SD),2011-01-01,2013-04-24,Director -  SD (Brd) (SD),,
WW GRAINGER INC,13725,Adams Street Partners LLC,468496,Bill Gantz III,26000,Lead Independent Director (Brd) (SD),2010-01-01,2011-01-01,Director -  SD (Brd) (SD),,
WW GRAINGER INC,13725,Adams Street Partners LLC,468496,Bill Gantz III,26000,Presiding Independent Director (Brd) (SD),2008-04-30,2010-01-01,Director -  SD (Brd) (SD),,
AEVI GENOMIC MEDICINE INC (Medgenics Inc prior to 12/2016),66112,Adams Street Partners LLC,468496,Bill Gantz III,26000,Independent Director (Brd) (SD),2013-10-16,2018-06-14,Director -  SD (Brd) (SD),,
Aptinyx Inc (Listed 06/2018),2347462,Adams Street Partners LLC,468496,Bill Gantz III,26000,Independent Chairman (Brd) (SD),2015-07-01,2018-06-21,Director -  SD (Brd) (SD),,
Ikaria Inc (Ikaria Holdings Inc prior to 05/2010),626943,Adams Street Partners LLC,468496,Bill Gantz III,26000,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ReliefBand Medical Technologies LLC (Neurowave Medical Technologies LLC prior to 04/2014),1670740,Adams Street Partners LLC,468496,Bill Gantz III,26000,Chairman (Brd) (SD),2014-01-01,,Director -  SD (Brd) (SD),,
ReliefBand Medical Technologies LLC (Neurowave Medical Technologies LLC prior to 04/2014),1670740,Adams Street Partners LLC,468496,Bill Gantz III,26000,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Centre Partners Management LLC,266857,Guy & O'Neill Inc,468499,Christopher Sand,1450788,Director -  Non-Brd (Non-Brd),,,Director -  SD (Brd) (SD),,
Centre Partners Management LLC,266857,Guy & O'Neill Inc,468499,Christopher Sand,1450788,Principal (Non-Brd),2006-01-01,2018-01-01,Director -  SD (Brd) (SD),,
FURMANITE CORP (Xanser Corp prior to 05/2007) (De-listed 02/2016),33823,Guy & O'Neill Inc,468499,Ralph Patitucci,1131972,Independent Director (Brd) (SD),2011-10-12,2016-02-29,Chairman/CEO (Brd) (ED),2011-01-01,2018-02-01
Centre Partners Management LLC,266857,Guy & O'Neill Inc,468499,Bruce Pollack,444141,Managing Partner (Brd) (ED),1991-01-01,,Director -  SD (Brd) (SD),,
LIFETIME BRANDS INC (Lifetime Hoan Corp prior to 06/2005),18861,Guy & O'Neill Inc,468499,Bruce Pollack,444141,Independent Director (Brd) (SD),2018-03-01,,Director -  SD (Brd) (SD),,
US Retirement Partners Inc (USRP),1341919,Guy & O'Neill Inc,468499,Bruce Pollack,444141,Independent Director (Brd) (SD),2007-01-01,,Director -  SD (Brd) (SD),,
AMN HEALTHCARE SERVICES INC,2086,Guy & O'Neill Inc,468499,Jeff Harris,89327,Independent Director (Brd) (SD),2005-09-28,,Director -  SD (Brd) (SD),,
RYMAN HOSPITALITY PROPERTIES INC (Gaylord Entertainment Co prior to 10/2012),12897,Gaylord Films,468500,E Gaylord II,183533,Independent Director (Brd) (SD),2001-04-01,2016-05-05,Chairman (Brd) (ED),2002-06-01,
FLYI INC (Atlantic Coast Hldgs prior to 08/2004) (De-listed 03/2007),2923,Reno Air Inc,468501,Paul Tate,272970,Senior VP/CFO/Treasurer (Non-Brd),1997-02-01,1999-12-14,VP/CFO (Non-Brd),1994-04-01,1997-01-01
CASTLE(A.M.)& CO (De-listed 12/2016),6023,V J Growers,468504,John Puth,183546,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),1996-01-01,2000-12-01
FOSTER(L.B.)& CO,12373,V J Growers,468504,John Puth,183546,Independent Director (Brd) (SD),1977-01-01,2008-05-28,Chairman (Brd) (SD),1996-01-01,2000-12-01
USF CORP (US Freightways prior to 05/2003) (De-listed 05/2005),31967,V J Growers,468504,John Puth,183546,Independent Director (Brd) (SD),1992-01-01,2003-01-01,Chairman (Brd) (SD),1996-01-01,2000-12-01
Pacific Industrial Development Corp (PIDC),2146395,United Way of Ponca City,468505,Barbara Furman,1462707,Director -  SD (Brd) (SD),,,Director -  SD,,
NICOLET BANKSHARES INC,2415981,City of Green Bay,468506,Mike Vogel,1685283,Division Senior VP (Non-Brd),2016-02-24,,Committee Member (Non-Brd),,
Northeast Communications of Wisconsin Inc (Nsight),1491418,City of Green Bay,468506,Brighid Riordan,2086912,VP/Chief Innovation Officer (Non-Brd),2018-07-01,,Member,,
Northeast Communications of Wisconsin Inc (Nsight),1491418,City of Green Bay,468506,Brighid Riordan,2086912,Director - Public Affairs (Non-Brd),2016-10-01,2018-07-01,Member,,
STRATEGIC HOTELS & RESORTS INC (Strategic Hotel Capital prior to 03/2006) (De-listed 12/2015),422829,International Churchill Society (Formerly known as Churchill Centre),468508,Laurence Geller,183537,Advisor (Non-Brd),2012-11-02,2012-12-31,Chairman,,
STRATEGIC HOTELS & RESORTS INC (Strategic Hotel Capital prior to 03/2006) (De-listed 12/2015),422829,International Churchill Society (Formerly known as Churchill Centre),468508,Laurence Geller,183537,President/CEO (Brd) (ED),2004-01-01,2012-11-02,Chairman,,
INNVEST REAL ESTATE INVESTMENT TRUST (De-listed 08/2016),1103245,International Churchill Society (Formerly known as Churchill Centre),468508,Laurence Geller,183537,Independent Trustee (Brd) (SD),2013-06-05,2014-03-12,Chairman,,
URANIUM ENERGY CORP,1040083,International Churchill Society (Formerly known as Churchill Centre),468508,The Hon. Edward Abraham,485908,Chairman (Executive) (Brd) (ED),,,Trustee,,
NRG ENERGY INC,22626,International Churchill Society (Formerly known as Churchill Centre),468508,The Hon. Edward Abraham,485908,Independent Director (Brd) (SD),2012-12-14,,Trustee,,
OCCIDENTAL PETROLEUM CORP,22899,International Churchill Society (Formerly known as Churchill Centre),468508,The Hon. Edward Abraham,485908,Independent Director (Brd) (SD),2015-05-01,,Trustee,,
OCCIDENTAL PETROLEUM CORP,22899,International Churchill Society (Formerly known as Churchill Centre),468508,The Hon. Edward Abraham,485908,Independent Director (Brd) (SD),2005-05-06,2013-05-03,Trustee,,
OCCIDENTAL PETROLEUM CORP,22899,International Churchill Society (Formerly known as Churchill Centre),468508,The Hon. Edward Abraham,485908,Independent Vice Chairman (Brd) (SD),2013-05-03,2015-05-01,Trustee,,
URANIUM ENERGY CORP,1040083,International Churchill Society (Formerly known as Churchill Centre),468508,The Hon. Edward Abraham,485908,Advisory Chairman (Non-Brd),2012-12-01,2015-10-14,Trustee,,
URANIUM ENERGY CORP,1040083,International Churchill Society (Formerly known as Churchill Centre),468508,The Hon. Edward Abraham,485908,Chairman (Non-Executive) (Brd) (SD),,,Trustee,,
TWO HARBORS INVESTMENT CORP,1590568,International Churchill Society (Formerly known as Churchill Centre),468508,The Hon. Edward Abraham,485908,Independent Director (Brd) (SD),2014-05-20,,Trustee,,
PBF ENERGY INC,1915368,International Churchill Society (Formerly known as Churchill Centre),468508,The Hon. Edward Abraham,485908,Independent Director (Brd) (SD),2012-12-13,,Trustee,,
