from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
RADIUS HEALTH INC,2073903,Institut Jules Bordet,2418341,Professor Doctor Martine Piccart-Gebhart,1939986,Advisory Board Member (Non-Brd),2015-07-01,,Head of Department (Non-Brd),,
ODONATE THERAPEUTICS INC,2740679,Institut Jules Bordet,2418341,Professor Doctor Martine Piccart-Gebhart,1939986,Scientific Advisor (Non-Brd),2017-12-07,,Head of Department (Non-Brd),,
Royalty Pharma Management LLC,1674246,Accumulus Capital Management LLC,2418343,Pablo Legorreta,1093467,CEO (Brd) (ED),1996-09-01,,Advisor (Non-Brd),,
K&L Gates LLP,1227160,Vanguard Investments Canada Inc,2418345,Michael Missal,1679956,Partner (Non-Brd),1991-01-01,2016-04-01,Chairman,,
AECON GROUP INC,72259,Vanguard Investments Canada Inc,2418345,Susan Jenah,1484981,Independent Corporate Director (Brd) (SD),2016-06-07,,Committee Member (Non-Brd),,
Aird & Berlis LLP,467053,Vanguard Investments Canada Inc,2418345,Susan Jenah,1484981,Senior Advisor (Non-Brd),2015-04-07,2018-08-01,Committee Member (Non-Brd),,
Aequitas Innovations Inc,1997245,Vanguard Investments Canada Inc,2418345,Susan Jenah,1484981,Independent Director (Brd) (SD),2015-03-25,,Committee Member (Non-Brd),,
LAURENTIAN BANK OF CANADA,591562,Vanguard Investments Canada Inc,2418345,Susan Jenah,1484981,Independent Corporate Director (Brd) (SD),2014-12-09,,Committee Member (Non-Brd),,
Windjammer Capital Investors LLC,1231384,WCI-Quantum Holdings Inc,2418346,Ryan Pertz,1679320,Principal (Non-Brd),2018-10-01,,Director -  SD (Brd) (SD),,
Windjammer Capital Investors LLC,1231384,WCI-Quantum Holdings Inc,2418346,Ryan Pertz,1679320,Vice President (Non-Brd),2016-02-01,2018-10-01,Director -  SD (Brd) (SD),,
Southeastern Health (Southeastern Regional Medical Center Inc prior to 01/2013),1723251,Glen Flora Medical Clinic,2418349,Doctor Joseph Roberts Jr,1680091,Trustee (Brd) (SD),2015-02-02,2016-01-01,Medical Director (Non-Brd),1998-01-01,2018-01-01
Southeastern Health (Southeastern Regional Medical Center Inc prior to 01/2013),1723251,Glen Flora Medical Clinic,2418349,Doctor Joseph Roberts Jr,1680091,Vice President (Non-Brd),2016-01-01,,Medical Director (Non-Brd),1998-01-01,2018-01-01
Snell & Wilmer LLP,421823,Homeward Bound Foundation,2418351,Jennifer Catero,1671725,Partner (Non-Brd),2005-06-01,,Director -  SD,,
UNITEDHEALTH GROUP INC (United HealthCare Corp prior to 04/2000),32107,Bell & Lindsay Inc,2418352,The Hon. Mark Lindsay,1679892,Vice President - Strategy (Non-Brd),2001-02-01,2008-09-01,President (Non-Brd),1986-01-01,
Dorsey & Whitney LLP,581688,Bell & Lindsay Inc,2418352,The Hon. Mark Lindsay,1679892,Associate (Non-Brd),1989-01-01,1991-01-01,President (Non-Brd),1986-01-01,
Schiff Hardin LLP (Schiff Hardin & Waite LLP prior to 01/2004),823021,Bell & Lindsay Inc,2418352,The Hon. Mark Lindsay,1679892,Associate (Non-Brd),1988-01-01,1989-01-01,President (Non-Brd),1986-01-01,
US Preventive Medicine Inc (USPM),1140191,Bell & Lindsay Inc,2418352,Mark Lindsay,1679892,Director -  SD (Brd) (SD),,,President (Non-Brd),1986-01-01,
Kirkland & Ellis LLP (KE),461609,"Board of Student Advisers, Harvard Law School",2418360,Dmitriy Tishyevich,1795751,Partner (Non-Brd),2016-10-01,,Member,,
Katten Muchin Rosenman LLP (Katten Muchin Zavis Rosenman LLP prior to 05/2005),783752,"Board of Student Advisers, Harvard Law School",2418360,Dmitriy Tishyevich,1795751,,,,,,
Kirkland & Ellis LLP (KE),461609,"Board of Student Advisers, Harvard Law School",2418360,Dmitriy Tishyevich,1795751,,,,,,
Gibson Dunn & Crutcher LLP,465769,"Board of Student Advisers, Harvard Law School",2418360,Peter Baumbusch,1872352,Partner (Non-Brd),1972-01-01,2007-01-01,Member,,
Cravath Swaine & Moore LLP,567845,"Board of Student Advisers, Harvard Law School",2418360,Margaret D'Amico,1883300,Partner (Non-Brd),2017-01-01,,Member,,
MANPOWERGROUP INC (Manpower Inc prior to 03/2011),19589,Aberdeen Private Equity Advisers Ltd (Aberdeen SVG Private Equity Advisers Ltd prior to 10/2015),2418369,Lord  Stevenson of Coddenham,5794,Independent Director (Brd) (SD),1991-03-01,2006-04-25,NED (Brd) (SD),1991-01-01,1992-01-01
US Commission on Civil Rights,533024,Ohio Hispanic Chambers of Commerce (OHCC),2418377,Doctor John Perez,1469663,Committee Member (Non-Brd),1998-03-24,2019-01-01,Founding Member,,
Image Metrics Inc,826302,Fighter Interactive Inc,2418379,Robert Gehorsam,1088555,CEO (Brd) (ED),2010-09-10,2013-04-01,Advisor (Non-Brd),2010-06-01,
Avenue Capital Group LLC,565192,Horace Greeley High School,2418380,Bobby Gellert,1516968,Portfolio Manager (Non-Brd),2007-01-01,2018-01-01,Coach,,
OMAX Corp,1104891,iONexus Inc,2418385,Stephen Bruner,1680026,Vice President - Mktg (Non-Brd),2015-11-25,,Vice President - Business Development (Non-Brd),2012-03-01,
AmWINS Group Inc,1057892,Dragoneer Investment Group LLC,2418388,Marc Stad,1914525,Director -  SD (Brd) (SD),,,Managing Partner (Non-Brd),2012-02-01,
K&L Gates LLP,1227160,Nicaraguan Children's Friendship Committee (NCFC),2418389,Jeff Bornstein,1679277,Partner (Non-Brd),2005-07-01,2015-04-01,Secretary,,
K&L Gates LLP,1227160,Nicaraguan Children's Friendship Committee (NCFC),2418389,Jeff Bornstein,1679277,Partner (Non-Brd),2005-07-01,2015-04-01,Director -  SD,,
CognitiveScale Inc,2514168,CanceRX,2418391,Doctor Marty Tenenbaum,1859329,Advisor (Non-Brd),2015-01-01,,Committee Member,,
Royalty Pharma Management LLC,1674246,CanceRX,2418391,Pablo Legorreta,1093467,CEO (Brd) (ED),1996-09-01,,Committee Member,,
