from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
NGM BIOPHARMACEUTICALS INC,3018040,Albert and Mary Lasker Foundation,117551,Doctor Joseph Goldstein,201098,Scientific Advisor (Non-Brd),2019-04-04,,Director -  SD,,
GENENTECH INC (De-listed 03/2009),13028,Albert and Mary Lasker Foundation,117551,Doctor Joseph Goldstein,201098,Advisory Chairman (Non-Brd),1985-01-01,2003-01-01,Chairman,,
REGENERON PHARMACEUTICALS INC,25954,Albert and Mary Lasker Foundation,117551,Doctor Joseph Goldstein,201098,Independent Director (Brd) (SD),1991-06-01,,Chairman,,
REGENERON PHARMACEUTICALS INC,25954,Albert and Mary Lasker Foundation,117551,Doctor Joseph Goldstein,201098,Independent Director (Brd) (SD),1991-06-01,,Director -  SD,,
Genentech Inc,787113,Albert and Mary Lasker Foundation,117551,Doctor Joseph Goldstein,201098,Advisory Board Member (Non-Brd),2003-01-01,2018-01-01,Director -  SD,,
ARMGO Pharma Inc,1290859,Albert and Mary Lasker Foundation,117551,Doctor Joseph Goldstein,201098,Scientific Advisor (Non-Brd),,2015-01-01,Director -  SD,,
Kallyope Inc,2443756,Albert and Mary Lasker Foundation,117551,Doctor Joseph Goldstein,201098,Scientific Advisor (Non-Brd),2014-01-01,,Director -  SD,,
FIVE PRIME THERAPEUTICS INC,1984469,Albert and Mary Lasker Foundation,117551,Doctor Joseph Goldstein,201098,Scientific Advisor (Non-Brd),2013-09-18,2018-01-01,Director -  SD,,
BOSTON PROPERTIES INC,4863,Albert and Mary Lasker Foundation,117551,Carol Einiger,210064,Independent Director (Brd) (SD),2004-05-05,,Director -  SD,,
ALEXANDRIA REAL ESTATE EQUITIES INC,1354,Albert and Mary Lasker Foundation,117551,Doctor Maria Freire,1199667,Independent Director (Brd) (SD),2012-04-20,,President,,
Pride Industries Inc,488223,Albert and Mary Lasker Foundation,117551,Doctor Claire Pomeroy,1330041,Director -  SD (Brd) (SD),,,President,,
BECTON DICKINSON & CO,3903,Albert and Mary Lasker Foundation,117551,Doctor Claire Pomeroy,1330041,Independent Director (Brd) (SD),2014-03-24,,President,,
HAEMONETICS CORP,14181,Albert and Mary Lasker Foundation,117551,Doctor Claire Pomeroy,1330041,Independent Director (Brd) (SD),2019-04-24,,President,,
Trellis Bioscience Inc,247152,Albert and Mary Lasker Foundation,117551,Doctor Jordan Gutterman,770735,Consultant (Non-Brd),2002-01-01,2007-01-01,Director -  SD,,
CELL GENESYS INC (De-listed 10/2009),6178,Albert and Mary Lasker Foundation,117551,Doctor Jordan Gutterman,770735,Consultant (Non-Brd),1997-01-01,2006-01-01,Director -  SD,,
Mayo Clinic,1483379,Albert and Mary Lasker Foundation,117551,Doctor Elias Zerhouni,879931,Emeritus Trustee (Non-Brd),2009-01-01,,Director -  SD,,
TransCelerate Biopharma Inc,1950382,Albert and Mary Lasker Foundation,117551,Doctor Elias Zerhouni,879931,Director -  SD (Brd) (SD),,,Director -  SD,,
DANAHER CORP,8663,Albert and Mary Lasker Foundation,117551,Doctor Elias Zerhouni,879931,Independent Director (Brd) (SD),2009-12-08,,Director -  SD,,
