from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
EATON VANCE MICHIGAN MUNICIPAL INCOME TRUST (De-listed 12/2018),9967,EATON VANCE OHIO MUNICIPAL INCOME TRUST,9971,Maureen Gemma,553677,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,2018-12-17,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,2019-01-22
EATON VANCE CALIFORNIA MUNICIPAL INCOME TRUST,9962,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Secretary (Non-Brd),2007-01-01,2008-01-01,Secretary (Non-Brd),2007-01-01,2008-01-01
EATON VANCE NATIONAL MUNICIPAL INCOME TRUST (De-listed 05/2009),9964,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Secretary (Non-Brd),2007-01-01,2009-05-28,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01
EATON VANCE MICHIGAN MUNICIPAL INCOME TRUST (De-listed 12/2018),9967,EATON VANCE OHIO MUNICIPAL INCOME TRUST,9971,Maureen Gemma,553677,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01
EATON VANCE NEW YORK MUNICIPAL INCOME TRUST,9970,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,2019-01-22
EATON VANCE TAX-ADVANTAGED GLOBAL DIVIDEND OPPORTUNITIES FUND,1019848,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Secretary (Non-Brd),2007-11-01,2008-01-01,Secretary (Non-Brd),2007-01-01,2008-01-01
EATON VANCE PENNSYLVANIA MUNICIPAL INCOME TRUST (De-listed 01/2019),9972,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Secretary (Non-Brd),2007-01-01,2008-01-01,Secretary (Non-Brd),2007-01-01,2008-01-01
EATON VANCE NEW JERSEY MUNICIPAL INCOME TRUST (De-listed 02/2019),9969,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Secretary (Non-Brd),2007-01-01,2008-01-01,Secretary (Non-Brd),2007-01-01,2008-01-01
EATON VANCE CORP,9963,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Deputy Chief Legal Officer (Non-Brd),2007-11-01,2008-06-03,Secretary (Non-Brd),2007-01-01,2008-01-01
EATON VANCE NEW JERSEY MUNICIPAL INCOME TRUST (De-listed 02/2019),9969,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,2019-02-22,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,2019-01-22
EATON VANCE MASSACHUSETTS MUNICIPAL INCOME TRUST (De-listed 01/2019),9966,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Secretary (Non-Brd),2007-01-01,2008-01-01,Secretary (Non-Brd),2007-01-01,2008-01-01
EATON VANCE TAX-ADVANTAGED GLOBAL DIVIDEND OPPORTUNITIES FUND,1019848,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,2019-01-22
EATON VANCE SENIOR FLOATING RATE TRUST,650066,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,2019-01-22
EATON VANCE NEW YORK MUNICIPAL INCOME TRUST,9970,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Secretary (Non-Brd),2007-01-01,2008-01-01,Secretary (Non-Brd),2007-01-01,2008-01-01
EATON VANCE MASSACHUSETTS MUNICIPAL INCOME TRUST (De-listed 01/2019),9966,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,2019-01-22,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,2019-01-22
EATON VANCE SENIOR FLOATING RATE TRUST,650066,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01
EATON VANCE NEW YORK MUNICIPAL INCOME TRUST,9970,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01
EATON VANCE CALIFORNIA MUNICIPAL INCOME TRUST,9962,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,,VP/Chief Legal Officer/Secretary (Non-Brd),2011-01-01,2019-01-22
EATON VANCE NEW JERSEY MUNICIPAL INCOME TRUST (De-listed 02/2019),9969,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01
EATON VANCE CALIFORNIA MUNICIPAL INCOME TRUST,9962,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Maureen Gemma,553677,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01,Chief Legal Officer/Secretary (Non-Brd),2008-01-01,2011-01-01
EATON VANCE SENIOR FLOATING RATE TRUST,650066,EATON VANCE OHIO MUNICIPAL INCOME TRUST (De-listed 01/2019),9971,Alan Dynner,84517,Secretary (Non-Brd),2003-01-01,2007-01-01,Secretary (Non-Brd),1998-01-01,2007-01-01
