from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
NUVEEN SELECT TAX FREE INCOME PORTFOLIO 2,22794,Cannon School,811408,E Wickerham,2035006,VP/Controller (Non-Brd),2019-01-01,,Director -  SD,,
NUVEEN TEXAS QUALITY MUNICIPAL INCOME FUND (Nuveen Texas Quality Income Municipal Fund Inc prior to 12/2016),22796,Cannon School,811408,E Wickerham,2035006,VP/Controller (Non-Brd),2019-01-01,,Director -  SD,,
NUVEEN MUNICIPAL INCOME FUND INC,22767,Cannon School,811408,E Wickerham,2035006,VP/Controller (Non-Brd),2019-01-01,,Director -  SD,,
NUVEEN QUALITY MUNICIPAL INCOME FUND (Nuveen Dividend Advantage Municipal Fund prior to 09/2016),1041957,Cannon School,811408,E Wickerham,2035006,VP/Controller (Non-Brd),2019-01-01,,Director -  SD,,
NUVEEN MUNICIPAL HIGH INCOME OPPORTUNITY FUND,1021127,Cannon School,811408,E Wickerham,2035006,VP/Controller (Non-Brd),2019-01-01,,Director -  SD,,
NUVEEN CONNECTICUT QUALITY MUNICIPAL INCOME FUND (Nuveen Connecticut Premium Income Municipal Fund prior to 12/2016),22745,Cannon School,811408,E Wickerham,2035006,VP/Controller (Non-Brd),2019-01-01,,Director -  SD,,
HB FULLER CO,12641,Adhesive and Sealant Council Inc,811754,Traci Jensen,1192076,Senior VP (Non-Brd),2013-01-01,2016-07-01,Chairman,,
NUVEEN MUNICIPAL CREDIT INCOME FUND (Nuveen Enhanced Municipal Credit Opportunities Fund prior to 12/2016),22746,Cannon School,811408,E Wickerham,2035006,VP/Controller (Non-Brd),2019-01-01,,Director -  SD,,
NUVEEN INSURED NEW YORK AMT-FREE MUNICIPAL FUND (Nuveen Insured New York Tax-Free Advantage Municipal Fund prior to 01/2012),1023651,Cannon School,811408,E Wickerham,2035006,VP/Controller (Non-Brd),2019-01-01,,Director -  SD,,
ALBANY INTERNATIONAL CORP,1283,Albank Commercial Inc,811409,Doctor Frank McKone,182283,President/CEO (Brd) (ED),1993-02-01,1998-01-01,Director -  SD (Brd) (SD),,
KADANT INC (Thermo Fibertek prior to 04/2001),17640,Albank Commercial Inc,811409,Doctor Frank McKone,182283,Independent Director (Brd) (SD),1998-03-01,2013-02-06,Director -  SD (Brd) (SD),,
Dakota Gasification Company (Dakota Gas),1724915,Lignite Energy Council,811410,Andy Serri,485607,CEO (Non-Brd),2011-12-01,2014-05-14,Director -  SD,,
ALLETE INC,1431,Lignite Energy Council,811410,Al Hodnik,884774,Chairman/President/CEO (Brd) (ED),2011-05-10,2019-01-31,Director -  SD (Brd) (SD),,
POLYMET MINING CORP,24744,Lignite Energy Council,811410,Al Hodnik,884774,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
POLYMET MINING CORP,24744,Lignite Energy Council,811410,Al Hodnik,884774,Independent Director (Brd) (SD),2012-06-01,,Director -  SD (Brd) (SD),,
ALLETE INC,1431,Lignite Energy Council,811410,Al Hodnik,884774,President/CEO (Brd) (ED),2010-05-01,2011-05-10,Director -  SD (Brd) (SD),,
ALLETE INC,1431,Lignite Energy Council,811410,Al Hodnik,884774,Chairman/CEO (Brd) (ED),2019-01-31,,Director -  SD (Brd) (SD),,
SHERRITT INTERNATIONAL CORPORATION,27784,Lignite Energy Council,811410,Sean McCaughan,1199140,Vice President - Communications/IR (Non-Brd),2014-01-01,2015-01-01,Director -  SD,,
ALLETE INC,1431,Lignite Energy Council,811410,Wade Boeshans,1387747,Division President/General Manager (Non-Brd),2013-12-12,,Chairman Elect,,
ALLETE INC,1431,Lignite Energy Council,811410,Wade Boeshans,1387747,Division President/General Manager (Non-Brd),2013-12-12,,Chairman,,
Minnkota Power Cooperative Inc,1617857,Lignite Energy Council,811410,David Sogard,1669617,Vice President - Legal (Non-Brd),,,Alternate Director (Non-Brd),2015-01-01,
Minnkota Power Cooperative Inc,1617857,Lignite Energy Council,811410,Mac McLennan,1669376,President/CEO (Non-Brd),2011-01-10,,Chairman (Brd) (SD),,
CCBR-Synarc Inc,577988,Mazanti-Andersen Kors Jensen & Partnere,811413,Henrik Sanders,981827,Director -  SD (Brd) (SD),,,Partner (Non-Brd),2001-01-01,
NEOPHOTONICS CORP,1685814,Concorde Investments Ltd,811427,Robert Peng,1060833,Independent Director (Brd) (SD),2011-02-02,2011-06-17,Chairman/MD (Brd) (ED),1992-05-01,2015-12-01
Madrona Venture Group LLC,95717,SourceLabs Inc,811432,Greg Gottesman,989409,MD (Brd) (ED),1999-01-01,2015-06-01,Director -  SD (Brd) (SD),,
Arent Fox LLP (Formerly known as Arent Fox Kintner Plotkin and Kahn PLLC),124517,Association of European Trademark Practitioners,811471,Cristina Carvalho,1629279,Managing Partner (Brd) (ED),2015-11-11,,Member,,
Intellectual Property Owners Association (IPO),535034,Association of European Trademark Practitioners,811471,Cristina Carvalho,1629279,Committee Co-Chairman,,,Member,,
Cooley LLP,935873,Association of European Trademark Practitioners,811471,Todd Bontemps,1685098,Special Counsel (Non-Brd),1998-05-01,2017-01-01,Member,,
Kenyon & Kenyon LLP (Ceased Trading 09/2016),484584,Association of European Trademark Practitioners,811471,Maria Palmese,1634039,Partner (Non-Brd),1999-01-01,2016-02-01,Member,,
Gowling WLG (Canada) LLP,607717,European Trade Mark Owners Association,811472,Jennifer Morton,1807549,Partner (Non-Brd),1996-01-01,,Member,,
Winston & Strawn LLP,69607,European Trade Mark Owners Association,811472,Paul McGrady Jr,1857514,Partner (Non-Brd),2012-02-01,2019-04-01,Member,,
Fish & Richardson PC,561058,Pharmaceutical Trade Mark Group,811474,Cindy Walden,1956047,Principal (Non-Brd),1997-01-01,,Member,,
Gowling WLG (Canada) LLP,607717,Pharmaceutical Trade Mark Group,811474,Jennifer Morton,1807549,Partner (Non-Brd),1996-01-01,,Member,,
Borden Ladner Gervais LLP (BLG),591882,Pharmaceutical Trade Mark Group,811474,Mary Lemenchick,1802159,Partner (Non-Brd),1996-07-01,2017-01-01,Member,,
Borden Ladner Gervais LLP (BLG),591882,Pharmaceutical Trade Mark Group,811474,Mary Lemenchick,1802159,Partner (Brd) (ED),1996-07-01,2017-01-01,Member,,
Womble Bond Dickinson (US) LLP (Womble Carlyle Sandridge & Rice LLP prior to 11/2017),1979451,Pharmaceutical Trade Mark Group,811474,Sarah Keefe,1784724,Partner (Non-Brd),2002-01-01,,Member,,
Borden Ladner Gervais LLP (BLG),591882,Pharmaceutical Trade Mark Group,811474,Mary Lemenchick,1802159,Partner (Non-Brd),2017-01-01,,Member,,
Borden Ladner Gervais LLP (BLG),591882,Pharmaceutical Trade Mark Group,811474,Mary Lemenchick,1802159,Partner (Brd) (ED),2017-01-01,,Member,,
Goodwin Procter LLP (Goodwin Procter & Hoar LLP prior to 01/2001),378007,Pharmaceutical Trade Mark Group,811474,Ira Levy,1760727,Senior Partner (Non-Brd),2002-05-01,,Member,,
Quarles & Brady LLP (Formerly known as Quarles & Brady Streich Lang LLP),105032,Pharmaceutical Trade Mark Group,811474,Rick Young,1640809,Partner (Non-Brd),2009-02-01,2018-01-01,Member,,
Manatt Phelps & Phillips LLP (Formerly known as Manatt Phelps Rothenberg & Tunney),486743,Pharmaceutical Trade Mark Group,811474,Mark Peroff,1638084,Partner (Non-Brd),2012-04-03,2017-01-01,Member,,
McCarter & English LLP,82547,Pharmaceutical Trade Mark Group,811474,Harley Lewin,1638067,Partner (Non-Brd),2009-06-01,,Member,,
Manatt Phelps & Phillips LLP (Formerly known as Manatt Phelps Rothenberg & Tunney),486743,Pharmaceutical Trade Mark Group,811474,Darren Saunders,1640876,Partner (Non-Brd),2012-04-03,2017-07-01,Member,,
ABBOTT LABORATORIES,428,Pharmaceutical Trade Mark Group,811474,Frances Jagla,1636956,Senior Counsel (Non-Brd),1989-01-01,2004-01-01,Director -  SD,,
Dentons US LLP,1686476,Pharmaceutical Trade Mark Group,811474,Isabelle Leroux,1679944,Partner (Non-Brd),2011-09-01,2014-09-01,Member,,
Dentons US LLP,1686476,Pharmaceutical Trade Mark Group,811474,Isabelle Leroux,1679944,Partner (Non-Brd),2014-09-01,2016-01-01,Member,,
Dentons US LLP,1686476,Pharmaceutical Trade Mark Group,811474,Isabelle Leroux,1679944,Senior Counsel (Non-Brd),2016-01-01,,Member,,
Fox Rothschild LLP (Formerly known as Fox Rothschild O'Brien & Frankel LLP),792455,Pharmaceutical Trade Mark Group,811474,Perla Kuhn,1689119,Partner (Non-Brd),2014-04-01,,Member,,
Fox Rothschild LLP (Formerly known as Fox Rothschild O'Brien & Frankel LLP),792455,Pharmaceutical Trade Mark Group,811474,Michael Leonard,1689127,Partner (Non-Brd),2013-05-01,,Member,,
Fox Rothschild LLP (Formerly known as Fox Rothschild O'Brien & Frankel LLP),792455,Pharmaceutical Trade Mark Group,811474,Bill Hansen,1689059,Partner (Non-Brd),2015-02-18,2019-03-01,Member,,
Cooley LLP,935873,Pharmaceutical Trade Mark Group,811474,Akash Sachdeva,1613418,Partner (Non-Brd),2015-01-01,2017-04-01,Member,,
Faegre Baker Daniels LLP,1805563,Pharmaceutical Trade Mark Group,811474,James Saul,1608977,Partner (Non-Brd),2014-01-01,,Member,,
Fish & Richardson PC,561058,Pharmaceutical Trade Mark Group,811474,Keith Barritt,1606249,Principal (Non-Brd),1993-01-01,,Member,,
GI Partners LLC,732182,Deutsche Annington Capital Ltd,811475,Colin Rowlinson,360049,Various Positions (Non-Brd),2003-04-01,2004-09-01,NED (Brd) (SD),2001-08-01,2003-09-23
WARNER MUSIC GROUP CORP (De-listed 07/2011),464358,Sony BMG Music Entertainment (Australia) Pty Ltd,811478,Adam Lang,1093653,Various Positions (Non-Brd),1995-01-01,2000-01-01,Manager (Non-Brd),1995-01-01,1995-01-01
GI Partners LLC,732182,Eidur Ltd,811484,Colin Rowlinson,360049,Various Positions (Non-Brd),2003-04-01,2004-09-01,NED (Brd) (SD),2001-08-02,2003-09-23
GI Partners LLC,732182,Grand Facilities Management Holdings Ltd,811486,Colin Rowlinson,360049,Various Positions (Non-Brd),2003-04-01,2004-09-01,NED (Brd) (SD),2001-08-01,2003-09-23
GI Partners LLC,732182,Grand Services Holdings Ltd,811488,Colin Rowlinson,360049,Various Positions (Non-Brd),2003-04-01,2004-09-01,NED (Brd) (SD),2001-08-01,2003-09-23
GI Partners LLC,732182,Grand Utilities Capital Ltd,811490,Colin Rowlinson,360049,Various Positions (Non-Brd),2003-04-01,2004-09-01,NED (Brd) (SD),2001-08-01,2003-09-23
GI Partners LLC,732182,Interactive Hotel Services Ltd,811498,Colin Rowlinson,360049,Various Positions (Non-Brd),2003-04-01,2004-09-01,NED (Brd) (SD),2001-08-01,2003-09-23
TeleSign Corp,1711095,Harvard Business School California Research Center,811528,Terry Kramer,5298,Director -  SD (Brd) (SD),,,Advisory Board Member,,
ENVIVIO INC (De-listed 10/2015),1815166,Harvard Business School California Research Center,811528,Terry Kramer,5298,Independent Chairman (Brd) (SD),2013-09-11,2015-10-27,Advisory Board Member,,
ENVIVIO INC (De-listed 10/2015),1815166,Harvard Business School California Research Center,811528,Terry Kramer,5298,Independent Director (Brd) (SD),2012-04-25,2013-02-26,Advisory Board Member,,
ENVIVIO INC (De-listed 10/2015),1815166,Harvard Business School California Research Center,811528,Terry Kramer,5298,Lead Independent Director (Brd) (SD),2013-02-26,2013-09-11,Advisory Board Member,,
724 SOLUTIONS INC (De-listed 08/2006),329,Harvard Business School California Research Center,811528,Terry Kramer,5298,Advisor (Non-Brd),2003-08-01,2004-03-05,Advisor,,
724 SOLUTIONS INC (De-listed 08/2006),329,Harvard Business School California Research Center,811528,Terry Kramer,5298,Director -  SD (Brd) (SD),,,Advisor,,
Sonim Technologies Inc (Listed 05/2019),81585,Harvard Business School California Research Center,811528,Terry Kramer,5298,Director -  SD (Brd) (SD),,,Advisor,,
