from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
OPTION CARE HEALTH INC (BioScrip Inc prior to 08/2019),20738,Stanford Business School Trust,640057,Elizabeth Betten,1278879,Director -  SD (Brd) (SD),,,Director -  SD,,
Madison Dearborn Partners LLC,120422,Stanford Business School Trust,640057,Elizabeth Betten,1278879,MD (Brd) (ED),2017-01-01,,Director -  SD,,
STX Financing LLC (STX Entertainment),2365465,Stanford Business School Trust,640057,Carmen Chang,1133503,Director -  SD (Brd) (SD),,,Fellow,,
TCW Group Inc (Formerly known as The Trust Company of the West),78417,Stanford Business School Trust,640057,Haicheng Li,1129933,,,,,,
Alien Technology Corp,488958,Stanford Business School Trust,640057,Carmen Chang,1133503,Director -  SD (Brd) (SD),,,Fellow,,
New Enterprise Associates (NEA) Inc,117537,Stanford Business School Trust,640057,Carmen Chang,1133503,General Partner/Regional Chairman (Brd) (ED),2018-05-23,,Fellow,,
New Enterprise Associates (NEA) Inc,117537,Stanford Business School Trust,640057,Carmen Chang,1133503,Regional Chairwoman (Non-Brd),2016-10-26,2018-05-23,Fellow,,
New Enterprise Associates (NEA) Inc,117537,Stanford Business School Trust,640057,Carmen Chang,1133503,Partner/Regional MD (Non-Brd),2013-04-16,2016-10-26,Fellow,,
Onshape Inc (Belmont Technology Inc prior to 01/2014),1964120,Stanford Business School Trust,640057,Carmen Chang,1133503,Advisor (Non-Brd),,,Fellow,,
SPORT SUPPLY GROUP INC (Collegiate Pacific Inc prior to 06/2007) (De-listed 08/2010),28871,Stanford Business School Trust,640057,Scott Richland,746841,Independent Director (Brd) (SD),2008-11-20,2009-07-01,Trustee,,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Stanford Business School Trust,640057,Will Thorndike Jr,627897,Independent Director (Brd) (SD),2014-10-02,2016-05-11,Trustee,,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Stanford Business School Trust,640057,Will Thorndike Jr,627897,Independent Chairman (Brd) (SD),2016-05-11,,Trustee,,
LEMAITRE VASCULAR INC,892217,Stanford Business School Trust,640057,Will Thorndike Jr,627897,Independent Director (Brd) (SD),2008-06-19,2012-12-06,Trustee,,
OnRamp Access LLC,1727163,Stanford Business School Trust,640057,Will Thorndike Jr,627897,Director -  SD (Brd) (SD),,,Trustee,,
LEMAITRE VASCULAR INC,892217,Stanford Business School Trust,640057,Will Thorndike Jr,627897,Independent Director (Brd) (SD),2012-12-09,2013-11-07,Trustee,,
Draper Richards LP,1226079,Stanford Business School Trust,640057,Robin Donohoe,1824151,General Partner (Brd) (ED),1996-01-01,,Director -  SD,,
Norwest Venture Partners Inc (NVP),247427,Stanford Business School Trust,640057,George Still Jr,56757,Managing Partner (Brd) (ED),1994-01-01,2013-01-23,Director -  SD,,
WEB COM GROUP INC (Website Pros Inc prior to 10/2008) (De-listed 10/2018),790787,Stanford Business School Trust,640057,George Still Jr,56757,Independent Director (Brd) (SD),1999-03-01,2007-05-08,Director -  SD,,
CARDINAL HEALTH INC,5811,Stanford Business School Trust,640057,Paul Williams,34533,,,,,,
STATE AUTO FINANCIAL CORPORATION,29127,Stanford Business School Trust,640057,Paul Williams,34533,,,,,,
Skyport Systems Inc,2164870,Stanford Business School Trust,640057,Mike Volpi,32843,Director -  SD (Brd) (SD),,,Trustee,,
