from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Peggy Vessell,372192,Various Positions (Non-Brd),1987-01-01,1997-01-01,Director - Admin (Non-Brd),1995-01-01,2000-01-01
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Thomas Schmidt,372189,Executive Officer (Non-Brd),2004-04-01,2007-01-05,Vice President (Non-Brd),2004-04-01,2007-01-05
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Bahram Nazardad,372188,Vice President - Quality (Non-Brd),2005-02-01,2010-07-01,Vice President - Quality (Non-Brd),2005-02-01,2010-07-01
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,John McMunn,372187,Vice President - Supply Chain (Non-Brd),2004-10-01,2011-01-03,Vice President - Supply Chain (Non-Brd),2004-10-01,2011-01-03
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Sebastian Gutierrez,372185,Division VP/General Manager (Non-Brd),1998-01-01,2011-01-03,Vice President (Non-Brd),1998-01-01,2008-06-01
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Dan Lutz,372126,VP/CFO (Non-Brd),2000-06-01,2008-04-04,VP/CFO (Non-Brd),2000-06-01,2008-04-04
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Greg Maton,372124,Executive Officer (Non-Brd),2002-10-01,2006-10-12,Senior VP/General Manager (Non-Brd),2002-10-01,2006-10-12
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Thomas Franza,372118,Executive VP (Brd) (ED),1998-09-01,2000-04-01,President (Brd) (ED),1994-01-01,2008-03-10
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Thomas Franza,372118,Executive VP (Non-Brd),1995-07-01,1998-09-01,President (Brd) (ED),1994-01-01,2008-03-10
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Thomas Franza,372118,Executive VP (Brd) (ED),1995-07-01,1998-09-01,President (Brd) (ED),1994-01-01,2008-03-10
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Thomas Franza,372118,President/CEO (Brd) (ED),2000-04-01,2008-03-10,President (Brd) (ED),1994-01-01,2008-03-10
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Thomas Franza,372118,Senior VP (Non-Brd),1992-10-01,1995-07-01,President (Brd) (ED),1994-01-01,2008-03-10
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Don McKeefery,643099,Division Director - Ops (Non-Brd),2005-02-01,2008-05-01,Director - Ops (Non-Brd),2005-01-01,2009-01-01
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless Technologies Inc,664975,Don McKeefery,643099,Vice President - Ops (Non-Brd),2008-05-01,2011-01-03,Director - Ops (Non-Brd),2005-01-01,2009-01-01
BLACKBOARD INC (De-listed 10/2011),460575,MAP ROI Systems Inc,664976,E Novak Jr,372198,Lead Independent Director (Brd) (SD),2004-01-01,2011-10-04,Director -  SD (Brd) (SD),,
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless International Inc,664979,Thomas Franza,372118,Executive VP (Brd) (ED),1998-09-01,2000-04-01,President (Brd) (ED),1994-01-01,2008-03-10
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless International Inc,664979,Thomas Franza,372118,Executive VP (Non-Brd),1998-09-01,2000-04-01,President (Brd) (ED),1994-01-01,2008-03-10
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless International Inc,664979,Thomas Franza,372118,Executive VP (Brd) (ED),1995-07-01,1998-09-01,President (Brd) (ED),1994-01-01,2008-03-10
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless International Inc,664979,Thomas Franza,372118,Executive VP (Non-Brd),1995-07-01,1998-09-01,President (Brd) (ED),1994-01-01,2008-03-10
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless International Inc,664979,Thomas Franza,372118,President/CEO (Brd) (ED),2000-04-01,2008-03-10,President (Brd) (ED),1994-01-01,2008-03-10
COMARCO INC (De-listed 01/2011),7378,Comarco Wireless International Inc,664979,Thomas Franza,372118,Senior VP (Non-Brd),1992-10-01,1995-07-01,President (Brd) (ED),1994-01-01,2008-03-10
BLACKBOARD INC (De-listed 10/2011),460575,CounterStorm Government,664980,E Novak Jr,372198,Lead Independent Director (Brd) (SD),2004-01-01,2011-10-04,Director -  SD (Brd) (SD),,
HOUGHTON MIFFLIN HARCOURT CO,2009646,CounterStorm Government,664980,E Novak Jr,372198,Independent Director (Brd) (SD),2013-11-14,,Director -  SD (Brd) (SD),,
CHYRONHEGO CORP (Chyron Corp prior to 05/2013) (De-listed 03/2015),6785,Altrec.com,664981,Christopher Kelly,372411,Independent Director (Brd) (SD),2008-10-03,2015-03-09,Director -  SD (Brd) (SD),,
CHYRONHEGO CORP (Chyron Corp prior to 05/2013) (De-listed 03/2015),6785,Altrec.com,664981,Christopher Kelly,372411,Independent Director (Brd) (SD),1999-08-30,2004-08-25,Director -  SD (Brd) (SD),,
NUANCE COMMUNICATIONS INC (Scansoft Inc prior to 10/2005),27190,Digital Impact (UK) Ltd,664982,Behruz Nassre-Esfahani,1680717,IT Director (Non-Brd),2002-01-01,2003-01-01,Vice President - Ops (Non-Brd),2003-05-01,2007-02-01
Clark Hill PLC (Clark Hill Thorp Reed PLC prior to 2014),550987,National Association of Government Guaranteed Lenders (NAGGL),664983,Gary Green,1710448,Partner (Non-Brd),2007-01-18,,Member,,
Clark Hill PLC (Clark Hill Thorp Reed PLC prior to 2014),550987,National Association of Government Guaranteed Lenders (NAGGL),664983,Sandy Hamilton,1710459,Partner (Non-Brd),2011-11-14,,Member,,
Morris Manning & Martin LLP (MMM),835485,National Association of Government Guaranteed Lenders (NAGGL),664983,Richard Boswinkle,1805363,Partner (Non-Brd),2017-01-01,,Member,,
Morris Manning & Martin LLP (MMM),835485,National Association of Government Guaranteed Lenders (NAGGL),664983,Richard Boswinkle,1805363,Of Counsel (Non-Brd),2012-10-01,2017-01-01,Member,,
