from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Federal Home Loan Bank of Atlanta (FHLBank Atlanta),551043,National Student Exchange (NSE),2436249,Doctor Sue Henderson,853129,Advisory Vice Chairman (Non-Brd),2017-01-01,2019-01-01,Committee Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Southwestern Michigan Regional Information Center LLC (SWMRIC),2436250,John Lennon,1695398,Partner (Non-Brd),2010-06-28,,Counsel,,
Suniva Inc (Solarity Inc prior to 09/2007),1360112,Ceres Ltd,2436251,Jing Nealis,1696301,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,City of Huntington Woods,2436266,Mitch Meisner,1695434,Partner (Non-Brd),1989-01-01,,Chairman (Non-Brd),,
Ready4 Inc (LTG Exam Prep Platform Inc prior to 01/2017),2454151,Waldorf School of Lexington,2436272,Mooly Dinnar,1890978,Director -  SD (Brd) (SD),,,Director -  SD,,
iCIMS Inc (Formerly known as iCIMS.com Inc),643487,Waldorf School of Lexington,2436272,Jindrich Liska,1694485,Director - Distribution (Non-Brd),2012-01-01,2016-01-01,Trustee,,
Nexidia Inc (Fast-Talk Communications Inc prior to 10/2003),586815,Waldorf School of Lexington,2436272,Larry Skowronek,1477690,Vice President - Product Management (Non-Brd),2010-01-01,2015-01-01,President,,
WGL HOLDINGS INC (De-listed 07/2018),33423,Virginia Gas Operators Association (VGOA),2436282,Tracy Townsend,1471087,Vice President - Construction (Non-Brd),2014-10-01,2018-07-06,Executive Committee Member,,
American Gas Association (AGA),54810,Virginia Gas Operators Association (VGOA),2436282,Tracy Townsend,1471087,Committee Member,,,Executive Committee Member,,
Washington Gas Light Co (WGL),79135,Virginia Gas Operators Association (VGOA),2436282,Tracy Townsend,1471087,Vice President - Construction (Non-Brd),2014-10-01,,Executive Committee Member,,
Honigman Miller Schwartz and Cohn LLP (Formerly known as Honigman Miller),102032,Birmingham Bloomfield Soccer Club,2436289,Roger Meyers,1695436,Associate (Non-Brd),2010-01-01,2015-01-19,Coach (Non-Brd),2012-01-01,2013-01-01
